timestamp,pub_timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,publisher_id,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1771685522728000,0,4e+06,1.0,26151.395,0.0,262342,0,118.5259,1381,170,0,0,0,0.1230992,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685523696000,0,4e+06,1.0,25781.873,0.0,262773,0,304.78088,1391,170,0,0,0,0.122214235,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685524696000,0,4e+06,1.0,27506.973,0.0,263216,0,281.87253,1393,170,0,0,0,0.12203877,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685525692000,0,4e+06,1.0,27179.283,0.0,263655,0,46.81275,1396,170,0,0,0,0.12177651,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685526640000,0,4e+06,1.0,26669.324,0.0,264076,0,64.741035,1398,170,0,0,0,0.12160229,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685527640000,0,4e+06,1.0,26447.213,0.0,264512,0,46.81275,1400,170,0,0,0,0.12142857,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685528556000,0,4e+06,1.0,26684.264,0.0,264914,0,46.81275,1402,170,0,0,0,0.12125535,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685529552000,0,4e+06,1.0,26462.152,0.0,265349,0,46.81275,1404,170,0,0,0,0.12108262,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685530544000,0,4e+06,1.0,26748.008,0.0,265786,0,46.81275,1407,170,0,0,0,0.12082445,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685531544000,0,4e+06,1.0,26567.73,0.0,266222,0,64.741035,1409,170,0,0,0,0.120652944,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
