timestamp,pub_timestamp,latitude,longitude,time_inside,acceptance_radius,loiter_radius,yaw,altitude,sequence_current,nav_cmd,publisher_id,frame,origin,loiter_exit_xtrack,force_heading,altitude_is_relative,autocontinue,vtol_back_transition
1771685523352000,1771685523352000,47.397743,8.545593,0.0,0.0,0.0,nan,573.5462,0,22,96,0,0,0,0,0,1,0
1771685562868000,1771685562868000,47.397247,8.547088,0.0,0.0,0.0,nan,85.545,0,16,96,0,0,0,0,1,1,0
1771685589828000,1771685589828000,47.398693,8.546182,0.0,2.0,0.0,nan,573.5462,1,16,96,0,0,0,0,0,1,0
1771685627124000,1771685627124000,47.398693,8.546182,0.0,0.0,0.0,nan,0.0,1,21,96,0,0,0,0,1,1,0
1771685627164000,1771685627164000,47.398678,8.546191,0.0,2.0,80.0,-0.37312764,573.536,0,31,96,1,0,0,0,0,1,0
1771685627220000,1771685627220000,47.397743,8.545594,0.0,2.0,80.0,nan,573.536,1,16,96,1,0,0,0,0,1,0
1771685652516000,1771685652516000,47.397743,8.545594,0.0,2.0,80.0,0.021728719,488.0012,7,21,96,1,0,0,0,0,1,0
1771685718836000,1771685718836000,47.397743,8.545594,0.0,2.0,80.0,nan,488.0012,8,0,96,1,0,0,0,0,1,0
