timestamp,pub_timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,publisher_id,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
1771685523332000,1771685523332000,1771685523332000,1771684928340000,47.3977419,8.5455939,0.019948939,-0.025955362,0.02545166,0.004007112,-0.0025302004,-487.9847,0.011659601,-0.013894071,-0.03429129,-0.08296078,-0.00090424286,0.00046052953,-0.0002578646,-0.0332161,0.006323368,-0.02916064,0.018831836,0.00032143982,0.0001720502,0.016992038,1.8562958e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12029376,0.11299711,0.08030331,0.049267247,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
1771685523340000,1771685523340000,1771685523340000,1771684928340000,47.3977419,8.5455939,0.020001836,-0.025980657,0.025115967,0.004007112,-0.0025302004,-487.9847,0.011360726,-0.013871942,-0.03465513,-0.08304325,-0.00090424286,0.00046052953,-0.0002578646,-0.03227684,-0.00567336,-0.045314427,0.018852515,0.00032155792,0.00019015511,0.016992038,1.860729e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12069874,0.11324738,0.08060339,0.04935009,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
1771685523348000,1771685523348000,1771685523348000,1771684928340000,47.3977419,8.5455939,0.020055437,-0.026009066,0.024810791,0.004007112,-0.0025302004,-487.9847,0.011489293,-0.014179954,-0.03424544,-0.08234324,-0.00090424286,0.00046052953,-0.0002578646,0.021018572,-0.04670463,0.051100735,0.018905282,0.00032167608,0.00024021929,0.016992038,1.8651663e-05,487.9847,0.1000061,0.010000001,-487.9847,0.121106476,0.11343936,0.08090343,0.049422394,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
1771685523356000,1771685523356000,1771685523356000,1771684928340000,47.3977419,8.5455939,0.020105237,-0.026038935,0.024505615,0.004007112,-0.0025302004,-487.9847,0.011123897,-0.013974035,-0.03376354,-0.08156751,-0.00090424286,0.00046052953,-0.0002578646,-0.04016203,0.017616497,0.060013957,0.018925186,0.0003209346,0.00025728857,0.016992038,1.8685023e-05,487.9847,0.1000061,0.010000001,-487.9847,0.121514596,0.113691166,0.08119438,0.049505,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
1771685523364000,1771685523364000,1771685523364000,1771684928340000,47.3977419,8.5455939,0.020153537,-0.026069565,0.024230957,0.004007112,-0.0025302004,-487.9847,0.011037298,-0.0140247345,-0.033596527,-0.081103355,-0.00090424286,0.00046052953,-0.0002578646,-0.005456623,-0.014236452,0.020543111,0.018924525,0.00032105247,0.00025512977,0.016992038,1.8729455e-05,487.9847,0.1000061,0.010000001,-487.9847,0.121927805,0.113943815,0.0814949,0.04958748,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
1771685523372000,1771685523372000,1771685523372000,1771684928340000,47.3977419,8.5455939,0.020187886,-0.026097564,0.023895264,0.004007112,-0.0025302004,-487.9847,0.011175742,-0.013759974,-0.033821233,-0.08106345,-0.00090424286,0.00046052953,-0.0002578646,0.024083126,0.024321977,-0.027951317,0.018906929,0.00032114712,0.00023591286,0.016992038,1.849504e-05,487.9847,0.1000061,0.010000001,-487.9847,0.11969457,0.112624615,0.07985584,0.049143832,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
1771685523380000,1771685523380000,1771685523380000,1771684928340000,47.3977419,8.5455939,0.020223944,-0.026124338,0.023590088,0.004007112,-0.0025302004,-487.9847,0.011324211,-0.013401235,-0.03383918,-0.08081265,-0.00090424286,0.00046052953,-0.0002578646,0.025156166,0.036317617,-0.0022263264,0.018891687,0.0003212651,0.00021882867,0.016992038,1.8539315e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12009547,0.11287364,0.08015526,0.049226873,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
1771685523388000,1771685523388000,1771685523388000,1771684928340000,47.3977419,8.5455939,0.020263223,-0.026150167,0.023284912,0.004007112,-0.0025302004,-487.9847,0.011583638,-0.013105995,-0.033722043,-0.08042281,-0.00090424286,0.00046052953,-0.0002578646,0.03885049,0.028613834,0.014543532,0.018911658,0.0003213832,0.00023695966,0.016992038,1.8583632e-05,487.9847,0.1000061,0.010000001,-487.9847,0.120499104,0.11312351,0.08045567,0.04930978,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
1771685523396000,1771685523396000,1771685523396000,1771684928340000,47.3977419,8.5455939,0.020304358,-0.026175559,0.022979736,0.004007112,-0.0025302004,-487.9847,0.011556602,-0.012914749,-0.03384297,-0.080265224,-0.00090424286,0.00046052953,-0.0002578646,0.0028651499,0.015841816,-0.015389639,0.01896247,0.00032150117,0.00028594723,0.016992038,1.8627976e-05,487.9847,0.1000061,0.010000001,-487.9847,0.120905496,0.11331527,0.08075638,0.04938219,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
1771685523404000,1771685523404000,1771685523404000,1771684928340000,47.3977419,8.5455939,0.020346832,-0.026201868,0.022705078,0.004007112,-0.0025302004,-487.9847,0.011762167,-0.012912491,-0.034068156,-0.08020831,-0.00090424286,0.00046052953,-0.0002578646,0.031770512,-0.007561089,-0.028528737,0.018962128,0.00032161927,0.00028377352,0.016992038,1.8672365e-05,487.9847,0.1000061,0.010000001,-487.9847,0.121314645,0.113566674,0.081057295,0.04946486,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,5,1,1,1,0,3,0,0
