timestamp,ping_time,pub_timestamp,ping_sequence,dropped_packets,rtt_ms,system_id,component_id,publisher_id
1771685608812000,1771685608812000,0,684,0,0.0,245,190,0
1771685609812000,1771685609812000,0,685,0,0.0,245,190,0
1771685610812000,1771685610812000,0,686,0,0.0,245,190,0
1771685611812000,1771685611812000,0,687,0,0.0,245,190,0
1771685612812000,1771685612812000,0,688,0,0.0,245,190,0
1771685613812000,1771685613812000,0,689,0,0.0,245,190,0
1771685614812000,1771685614812000,0,690,0,0.0,245,190,0
1771685615812000,1771685615812000,0,691,0,0.0,245,190,0
1771685616812000,1771685616812000,0,692,0,0.0,245,190,0
1771685617812000,1771685617812000,0,693,0,0.0,245,190,0
1771685618812000,1771685618812000,0,694,0,0.0,245,190,0
1771685619812000,1771685619812000,0,695,0,0.0,245,190,0
1771685620812000,1771685620812000,0,696,0,0.0,245,190,0
1771685621812000,1771685621812000,0,697,0,0.0,245,190,0
1771685622812000,1771685622812000,0,698,0,0.0,245,190,0
1771685623812000,1771685623812000,0,699,0,0.0,245,190,0
1771685624812000,1771685624812000,0,700,0,0.0,245,190,0
1771685625812000,1771685625812000,0,701,0,0.0,245,190,0
1771685626812000,1771685626812000,0,702,0,0.0,245,190,0
1771685627812000,1771685627812000,0,703,0,0.0,245,190,0
1771685628812000,1771685628812000,0,704,0,0.0,245,190,0
1771685629812000,1771685629812000,0,705,0,0.0,245,190,0
1771685630812000,1771685630812000,0,706,0,0.0,245,190,0
1771685631812000,1771685631812000,0,707,0,0.0,245,190,0
1771685632812000,1771685632812000,0,708,0,0.0,245,190,0
1771685633812000,1771685633812000,0,709,0,0.0,245,190,0
1771685634812000,1771685634812000,0,710,0,0.0,245,190,0
1771685635812000,1771685635812000,0,711,0,0.0,245,190,0
1771685636812000,1771685636812000,0,712,0,0.0,245,190,0
1771685637812000,1771685637812000,0,713,0,0.0,245,190,0
1771685638812000,1771685638812000,0,714,0,0.0,245,190,0
1771685639812000,1771685639812000,0,715,0,0.0,245,190,0
1771685640812000,1771685640812000,0,716,0,0.0,245,190,0
1771685641812000,1771685641812000,0,717,0,0.0,245,190,0
1771685642812000,1771685642812000,0,718,0,0.0,245,190,0
1771685643812000,1771685643812000,0,719,0,0.0,245,190,0
1771685644812000,1771685644812000,0,720,0,0.0,245,190,0
1771685645812000,1771685645812000,0,721,0,0.0,245,190,0
1771685646812000,1771685646812000,0,722,0,0.0,245,190,0
1771685647812000,1771685647812000,0,723,0,0.0,245,190,0
1771685648812000,1771685648812000,0,724,0,0.0,245,190,0
1771685649812000,1771685649812000,0,725,0,0.0,245,190,0
1771685650812000,1771685650812000,0,726,0,0.0,245,190,0
1771685651812000,1771685651812000,0,727,0,0.0,245,190,0
1771685652812000,1771685652812000,0,728,0,0.0,245,190,0
1771685653812000,1771685653812000,0,729,0,0.0,245,190,0
1771685654812000,1771685654812000,0,730,0,0.0,245,190,0
1771685655812000,1771685655812000,0,731,0,0.0,245,190,0
1771685656812000,1771685656812000,0,732,0,0.0,245,190,0
1771685657812000,1771685657812000,0,733,0,0.0,245,190,0
1771685658812000,1771685658812000,0,734,0,0.0,245,190,0
1771685659812000,1771685659812000,0,735,0,0.0,245,190,0
1771685660812000,1771685660812000,0,736,0,0.0,245,190,0
1771685661812000,1771685661812000,0,737,0,0.0,245,190,0
1771685662812000,1771685662812000,0,738,0,0.0,245,190,0
1771685663812000,1771685663812000,0,739,0,0.0,245,190,0
1771685664812000,1771685664812000,0,740,0,0.0,245,190,0
1771685665812000,1771685665812000,0,741,0,0.0,245,190,0
1771685666812000,1771685666812000,0,742,0,0.0,245,190,0
1771685667812000,1771685667812000,0,743,0,0.0,245,190,0
1771685668812000,1771685668812000,0,744,0,0.0,245,190,0
1771685669812000,1771685669812000,0,745,0,0.0,245,190,0
1771685670812000,1771685670812000,0,746,0,0.0,245,190,0
1771685671812000,1771685671812000,0,747,0,0.0,245,190,0
1771685672812000,1771685672812000,0,748,0,0.0,245,190,0
1771685673812000,1771685673812000,0,749,0,0.0,245,190,0
1771685674812000,1771685674812000,0,750,0,0.0,245,190,0
1771685675812000,1771685675812000,0,751,0,0.0,245,190,0
1771685676812000,1771685676812000,0,752,0,0.0,245,190,0
1771685677812000,1771685677812000,0,753,0,0.0,245,190,0
1771685678812000,1771685678812000,0,754,0,0.0,245,190,0
1771685679812000,1771685679812000,0,755,0,0.0,245,190,0
1771685680812000,1771685680812000,0,756,0,0.0,245,190,0
1771685681812000,1771685681812000,0,757,0,0.0,245,190,0
1771685682812000,1771685682812000,0,758,0,0.0,245,190,0
1771685683812000,1771685683812000,0,759,0,0.0,245,190,0
1771685684812000,1771685684812000,0,760,0,0.0,245,190,0
1771685685812000,1771685685812000,0,761,0,0.0,245,190,0
1771685686812000,1771685686812000,0,762,0,0.0,245,190,0
1771685687812000,1771685687812000,0,763,0,0.0,245,190,0
1771685688812000,1771685688812000,0,764,0,0.0,245,190,0
1771685689812000,1771685689812000,0,765,0,0.0,245,190,0
1771685690812000,1771685690812000,0,766,0,0.0,245,190,0
1771685691812000,1771685691812000,0,767,0,0.0,245,190,0
1771685692812000,1771685692812000,0,768,0,0.0,245,190,0
1771685693812000,1771685693812000,0,769,0,0.0,245,190,0
1771685694812000,1771685694812000,0,770,0,0.0,245,190,0
1771685695812000,1771685695812000,0,771,0,0.0,245,190,0
1771685696812000,1771685696812000,0,772,0,0.0,245,190,0
1771685697812000,1771685697812000,0,773,0,0.0,245,190,0
1771685698812000,1771685698812000,0,774,0,0.0,245,190,0
1771685699812000,1771685699812000,0,775,0,0.0,245,190,0
1771685700812000,1771685700812000,0,776,0,0.0,245,190,0
1771685701812000,1771685701812000,0,777,0,0.0,245,190,0
1771685702812000,1771685702812000,0,778,0,0.0,245,190,0
1771685703812000,1771685703812000,0,779,0,0.0,245,190,0
1771685704812000,1771685704812000,0,780,0,0.0,245,190,0
1771685705812000,1771685705812000,0,781,0,0.0,245,190,0
1771685706812000,1771685706812000,0,782,0,0.0,245,190,0
1771685707812000,1771685707812000,0,783,0,0.0,245,190,0
1771685708812000,1771685708812000,0,784,0,0.0,245,190,0
1771685709812000,1771685709812000,0,785,0,0.0,245,190,0
1771685710812000,1771685710812000,0,786,0,0.0,245,190,0
1771685711812000,1771685711812000,0,787,0,0.0,245,190,0
1771685712812000,1771685712812000,0,788,0,0.0,245,190,0
1771685713812000,1771685713812000,0,789,0,0.0,245,190,0
1771685714812000,1771685714812000,0,790,0,0.0,245,190,0
1771685715812000,1771685715812000,0,791,0,0.0,245,190,0
1771685716812000,1771685716812000,0,792,0,0.0,245,190,0
1771685717812000,1771685717812000,0,793,0,0.0,245,190,0
1771685718812000,1771685718812000,0,794,0,0.0,245,190,0
1771685719812000,1771685719812000,0,795,0,0.0,245,190,0
1771685720812000,1771685720812000,0,796,0,0.0,245,190,0
1771685721812000,1771685721812000,0,797,0,0.0,245,190,0
