timestamp,pub_timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,publisher_id,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
1771685527384000,1771685527384000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685527888000,1771685527888000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685528392000,1771685528392000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685528896000,1771685528896000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685529400000,1771685529400000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685529904000,1771685529904000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685530408000,1771685530408000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685530912000,1771685530912000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685531416000,1771685531416000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685531920000,1771685531920000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685532424000,1771685532424000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685532928000,1771685532928000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685533432000,1771685533432000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685533936000,1771685533936000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685534440000,1771685534440000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685534944000,1771685534944000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685535448000,1771685535448000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685535952000,1771685535952000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685536456000,1771685536456000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685536960000,1771685536960000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685537464000,1771685537464000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685537968000,1771685537968000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685538472000,1771685538472000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685538976000,1771685538976000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685539480000,1771685539480000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685539984000,1771685539984000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685540488000,1771685540488000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685540992000,1771685540992000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685541496000,1771685541496000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685542000000,1771685542000000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685542504000,1771685542504000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685543008000,1771685543008000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685543512000,1771685543512000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685544016000,1771685544016000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685544520000,1771685544520000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685545024000,1771685545024000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685545528000,1771685545528000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685546032000,1771685546032000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685546536000,1771685546536000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685547040000,1771685547040000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685547544000,1771685547544000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685548048000,1771685548048000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685548552000,1771685548552000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685549056000,1771685549056000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685549560000,1771685549560000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685550064000,1771685550064000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685550568000,1771685550568000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685551072000,1771685551072000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685551576000,1771685551576000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685552080000,1771685552080000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685552584000,1771685552584000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685553088000,1771685553088000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685553592000,1771685553592000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685554096000,1771685554096000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685554600000,1771685554600000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685555104000,1771685555104000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685555608000,1771685555608000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685556112000,1771685556112000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685556616000,1771685556616000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685557120000,1771685557120000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685557624000,1771685557624000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685558128000,1771685558128000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685558632000,1771685558632000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685559136000,1771685559136000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685559640000,1771685559640000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685560144000,1771685560144000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685560648000,1771685560648000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685561152000,1771685561152000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685561656000,1771685561656000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685562160000,1771685562160000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685562664000,1771685562664000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685563168000,1771685563168000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685563672000,1771685563672000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685564176000,1771685564176000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685564680000,1771685564680000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685565184000,1771685565184000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685565688000,1771685565688000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685566192000,1771685566192000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685566696000,1771685566696000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685567200000,1771685567200000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685567704000,1771685567704000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685568208000,1771685568208000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685568712000,1771685568712000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685569216000,1771685569216000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685569720000,1771685569720000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685570224000,1771685570224000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685570728000,1771685570728000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685571232000,1771685571232000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685571736000,1771685571736000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685572240000,1771685572240000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685572744000,1771685572744000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685573248000,1771685573248000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685573752000,1771685573752000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685574256000,1771685574256000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685574760000,1771685574760000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685575264000,1771685575264000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685575768000,1771685575768000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685576272000,1771685576272000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685576776000,1771685576776000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685577280000,1771685577280000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685577784000,1771685577784000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685578288000,1771685578288000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685578792000,1771685578792000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685579296000,1771685579296000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685579800000,1771685579800000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685580304000,1771685580304000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685580808000,1771685580808000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685581312000,1771685581312000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685581816000,1771685581816000,1771685523328000,1771685525152000,1771685523352000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
