timestamp,pub_timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,publisher_id
1771685523496000,1771685523496000,0.0,0.0,0.0,39
1771685523500000,1771685523500000,0.0,0.0,0.0,39
1771685523504000,1771685523504000,0.0,0.0,0.0,39
1771685523508000,1771685523508000,0.0,0.0,0.0,39
1771685523512000,1771685523512000,0.0,0.0,0.0,39
1771685523516000,1771685523516000,0.0,0.0,0.0,39
1771685523520000,1771685523520000,0.0,0.0,0.0,39
1771685523524000,1771685523524000,0.0,0.0,0.0,39
1771685523528000,1771685523528000,0.0,0.0,0.0,39
1771685523532000,1771685523532000,0.0,0.0,0.0,39
1771685523536000,1771685523536000,0.0,0.0,0.0,39
1771685523540000,1771685523540000,0.0,0.0,0.0,39
1771685523544000,1771685523544000,0.0,0.0,0.0,39
1771685523548000,1771685523548000,0.0,0.0,0.0,39
1771685523552000,1771685523552000,0.0,0.0,0.0,39
1771685523556000,1771685523556000,0.0,0.0,0.0,39
1771685523560000,1771685523560000,0.0,0.0,0.0,39
1771685523564000,1771685523564000,0.0,0.0,0.0,39
1771685523568000,1771685523568000,0.0,0.0,0.0,39
1771685523572000,1771685523572000,0.0,0.0,0.0,39
1771685523576000,1771685523576000,0.0,0.0,0.0,39
1771685523580000,1771685523580000,0.0,0.0,0.0,39
1771685523584000,1771685523584000,0.0,0.0,0.0,39
1771685523588000,1771685523588000,0.0,0.0,0.0,39
1771685523592000,1771685523592000,0.0,0.0,0.0,39
1771685523596000,1771685523596000,0.0,0.0,0.0,39
1771685523600000,1771685523600000,0.0,0.0,0.0,39
1771685523604000,1771685523604000,0.0,0.0,0.0,39
1771685523608000,1771685523608000,0.0,0.0,0.0,39
1771685523612000,1771685523612000,0.0,0.0,0.0,39
1771685523616000,1771685523616000,0.0,0.0,0.0,39
1771685523620000,1771685523620000,0.0,0.0,0.0,39
1771685523624000,1771685523624000,0.0,0.0,0.0,39
1771685523628000,1771685523628000,0.0,0.0,0.0,39
1771685523632000,1771685523632000,0.0,0.0,0.0,39
1771685523636000,1771685523636000,0.0,0.0,0.0,39
1771685523640000,1771685523640000,0.0,0.0,0.0,39
1771685523644000,1771685523644000,0.0,0.0,0.0,39
1771685523648000,1771685523648000,0.0,0.0,0.0,39
1771685523652000,1771685523652000,0.0,0.0,0.0,39
1771685523656000,1771685523656000,0.0,0.0,0.0,39
1771685523660000,1771685523660000,0.0,0.0,0.0,39
1771685523664000,1771685523664000,0.0,0.0,0.0,39
1771685523668000,1771685523668000,0.0,0.0,0.0,39
1771685523672000,1771685523672000,0.0,0.0,0.0,39
1771685523676000,1771685523676000,0.0,0.0,0.0,39
1771685523680000,1771685523680000,0.0,0.0,0.0,39
1771685523684000,1771685523684000,0.0,0.0,0.0,39
1771685523688000,1771685523688000,0.0,0.0,0.0,39
1771685523692000,1771685523692000,0.0,0.0,0.0,39
1771685523696000,1771685523696000,0.0,0.0,0.0,39
1771685523700000,1771685523700000,0.0,0.0,0.0,39
1771685523704000,1771685523704000,0.0,0.0,0.0,39
1771685523708000,1771685523708000,0.0,0.0,0.0,39
1771685523712000,1771685523712000,0.0,0.0,0.0,39
1771685523716000,1771685523716000,0.0,0.0,0.0,39
1771685523720000,1771685523720000,0.0,0.0,0.0,39
1771685523724000,1771685523724000,0.0,0.0,0.0,39
1771685523728000,1771685523728000,0.0,0.0,0.0,39
1771685523732000,1771685523732000,0.0,0.0,0.0,39
1771685523736000,1771685523736000,0.0,0.0,0.0,39
1771685523740000,1771685523740000,0.0,0.0,0.0,39
1771685523744000,1771685523744000,0.0,0.0,0.0,39
1771685523748000,1771685523748000,0.0,0.0,0.0,39
1771685523752000,1771685523752000,0.0,0.0,0.0,39
1771685523756000,1771685523756000,0.0,0.0,0.0,39
1771685523760000,1771685523760000,0.0,0.0,0.0,39
1771685523764000,1771685523764000,0.0,0.0,0.0,39
1771685523768000,1771685523768000,0.0,0.0,0.0,39
1771685523772000,1771685523772000,0.0,0.0,0.0,39
1771685523776000,1771685523776000,0.0,0.0,0.0,39
1771685523780000,1771685523780000,0.0,0.0,0.0,39
1771685523784000,1771685523784000,0.0,0.0,0.0,39
1771685523788000,1771685523788000,0.0,0.0,0.0,39
1771685523792000,1771685523792000,0.0,0.0,0.0,39
1771685523796000,1771685523796000,0.0,0.0,0.0,39
1771685523800000,1771685523800000,0.0,0.0,0.0,39
1771685523804000,1771685523804000,0.0,0.0,0.0,39
1771685523808000,1771685523808000,0.0,0.0,0.0,39
1771685523812000,1771685523812000,0.0,0.0,0.0,39
1771685523816000,1771685523816000,0.0,0.0,0.0,39
1771685523820000,1771685523820000,0.0,0.0,0.0,39
1771685523824000,1771685523824000,0.0,0.0,0.0,39
1771685523828000,1771685523828000,0.0,0.0,0.0,39
1771685523832000,1771685523832000,0.0,0.0,0.0,39
1771685523836000,1771685523836000,0.0,0.0,0.0,39
1771685523840000,1771685523840000,0.0,0.0,0.0,39
1771685523844000,1771685523844000,0.0,0.0,0.0,39
1771685523848000,1771685523848000,0.0,0.0,0.0,39
1771685523852000,1771685523852000,0.0,0.0,0.0,39
1771685523856000,1771685523856000,0.0,0.0,0.0,39
1771685523860000,1771685523860000,0.0,0.0,0.0,39
1771685523864000,1771685523864000,0.0,0.0,0.0,39
1771685523868000,1771685523868000,0.0,0.0,0.0,39
1771685523872000,1771685523872000,0.0,0.0,0.0,39
1771685523876000,1771685523876000,0.0,0.0,0.0,39
1771685523880000,1771685523880000,0.0,0.0,0.0,39
1771685523884000,1771685523884000,0.0,0.0,0.0,39
1771685523888000,1771685523888000,0.0,0.0,0.0,39
1771685523892000,1771685523892000,0.0,0.0,0.0,39
1771685523896000,1771685523896000,0.0,0.0,0.0,39
1771685523900000,1771685523900000,0.0,0.0,0.0,39
1771685523904000,1771685523904000,0.0,0.0,0.0,39
1771685523908000,1771685523908000,0.0,0.0,0.0,39
1771685523912000,1771685523912000,0.0,0.0,0.0,39
1771685523916000,1771685523916000,0.0,0.0,0.0,39
1771685523920000,1771685523920000,0.0,0.0,0.0,39
1771685523924000,1771685523924000,0.0,0.0,0.0,39
1771685523928000,1771685523928000,0.0,0.0,0.0,39
1771685523932000,1771685523932000,0.0,0.0,0.0,39
1771685523936000,1771685523936000,0.0,0.0,0.0,39
1771685523940000,1771685523940000,0.0,0.0,0.0,39
1771685523944000,1771685523944000,0.0,0.0,0.0,39
1771685523948000,1771685523948000,0.0,0.0,0.0,39
1771685523952000,1771685523952000,0.0,0.0,0.0,39
1771685523956000,1771685523956000,0.0,0.0,0.0,39
1771685523960000,1771685523960000,0.0,0.0,0.0,39
1771685523964000,1771685523964000,0.0,0.0,0.0,39
1771685523968000,1771685523968000,0.0,0.0,0.0,39
1771685523972000,1771685523972000,0.0,0.0,0.0,39
1771685523976000,1771685523976000,0.0,0.0,0.0,39
1771685523980000,1771685523980000,0.0,0.0,0.0,39
1771685523984000,1771685523984000,0.0,0.0,0.0,39
1771685523988000,1771685523988000,0.0,0.0,0.0,39
1771685523992000,1771685523992000,0.0,0.0,0.0,39
1771685523996000,1771685523996000,0.0,0.0,0.0,39
1771685524000000,1771685524000000,0.0,0.0,0.0,39
1771685524004000,1771685524004000,0.0,0.0,0.0,39
1771685524008000,1771685524008000,0.0,0.0,0.0,39
1771685524012000,1771685524012000,0.0,0.0,0.0,39
1771685524016000,1771685524016000,0.0,0.0,0.0,39
1771685524020000,1771685524020000,0.0,0.0,0.0,39
1771685524024000,1771685524024000,0.0,0.0,0.0,39
1771685524028000,1771685524028000,0.0,0.0,0.0,39
1771685524032000,1771685524032000,0.0,0.0,0.0,39
1771685524036000,1771685524036000,0.0,0.0,0.0,39
1771685524040000,1771685524040000,0.0,0.0,0.0,39
1771685524044000,1771685524044000,0.0,0.0,0.0,39
1771685524048000,1771685524048000,0.0,0.0,0.0,39
1771685524052000,1771685524052000,0.0,0.0,0.0,39
1771685524056000,1771685524056000,0.0,0.0,0.0,39
1771685524060000,1771685524060000,0.0,0.0,0.0,39
1771685524064000,1771685524064000,0.0,0.0,0.0,39
1771685524068000,1771685524068000,0.0,0.0,0.0,39
1771685524072000,1771685524072000,0.0,0.0,0.0,39
1771685524076000,1771685524076000,0.0,0.0,0.0,39
1771685524080000,1771685524080000,0.0,0.0,0.0,39
1771685524084000,1771685524084000,0.0,0.0,0.0,39
1771685524088000,1771685524088000,0.0,0.0,0.0,39
1771685524092000,1771685524092000,0.0,0.0,0.0,39
1771685524096000,1771685524096000,0.0,0.0,0.0,39
1771685524100000,1771685524100000,0.0,0.0,0.0,39
1771685524104000,1771685524104000,0.0,0.0,0.0,39
1771685524108000,1771685524108000,0.0,0.0,0.0,39
1771685524112000,1771685524112000,0.0,0.0,0.0,39
1771685524116000,1771685524116000,0.0,0.0,0.0,39
1771685524120000,1771685524120000,0.0,0.0,0.0,39
1771685524124000,1771685524124000,0.0,0.0,0.0,39
1771685524128000,1771685524128000,0.0,0.0,0.0,39
1771685524132000,1771685524132000,0.0,0.0,0.0,39
1771685524136000,1771685524136000,0.0,0.0,0.0,39
1771685524140000,1771685524140000,0.0,0.0,0.0,39
1771685524144000,1771685524144000,0.0,0.0,0.0,39
1771685524148000,1771685524148000,0.0,0.0,0.0,39
1771685524152000,1771685524152000,0.0,0.0,0.0,39
1771685524156000,1771685524156000,0.0,0.0,0.0,39
1771685524160000,1771685524160000,0.0,0.0,0.0,39
1771685524164000,1771685524164000,0.0,0.0,0.0,39
1771685524168000,1771685524168000,0.0,0.0,0.0,39
1771685524172000,1771685524172000,0.0,0.0,0.0,39
1771685524176000,1771685524176000,0.0,0.0,0.0,39
1771685524180000,1771685524180000,0.0,0.0,0.0,39
1771685524184000,1771685524184000,0.0,0.0,0.0,39
1771685524188000,1771685524188000,0.0,0.0,0.0,39
1771685524192000,1771685524192000,0.0,0.0,0.0,39
1771685524196000,1771685524196000,0.0,0.0,0.0,39
1771685524200000,1771685524200000,0.0,0.0,0.0,39
1771685524204000,1771685524204000,0.0,0.0,0.0,39
1771685524208000,1771685524208000,0.0,0.0,0.0,39
1771685524212000,1771685524212000,0.0,0.0,0.0,39
1771685524216000,1771685524216000,0.0,0.0,0.0,39
1771685524220000,1771685524220000,0.0,0.0,0.0,39
1771685524224000,1771685524224000,0.0,0.0,0.0,39
1771685524228000,1771685524228000,0.0,0.0,0.0,39
1771685524232000,1771685524232000,0.0,0.0,0.0,39
1771685524236000,1771685524236000,0.0,0.0,0.0,39
1771685524240000,1771685524240000,0.0,0.0,0.0,39
1771685524244000,1771685524244000,0.0,0.0,0.0,39
1771685524248000,1771685524248000,0.0,0.0,0.0,39
1771685524252000,1771685524252000,0.0,0.0,0.0,39
1771685524256000,1771685524256000,0.0,0.0,0.0,39
1771685524260000,1771685524260000,0.0,0.0,0.0,39
1771685524264000,1771685524264000,0.0,0.0,0.0,39
1771685524268000,1771685524268000,0.0,0.0,0.0,39
1771685524272000,1771685524272000,0.0,0.0,0.0,39
1771685524276000,1771685524276000,0.0,0.0,0.0,39
1771685524280000,1771685524280000,0.0,0.0,0.0,39
1771685524284000,1771685524284000,0.0,0.0,0.0,39
1771685524288000,1771685524288000,0.0,0.0,0.0,39
1771685524292000,1771685524292000,0.0,0.0,0.0,39
1771685524296000,1771685524296000,0.0,0.0,0.0,39
1771685524300000,1771685524300000,0.0,0.0,0.0,39
1771685524304000,1771685524304000,0.0,0.0,0.0,39
1771685524308000,1771685524308000,0.0,0.0,0.0,39
1771685524312000,1771685524312000,0.0,0.0,0.0,39
1771685524316000,1771685524316000,0.0,0.0,0.0,39
1771685524320000,1771685524320000,0.0,0.0,0.0,39
1771685524324000,1771685524324000,0.0,0.0,0.0,39
1771685524328000,1771685524328000,0.0,0.0,0.0,39
1771685524332000,1771685524332000,0.0,0.0,0.0,39
1771685524336000,1771685524336000,0.0,0.0,0.0,39
1771685524340000,1771685524340000,0.0,0.0,0.0,39
1771685524344000,1771685524344000,0.0,0.0,0.0,39
1771685524348000,1771685524348000,0.0,0.0,0.0,39
1771685524352000,1771685524352000,0.0,0.0,0.0,39
1771685524356000,1771685524356000,0.0,0.0,0.0,39
1771685524360000,1771685524360000,0.0,0.0,0.0,39
1771685524364000,1771685524364000,0.0,0.0,0.0,39
1771685524368000,1771685524368000,0.0,0.0,0.0,39
1771685524372000,1771685524372000,0.0,0.0,0.0,39
1771685524376000,1771685524376000,0.0,0.0,0.0,39
1771685524380000,1771685524380000,0.0,0.0,0.0,39
1771685524384000,1771685524384000,0.0,0.0,0.0,39
1771685524388000,1771685524388000,0.0,0.0,0.0,39
1771685524392000,1771685524392000,0.0,0.0,0.0,39
1771685524396000,1771685524396000,0.0,0.0,0.0,39
1771685524400000,1771685524400000,0.0,0.0,0.0,39
1771685524404000,1771685524404000,0.0,0.0,0.0,39
1771685524408000,1771685524408000,0.0,0.0,0.0,39
1771685524412000,1771685524412000,0.0,0.0,0.0,39
1771685524416000,1771685524416000,0.0,0.0,0.0,39
1771685524420000,1771685524420000,0.0,0.0,0.0,39
1771685524424000,1771685524424000,0.0,0.0,0.0,39
1771685524428000,1771685524428000,0.0,0.0,0.0,39
1771685524432000,1771685524432000,0.0,0.0,0.0,39
1771685524436000,1771685524436000,0.0,0.0,0.0,39
1771685524440000,1771685524440000,0.0,0.0,0.0,39
1771685524444000,1771685524444000,0.0,0.0,0.0,39
1771685524448000,1771685524448000,0.0,0.0,0.0,39
1771685524452000,1771685524452000,0.0,0.0,0.0,39
1771685524456000,1771685524456000,0.0,0.0,0.0,39
1771685524460000,1771685524460000,0.0,0.0,0.0,39
1771685524464000,1771685524464000,0.0,0.0,0.0,39
1771685524468000,1771685524468000,0.0,0.0,0.0,39
1771685524472000,1771685524472000,0.0,0.0,0.0,39
1771685524476000,1771685524476000,0.0,0.0,0.0,39
1771685524480000,1771685524480000,0.0,0.0,0.0,39
1771685524484000,1771685524484000,0.0,0.0,0.0,39
1771685524488000,1771685524488000,0.0,0.0,0.0,39
1771685524492000,1771685524492000,0.0,0.0,0.0,39
1771685524496000,1771685524496000,0.0,0.0,0.0,39
1771685524500000,1771685524500000,0.0,0.0,0.0,39
1771685524504000,1771685524504000,0.0,0.0,0.0,39
1771685524508000,1771685524508000,0.0,0.0,0.0,39
1771685524512000,1771685524512000,0.0,0.0,0.0,39
1771685524516000,1771685524516000,0.0,0.0,0.0,39
1771685524520000,1771685524520000,0.0,0.0,0.0,39
1771685524524000,1771685524524000,0.0,0.0,0.0,39
1771685524528000,1771685524528000,0.0,0.0,0.0,39
1771685524532000,1771685524532000,0.0,0.0,0.0,39
1771685524536000,1771685524536000,0.0,0.0,0.0,39
1771685524540000,1771685524540000,0.0,0.0,0.0,39
1771685524544000,1771685524544000,0.0,0.0,0.0,39
1771685524548000,1771685524548000,0.0,0.0,0.0,39
1771685524552000,1771685524552000,0.0,0.0,0.0,39
1771685524556000,1771685524556000,0.0,0.0,0.0,39
1771685524560000,1771685524560000,0.0,0.0,0.0,39
1771685524564000,1771685524564000,0.0,0.0,0.0,39
1771685524568000,1771685524568000,0.0,0.0,0.0,39
1771685524572000,1771685524572000,0.0,0.0,0.0,39
1771685524576000,1771685524576000,0.0,0.0,0.0,39
1771685524580000,1771685524580000,0.0,0.0,0.0,39
1771685524584000,1771685524584000,0.0,0.0,0.0,39
1771685524588000,1771685524588000,0.0,0.0,0.0,39
1771685524592000,1771685524592000,0.0,0.0,0.0,39
1771685524596000,1771685524596000,0.0,0.0,0.0,39
1771685524600000,1771685524600000,0.0,0.0,0.0,39
1771685524604000,1771685524604000,0.0,0.0,0.0,39
1771685524608000,1771685524608000,0.0,0.0,0.0,39
1771685524612000,1771685524612000,0.0,0.0,0.0,39
1771685524616000,1771685524616000,0.0,0.0,0.0,39
1771685524620000,1771685524620000,0.0,0.0,0.0,39
1771685524624000,1771685524624000,0.0,0.0,0.0,39
1771685524628000,1771685524628000,0.0,0.0,0.0,39
1771685524632000,1771685524632000,0.0,0.0,0.0,39
1771685524636000,1771685524636000,0.0,0.0,0.0,39
1771685524640000,1771685524640000,0.0,0.0,0.0,39
1771685524644000,1771685524644000,0.0,0.0,0.0,39
1771685524648000,1771685524648000,0.0,0.0,0.0,39
1771685524652000,1771685524652000,0.0,0.0,0.0,39
1771685524656000,1771685524656000,0.0,0.0,0.0,39
1771685524660000,1771685524660000,0.0,0.0,0.0,39
1771685524664000,1771685524664000,0.0,0.0,0.0,39
1771685524668000,1771685524668000,0.0,0.0,0.0,39
1771685524672000,1771685524672000,0.0,0.0,0.0,39
1771685524676000,1771685524676000,0.0,0.0,0.0,39
1771685524680000,1771685524680000,0.0,0.0,0.0,39
1771685524684000,1771685524684000,0.0,0.0,0.0,39
1771685524688000,1771685524688000,0.0,0.0,0.0,39
1771685524692000,1771685524692000,0.0,0.0,0.0,39
1771685524696000,1771685524696000,0.0,0.0,0.0,39
1771685524700000,1771685524700000,0.0,0.0,0.0,39
1771685524704000,1771685524704000,0.0,0.0,0.0,39
1771685524708000,1771685524708000,0.0,0.0,0.0,39
1771685524712000,1771685524712000,0.0,0.0,0.0,39
1771685524716000,1771685524716000,0.0,0.0,0.0,39
1771685524720000,1771685524720000,0.0,0.0,0.0,39
1771685524724000,1771685524724000,0.0,0.0,0.0,39
1771685524728000,1771685524728000,0.0,0.0,0.0,39
1771685524732000,1771685524732000,0.0,0.0,0.0,39
1771685524736000,1771685524736000,0.0,0.0,0.0,39
1771685524740000,1771685524740000,0.0,0.0,0.0,39
1771685524744000,1771685524744000,0.0,0.0,0.0,39
1771685524748000,1771685524748000,0.0,0.0,0.0,39
1771685524752000,1771685524752000,0.0,0.0,0.0,39
1771685524756000,1771685524756000,0.0,0.0,0.0,39
1771685524760000,1771685524760000,0.0,0.0,0.0,39
1771685524764000,1771685524764000,0.0,0.0,0.0,39
1771685524768000,1771685524768000,0.0,0.0,0.0,39
1771685524772000,1771685524772000,0.0,0.0,0.0,39
1771685524776000,1771685524776000,0.0,0.0,0.0,39
1771685524780000,1771685524780000,0.0,0.0,0.0,39
1771685524784000,1771685524784000,0.0,0.0,0.0,39
1771685524788000,1771685524788000,0.0,0.0,0.0,39
1771685524792000,1771685524792000,0.0,0.0,0.0,39
1771685524796000,1771685524796000,0.0,0.0,0.0,39
1771685524800000,1771685524800000,0.0,0.0,0.0,39
1771685524804000,1771685524804000,0.0,0.0,0.0,39
1771685524808000,1771685524808000,0.0,0.0,0.0,39
1771685524812000,1771685524812000,0.0,0.0,0.0,39
1771685524816000,1771685524816000,0.0,0.0,0.0,39
1771685524820000,1771685524820000,0.0,0.0,0.0,39
1771685524824000,1771685524824000,0.0,0.0,0.0,39
1771685524828000,1771685524828000,0.0,0.0,0.0,39
1771685524832000,1771685524832000,0.0,0.0,0.0,39
1771685524836000,1771685524836000,0.0,0.0,0.0,39
1771685524840000,1771685524840000,0.0,0.0,0.0,39
1771685524844000,1771685524844000,0.0,0.0,0.0,39
1771685524848000,1771685524848000,0.0,0.0,0.0,39
1771685524852000,1771685524852000,0.0,0.0,0.0,39
1771685524856000,1771685524856000,0.0,0.0,0.0,39
1771685524860000,1771685524860000,0.0,0.0,0.0,39
1771685524864000,1771685524864000,0.0,0.0,0.0,39
1771685524868000,1771685524868000,0.0,0.0,0.0,39
1771685524872000,1771685524872000,0.0,0.0,0.0,39
1771685524876000,1771685524876000,0.0,0.0,0.0,39
1771685524880000,1771685524880000,0.0,0.0,0.0,39
1771685524884000,1771685524884000,0.0,0.0,0.0,39
1771685524888000,1771685524888000,0.0,0.0,0.0,39
1771685524892000,1771685524892000,0.0,0.0,0.0,39
1771685524896000,1771685524896000,0.0,0.0,0.0,39
1771685524900000,1771685524900000,0.0,0.0,0.0,39
1771685524904000,1771685524904000,0.0,0.0,0.0,39
1771685524908000,1771685524908000,0.0,0.0,0.0,39
1771685524912000,1771685524912000,0.0,0.0,0.0,39
1771685524916000,1771685524916000,0.0,0.0,0.0,39
1771685524920000,1771685524920000,0.0,0.0,0.0,39
1771685524924000,1771685524924000,0.0,0.0,0.0,39
1771685524928000,1771685524928000,0.0,0.0,0.0,39
1771685524932000,1771685524932000,0.0,0.0,0.0,39
1771685524936000,1771685524936000,0.0,0.0,0.0,39
1771685524940000,1771685524940000,0.0,0.0,0.0,39
1771685524944000,1771685524944000,0.0,0.0,0.0,39
1771685524948000,1771685524948000,0.0,0.0,0.0,39
1771685524952000,1771685524952000,0.0,0.0,0.0,39
1771685524956000,1771685524956000,0.0,0.0,0.0,39
1771685524960000,1771685524960000,0.0,0.0,0.0,39
1771685524964000,1771685524964000,0.0,0.0,0.0,39
1771685524968000,1771685524968000,0.0,0.0,0.0,39
1771685524972000,1771685524972000,0.0,0.0,0.0,39
1771685524976000,1771685524976000,0.0,0.0,0.0,39
1771685524980000,1771685524980000,0.0,0.0,0.0,39
1771685524984000,1771685524984000,0.0,0.0,0.0,39
1771685524988000,1771685524988000,0.0,0.0,0.0,39
1771685524992000,1771685524992000,0.0,0.0,0.0,39
1771685524996000,1771685524996000,0.0,0.0,0.0,39
1771685525000000,1771685525000000,0.0,0.0,0.0,39
1771685525004000,1771685525004000,0.0,0.0,0.0,39
1771685525008000,1771685525008000,0.0,0.0,0.0,39
1771685525012000,1771685525012000,0.0,0.0,0.0,39
1771685525016000,1771685525016000,0.0,0.0,0.0,39
1771685525020000,1771685525020000,0.0,0.0,0.0,39
1771685525024000,1771685525024000,0.0,0.0,0.0,39
1771685525028000,1771685525028000,0.0,0.0,0.0,39
1771685525032000,1771685525032000,0.0,0.0,0.0,39
1771685525036000,1771685525036000,0.0,0.0,0.0,39
1771685525040000,1771685525040000,0.0,0.0,0.0,39
1771685525044000,1771685525044000,0.0,0.0,0.0,39
1771685525048000,1771685525048000,0.0,0.0,0.0,39
1771685525052000,1771685525052000,0.0,0.0,0.0,39
1771685525056000,1771685525056000,0.0,0.0,0.0,39
1771685525060000,1771685525060000,0.0,0.0,0.0,39
1771685525064000,1771685525064000,0.0,0.0,0.0,39
1771685525068000,1771685525068000,0.0,0.0,0.0,39
1771685525072000,1771685525072000,0.0,0.0,0.0,39
1771685525076000,1771685525076000,0.0,0.0,0.0,39
1771685525080000,1771685525080000,0.0,0.0,0.0,39
1771685525084000,1771685525084000,0.0,0.0,0.0,39
1771685525088000,1771685525088000,0.0,0.0,0.0,39
1771685525092000,1771685525092000,0.0,0.0,0.0,39
1771685525096000,1771685525096000,0.0,0.0,0.0,39
1771685525100000,1771685525100000,0.0,0.0,0.0,39
1771685525104000,1771685525104000,0.0,0.0,0.0,39
1771685525108000,1771685525108000,0.0,0.0,0.0,39
1771685525112000,1771685525112000,0.0,0.0,0.0,39
1771685525116000,1771685525116000,0.0,0.0,0.0,39
1771685525120000,1771685525120000,0.0,0.0,0.0,39
1771685525124000,1771685525124000,0.0,0.0,0.0,39
1771685525128000,1771685525128000,0.0,0.0,0.0,39
1771685525132000,1771685525132000,0.0,0.0,0.0,39
1771685525136000,1771685525136000,0.0,0.0,0.0,39
1771685525140000,1771685525140000,0.0,0.0,0.0,39
1771685525144000,1771685525144000,0.0,0.0,0.0,39
1771685525148000,1771685525148000,0.0,0.0,0.0,39
1771685525152000,1771685525152000,2.0900772e-05,1.0167394e-05,-4.164668e-07,39
1771685525156000,1771685525156000,4.7131238e-05,1.8583074e-05,-9.0898925e-07,39
1771685525160000,1771685525160000,7.0092225e-05,2.8693881e-05,-2.756301e-07,39
1771685525164000,1771685525164000,8.856204e-05,3.9577622e-05,4.7143322e-07,39
1771685525168000,1771685525168000,0.00010161289,5.0745373e-05,3.8754797e-07,39
1771685525172000,1771685525172000,0.00011118446,6.15595e-05,-9.654535e-07,39
1771685525176000,1771685525176000,0.00012490245,7.3852236e-05,-2.4750948e-06,39
1771685525180000,1771685525180000,0.00014481493,9.029018e-05,-2.897218e-06,39
1771685525184000,1771685525184000,0.00017067307,0.00011096606,-4.024125e-06,39
1771685525188000,1771685525188000,0.00020248898,0.00013123904,-7.1618733e-06,39
1771685525192000,1771685525192000,0.0002331102,0.00014791035,-1.1372789e-05,39
1771685525196000,1771685525196000,0.0002572323,0.00016252723,-1.6119195e-05,39
1771685525200000,1771685525200000,0.00027641133,0.00017972158,-2.0177376e-05,39
1771685525204000,1771685525204000,0.00029207955,0.00019683462,-2.2468961e-05,39
1771685525208000,1771685525208000,0.00030746756,0.00020637091,-2.3745924e-05,39
1771685525212000,1771685525212000,0.0003260529,0.00020987072,-2.4239054e-05,39
1771685525216000,1771685525216000,0.00035079633,0.00021521715,-2.4948535e-05,39
1771685525220000,1771685525220000,0.0003797862,0.00022640836,-2.78058e-05,39
1771685525224000,1771685525224000,0.0004067185,0.0002396823,-3.195966e-05,39
1771685525228000,1771685525228000,0.00043078576,0.00025304945,-3.484219e-05,39
1771685525232000,1771685525232000,0.0004548802,0.00027109694,-3.5110465e-05,39
1771685525236000,1771685525236000,0.00047902882,0.0002962971,-3.3742646e-05,39
1771685525240000,1771685525240000,0.00050104136,0.00032238278,-3.248375e-05,39
1771685525244000,1771685525244000,0.0005219212,0.00034352898,-3.201676e-05,39
1771685525248000,1771685525248000,0.0005448775,0.00035911132,-3.396703e-05,39
1771685525252000,1771685525252000,0.00056452636,0.0003724168,-3.9226466e-05,39
1771685525256000,1771685525256000,0.0005791055,0.0003847949,-4.3909793e-05,39
1771685525260000,1771685525260000,0.0005939971,0.0003957776,-4.4817374e-05,39
