timestamp,timestamp_sample,pub_timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate,publisher_id
1771685523332000,1771685523180000,1771685523332000,0.008482224,-0.010239276,-0.022421151,-0.004885723,0.023928238,0.06994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09933472,0.0,0.0,0.0,0.0,0.00076299906,0.0001817341,0.00018741842,0.00076299906,0.00014865604,-0.00578242,-1.9729137e-05,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685523340000,1771685523188000,1771685523340000,0.008482224,-0.010239276,-0.022421151,-0.004885723,0.023928238,0.06994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09933472,0.0,0.0,0.0,0.0,0.00076299906,0.0001817341,0.00018741842,0.00076299906,-0.003421541,0.002499109,-7.2717667e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685523348000,1771685523196000,1771685523348000,0.008482224,-0.010239276,-0.022421151,-0.004885723,0.023928238,0.06994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13375854,0.0,0.0,0.0,0.0,0.00076299906,0.0001817341,0.00018741842,0.00076299906,-0.0025010789,0.00707927,-2.4974346e-05,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685523356000,1771685523204000,1771685523356000,0.008482224,-0.010239276,-0.022421151,-0.004885723,0.023928238,0.06994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13375854,0.0,0.0,0.0,0.0,0.0066530197,0.0066530197,-0.0028664418,-0.006349504,-0.00028794596,-0.0005503875,-2.9802322e-07,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685523364000,1771685523212000,1771685523364000,0.008482224,-0.010239276,-0.022421151,-0.004885723,0.023928238,0.06994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13375854,0.0,0.0,0.0,0.0,0.0066530197,0.0066530197,-0.0028664418,-0.006349504,-0.0021530807,-0.002704956,-6.377697e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685523372000,1771685523220000,1771685523372000,0.008657112,-0.010240121,-0.022630766,0.006422663,0.008028983,0.066833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13375854,0.0,0.0,0.0,0.0,0.0066530197,0.0066530197,-0.0028664418,-0.006349504,0.0006992368,0.0011450172,-6.556511e-07,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685523380000,1771685523228000,1771685523380000,0.008657112,-0.010240121,-0.022630766,0.006422663,0.008028983,0.066833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13375854,0.0,0.0,0.0,0.0,0.0066530197,0.0066530197,-0.0028664418,-0.006349504,-0.0030991277,-0.0028128014,-8.523464e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685523388000,1771685523236000,1771685523388000,0.008657112,-0.010240121,-0.022630766,0.006422663,0.008028983,0.066833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13375854,0.0,0.0,0.0,0.0,0.0066530197,0.0066530197,-0.0028664418,-0.006349504,-0.00096550025,-0.0023052956,-3.6358833e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685523396000,1771685523244000,1771685523396000,0.008657112,-0.010240121,-0.022630766,0.006422663,0.008028983,0.066833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054870605,0.0,0.0,0.0,0.0,0.0066530197,0.0066530197,-0.0028664418,-0.006349504,-0.0015923893,0.0053727957,-1.40070915e-05,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685523404000,1771685523252000,1771685523404000,0.008657112,-0.010240121,-0.022630766,0.006422663,0.008028983,0.066833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054870605,0.0,0.0,0.0,0.0,0.0066530197,0.0066530197,-0.0028664418,-0.006349504,-0.0024305026,0.0021568798,-4.351139e-06,0.0,0.0,0.0,0.0,0.0,0.0,160
