timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],publisher_id,estimator_instance,innovation_rejected,fused
1771685523284000,1771685523132000,0,1771685523132000,0,0.21591452,0.0068875165,0.42889595,0.0025000002,0.0025000002,0.0025000002,0.0001817341,0.00018741842,0.00076299906,-0.0005735588,-0.00026957178,-0.0002500966,0.0025033734,0.002511127,0.0025017613,1.4659012e-06,1.5539356e-06,2.5853686e-05,-0.00021526075,0.000116880095,-8.9454545e-05,0,0,0,1
1771685523356000,1771685523200000,0,1771685523204000,0,0.20948258,0.009932359,0.43599036,0.0025000002,0.0025000002,0.0025000002,0.0066530197,-0.0028664418,-0.006349504,0.0002915949,-0.00058053154,-0.0009805501,0.002503382,0.0025111376,0.0025017636,0.0019645721,0.0003636994,0.0017917118,4.570515e-05,5.9345934e-05,-0.0002932459,0,0,0,1
1771685523420000,1771685523268000,0,1771685523268000,0,0.21588488,0.007964762,0.43008748,0.0025000002,0.0025000002,0.0025000002,0.00019615534,-0.0008359486,-0.00042131543,0.000280169,-0.0006111119,-0.000913609,0.0025033867,0.0025111334,0.0025017646,1.7077716e-06,3.0921892e-05,7.886606e-06,4.043786e-05,4.8539223e-05,-0.00025908317,0,0,0,1
1771685523492000,1771685523336000,0,1771685523340000,0,0.21106885,0.014087737,0.43274176,0.0025000002,0.0025000002,0.0025000002,0.0050667566,-0.0070628827,-0.0030994415,0.00085321115,-0.0013835583,-0.0011754686,0.002503371,0.0025111276,0.0025017606,0.0011394423,0.0022075244,0.0004270602,0.00017200879,-0.00022155285,-0.0002791931,0,0,0,1
1771685523556000,1771685523404000,0,1771685523404000,0,0.21399467,0.0063875113,0.43057138,0.0025000002,0.0025000002,0.0025000002,0.0021282174,0.00061881216,-0.00092318654,0.0010058527,-0.0011438595,-0.0011453425,0.0025033755,0.00251113,0.002501762,0.00020103119,1.6933764e-05,3.7904698e-05,0.0001754833,-0.00019300164,-0.00025030648,0,0,0,1
1771685523628000,1771685523472000,0,1771685523476000,0,0.20633413,0.008047199,0.427853,0.0025000002,0.0025000002,0.0025000002,0.00972785,-0.0010716091,0.0018283129,0.0020500354,-0.001135309,-0.0007897062,0.0025033848,0.002511135,0.0025017636,0.0042001386,5.088988e-05,0.00014796667,0.00065730815,-0.00017598827,-0.00020262589,0,0,0,1
1771685523692000,1771685523540000,0,1771685523540000,0,0.21612783,0.0043935515,0.42852518,0.0025000002,0.0025000002,0.0025000002,-0.00014533452,0.0026321453,0.0011874735,0.0017872094,-0.00068427436,-0.00055300177,0.0025033657,0.0025111197,0.0025017587,9.374989e-07,0.00030655882,6.2626634e-05,0.0005785041,-0.00011821855,-0.0001708703,0,0,0,1
1771685523764000,1771685523608000,0,1771685523612000,0,0.21322335,0.009172042,0.42918137,0.0025000002,0.0025000002,0.0025000002,0.0027003891,-0.0021821521,0.00056138635,0.0018965338,-0.0008636251,-0.0004196852,0.0025033744,0.0025111306,0.0025017606,0.00032365654,0.000210741,1.3957012e-05,0.0005479942,-0.00012929518,-0.0001487431,0,0,0,1
1771685523828000,1771685523676000,0,1771685523676000,0,0.21518004,0.008269936,0.42884308,0.0025000002,0.0025000002,0.0025000002,0.00077592744,-0.001299182,0.00088214874,0.0017623766,-0.0009157771,-0.00026385707,0.0025033788,0.0025111272,0.0025017618,2.6722257e-05,7.469181e-05,3.4545214e-05,0.00048558842,-0.00012275815,-0.00012680014,0,0,0,1
1771685523900000,1771685523744000,0,1771685523748000,0,0.227239,0.0009965857,0.4329039,0.0025000002,0.0025000002,0.0025000002,-0.011351577,0.0059656315,-0.0031485856,0.00019239646,-9.1831025e-05,-0.00060880964,0.002503364,0.0025111209,0.0025017578,0.0057193395,0.0015752274,0.00043935518,-0.00025725496,8.052177e-05,-0.0001642187,0,0,0,1
1771685523964000,1771685523812000,0,1771685523812000,0,0.21583642,0.008766895,0.42992955,0.0025000002,0.0025000002,0.0025000002,4.8934657e-05,-0.0018323539,-0.00016364455,0.00017522146,-0.00030020415,-0.00055551465,0.0025033688,0.0025111234,0.0025017587,1.0628347e-07,0.00014856303,1.189293e-06,-0.0002264441,5.3096126e-05,-0.0001447011,0,0,0,1
1771685524036000,1771685523880000,0,1771685523884000,0,0.21329421,0.006909216,0.4300595,0.0025000002,0.0025000002,0.0025000002,0.0025084042,5.866494e-05,-0.00025188923,0.00045454613,-0.00025726634,-0.0005192649,0.0025033779,0.0025111288,0.0025017608,0.0002792712,1.5118154e-07,2.836614e-06,-0.00016590072,4.6757646e-05,-0.00012771733,0,0,0,1
1771685524100000,1771685523948000,0,1771685523948000,0,0.2140171,0.006979855,0.42910478,0.0025000002,0.0025000002,0.0025000002,0.0018618278,-2.001645e-05,0.00066393614,0.0006230235,-0.00022888208,-0.00037769205,0.0025033816,0.002511131,0.002501762,0.00015385424,1.8008828e-08,1.9539408e-05,-0.00012762021,4.1157746e-05,-0.000110088,0,0,0,1
1771685524172000,1771685524016000,0,1771685524020000,0,0.21758567,0.01639955,0.42985967,0.0025000002,0.0025000002,0.0025000002,-0.001715902,-0.009522976,-8.714199e-05,0.0003430113,-0.0013415379,-0.00034283625,0.0025033662,0.0025111248,0.0025017583,0.0001306827,0.004012559,3.3264547e-07,-0.00012798684,-0.00044414637,-9.694828e-05,0,0,0,1
1771685524236000,1771685524084000,0,1771685524084000,0,0.21397023,0.009050646,0.42879194,0.0025000002,0.0025000002,0.0025000002,0.0018802342,-0.002168078,0.0009922981,0.000527045,-0.0014405086,-0.00018306835,0.0025033709,0.0025111216,0.0025017592,0.00015691202,0.00020801873,4.367861e-05,-9.387924e-05,-0.00041587756,-8.0112666e-05,0,0,0,1
1771685524308000,1771685524152000,0,1771685524156000,0,0.21231903,0.0063479412,0.4223894,0.0025000002,0.0025000002,0.0025000002,0.0035833213,0.0005281288,0.0073684454,0.0008929372,-0.0012048628,0.00072084967,0.0025033795,0.002511132,0.0025017618,0.00056990475,1.2327401e-05,0.0024106211,-1.4412144e-05,-0.0003646136,0.00021807375,0,0,0,1
1771685524372000,1771685524220000,0,1771685524220000,0,0.21504487,0.0058298865,0.4289503,0.0025000002,0.0025000002,0.0025000002,0.000996531,0.0009677876,0.00073325634,0.00090533926,-0.0009447667,0.00072229997,0.0025033592,0.002511117,0.0025017571,4.4077395e-05,4.143591e-05,2.3860384e-05,-7.409876e-06,-0.00031600206,0.00019482286,0,0,0,1
1771685524444000,1771685524288000,0,1771685524292000,0,0.21694884,0.0087282,0.428483,0.0025000002,0.0025000002,0.0025000002,-0.00082343695,-0.0019122721,0.0011568666,0.00069837313,-0.0010605867,0.0007743574,0.0025033671,0.0025111216,0.0025017597,3.0094952e-05,0.00016179249,5.9467282e-05,-1.0125695e-05,-0.00029754036,0.00017861833,0,0,0,1
