timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,publisher_id,estimator_instance,innovation_rejected,fused
1771685528468000,1771685528314000,0,1771685528316000,0,-488.47,0.5625,-0.04446411,-0.043824874,0.5754769,0.00013742044,-0.00014870636,0,0,0,1
1771685528524000,1771685528366000,0,1771685528372000,0,-488.505,0.5625,-0.060516357,-0.04539726,0.5755059,0.00025453983,-0.00015867618,0,0,0,1
1771685528572000,1771685528418000,0,1771685528420000,0,-488.538,0.5625,-0.07244873,-0.047945585,0.5754769,0.00036483264,-0.00017809671,0,0,0,1
1771685528628000,1771685528470000,0,1771685528476000,0,-488.611,0.5625,-0.053833008,-0.0485002,0.5755059,0.00020142227,-0.00018029405,0,0,0,1
1771685528676000,1771685528522000,0,1771685528524000,0,-488.664,0.5625,-0.04925537,-0.048571337,0.5754769,0.00016863174,-0.00017919543,0,0,0,1
1771685528732000,1771685528574000,0,1771685528580000,0,-488.721,0.5625,-0.051086426,-0.048808265,0.5755059,0.0001813933,-0.00017940247,0,0,0,1
1771685528780000,1771685528626000,0,1771685528628000,0,-488.771,0.5625,-0.052947998,-0.04919824,0.5754769,0.00019486381,-0.00018085897,0,0,0,1
1771685528836000,1771685528678000,0,1771685528684000,0,-488.813,0.5625,-0.07373047,-0.051509246,0.5755059,0.00037783675,-0.00019941485,0,0,0,1
1771685528884000,1771685528730000,0,1771685528732000,0,-488.867,0.5625,-0.07434082,-0.053660046,0.5754769,0.0003841376,-0.00021681626,0,0,0,1
1771685528940000,1771685528782000,0,1771685528788000,0,-488.93,0.5625,-0.07748413,-0.055904344,0.5755059,0.00041728784,-0.00023570127,0,0,0,1
1771685528988000,1771685528834000,0,1771685528836000,0,-488.994,0.5625,-0.0713501,-0.05735938,0.5754769,0.00035385168,-0.0002468314,0,0,0,1
1771685529044000,1771685528886000,0,1771685528892000,0,-489.056,0.5625,-0.07897949,-0.059396055,0.5755059,0.0004335497,-0.00026442079,0,0,0,1
1771685529092000,1771685528938000,0,1771685528940000,0,-489.137,0.5625,-0.05795288,-0.059260104,0.5754769,0.00023344372,-0.00026150266,0,0,0,1
1771685529148000,1771685528990000,0,1771685528996000,0,-489.2,0.5625,-0.066101074,-0.05990454,0.5755059,0.00030368773,-0.0002654766,0,0,0,1
1771685529196000,1771685529042000,0,1771685529044000,0,-489.252,0.5625,-0.07501221,-0.06132773,0.5754769,0.00039110737,-0.0002773114,0,0,0,1
1771685529252000,1771685529094000,0,1771685529100000,0,-489.325,0.5625,-0.07333374,-0.06245873,0.5755059,0.00037378157,-0.00028639915,0,0,0,1
1771685529300000,1771685529146000,0,1771685529148000,0,-489.402,0.5625,-0.05758667,-0.061999768,0.5754769,0.00023050272,-0.00028113354,0,0,0,1
1771685529356000,1771685529198000,0,1771685529204000,0,-489.469,0.5625,-0.06286621,-0.06208139,0.5755059,0.0002746912,-0.00028052667,0,0,0,1
1771685529404000,1771685529250000,0,1771685529252000,0,-489.536,0.5625,-0.057861328,-0.06168385,0.5754769,0.00023270672,-0.0002760219,0,0,0,1
1771685529460000,1771685529302000,0,1771685529308000,0,-489.618,0.5625,-0.048950195,-0.0604843,0.5755059,0.0001665402,-0.0002657084,0,0,0,1
1771685529508000,1771685529354000,0,1771685529356000,0,-489.681,0.5625,-0.04876709,-0.059380505,0.5754769,0.00016530493,-0.0002562501,0,0,0,1
1771685529564000,1771685529406000,0,1771685529412000,0,-489.737,0.5625,-0.066711426,-0.0600711,0.5755059,0.00030932188,-0.0002612496,0,0,0,1
1771685529612000,1771685529458000,0,1771685529460000,0,-489.822,0.5625,-0.044677734,-0.058621,0.5754769,0.00013874406,-0.00024970924,0,0,0,1
1771685529668000,1771685529510000,0,1771685529516000,0,-489.884,0.5625,-0.057281494,-0.058494814,0.5755059,0.00022805462,-0.00024766932,0,0,0,1
1771685529716000,1771685529562000,0,1771685529564000,0,-489.954,0.5625,-0.050964355,-0.05778542,0.5754769,0.00018053658,-0.00024134522,0,0,0,1
1771685529772000,1771685529614000,0,1771685529620000,0,-490.026,0.5625,-0.053955078,-0.057424594,0.575506,0.00020233677,-0.00023767051,0,0,0,1
1771685529820000,1771685529666000,0,1771685529668000,0,-490.092,0.5625,-0.05218506,-0.056931015,0.5754769,0.0001892886,-0.00023311279,0,0,0,1
1771685529876000,1771685529718000,0,1771685529724000,0,-490.158,0.5625,-0.061767578,-0.057386633,0.575506,0.00026517423,-0.00023613307,0,0,0,1
1771685529924000,1771685529770000,0,1771685529772000,0,-490.232,0.5625,-0.05227661,-0.056905255,0.5754769,0.00018995335,-0.0002317828,0,0,0,1
1771685529980000,1771685529822000,0,1771685529828000,0,-490.317,0.5625,-0.04324341,-0.055618268,0.575506,0.00012997205,-0.00022219194,0,0,0,1
1771685530028000,1771685529874000,0,1771685529876000,0,-490.381,0.5625,-0.044555664,-0.05457614,0.57547694,0.0001379869,-0.00021425958,0,0,0,1
1771685530084000,1771685529926000,0,1771685529932000,0,-490.448,0.5625,-0.054260254,-0.054546382,0.575506,0.00020463212,-0.00021335264,0,0,0,1
1771685530132000,1771685529978000,0,1771685529980000,0,-490.52,0.5625,-0.047821045,-0.053912837,0.57547694,0.00015895352,-0.00020822808,0,0,0,1
1771685530188000,1771685530030000,0,1771685530036000,0,-490.592,0.5625,-0.05279541,-0.05380757,0.575506,0.0001937325,-0.00020686256,0,0,0,1
1771685530236000,1771685530082000,0,1771685530084000,0,-490.682,0.5625,-0.028839111,-0.05145547,0.57547694,5.7809048e-05,-0.00019282129,0,0,0,1
1771685530292000,1771685530134000,0,1771685530140000,0,-490.767,0.5625,-0.021697998,-0.04865223,0.575506,3.2722728e-05,-0.00017773954,0,0,0,1
1771685530340000,1771685530186000,0,1771685530188000,0,-490.834,0.5625,-0.021636963,-0.046107315,0.57547694,3.2540534e-05,-0.00016406136,0,0,0,1
1771685530396000,1771685530238000,0,1771685530244000,0,-490.902,0.5625,-0.03225708,-0.044802584,0.575506,7.2320305e-05,-0.00015541908,0,0,0,1
1771685530444000,1771685530290000,0,1771685530292000,0,-490.975,0.5625,-0.026397705,-0.04306879,0.57547694,4.843557e-05,-0.00014534092,0,0,0,1
1771685530500000,1771685530342000,0,1771685530348000,0,-491.049,0.5625,-0.031066895,-0.041938175,0.575506,6.708197e-05,-0.0001379687,0,0,0,1
1771685530548000,1771685530394000,0,1771685530396000,0,-491.125,0.5625,-0.022521973,-0.040109113,0.57547694,3.5256962e-05,-0.00012829296,0,0,0,1
1771685530604000,1771685530446000,0,1771685530452000,0,-491.207,0.5625,-0.019622803,-0.03817924,0.575506,2.6762842e-05,-0.00011872852,0,0,0,1
1771685530652000,1771685530498000,0,1771685530500000,0,-491.259,0.5625,-0.03555298,-0.03793184,0.57547694,8.785855e-05,-0.00011582048,0,0,0,1
1771685530708000,1771685530550000,0,1771685530556000,0,-491.333,0.5625,-0.04055786,-0.03817922,0.575506,0.00011433001,-0.00011568008,0,0,0,1
