timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,publisher_id,estimator_instance,innovation_rejected,fused
1771685523292000,1771685523140000,0,1771685523140000,0,-487.82846,12.354216,-0.09933472,-0.06710378,12.367069,3.1915035e-05,-1.8538645e-05,0,0,0,1
1771685523348000,1771685523192000,0,1771685523196000,0,-487.79642,12.354284,-0.13375854,-0.073382854,12.3671665,5.7867248e-05,-2.2243514e-05,0,0,0,1
1771685523396000,1771685523244000,0,1771685523244000,0,-487.87735,12.354216,-0.054870605,-0.07163895,12.367069,9.738066e-06,-2.1065463e-05,0,0,0,1
1771685523452000,1771685523296000,0,1771685523300000,0,-487.84964,12.354284,-0.084747314,-0.07287379,12.3671665,2.3229597e-05,-2.126933e-05,0,0,0,1
1771685523500000,1771685523348000,0,1771685523348000,0,-487.84097,12.354216,-0.09539795,-0.07499564,12.367069,2.943549e-05,-2.2038606e-05,0,0,0,1
1771685523556000,1771685523400000,0,1771685523404000,0,-487.79953,12.354284,-0.13925171,-0.08104874,12.3671665,6.27178e-05,-2.5870704e-05,0,0,0,1
1771685523604000,1771685523452000,0,1771685523452000,0,-487.87582,12.354216,-0.06491089,-0.07952851,12.367069,1.362788e-05,-2.4717394e-05,0,0,0,1
1771685523660000,1771685523504000,0,1771685523508000,0,-487.89517,12.354284,-0.04812622,-0.076570325,12.3671665,7.4912327e-06,-2.3094639e-05,0,0,0,1
1771685523708000,1771685523556000,0,1771685523556000,0,-487.87677,12.354216,-0.068847656,-0.07584283,12.367069,1.5331038e-05,-2.2363285e-05,0,0,0,1
1771685523764000,1771685523608000,0,1771685523612000,0,-487.85858,12.354284,-0.08929443,-0.07711001,12.3671665,2.578924e-05,-2.268602e-05,0,0,0,1
1771685523812000,1771685523660000,0,1771685523660000,0,-487.84058,12.354216,-0.10925293,-0.08013796,12.367069,3.8606406e-05,-2.4185765e-05,0,0,0,1
1771685523868000,1771685523712000,0,1771685523716000,0,-487.86966,12.354284,-0.08239746,-0.08035081,12.3671665,2.1959246e-05,-2.3976021e-05,0,0,0,1
1771685523916000,1771685523764000,0,1771685523764000,0,-487.85626,12.354216,-0.09741211,-0.08195803,12.367069,3.0691568e-05,-2.4608646e-05,0,0,0,1
1771685523972000,1771685523816000,0,1771685523820000,0,-487.843,12.354284,-0.11251831,-0.0848369,12.3671665,4.094833e-05,-2.614789e-05,0,0,0,1
1771685524020000,1771685523868000,0,1771685523868000,0,-487.84863,12.354216,-0.1083374,-0.08705071,12.367069,3.7962083e-05,-2.7260821e-05,0,0,0,1
1771685524076000,1771685523920000,0,1771685523924000,0,-487.82605,12.354284,-0.13256836,-0.091338605,12.3671665,5.6842026e-05,-3.0047457e-05,0,0,0,1
1771685524124000,1771685523972000,0,1771685523972000,0,-487.86005,12.354216,-0.099975586,-0.09215223,12.367069,3.232817e-05,-3.0262307e-05,0,0,0,1
1771685524180000,1771685524024000,0,1771685524028000,0,-487.8562,12.354284,-0.10543823,-0.09340381,12.3671665,3.595721e-05,-3.0798783e-05,0,0,0,1
1771685524228000,1771685524076000,0,1771685524076000,0,-487.88058,12.354216,-0.082458496,-0.09237273,12.367069,2.1991964e-05,-2.9969155e-05,0,0,0,1
1771685524284000,1771685524128000,0,1771685524132000,0,-487.8766,12.354284,-0.08792114,-0.091953374,12.3671665,2.5002097e-05,-2.9501243e-05,0,0,0,1
