timestamp,pub_timestamp,publisher_id,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
1771685548340000,1771685548340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685549340000,1771685549340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685550340000,1771685550340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685551340000,1771685551340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685552340000,1771685552340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685553340000,1771685553340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685554340000,1771685554340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685555340000,1771685555340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685556340000,1771685556340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685557340000,1771685557340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685558340000,1771685558340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685559340000,1771685559340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685560340000,1771685560340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685561340000,1771685561340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685562340000,1771685562340000,60,0,0,0,0,0,0,0,1,0,0,1,0
1771685563340000,1771685563340000,60,0,0,0,0,0,0,0,1,0,1,1,0
1771685564340000,1771685564340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685565340000,1771685565340000,60,0,0,0,0,0,0,0,0,1,1,1,0
1771685566340000,1771685566340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685567340000,1771685567340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685568340000,1771685568340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685569340000,1771685569340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685570340000,1771685570340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685571340000,1771685571340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685572340000,1771685572340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685573340000,1771685573340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685574340000,1771685574340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685575340000,1771685575340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685576340000,1771685576340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685577340000,1771685577340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685578340000,1771685578340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685579340000,1771685579340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685580340000,1771685580340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685581340000,1771685581340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685582340000,1771685582340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685583340000,1771685583340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685584340000,1771685584340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685585340000,1771685585340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685586340000,1771685586340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685587340000,1771685587340000,60,0,0,0,0,0,0,0,0,1,1,1,0
1771685588340000,1771685588340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685589340000,1771685589340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685590340000,1771685590340000,60,0,0,0,0,0,0,0,0,0,1,1,0
1771685591340000,1771685591340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685592340000,1771685592340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685593340000,1771685593340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685594340000,1771685594340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685595340000,1771685595340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685596340000,1771685596340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685597340000,1771685597340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685598340000,1771685598340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685599340000,1771685599340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685600340000,1771685600340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685601340000,1771685601340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685602340000,1771685602340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685603340000,1771685603340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685604340000,1771685604340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685605340000,1771685605340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685606340000,1771685606340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685607340000,1771685607340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685608340000,1771685608340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685609340000,1771685609340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685610340000,1771685610340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685611340000,1771685611340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685612340000,1771685612340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685613340000,1771685613340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685614340000,1771685614340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685615340000,1771685615340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685616340000,1771685616340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685617340000,1771685617340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685618340000,1771685618340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685619340000,1771685619340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685620340000,1771685620340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685621340000,1771685621340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685622340000,1771685622340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685623340000,1771685623340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685624340000,1771685624340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685625340000,1771685625340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685626340000,1771685626340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685627340000,1771685627340000,60,0,0,0,0,0,0,0,0,0,0,1,0
1771685628340000,1771685628340000,60,0,0,0,0,0,0,0,0,0,1,1,0
1771685629340000,1771685629340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685630340000,1771685630340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685631340000,1771685631340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685632340000,1771685632340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685633340000,1771685633340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685634340000,1771685634340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685635340000,1771685635340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685636340000,1771685636340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685637340000,1771685637340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685638340000,1771685638340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685639340000,1771685639340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685640340000,1771685640340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685641340000,1771685641340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685642340000,1771685642340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685643340000,1771685643340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685644340000,1771685644340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685645340000,1771685645340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685646340000,1771685646340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685647340000,1771685647340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685648340000,1771685648340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685649340000,1771685649340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685650340000,1771685650340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685651340000,1771685651340000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685652340000,1771685652340000,60,0,0,0,0,0,0,0,0,0,0,1,0
1771685652908000,1771685652908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685653908000,1771685653908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685654908000,1771685654908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685655908000,1771685655908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685656908000,1771685656908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685657908000,1771685657908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685658908000,1771685658908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685659908000,1771685659908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685660908000,1771685660908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685661908000,1771685661908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685662908000,1771685662908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685663908000,1771685663908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685664908000,1771685664908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685665908000,1771685665908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685666908000,1771685666908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685667908000,1771685667908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685668908000,1771685668908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685669908000,1771685669908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685670908000,1771685670908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685671908000,1771685671908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685672908000,1771685672908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685673908000,1771685673908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685674908000,1771685674908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685675908000,1771685675908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685676908000,1771685676908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685677908000,1771685677908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685678908000,1771685678908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685679908000,1771685679908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685680908000,1771685680908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685681908000,1771685681908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685682908000,1771685682908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685683908000,1771685683908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685684908000,1771685684908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685685908000,1771685685908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685686908000,1771685686908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685687908000,1771685687908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685688908000,1771685688908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685689908000,1771685689908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685690908000,1771685690908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685691908000,1771685691908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685692908000,1771685692908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685693908000,1771685693908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685694908000,1771685694908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685695908000,1771685695908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685696908000,1771685696908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685697908000,1771685697908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685698908000,1771685698908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685699908000,1771685699908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685700908000,1771685700908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685701908000,1771685701908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685702908000,1771685702908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685703908000,1771685703908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685704908000,1771685704908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685705908000,1771685705908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685706908000,1771685706908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685707908000,1771685707908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685708908000,1771685708908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685709908000,1771685709908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685710908000,1771685710908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685711908000,1771685711908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685712908000,1771685712908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685713908000,1771685713908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685714908000,1771685714908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685715908000,1771685715908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685716908000,1771685716908000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685717908000,1771685717908000,60,0,0,0,0,1,1,1,0,0,0,1,0
1771685718124000,1771685718124000,60,0,1,0,0,1,1,1,0,0,0,1,0
1771685718476000,1771685718476000,60,0,1,1,0,1,1,1,0,0,0,1,0
1771685718812000,1771685718812000,60,0,1,1,1,1,1,1,0,0,0,1,1
1771685719812000,1771685719812000,60,0,1,1,1,1,1,1,0,0,0,1,1
1771685720812000,1771685720812000,60,0,1,1,1,1,1,1,0,0,0,1,1
1771685721812000,1771685721812000,60,0,1,1,1,1,1,1,0,0,0,1,1
