timestamp,pub_timestamp,control_power[0],control_power[1],control_power[2],publisher_id
1771685555768000,1771685555768000,3.814856e-06,1.3109197e-05,1.8009698e-07,39
1771685556268000,1771685556268000,5.9269064e-06,1.155736e-05,1.3728558e-07,39
1771685556768000,1771685556768000,5.0362096e-06,1.0231358e-05,2.9216926e-07,39
1771685557268000,1771685557268000,6.52082e-06,7.2867297e-06,2.847188e-07,39
1771685557768000,1771685557768000,4.972332e-06,8.262556e-06,3.9725327e-07,39
1771685558268000,1771685558268000,6.3804787e-06,1.3794173e-05,1.457412e-07,39
1771685558768000,1771685558768000,7.3614597e-06,8.472814e-06,3.4891355e-07,39
1771685559268000,1771685559268000,7.073778e-06,1.3621161e-05,4.3110845e-08,39
1771685559768000,1771685559768000,6.3996667e-06,1.2979163e-05,1.531217e-07,39
1771685560268000,1771685560268000,4.8691804e-06,1.0091283e-05,2.385731e-07,39
1771685560768000,1771685560768000,5.15321e-06,7.791536e-06,1.7124191e-07,39
1771685561268000,1771685561268000,4.270386e-06,9.263025e-06,2.7993363e-07,39
1771685561768000,1771685561768000,3.401514e-06,1.1496526e-05,3.933733e-07,39
1771685562268000,1771685562268000,4.81842e-06,8.99188e-06,9.8934485e-08,39
1771685562768000,1771685562768000,4.7837952e-06,6.8475697e-06,3.0662477e-07,39
1771685563268000,1771685563268000,2.7412752e-05,3.0326317e-05,9.437971e-05,39
1771685563768000,1771685563768000,8.51308e-05,2.1644186e-05,0.0006991282,39
1771685564268000,1771685564268000,0.00010841336,6.259906e-06,0.0005622189,39
1771685564768000,1771685564768000,5.2921587e-05,8.384875e-06,0.00021751144,39
1771685565268000,1771685565268000,3.8364084e-05,2.1204301e-05,0.0001424502,39
1771685565768000,1771685565768000,9.076662e-05,1.0300276e-05,0.00028079114,39
1771685566268000,1771685566268000,0.00010159274,1.885629e-05,0.001238268,39
1771685566768000,1771685566768000,2.0534533e-05,1.703556e-05,0.000341718,39
1771685567268000,1771685567268000,1.2241037e-05,2.5320247e-05,0.00016120057,39
1771685567768000,1771685567768000,2.935583e-05,1.7777294e-05,0.00035967428,39
1771685568268000,1771685568268000,1.1261017e-05,2.6078142e-05,7.2056195e-05,39
1771685568768000,1771685568768000,1.0269881e-05,2.0282447e-05,6.622046e-05,39
1771685569268000,1771685569268000,5.7788047e-06,2.754963e-05,6.119166e-06,39
1771685569768000,1771685569768000,3.4523484e-06,2.6082429e-05,2.6222472e-06,39
1771685570268000,1771685570268000,6.3990215e-06,1.7331055e-05,3.6933287e-07,39
1771685570768000,1771685570768000,5.2431988e-06,1.4031529e-05,6.650337e-07,39
1771685571268000,1771685571268000,4.641364e-06,1.569774e-05,2.9907048e-07,39
1771685571768000,1771685571768000,4.0478913e-06,1.626054e-05,2.6591954e-07,39
1771685572268000,1771685572268000,3.7536024e-06,1.6473516e-05,2.4121604e-07,39
1771685572768000,1771685572768000,9.503134e-06,1.359063e-05,6.0464124e-08,39
1771685573268000,1771685573268000,4.6107334e-06,2.3101498e-05,1.5121815e-07,39
1771685573768000,1771685573768000,4.1072894e-06,2.04642e-05,3.5499352e-07,39
1771685574268000,1771685574268000,5.2114424e-06,1.8447348e-05,4.0016806e-07,39
1771685574768000,1771685574768000,3.7625116e-06,1.8439392e-05,2.2174738e-07,39
1771685575268000,1771685575268000,6.4744736e-06,2.7463591e-05,1.4832865e-07,39
1771685575768000,1771685575768000,7.1173886e-06,1.879331e-05,4.2645462e-07,39
1771685576268000,1771685576268000,6.3340435e-06,2.0440795e-05,4.4631165e-07,39
1771685576768000,1771685576768000,5.594142e-06,1.9048643e-05,1.3956398e-07,39
1771685577268000,1771685577268000,9.092031e-06,1.7638125e-05,5.5112217e-08,39
1771685577768000,1771685577768000,7.4959476e-06,2.1849772e-05,1.1079594e-07,39
1771685578268000,1771685578268000,6.595599e-06,1.625771e-05,8.455597e-08,39
1771685578768000,1771685578768000,3.7790892e-06,1.8181458e-05,1.0317415e-07,39
1771685579268000,1771685579268000,6.0252178e-06,2.0215579e-05,1.3356144e-07,39
1771685579768000,1771685579768000,6.5586737e-06,1.246564e-05,1.2234007e-07,39
1771685580268000,1771685580268000,4.3651567e-06,2.4000648e-05,1.0468542e-07,39
1771685580768000,1771685580768000,5.8438072e-06,1.8795208e-05,8.3410754e-08,39
1771685581268000,1771685581268000,6.6762314e-06,1.6494963e-05,1.6385816e-07,39
1771685581768000,1771685581768000,6.532661e-06,1.6617494e-05,1.8689825e-07,39
1771685582268000,1771685582268000,5.950406e-06,2.3094686e-05,1.0496615e-07,39
1771685582768000,1771685582768000,4.8572747e-06,2.1509906e-05,8.441089e-08,39
1771685583268000,1771685583268000,3.5614084e-06,3.162399e-05,1.9287315e-07,39
1771685583768000,1771685583768000,5.0752424e-06,2.6585289e-05,9.066931e-08,39
1771685584268000,1771685584268000,4.59924e-06,3.0962772e-05,1.7412346e-07,39
1771685584768000,1771685584768000,3.2472003e-06,2.5931353e-05,1.2390795e-07,39
1771685585268000,1771685585268000,5.4542934e-06,2.0583064e-05,2.594004e-07,39
1771685585768000,1771685585768000,3.3925955e-06,1.649459e-05,2.1820517e-07,39
1771685586268000,1771685586268000,5.7518764e-06,1.6635095e-05,1.2706317e-07,39
1771685586768000,1771685586768000,6.7724013e-06,1.7583665e-05,2.85383e-07,39
1771685587268000,1771685587268000,6.589486e-06,3.102934e-05,1.2889805e-07,39
1771685587768000,1771685587768000,9.230495e-06,1.8348444e-05,5.240749e-07,39
1771685588268000,1771685588268000,8.054972e-06,1.4486128e-05,1.4945906e-06,39
1771685588768000,1771685588768000,4.7139383e-06,6.6552698e-06,2.0792827e-06,39
1771685589268000,1771685589268000,6.347042e-06,1.0836283e-05,9.724513e-07,39
1771685589768000,1771685589768000,6.4608657e-06,1.4481041e-05,8.71723e-06,39
1771685590268000,1771685590268000,1.655759e-05,2.7671376e-05,0.00013856967,39
1771685590768000,1771685590768000,0.00017850177,1.7833858e-05,0.00064181973,39
1771685591268000,1771685591268000,8.390042e-05,4.7542828e-05,0.0005605796,39
1771685591768000,1771685591768000,3.3719098e-05,1.5027965e-05,0.00021359982,39
1771685592268000,1771685592268000,0.000119813354,1.6665364e-05,0.00038675574,39
1771685592768000,1771685592768000,4.4396496e-05,1.7728074e-05,0.00017824172,39
1771685593268000,1771685593268000,0.00018746969,1.6091297e-05,0.0010437018,39
1771685593768000,1771685593768000,4.6709076e-05,1.7709099e-05,0.00040178525,39
1771685594268000,1771685594268000,1.761034e-05,2.0942254e-05,0.00020075293,39
1771685594768000,1771685594768000,2.3342258e-05,2.2466362e-05,0.00029969454,39
1771685595268000,1771685595268000,1.770242e-05,2.2640674e-05,0.000278932,39
1771685595768000,1771685595768000,9.955579e-06,2.2808781e-05,5.733822e-05,39
1771685596268000,1771685596268000,8.606003e-06,1.8043376e-05,4.1621075e-05,39
1771685596768000,1771685596768000,9.742186e-06,2.231995e-05,9.855784e-06,39
1771685597268000,1771685597268000,6.2925133e-06,1.6059623e-05,1.1396472e-06,39
1771685597768000,1771685597768000,6.2307645e-06,1.7971633e-05,1.0701699e-06,39
1771685598268000,1771685598268000,8.603296e-06,2.0713771e-05,1.4250497e-07,39
1771685598768000,1771685598768000,7.370314e-06,1.8877703e-05,3.0772665e-07,39
1771685599268000,1771685599268000,5.317338e-06,1.6950082e-05,1.6774237e-07,39
1771685599768000,1771685599768000,5.4855527e-06,1.8285155e-05,5.0948838e-08,39
1771685600268000,1771685600268000,5.8495434e-06,2.5415105e-05,5.803549e-08,39
1771685600768000,1771685600768000,7.92825e-06,1.694983e-05,8.732869e-08,39
1771685601268000,1771685601268000,9.08016e-06,1.6438156e-05,1.05149496e-07,39
1771685601768000,1771685601768000,8.386739e-06,1.667061e-05,1.0367804e-07,39
1771685602268000,1771685602268000,6.191936e-06,1.7766077e-05,2.276192e-07,39
1771685602768000,1771685602768000,5.707637e-06,2.0674051e-05,7.107715e-08,39
1771685603268000,1771685603268000,5.1375278e-06,1.47372675e-05,1.3724132e-07,39
1771685603768000,1771685603768000,3.6070578e-06,1.9684925e-05,1.1733465e-07,39
1771685604268000,1771685604268000,4.695773e-06,1.6144415e-05,9.915576e-08,39
1771685604768000,1771685604768000,5.268272e-06,2.0033898e-05,4.738643e-07,39
1771685605268000,1771685605268000,4.5577167e-06,2.473557e-05,3.1889817e-07,39
1771685605768000,1771685605768000,5.559835e-06,2.383525e-05,4.226785e-07,39
1771685606268000,1771685606268000,6.421933e-06,1.6514567e-05,1.5613047e-07,39
1771685606768000,1771685606768000,3.9352235e-06,2.639865e-05,2.5577813e-07,39
1771685607268000,1771685607268000,4.0753507e-06,2.1139967e-05,1.5967002e-07,39
1771685607768000,1771685607768000,3.263675e-06,1.62622e-05,9.343689e-08,39
1771685608268000,1771685608268000,6.863887e-06,1.9993155e-05,1.3215299e-07,39
1771685608768000,1771685608768000,4.785074e-06,1.5295458e-05,1.8841754e-07,39
1771685609268000,1771685609268000,4.3764717e-06,2.5939444e-05,1.4078958e-07,39
1771685609768000,1771685609768000,8.8535035e-06,2.6555856e-05,1.4108994e-07,39
1771685610268000,1771685610268000,6.360158e-06,2.0114676e-05,3.4568023e-07,39
1771685610768000,1771685610768000,6.581694e-06,1.5046708e-05,3.4416576e-08,39
1771685611268000,1771685611268000,5.5796095e-06,1.7770146e-05,6.3988296e-08,39
1771685611768000,1771685611768000,6.446241e-06,2.3057579e-05,1.923936e-07,39
1771685612268000,1771685612268000,5.304666e-06,1.7401022e-05,7.412823e-08,39
1771685612768000,1771685612768000,4.91427e-06,1.37495945e-05,5.5604485e-08,39
1771685613268000,1771685613268000,5.8359565e-06,1.7982591e-05,1.523964e-07,39
1771685613768000,1771685613768000,5.59748e-06,2.5388274e-05,1.4115642e-07,39
1771685614268000,1771685614268000,3.9882075e-06,1.9335235e-05,8.8334296e-08,39
1771685614768000,1771685614768000,3.8203925e-06,1.7125674e-05,1.0628468e-07,39
1771685615268000,1771685615268000,4.8204142e-06,1.6641045e-05,8.221298e-08,39
1771685615768000,1771685615768000,7.411549e-06,2.6517751e-05,6.4106345e-08,39
1771685616268000,1771685616268000,6.7768506e-06,2.1458465e-05,2.7918672e-08,39
1771685616768000,1771685616768000,8.841362e-06,1.624446e-05,2.1125706e-07,39
1771685617268000,1771685617268000,5.813944e-06,1.5598443e-05,5.328247e-07,39
1771685617768000,1771685617768000,5.263783e-06,1.7948196e-05,3.2403457e-07,39
1771685618268000,1771685618268000,7.721624e-06,2.0776963e-05,1.4722805e-07,39
1771685618768000,1771685618768000,6.611731e-06,1.46048005e-05,1.7756527e-07,39
1771685619268000,1771685619268000,4.267592e-06,2.2224267e-05,3.1912663e-08,39
1771685619768000,1771685619768000,3.942385e-06,2.0189824e-05,1.0864813e-07,39
1771685620268000,1771685620268000,5.217147e-06,1.7239474e-05,1.5196365e-07,39
1771685620768000,1771685620768000,5.866655e-06,2.2709675e-05,3.0086073e-07,39
1771685621268000,1771685621268000,5.399438e-06,2.206611e-05,3.2069508e-07,39
1771685621768000,1771685621768000,7.802945e-06,1.6318512e-05,7.143828e-08,39
1771685622268000,1771685622268000,3.7161321e-06,2.5532245e-05,7.343657e-08,39
1771685622768000,1771685622768000,8.811506e-06,1.9630925e-05,1.6068404e-07,39
1771685623268000,1771685623268000,5.1134975e-06,2.1316564e-05,6.18572e-08,39
1771685623768000,1771685623768000,5.3223557e-06,1.7368982e-05,3.209611e-07,39
1771685624268000,1771685624268000,7.012194e-06,2.8203885e-05,1.2894682e-07,39
1771685624768000,1771685624768000,9.475119e-06,2.8249917e-05,1.00324996e-07,39
1771685625268000,1771685625268000,8.965818e-06,1.528196e-05,1.0282439e-06,39
1771685625768000,1771685625768000,8.293499e-06,8.170991e-06,1.3756583e-06,39
1771685626268000,1771685626268000,6.115165e-06,1.0257703e-05,6.2480143e-07,39
1771685626768000,1771685626768000,1.18246235e-05,1.5710884e-05,1.0637609e-05,39
1771685627268000,1771685627268000,1.5257614e-05,2.7222219e-05,7.5621438e-06,39
1771685627768000,1771685627768000,3.6639718e-05,4.289415e-05,0.00015834015,39
1771685628268000,1771685628268000,4.761938e-05,3.0313338e-05,0.000740876,39
1771685628768000,1771685628768000,8.191684e-05,1.4450467e-05,0.00024744682,39
1771685629268000,1771685629268000,4.841741e-05,1.0392381e-05,0.00046365784,39
1771685629768000,1771685629768000,9.0390975e-05,8.7950875e-06,0.00043102703,39
1771685630268000,1771685630268000,8.617674e-05,4.3861604e-05,0.00031815673,39
1771685630768000,1771685630768000,0.00017060593,2.8344557e-05,0.0012740586,39
1771685631268000,1771685631268000,2.6008796e-05,2.213864e-05,0.00032761702,39
1771685631768000,1771685631768000,1.1044537e-05,2.1194488e-05,0.00017851651,39
1771685632268000,1771685632268000,2.3215307e-05,2.3709365e-05,0.00031316926,39
1771685632768000,1771685632768000,1.8770234e-05,2.2397362e-05,0.0002324167,39
1771685633268000,1771685633268000,1.1757544e-05,2.5641264e-05,6.829048e-05,39
1771685633768000,1771685633768000,5.7770817e-06,2.5034427e-05,1.9022182e-05,39
1771685634268000,1771685634268000,9.751865e-06,1.842493e-05,8.184545e-06,39
1771685634768000,1771685634768000,4.230699e-06,2.1560225e-05,5.4012e-07,39
1771685635268000,1771685635268000,4.866304e-06,1.4588803e-05,1.0427394e-06,39
1771685635768000,1771685635768000,7.276226e-06,2.5599611e-05,2.0587532e-07,39
1771685636268000,1771685636268000,6.0570187e-06,1.618731e-05,4.2243194e-08,39
1771685636768000,1771685636768000,7.3229403e-06,1.8703766e-05,1.919754e-07,39
1771685637268000,1771685637268000,6.1580795e-06,2.2628916e-05,5.419423e-07,39
1771685637768000,1771685637768000,6.925329e-06,1.6525762e-05,1.3819617e-07,39
1771685638268000,1771685638268000,4.558446e-06,1.6269123e-05,6.183428e-07,39
1771685638768000,1771685638768000,6.873433e-06,1.4291163e-05,3.0360592e-08,39
1771685639268000,1771685639268000,9.03048e-06,2.2846945e-05,2.0366144e-08,39
1771685639768000,1771685639768000,8.032274e-06,1.7094693e-05,2.0674932e-07,39
1771685640268000,1771685640268000,5.523255e-06,1.3756756e-05,3.1217888e-07,39
1771685640768000,1771685640768000,6.7165324e-06,2.5081516e-05,9.2225186e-08,39
1771685641268000,1771685641268000,8.038481e-06,1.6478592e-05,4.833918e-07,39
1771685641768000,1771685641768000,5.9549807e-06,1.766872e-05,3.4041474e-07,39
1771685642268000,1771685642268000,4.8875304e-06,2.1859241e-05,1.6006216e-07,39
1771685642768000,1771685642768000,5.443416e-06,2.3026441e-05,1.7553167e-07,39
1771685643268000,1771685643268000,3.8241546e-06,1.917865e-05,1.2249276e-07,39
1771685643768000,1771685643768000,3.3942524e-06,1.7141609e-05,1.0268044e-07,39
1771685644268000,1771685644268000,5.2424225e-06,1.9967785e-05,1.4833932e-07,39
1771685644768000,1771685644768000,6.855584e-06,1.5479733e-05,1.3677764e-07,39
1771685645268000,1771685645268000,5.9623385e-06,2.060732e-05,2.8226475e-07,39
1771685645768000,1771685645768000,4.937611e-06,1.7027818e-05,2.5548317e-07,39
1771685646268000,1771685646268000,5.476158e-06,2.1378448e-05,1.5791778e-07,39
1771685646768000,1771685646768000,5.157286e-06,1.9732603e-05,2.1689881e-07,39
1771685647268000,1771685647268000,5.8762153e-06,1.7456245e-05,9.023019e-08,39
1771685647768000,1771685647768000,6.773452e-06,1.7283382e-05,1.8885865e-07,39
1771685648268000,1771685648268000,6.195856e-06,1.5683616e-05,1.7760297e-07,39
1771685648768000,1771685648768000,6.843232e-06,1.9558196e-05,1.1387654e-07,39
1771685649268000,1771685649268000,6.3035263e-06,2.9094726e-05,1.3114973e-07,39
1771685649768000,1771685649768000,7.4522563e-06,3.300319e-05,2.738324e-08,39
1771685650268000,1771685650268000,8.59496e-06,1.9243833e-05,7.1519196e-08,39
1771685650768000,1771685650768000,4.98088e-06,1.5712887e-05,5.3247355e-08,39
1771685651268000,1771685651268000,7.434768e-06,1.1555814e-05,2.3836624e-07,39
1771685651768000,1771685651768000,6.683362e-06,7.861079e-06,8.187871e-06,39
1771685652268000,1771685652268000,8.936244e-06,7.646365e-06,1.2603785e-05,39
1771685652768000,1771685652768000,5.6781773e-06,9.26566e-06,7.8853445e-06,39
1771685653268000,1771685653268000,3.933188e-05,1.2139333e-05,0.000543668,39
1771685653768000,1771685653768000,4.0311592e-05,9.052722e-06,0.0005355076,39
1771685654268000,1771685654268000,1.7284061e-05,1.07871465e-05,0.00021514224,39
1771685654768000,1771685654768000,2.1449689e-05,9.84534e-06,0.00030239762,39
1771685655268000,1771685655268000,2.4367237e-05,8.757625e-06,0.00034706062,39
1771685655768000,1771685655768000,3.4967652e-05,1.4769279e-05,0.00045946756,39
1771685656268000,1771685656268000,7.509914e-05,1.4742245e-05,0.0011389636,39
1771685656768000,1771685656768000,1.46366065e-05,7.3160313e-06,0.00020684717,39
1771685657268000,1771685657268000,2.099941e-05,7.3049096e-06,0.0002323529,39
1771685657768000,1771685657768000,2.8734688e-05,1.0796721e-05,0.00037242883,39
1771685658268000,1771685658268000,2.0656105e-05,8.171832e-06,0.00024460154,39
1771685658768000,1771685658768000,1.2558328e-05,1.4069467e-05,6.255777e-05,39
1771685659268000,1771685659268000,8.069375e-06,8.131437e-06,2.7882745e-05,39
1771685659768000,1771685659768000,3.853403e-06,4.4267695e-06,9.118833e-06,39
1771685660268000,1771685660268000,5.6737586e-06,4.6493933e-06,4.196712e-07,39
1771685660768000,1771685660768000,4.551355e-06,5.995284e-06,4.3469066e-07,39
1771685661268000,1771685661268000,4.4022854e-06,8.570461e-06,1.5787971e-07,39
1771685661768000,1771685661768000,6.4558185e-06,9.148625e-06,5.0815635e-07,39
1771685662268000,1771685662268000,6.996523e-06,6.0109846e-06,2.3869498e-07,39
1771685662768000,1771685662768000,6.131628e-06,1.05494055e-05,1.3932598e-07,39
1771685663268000,1771685663268000,4.5813545e-06,1.1806948e-05,1.0112122e-07,39
1771685663768000,1771685663768000,5.8407572e-06,8.563063e-06,2.8287923e-08,39
1771685664268000,1771685664268000,6.3382745e-06,1.0500605e-05,6.461563e-08,39
1771685664768000,1771685664768000,3.843859e-06,1.4483313e-05,2.7466681e-08,39
1771685665268000,1771685665268000,6.6551424e-06,8.704513e-06,1.1922951e-07,39
1771685665768000,1771685665768000,6.530091e-06,4.756602e-06,5.0924427e-08,39
1771685666268000,1771685666268000,1.0844056e-05,6.6357693e-06,5.3569625e-08,39
1771685666768000,1771685666768000,5.0229355e-06,1.005874e-05,9.097103e-08,39
1771685667268000,1771685667268000,6.6506645e-06,9.1490465e-06,1.1944869e-07,39
1771685667768000,1771685667768000,9.037248e-06,1.5206622e-05,9.153953e-08,39
1771685668268000,1771685668268000,7.758756e-06,7.055534e-06,1.0620262e-07,39
1771685668768000,1771685668768000,3.7367975e-06,9.2069995e-06,3.0190602e-08,39
1771685669268000,1771685669268000,4.587767e-06,9.032953e-06,1.6976185e-07,39
1771685669768000,1771685669768000,5.270109e-06,6.8171094e-06,1.3315872e-07,39
1771685670268000,1771685670268000,6.8649706e-06,6.7229876e-06,1.9528251e-07,39
1771685670768000,1771685670768000,7.706859e-06,5.781987e-06,9.2220716e-08,39
1771685671268000,1771685671268000,4.8649645e-06,8.655736e-06,1.3891122e-07,39
1771685671768000,1771685671768000,4.814287e-06,8.196965e-06,1.3039967e-07,39
1771685672268000,1771685672268000,3.2563578e-06,1.20926e-05,1.5450924e-07,39
1771685672768000,1771685672768000,4.35962e-06,6.720384e-06,1.5162185e-07,39
1771685673268000,1771685673268000,5.3457848e-06,1.1948952e-05,7.9031466e-08,39
1771685673768000,1771685673768000,7.5261287e-06,6.168925e-06,2.644827e-07,39
1771685674268000,1771685674268000,6.3551406e-06,7.633143e-06,3.579829e-07,39
1771685674768000,1771685674768000,5.3300223e-06,1.4540615e-05,1.1295807e-07,39
1771685675268000,1771685675268000,7.897429e-06,7.0497194e-06,6.795681e-08,39
1771685675768000,1771685675768000,6.462026e-06,1.0603106e-05,4.0336602e-07,39
1771685676268000,1771685676268000,5.617203e-06,1.0298226e-05,4.0906977e-07,39
1771685676768000,1771685676768000,5.849168e-06,1.378766e-05,7.0662395e-08,39
1771685677268000,1771685677268000,6.876259e-06,1.223454e-05,2.7704561e-07,39
1771685677768000,1771685677768000,4.356142e-06,1.0798105e-05,8.964669e-08,39
1771685678268000,1771685678268000,9.6208605e-06,9.798531e-06,1.14685164e-07,39
1771685678768000,1771685678768000,6.2722333e-06,5.2551477e-06,8.179538e-08,39
1771685679268000,1771685679268000,4.47357e-06,4.1533235e-06,8.836579e-08,39
1771685679768000,1771685679768000,5.710213e-06,1.1982318e-05,8.205201e-08,39
1771685680268000,1771685680268000,3.9554347e-06,4.747531e-06,4.33014e-08,39
1771685680768000,1771685680768000,1.0727075e-05,9.430087e-06,2.714145e-07,39
1771685681268000,1771685681268000,4.531752e-06,1.3208951e-05,8.607492e-08,39
1771685681768000,1771685681768000,5.8695437e-06,2.3931598e-05,2.366575e-07,39
1771685682268000,1771685682268000,7.115921e-06,9.181164e-06,8.662183e-08,39
1771685682768000,1771685682768000,4.9959012e-06,6.240577e-06,3.2588133e-07,39
1771685683268000,1771685683268000,4.436853e-06,1.0174107e-05,7.1958674e-08,39
1771685683768000,1771685683768000,3.8752587e-06,7.1616214e-06,1.5874686e-07,39
1771685684268000,1771685684268000,4.2939478e-06,1.2436018e-05,1.6721013e-07,39
1771685684768000,1771685684768000,6.4011274e-06,5.014887e-06,1.909358e-07,39
1771685685268000,1771685685268000,9.081932e-06,7.684629e-06,2.9075642e-07,39
1771685685768000,1771685685768000,4.808155e-06,8.386486e-06,1.206533e-07,39
1771685686268000,1771685686268000,4.7373896e-06,1.0187473e-05,8.953388e-08,39
1771685686768000,1771685686768000,4.6619607e-06,1.3112362e-05,5.846962e-08,39
1771685687268000,1771685687268000,8.566043e-06,9.875319e-06,1.2119533e-07,39
1771685687768000,1771685687768000,6.735039e-06,7.41632e-06,1.7667764e-07,39
1771685688268000,1771685688268000,6.915216e-06,5.8527175e-06,1.2477129e-07,39
1771685688768000,1771685688768000,4.547125e-06,6.6751622e-06,1.541281e-07,39
1771685689268000,1771685689268000,8.008736e-06,6.6825464e-06,9.017573e-08,39
1771685689768000,1771685689768000,7.0317587e-06,9.7292195e-06,1.5047607e-07,39
