timestamp,pub_timestamp,duration,silence,frequency,publisher_id,tune_id,tune_override,volume
1771685522296000,1771685522296000,0,0,0,93,3,0,20
1771685523100000,1771685523100000,0,0,0,93,0,0,20
1771685523328000,1771685523328000,0,0,0,93,6,0,20
1771685526340000,1771685526340000,0,0,0,93,0,0,20
1771685526340000,1771685526340000,0,0,0,73,0,0,20
1771685720824000,1771685720824000,0,0,0,93,4,0,20
1771685721328000,1771685721328000,0,0,0,93,0,0,20
