timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],publisher_id
1771685523332000,1771685523332000,1771685523332000,-0.02015497,-0.005103953,-9.848297,126
1771685523336000,1771685523336000,1771685523336000,-0.039774902,0.00840785,-9.84389,126
1771685523340000,1771685523340000,1771685523340000,-0.045213394,0.010704231,-9.845295,126
1771685523344000,1771685523344000,1771685523344000,-0.026244925,-0.0028873198,-9.83509,126
1771685523348000,1771685523348000,1771685523348000,-0.0039704023,-0.021410638,-9.802494,126
1771685523352000,1771685523352000,1771685523352000,-0.0004882852,-0.023732798,-9.767681,126
1771685523356000,1771685523356000,1771685523356000,-0.0150869535,-0.0068938555,-9.747873,126
1771685523360000,1771685523360000,1771685523360000,-0.029327622,0.007832637,-9.744671,126
1771685523364000,1771685523364000,1771685523364000,-0.027092341,0.007263405,-9.758686,126
1771685523368000,1771685523368000,1771685523368000,-0.009669963,0.003551933,-9.785156,126
1771685523372000,1771685523372000,1771685523372000,0.0075432574,0.012128113,-9.81241,126
1771685523376000,1771685523376000,1771685523376000,0.013149434,0.02840254,-9.8267,126
1771685523380000,1771685523380000,1771685523380000,0.018575445,0.039222725,-9.825145,126
1771685523384000,1771685523384000,1771685523384000,0.030920597,0.042226844,-9.816243,126
1771685523388000,1771685523388000,1771685523388000,0.037008207,0.0405418,-9.804322,126
1771685523392000,1771685523392000,1771685523392000,0.031044807,0.03674885,-9.796799,126
1771685523396000,1771685523396000,1771685523396000,0.017385593,0.030547692,-9.80339,126
1771685523400000,1771685523400000,1771685523400000,0.007133101,0.020090032,-9.819914,126
1771685523404000,1771685523404000,1771685523404000,0.011210762,0.008911527,-9.831232,126
1771685523408000,1771685523408000,1771685523408000,0.019436995,0.00090958516,-9.827862,126
1771685523412000,1771685523412000,1771685523412000,0.018667536,-0.008093595,-9.820179,126
1771685523416000,1771685523416000,1771685523416000,0.017675156,-0.025306316,-9.822766,126
1771685523420000,1771685523420000,1771685523420000,0.024401046,-0.04367725,-9.831477,126
1771685523424000,1771685523424000,1771685523424000,0.02610658,-0.0515868,-9.838917,126
1771685523428000,1771685523428000,1771685523428000,0.010795785,-0.049034975,-9.848882,126
1771685523432000,1771685523432000,1771685523432000,-0.0107414955,-0.03153509,-9.861769,126
1771685523436000,1771685523436000,1771685523436000,-0.025046425,0.0007294351,-9.866592,126
1771685523440000,1771685523440000,1771685523440000,-0.040138327,0.023062792,-9.855701,126
1771685523444000,1771685523444000,1771685523444000,-0.053052142,0.018919364,-9.8391695,126
1771685523448000,1771685523448000,1771685523448000,-0.039940942,0.004460784,-9.829776,126
1771685523452000,1771685523452000,1771685523452000,-0.012295298,-0.003493102,-9.827389,126
1771685523456000,1771685523456000,1771685523456000,-0.003249202,-0.007810682,-9.826342,126
1771685523460000,1771685523460000,1771685523460000,-0.0052854554,-0.011254642,-9.815867,126
1771685523464000,1771685523464000,1771685523464000,0.0005004192,-0.0074526533,-9.796323,126
1771685523468000,1771685523468000,1771685523468000,0.004487541,0.002070942,-9.793006,126
1771685523472000,1771685523472000,1771685523472000,-0.0014775842,0.010979663,-9.815563,126
1771685523476000,1771685523476000,1771685523476000,-0.013533722,0.019044131,-9.836908,126
1771685523480000,1771685523480000,1771685523480000,-0.027457774,0.019278307,-9.831453,126
1771685523484000,1771685523484000,1771685523484000,-0.030386548,0.004461549,-9.808178,126
1771685523488000,1771685523488000,1771685523488000,-0.014430802,-0.016516097,-9.796611,126
1771685523492000,1771685523492000,1771685523492000,0.0070722317,-0.030224374,-9.809518,126
1771685523496000,1771685523496000,1771685523496000,0.018058524,-0.032681614,-9.836494,126
1771685523500000,1771685523500000,1771685523500000,0.013723737,-0.023333684,-9.856541,126
1771685523504000,1771685523504000,1771685523504000,0.004989784,-0.009797906,-9.849367,126
1771685523508000,1771685523508000,1771685523508000,0.011471387,-0.006309021,-9.81917,126
1771685523512000,1771685523512000,1771685523512000,0.029401869,-0.010866836,-9.792435,126
