timestamp,pub_timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,publisher_id,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1771685523888000,1771685523888000,0.006125272,0.0021305252,0.00479369,4000,0,-0.029927524,0.028730592,-9.8353815,4000,126,0,0,0,1
1771685523892000,1771685523892000,0.008788434,-0.0010652483,-0.0010652728,4000,0,-0.021547817,0.041898705,-9.829395,4000,126,0,0,0,1
1771685523896000,1771685523896000,0.013049493,0.00079896656,-0.0077231606,4000,0,0.02633622,0.029927695,-9.806651,4000,126,0,0,0,1
1771685523900000,1771685523900000,0.0074568596,0.004261076,-0.0085221,4000,0,0.051475342,1.7084494e-07,-9.788693,4000,126,0,0,0,1
1771685523904000,1771685523904000,0.00026631085,0.00053264346,-0.004793689,4000,0,0.005985505,-0.025138948,-9.7719345,4000,126,0,0,0,1
1771685523908000,1771685523908000,-0.0005326464,-0.009054747,0.0021305282,4000,0,-0.039504327,-0.05506647,-9.7863,4000,126,0,0,0,1
1771685523912000,1771685523912000,-0.0039947587,-0.012516859,0.008522105,4000,0,-0.040701423,-0.056263573,-9.807847,4000,126,0,0,0,1
1771685523916000,1771685523916000,-0.003728416,-0.010120016,0.004527372,4000,0,-0.046686936,-0.02753315,-9.829395,4000,126,0,0,0,1
1771685523920000,1771685523920000,-0.004793669,-0.007989494,-0.0026631677,4000,0,-0.07541736,-0.0059853327,-9.853338,4000,126,0,0,0,1
1771685523924000,1771685523924000,-0.0074568503,-0.001864208,-0.0010652813,4000,0,-0.07661446,1.7115833e-07,-9.806651,4000,126,0,0,0,1
1771685523928000,1771685523928000,-0.0034621132,0.0010652816,0.006391582,4000,0,-0.034715924,-0.016759245,-9.763554,4000,126,0,0,0,1
1771685523932000,1771685523932000,-0.0015978875,-0.002396835,0.011717914,4000,0,-0.011971008,-0.010773738,-9.7803135,4000,126,0,0,0,1
1771685523936000,1771685523936000,-0.003462097,-0.005060015,0.008788432,4000,0,-0.04189853,0.011971181,-9.79468,4000,126,0,0,0,1
1771685523940000,1771685523940000,-0.00079894264,-0.005326318,0.00585896,4000,0,-0.03830723,0.013168281,-9.782706,4000,126,0,0,0,1
1771685523944000,1771685523944000,0.0034621058,-0.0021305212,0.0045273816,4000,0,-0.005985504,0.017956683,-9.758767,4000,126,0,0,0,1
1771685523948000,1771685523948000,0.00079895003,-0.0013315801,0.0005326313,4000,0,-0.0071826046,0.008379877,-9.751583,4000,126,0,0,0,1
1771685523952000,1771685523952000,-0.0010652622,-0.0010652632,-0.00479369,4000,0,-0.010773908,-0.0059853336,-9.763554,4000,126,0,0,0,1
1771685523956000,1771685523956000,0.0023968574,0.0061252643,-0.00692422,4000,0,-0.001197101,0.015562482,-9.776723,4000,126,0,0,0,1
1771685523960000,1771685523960000,-0.00079892436,0.012783178,-0.0026631493,4000,0,0.03351883,0.034716096,-9.783906,4000,126,0,0,0,1
1771685523964000,1771685523964000,-0.006391582,0.011451599,-0.0013315561,4000,0,0.057460837,0.034716096,-9.79468,4000,126,0,0,0,1
1771685523968000,1771685523968000,-0.0039947527,0.0039947364,-0.0034621027,4000,0,0.016759414,0.040701598,-9.823411,4000,126,0,0,0,1
1771685523972000,1771685523972000,-0.0015978982,4.441381e-10,-0.0010652624,4000,0,-0.010773908,0.017956685,-9.842565,4000,126,0,0,0,1
1771685523976000,1771685523976000,-0.007989485,-0.003462105,0.0031957955,4000,0,0.001197101,-0.03830706,-9.810242,4000,126,0,0,0,1
1771685523980000,1771685523980000,-0.01624528,-0.0079894895,0.0039947443,4000,0,0.002394202,-0.028730247,-9.76595,4000,126,0,0,0,1
1771685523984000,1771685523984000,-0.008788412,-0.00932109,-0.0026631344,4000,0,-0.0071826046,0.005985675,-9.776723,4000,126,0,0,0,1
1771685523988000,1771685523988000,0.0034621237,-0.011185302,-0.007723124,4000,0,0.008379706,-0.0047882325,-9.7863,4000,126,0,0,0,1
1771685523992000,1771685523992000,0.00079893525,-0.006657903,-0.0010652693,4000,0,0.043095633,-0.007182435,-9.746797,4000,126,0,0,0,1
1771685523996000,1771685523996000,-0.0037284466,-0.00026631748,0.009321055,4000,0,0.021547817,0.0023943714,-9.722853,4000,126,0,0,0,1
1771685524000000,1771685524000000,-0.0037284198,-0.0021305294,0.009321067,4000,0,-0.011971008,-0.005985334,-9.757569,4000,126,0,0,0,1
1771685524004000,1771685524004000,-0.007190524,-0.0031958178,-0.0013315816,4000,0,-0.02513912,-0.01795634,-9.807847,4000,126,0,0,0,1
1771685524008000,1771685524008000,-0.0050600003,-0.00026632723,-0.0055926433,4000,0,-0.02753332,-0.0035911312,-9.837774,4000,126,0,0,0,1
1771685524012000,1771685524012000,0.0029294856,0.004527375,0.0037284188,4000,0,-0.010773908,1.7180602e-07,-9.843761,4000,126,0,0,0,1
1771685524016000,1771685524016000,0.005326329,0.0055926363,0.009054746,4000,0,-0.03351883,-0.01556214,-9.80306,4000,126,0,0,0,1
1771685524020000,1771685524020000,9.291081e-09,-0.0015979009,0.0023968422,4000,0,-0.057460837,-0.01556214,-9.797074,4000,126,0,0,0,1
1771685524024000,1771685524024000,-0.009054749,0.0002663089,-0.00079895323,4000,0,-0.034715924,-0.033518653,-9.827002,4000,126,0,0,0,1
1771685524028000,1771685524028000,-0.007989483,0.006657903,-0.00053265155,4000,0,-0.010773908,-0.057460666,-9.83179,4000,126,0,0,0,1
1771685524032000,1771685524032000,-0.0002663109,0.002663167,0.0021305224,4000,0,-0.0071826046,-0.041898362,-9.843761,4000,126,0,0,0,1
1771685524036000,1771685524036000,-0.0018642062,-0.00053263304,0.007190537,4000,0,-0.032321725,-0.0047882316,-9.812636,4000,126,0,0,0,1
1771685524040000,1771685524040000,-0.0069242204,0.00026630552,0.009853695,4000,0,-0.045489836,0.014365381,-9.775527,4000,126,0,0,0,1
1771685524044000,1771685524044000,-0.0007989336,-0.0042610494,0.0047937008,4000,0,0.002394203,0.011971179,-9.781511,4000,126,0,0,0,1
1771685524048000,1771685524048000,0.0055926614,-0.008788425,-0.00612526,4000,0,0.035913024,0.025139293,-9.797074,4000,126,0,0,0,1
1771685524052000,1771685524052000,0.0050600083,-0.0039947447,-0.0037284186,4000,0,0.0023942015,0.0383074,-9.80306,4000,126,0,0,0,1
1771685524056000,1771685524056000,0.0050599985,-0.00053264765,0.005326328,4000,0,-0.023942016,0.0071827755,-9.794681,4000,126,0,0,0,1
1771685524060000,1771685524060000,0.00026632,-0.0023968483,0.002130525,4000,0,0.005985505,-0.03830706,-9.824608,4000,126,0,0,0,1
1771685524064000,1771685524064000,-0.0026631576,-0.0018642143,-0.0029294798,4000,0,0.008379707,-0.047883864,-9.848549,4000,126,0,0,0,1
1771685524068000,1771685524068000,-0.00026631914,-0.0010652614,0.0031957945,4000,0,-0.023942016,-0.02513895,-9.83179,4000,126,0,0,0,1
1771685524072000,1771685524072000,0.0029294773,-0.0018642094,0.0061252727,4000,0,-0.020350711,-0.010773737,-9.805454,4000,126,0,0,0,1
1771685524076000,1771685524076000,0.002663149,0.004793691,0.003994748,4000,0,-0.025139121,-0.022744745,-9.7803135,4000,126,0,0,0,1
