timestamp,pub_timestamp,defer_failsafes_timeout_s,publisher_id,disable_auto_disarm,defer_failsafes,source_type,source_id
1771685617396000,1771685617396000,0,93,0,0,0,0
1771685617408000,1771685617408000,0,93,0,0,0,0
1771685617420000,1771685617420000,0,93,0,0,0,0
1771685617432000,1771685617432000,0,93,0,0,0,0
1771685617444000,1771685617444000,0,93,0,0,0,0
1771685617456000,1771685617456000,0,93,0,0,0,0
1771685617468000,1771685617468000,0,93,0,0,0,0
1771685617480000,1771685617480000,0,93,0,0,0,0
1771685617492000,1771685617492000,0,93,0,0,0,0
1771685617504000,1771685617504000,0,93,0,0,0,0
1771685617516000,1771685617516000,0,93,0,0,0,0
1771685617528000,1771685617528000,0,93,0,0,0,0
1771685617540000,1771685617540000,0,93,0,0,0,0
1771685617552000,1771685617552000,0,93,0,0,0,0
1771685617564000,1771685617564000,0,93,0,0,0,0
1771685617576000,1771685617576000,0,93,0,0,0,0
1771685617588000,1771685617588000,0,93,0,0,0,0
1771685617600000,1771685617600000,0,93,0,0,0,0
1771685617612000,1771685617612000,0,93,0,0,0,0
1771685617624000,1771685617624000,0,93,0,0,0,0
1771685617636000,1771685617636000,0,93,0,0,0,0
1771685617648000,1771685617648000,0,93,0,0,0,0
1771685617660000,1771685617660000,0,93,0,0,0,0
1771685617672000,1771685617672000,0,93,0,0,0,0
1771685617684000,1771685617684000,0,93,0,0,0,0
1771685617696000,1771685617696000,0,93,0,0,0,0
1771685617708000,1771685617708000,0,93,0,0,0,0
1771685617720000,1771685617720000,0,93,0,0,0,0
1771685617732000,1771685617732000,0,93,0,0,0,0
1771685617744000,1771685617744000,0,93,0,0,0,0
1771685617756000,1771685617756000,0,93,0,0,0,0
1771685617768000,1771685617768000,0,93,0,0,0,0
1771685617780000,1771685617780000,0,93,0,0,0,0
1771685617792000,1771685617792000,0,93,0,0,0,0
1771685617804000,1771685617804000,0,93,0,0,0,0
1771685617816000,1771685617816000,0,93,0,0,0,0
1771685617828000,1771685617828000,0,93,0,0,0,0
1771685617840000,1771685617840000,0,93,0,0,0,0
1771685617852000,1771685617852000,0,93,0,0,0,0
1771685617864000,1771685617864000,0,93,0,0,0,0
1771685617876000,1771685617876000,0,93,0,0,0,0
1771685617888000,1771685617888000,0,93,0,0,0,0
1771685617900000,1771685617900000,0,93,0,0,0,0
1771685617912000,1771685617912000,0,93,0,0,0,0
1771685617924000,1771685617924000,0,93,0,0,0,0
