timestamp,timestamp_sample,pub_timestamp,device_id,x,y,z,temperature,error_count,publisher_id
1771685523320000,1771685523320000,1771685523320000,197388,0.22133608,-0.00025121018,0.4297267,0.0,0,25
1771685523324000,1771685523324000,1771685523324000,197388,0.20664775,0.0035934718,0.4290964,0.0,0,25
1771685523328000,1771685523328000,1771685523328000,197388,0.20990586,0.0043854155,0.42120627,0.0,0,25
1771685523332000,1771685523332000,1771685523332000,197388,0.21615113,0.007354623,0.4385314,0.0,0,25
1771685523336000,1771685523336000,1771685523336000,197388,0.21564098,0.013011766,0.42790788,0.0,0,25
1771685523340000,1771685523340000,1771685523340000,197388,0.21106885,0.014087744,0.43274176,0.0,0,25
1771685523344000,1771685523344000,1771685523344000,197388,0.21873146,0.019948931,0.4401709,0.0,0,25
1771685523348000,1771685523348000,1771685523348000,197388,0.21415839,0.0017221104,0.43260583,0.0,0,25
1771685523352000,1771685523352000,1771685523352000,197388,0.20651656,0.010272983,0.4377183,0.0,0,25
1771685523356000,1771685523356000,1771685523356000,197388,0.21164776,0.0030629241,0.4351666,0.0,0,25
1771685523360000,1771685523360000,1771685523360000,197388,0.21748443,0.0063474867,0.42491236,0.0,0,25
1771685523364000,1771685523364000,1771685523364000,197388,0.21289596,0.006178129,0.42342588,0.0,0,25
1771685523368000,1771685523368000,1771685523368000,197388,0.20596997,0.00600054,0.41778857,0.0,0,25
1771685523372000,1771685523372000,1771685523372000,197388,0.21465825,0.0070671495,0.42885718,0.0,0,25
1771685523376000,1771685523376000,1771685523376000,197388,0.21134746,0.007272765,0.41858333,0.0,0,25
1771685523380000,1771685523380000,1771685523380000,197388,0.20786768,0.0009459934,0.4214224,0.0,0,25
1771685523384000,1771685523384000,1771685523384000,197388,0.2102739,0.013284438,0.4328114,0.0,0,25
1771685523388000,1771685523388000,1771685523388000,197388,0.21812585,-0.0029742327,0.42600653,0.0,0,25
1771685523392000,1771685523392000,1771685523392000,197388,0.21271482,0.010661165,0.43652692,0.0,0,25
1771685523396000,1771685523396000,1771685523396000,197388,0.21780768,0.003179256,0.4363762,0.0,0,25
1771685523400000,1771685523400000,1771685523400000,197388,0.21143828,0.0007467842,0.4324583,0.0,0,25
1771685523404000,1771685523404000,1771685523404000,197388,0.21804044,0.0031112335,0.42900237,0.0,0,25
1771685523408000,1771685523408000,1771685523408000,197388,0.21098088,0.007886975,0.43114513,0.0,0,25
1771685523412000,1771685523412000,1771685523412000,197388,0.21206303,0.010273149,0.431081,0.0,0,25
1771685523416000,1771685523416000,1771685523416000,197388,0.214861,0.006582901,0.4369608,0.0,0,25
1771685523420000,1771685523420000,1771685523420000,197388,0.21076082,0.0049225427,0.43156213,0.0,0,25
1771685523424000,1771685523424000,1771685523424000,197388,0.22058883,-0.001817323,0.43096852,0.0,0,25
1771685523428000,1771685523428000,1771685523428000,197388,0.21248059,0.003268984,0.4335251,0.0,0,25
1771685523432000,1771685523432000,1771685523432000,197388,0.21506232,0.0063454006,0.42386013,0.0,0,25
1771685523436000,1771685523436000,1771685523436000,197388,0.2139332,0.0013099606,0.42985767,0.0,0,25
1771685523440000,1771685523440000,1771685523440000,197388,0.21889392,0.006387298,0.4317933,0.0,0,25
1771685523444000,1771685523444000,1771685523444000,197388,0.21569009,-0.0024044951,0.4358811,0.0,0,25
1771685523448000,1771685523448000,1771685523448000,197388,0.21671991,0.012545559,0.44043687,0.0,0,25
1771685523452000,1771685523452000,1771685523452000,197388,0.2171921,0.010563219,0.42150426,0.0,0,25
1771685523456000,1771685523456000,1771685523456000,197388,0.22167706,0.014041965,0.43411183,0.0,0,25
1771685523460000,1771685523460000,1771685523460000,197388,0.21377875,0.004111191,0.43489483,0.0,0,25
1771685523464000,1771685523464000,1771685523464000,197388,0.20823616,0.009513462,0.43206763,0.0,0,25
1771685523468000,1771685523468000,1771685523468000,197388,0.21098244,0.004510305,0.4261184,0.0,0,25
1771685523472000,1771685523472000,1771685523472000,197388,0.21824375,0.015919358,0.42925373,0.0,0,25
1771685523476000,1771685523476000,1771685523476000,197388,0.20633413,0.008047206,0.427853,0.0,0,25
1771685523480000,1771685523480000,1771685523480000,197388,0.21012618,0.00917914,0.42873877,0.0,0,25
1771685523484000,1771685523484000,1771685523484000,197388,0.21345809,0.008234908,0.43365446,0.0,0,25
1771685523488000,1771685523488000,1771685523488000,197388,0.21797095,0.00034479937,0.43254322,0.0,0,25
1771685523492000,1771685523492000,1771685523492000,197388,0.21183747,0.00087383745,0.42285365,0.0,0,25
1771685523496000,1771685523496000,1771685523496000,197388,0.2229558,0.0012437516,0.4257488,0.0,0,25
1771685523500000,1771685523500000,1771685523500000,197388,0.2082329,0.006116411,0.4367593,0.0,0,25
1771685523504000,1771685523504000,1771685523504000,197388,0.216688,0.00012380106,0.4218174,0.0,0,25
1771685523508000,1771685523508000,1771685523508000,197388,0.21905829,-0.00014197649,0.42455173,0.0,0,25
1771685523512000,1771685523512000,1771685523512000,197388,0.22776657,0.005961904,0.4304302,0.0,0,25
1771685523516000,1771685523516000,1771685523516000,197388,0.2175248,-0.00048520588,0.42392275,0.0,0,25
1771685523520000,1771685523520000,1771685523520000,197388,0.21788706,0.013618715,0.4274936,0.0,0,25
1771685523524000,1771685523524000,1771685523524000,197388,0.21678424,0.015800958,0.43415776,0.0,0,25
1771685523528000,1771685523528000,1771685523528000,197388,0.22470948,0.00310335,0.42807317,0.0,0,25
1771685523532000,1771685523532000,1771685523532000,197388,0.20618653,-0.0062895706,0.42959362,0.0,0,25
1771685523536000,1771685523536000,1771685523536000,197388,0.21960942,0.00731257,0.42515793,0.0,0,25
1771685523540000,1771685523540000,1771685523540000,197388,0.21756814,0.008041068,0.4266138,0.0,0,25
1771685523544000,1771685523544000,1771685523544000,197388,0.21580195,0.0010685209,0.44184655,0.0,0,25
1771685523548000,1771685523548000,1771685523548000,197388,0.2137615,0.0076821526,0.431971,0.0,0,25
1771685523552000,1771685523552000,1771685523552000,197388,0.22101648,0.005456533,0.42948225,0.0,0,25
1771685523556000,1771685523556000,1771685523556000,197388,0.21572423,0.0048704287,0.4301109,0.0,0,25
1771685523560000,1771685523560000,1771685523560000,197388,0.21563911,0.002957241,0.42413625,0.0,0,25
1771685523564000,1771685523564000,1771685523564000,197388,0.2185096,-0.002413326,0.4239678,0.0,0,25
1771685523568000,1771685523568000,1771685523568000,197388,0.21707484,0.010773242,0.42444682,0.0,0,25
1771685523572000,1771685523572000,1771685523572000,197388,0.21106008,0.0023064737,0.42880338,0.0,0,25
1771685523576000,1771685523576000,1771685523576000,197388,0.21519463,0.005850932,0.42591965,0.0,0,25
1771685523580000,1771685523580000,1771685523580000,197388,0.21503745,0.00899721,0.42447788,0.0,0,25
1771685523584000,1771685523584000,1771685523584000,197388,0.22063386,0.0051249596,0.42786306,0.0,0,25
1771685523588000,1771685523588000,1771685523588000,197388,0.20705804,0.0045113633,0.43163154,0.0,0,25
1771685523592000,1771685523592000,1771685523592000,197388,0.2201535,0.00443837,0.43386832,0.0,0,25
1771685523596000,1771685523596000,1771685523596000,197388,0.21648769,0.0033731002,0.43737888,0.0,0,25
1771685523600000,1771685523600000,1771685523600000,197388,0.21845564,0.00033042862,0.42919928,0.0,0,25
1771685523604000,1771685523604000,1771685523604000,197388,0.20915861,0.010909114,0.4171723,0.0,0,25
