timestamp,pub_timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],publisher_id,reset_integral
1771685523332000,1771685523332000,0.0027890669,0.0014444932,-7.8074634e-05,0.0,0.0,-0.001,53,0
1771685523336000,1771685523336000,0.0028175116,0.0014921272,-1.818873e-05,0.0,0.0,-0.001,53,0
1771685523340000,1771685523340000,0.0027820421,0.0014417554,-5.756505e-05,0.0,0.0,-0.001,53,0
1771685523344000,1771685523344000,0.002670045,0.0013871356,-6.907806e-05,0.0,0.0,-0.001,53,0
1771685523348000,1771685523348000,0.0026006547,0.0014433098,-0.00014743954,0.0,0.0,-0.001,53,0
1771685523352000,1771685523352000,0.0025527156,0.0015762397,-2.7524307e-05,0.0,0.0,-0.001,53,0
1771685523356000,1771685523356000,0.0025388505,0.0016665868,-5.536154e-05,0.0,0.0,-0.001,53,0
1771685523360000,1771685523360000,0.0025846043,0.0016326187,-2.556853e-05,0.0,0.0,-0.001,53,0
1771685523364000,1771685523364000,0.0026345877,0.0015773954,2.1904707e-06,0.0,0.0,-0.001,53,0
1771685523368000,1771685523368000,0.00271028,0.0015563034,2.794154e-05,0.0,0.0,-0.001,53,0
1771685523372000,1771685523372000,0.002739105,0.0014244192,4.9611554e-05,0.0,0.0,-0.001,53,0
1771685523376000,1771685523376000,0.0027121345,0.0012919963,3.9558858e-05,0.0,0.0,-0.001,53,0
1771685523380000,1771685523380000,0.0027490999,0.0012916285,4.2987987e-05,0.0,0.0,-0.001,53,0
1771685523384000,1771685523384000,0.0027904715,0.0013722477,-3.2087788e-05,0.0,0.0,-0.001,53,0
1771685523388000,1771685523388000,0.0028275836,0.0015253038,-5.554408e-05,0.0,0.0,-0.001,53,0
1771685523392000,1771685523392000,0.0030012024,0.0015888894,-4.9872324e-05,0.0,0.0,-0.001,53,0
1771685523396000,1771685523396000,0.003183356,0.001537399,-0.00014185905,0.0,0.0,-0.001,53,0
1771685523400000,1771685523400000,0.0031397888,0.0014944987,-2.5972724e-05,0.0,0.0,-0.001,53,0
1771685523404000,1771685523404000,0.00304079,0.0014048074,1.3429672e-06,0.0,0.0,-0.001,53,0
1771685523408000,1771685523408000,0.0030143769,0.0012980659,-2.8945506e-05,0.0,0.0,-0.001,53,0
