timestamp,pub_timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro,publisher_id
1771685668816000,1771685668816000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040258702,0.008127039,7.715278e-11,-0.011492168,1.712308e-07,-9.817472,-0.0015978968,-0.0050067427,-0.0007882959,0.0011564718,0.00070649385,0.0011570228,5.6975834e-05,8.2508566e-05,6.58442e-05,0.0,0.0,126
1771685668916000,1771685668916000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039300527,0.008160311,1.0902512e-10,-0.006416461,0.020303002,-9.78989,-0.0031105722,-0.006093313,0.0029827405,0.0010187651,0.00069986365,0.0022394103,3.0135248e-05,0.00013459253,4.184532e-05,0.0,0.0,126
1771685669016000,1771685669016000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04044777,0.00805043,1.1559305e-10,0.015610196,0.018866481,-9.767097,-0.00737163,-0.005901565,-0.0006178535,0.0012544541,0.0011957946,0.001642826,6.6684894e-05,7.314468e-05,3.509995e-05,0.0,0.0,126
1771685669116000,1771685669116000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04042986,0.008005199,9.963575e-11,0.003830723,0.0034478218,-9.785677,-0.0060080914,-0.005305017,-0.0024714137,0.0012840133,0.0012171757,0.0012984858,4.7862537e-05,5.0273018e-05,5.6311037e-05,0.0,0.0,126
1771685669216000,1771685669216000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040760703,0.008000973,1.01579266e-10,0.0149398185,0.0034478216,-9.788359,0.00078829564,-0.002428803,-0.006114618,0.00057908613,0.0016322827,0.0024996689,4.5157954e-05,8.70969e-05,3.2462514e-05,0.0,0.0,126
1771685669316000,1771685669316000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040386215,0.008074574,1.0437423e-10,-0.0034476502,-0.0021067262,-9.785869,-4.2610744e-05,-0.0019174761,0.00031957938,0.0010170264,0.0007816431,0.0023032704,9.631327e-05,6.707072e-05,4.808666e-05,0.0,0.0,126
1771685669416000,1771685669416000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040593058,0.00759344,7.08588e-11,-0.0026815063,0.010726194,-9.789412,-0.00040480052,-0.0061572283,-0.0019174762,0.0011184099,0.0011966544,0.0013580595,5.676968e-05,8.894093e-05,2.222294e-05,0.0,0.0,126
1771685669516000,1771685669516000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.041265044,0.0077662077,7.5128515e-11,-0.015131355,0.0027774456,-9.816514,-0.0007030745,-0.0047723847,0.00040480055,0.00217667,0.00077560515,0.0017016777,3.2736752e-05,8.559331e-05,6.650995e-05,0.0,0.0,126
1771685669616000,1771685669616000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.042013727,0.0075906347,7.236849e-11,0.0036391863,0.0118754115,-9.799467,-0.0017257284,-0.0038988679,-0.0010652646,0.00077342684,0.0010267711,0.0019437021,3.844757e-05,5.4510507e-05,3.2530603e-05,0.0,0.0,126
1771685669716000,1771685669716000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.043224566,0.007939597,1.1073853e-10,0.013790602,0.007565848,-9.797648,6.3915795e-05,-0.002428803,0.0014487597,0.0010935513,0.0011028184,0.0030654534,8.3910985e-05,7.364493e-05,6.363137e-05,0.0,0.0,126
1771685669816000,1771685669816000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04303484,0.008047235,9.368782e-11,-0.0062249247,0.006799704,-9.799563,-0.0035153728,-0.001107875,0.0016831178,0.0009505901,0.0012160293,0.001234093,9.2177914e-05,4.9077702e-05,4.1554056e-05,0.0,0.0,126
1771685669916000,1771685669916000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.044377573,0.008136452,9.4704786e-11,-0.0011492157,-0.0012448138,-9.811726,-0.00029827422,-0.0014274545,-0.00017044239,0.001371009,0.0015635154,0.0014547152,0.000109367116,9.640311e-05,2.387122e-05,0.0,0.0,126
1771685670016000,1771685670016000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04247409,0.008255784,1.419758e-10,-0.009959879,-0.012353909,-9.80914,-0.0009374326,-0.0021518338,0.0034088464,0.0008415254,0.0006155812,0.0014839353,8.9773115e-05,0.00015481541,4.529697e-05,0.0,0.0,126
1771685670116000,1771685670116000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.043117236,0.008367689,1.1941212e-10,0.02528277,-0.0102470135,-9.783092,-0.0023222764,-0.0006391587,-0.004346279,0.0009186235,0.001472469,0.001385608,9.231693e-05,5.4635333e-05,5.4154938e-05,0.0,0.0,126
1771685670216000,1771685670216000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.044564907,0.0080259,5.843232e-11,-0.0067037647,0.014556917,-9.805213,-0.00034088467,0.0022370555,0.0021092237,0.00075473986,0.0019006644,0.0018758819,3.9029157e-05,3.9575745e-05,3.0177805e-05,0.0,0.0,126
1771685670316000,1771685670316000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04556838,0.0077948454,5.7365262e-11,-0.004213795,0.016663816,-9.793721,-0.0033662356,0.0015552861,-0.0032597093,0.0017374686,0.00084047456,0.0012926215,3.1436473e-05,2.5318073e-05,4.405154e-05,0.0,0.0,126
1771685670416000,1771685670416000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.044055484,0.007873304,8.6410074e-11,0.012737153,0.0077573843,-9.786251,-0.0003834951,-0.0003621899,-0.003984089,0.0011209894,0.0010042244,0.0013605142,7.696513e-05,6.7205954e-05,4.5394372e-05,0.0,0.0,126
1771685670516000,1771685670516000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.042394195,0.008248141,9.961987e-11,0.00028730388,-0.009863939,-9.791806,-0.0020240024,0.0036432045,-0.00068176916,0.0009196936,0.0009918239,0.0010738489,0.00014225046,9.146111e-05,1.4811825e-05,0.0,0.0,126
1771685670616000,1771685670616000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.043213967,0.007941692,6.513629e-11,0.01580173,-0.0045966967,-9.792859,0.0018322548,0.0044315,-0.0017470337,0.0011598155,0.0010265036,0.002427741,7.295933e-05,3.403703e-05,3.199914e-05,0.0,0.0,126
