timestamp,pub_timestamp,load,ram_usage,publisher_id
1771685523116000,1771685523116000,0.0,0.0,109
1771685523616000,1771685523616000,0.0,0.0,109
1771685524116000,1771685524116000,0.0,0.0,109
1771685524616000,1771685524616000,0.0,0.0,109
1771685525116000,1771685525116000,0.0,0.0,109
1771685525616000,1771685525616000,0.0,0.0,109
1771685526116000,1771685526116000,0.0,0.0,109
1771685526616000,1771685526616000,0.0,0.0,109
1771685527116000,1771685527116000,0.0,0.0,109
1771685527616000,1771685527616000,0.0,0.0,109
1771685528116000,1771685528116000,0.0,0.0,109
1771685528616000,1771685528616000,0.0,0.0,109
1771685529116000,1771685529116000,0.0,0.0,109
1771685529616000,1771685529616000,0.0,0.0,109
1771685530116000,1771685530116000,0.0,0.0,109
1771685530616000,1771685530616000,0.0,0.0,109
1771685531116000,1771685531116000,0.0,0.0,109
1771685531616000,1771685531616000,0.0,0.0,109
1771685532116000,1771685532116000,0.0,0.0,109
1771685532616000,1771685532616000,0.0,0.0,109
1771685533116000,1771685533116000,0.0,0.0,109
1771685533616000,1771685533616000,0.0,0.0,109
1771685534116000,1771685534116000,0.0,0.0,109
1771685534616000,1771685534616000,0.0,0.0,109
1771685535116000,1771685535116000,0.0,0.0,109
1771685535616000,1771685535616000,0.0,0.0,109
1771685536116000,1771685536116000,0.0,0.0,109
1771685536616000,1771685536616000,0.0,0.0,109
1771685537116000,1771685537116000,0.0,0.0,109
1771685537616000,1771685537616000,0.0,0.0,109
1771685538116000,1771685538116000,0.0,0.0,109
1771685538616000,1771685538616000,0.0,0.0,109
1771685539116000,1771685539116000,0.0,0.0,109
1771685539616000,1771685539616000,0.0,0.0,109
1771685540116000,1771685540116000,0.0,0.0,109
1771685540616000,1771685540616000,0.0,0.0,109
1771685541116000,1771685541116000,0.0,0.0,109
1771685541616000,1771685541616000,0.0,0.0,109
1771685542116000,1771685542116000,0.0,0.0,109
1771685542616000,1771685542616000,0.0,0.0,109
1771685543116000,1771685543116000,0.0,0.0,109
1771685543616000,1771685543616000,0.0,0.0,109
1771685544116000,1771685544116000,0.0,0.0,109
1771685544616000,1771685544616000,0.0,0.0,109
1771685545116000,1771685545116000,0.0,0.0,109
1771685545616000,1771685545616000,0.0,0.0,109
1771685546116000,1771685546116000,0.0,0.0,109
1771685546616000,1771685546616000,0.0,0.0,109
1771685547116000,1771685547116000,0.0,0.0,109
1771685547616000,1771685547616000,0.0,0.0,109
1771685548116000,1771685548116000,0.0,0.0,109
1771685548616000,1771685548616000,0.0,0.0,109
1771685549116000,1771685549116000,0.0,0.0,109
1771685549616000,1771685549616000,0.0,0.0,109
1771685550116000,1771685550116000,0.0,0.0,109
1771685550616000,1771685550616000,0.0,0.0,109
1771685551116000,1771685551116000,0.0,0.0,109
1771685551616000,1771685551616000,0.0,0.0,109
1771685552116000,1771685552116000,0.0,0.0,109
1771685552616000,1771685552616000,0.0,0.0,109
1771685553116000,1771685553116000,0.0,0.0,109
1771685553616000,1771685553616000,0.0,0.0,109
1771685554116000,1771685554116000,0.0,0.0,109
1771685554616000,1771685554616000,0.0,0.0,109
1771685555116000,1771685555116000,0.0,0.0,109
1771685555616000,1771685555616000,0.0,0.0,109
1771685556116000,1771685556116000,0.0,0.0,109
1771685556616000,1771685556616000,0.0,0.0,109
1771685557116000,1771685557116000,0.0,0.0,109
1771685557616000,1771685557616000,0.0,0.0,109
1771685558116000,1771685558116000,0.0,0.0,109
1771685558616000,1771685558616000,0.0,0.0,109
1771685559116000,1771685559116000,0.0,0.0,109
1771685559616000,1771685559616000,0.0,0.0,109
1771685560116000,1771685560116000,0.0,0.0,109
1771685560616000,1771685560616000,0.0,0.0,109
1771685561116000,1771685561116000,0.0,0.0,109
1771685561616000,1771685561616000,0.0,0.0,109
1771685562116000,1771685562116000,0.0,0.0,109
1771685562616000,1771685562616000,0.0,0.0,109
1771685563116000,1771685563116000,0.0,0.0,109
1771685563616000,1771685563616000,0.0,0.0,109
1771685564116000,1771685564116000,0.0,0.0,109
1771685564616000,1771685564616000,0.0,0.0,109
1771685565116000,1771685565116000,0.0,0.0,109
1771685565616000,1771685565616000,0.0,0.0,109
1771685566116000,1771685566116000,0.0,0.0,109
1771685566616000,1771685566616000,0.0,0.0,109
1771685567116000,1771685567116000,0.0,0.0,109
1771685567616000,1771685567616000,0.0,0.0,109
1771685568116000,1771685568116000,0.0,0.0,109
1771685568616000,1771685568616000,0.0,0.0,109
1771685569116000,1771685569116000,0.0,0.0,109
1771685569616000,1771685569616000,0.0,0.0,109
1771685570116000,1771685570116000,0.0,0.0,109
1771685570616000,1771685570616000,0.0,0.0,109
1771685571116000,1771685571116000,0.0,0.0,109
1771685571616000,1771685571616000,0.0,0.0,109
1771685572116000,1771685572116000,0.0,0.0,109
1771685572616000,1771685572616000,0.0,0.0,109
1771685573116000,1771685573116000,0.0,0.0,109
1771685573616000,1771685573616000,0.0,0.0,109
1771685574116000,1771685574116000,0.0,0.0,109
1771685574616000,1771685574616000,0.0,0.0,109
1771685575116000,1771685575116000,0.0,0.0,109
1771685575616000,1771685575616000,0.0,0.0,109
1771685576116000,1771685576116000,0.0,0.0,109
1771685576616000,1771685576616000,0.0,0.0,109
1771685577116000,1771685577116000,0.0,0.0,109
1771685577616000,1771685577616000,0.0,0.0,109
1771685578116000,1771685578116000,0.0,0.0,109
1771685578616000,1771685578616000,0.0,0.0,109
1771685579116000,1771685579116000,0.0,0.0,109
1771685579616000,1771685579616000,0.0,0.0,109
1771685580116000,1771685580116000,0.0,0.0,109
1771685580616000,1771685580616000,0.0,0.0,109
1771685581116000,1771685581116000,0.0,0.0,109
1771685581616000,1771685581616000,0.0,0.0,109
1771685582116000,1771685582116000,0.0,0.0,109
1771685582616000,1771685582616000,0.0,0.0,109
1771685583116000,1771685583116000,0.0,0.0,109
1771685583616000,1771685583616000,0.0,0.0,109
1771685584116000,1771685584116000,0.0,0.0,109
1771685584616000,1771685584616000,0.0,0.0,109
1771685585116000,1771685585116000,0.0,0.0,109
1771685585616000,1771685585616000,0.0,0.0,109
1771685586116000,1771685586116000,0.0,0.0,109
1771685586616000,1771685586616000,0.0,0.0,109
1771685587116000,1771685587116000,0.0,0.0,109
1771685587616000,1771685587616000,0.0,0.0,109
1771685588116000,1771685588116000,0.0,0.0,109
1771685588616000,1771685588616000,0.0,0.0,109
1771685589116000,1771685589116000,0.0,0.0,109
1771685589616000,1771685589616000,0.0,0.0,109
1771685590116000,1771685590116000,0.0,0.0,109
1771685590616000,1771685590616000,0.0,0.0,109
1771685591116000,1771685591116000,0.0,0.0,109
1771685591616000,1771685591616000,0.0,0.0,109
1771685592116000,1771685592116000,0.0,0.0,109
1771685592616000,1771685592616000,0.0,0.0,109
1771685593116000,1771685593116000,0.0,0.0,109
1771685593616000,1771685593616000,0.0,0.0,109
1771685594116000,1771685594116000,0.0,0.0,109
1771685594616000,1771685594616000,0.0,0.0,109
1771685595116000,1771685595116000,0.0,0.0,109
1771685595616000,1771685595616000,0.0,0.0,109
1771685596116000,1771685596116000,0.0,0.0,109
1771685596616000,1771685596616000,0.0,0.0,109
1771685597116000,1771685597116000,0.0,0.0,109
1771685597616000,1771685597616000,0.0,0.0,109
1771685598116000,1771685598116000,0.0,0.0,109
1771685598616000,1771685598616000,0.0,0.0,109
