timestamp,timestamp_sample,pub_timestamp,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],publisher_id,estimator_instance,innovation_rejected,fused
1771685527172000,1771685527014000,0,1771685527020000,47.397742099999995,8.5455936,0,0.25,0.25,-0.0013539722,-0.0057427,0.0035280765,-0.009640354,0.25750554,0.25751427,2.8476916e-07,5.1226057e-06,8.759897e-06,-2.1695701e-05,0,0,0,1
1771685527220000,1771685527066000,0,1771685527068000,47.397742099999995,8.545593499999999,0,0.25,0.25,-0.0012036542,0.0017111261,0.0030823336,-0.008571011,0.25747985,0.25748834,2.2507136e-07,4.5484813e-07,7.913487e-06,-1.9609055e-05,0,0,0,1
1771685527276000,1771685527118000,0,1771685527124000,47.397742,8.5455937,0,0.25,0.25,0.010166511,-0.013868805,0.0037496837,-0.009070079,0.25750586,0.25751445,1.6055239e-05,2.9876966e-05,8.680464e-06,-2.0576323e-05,0,0,0,1
1771685527324000,1771685527170000,0,1771685527172000,47.397742099999995,8.5455937,0,0.25,0.25,-0.0011812635,-0.01367773,0.0032851743,-0.009504133,0.25747982,0.25748834,2.1677558e-07,2.9062334e-05,7.842318e-06,-2.137573e-05,0,0,0,1
1771685527380000,1771685527222000,0,1771685527228000,47.397742099999995,8.545593799999999,0,0.25,0.25,-0.0010604729,-0.021102374,0.0028758016,-0.0105967205,0.25750592,0.25751457,1.7469156e-07,6.9170484e-05,7.0870924e-06,-2.5878135e-05,0,0,0,1
1771685527428000,1771685527274000,0,1771685527276000,47.3977423,8.545593799999999,0,0.25,0.25,-0.023316793,-0.02057383,0.0004083831,-0.011536594,0.25748035,0.25748873,8.446047e-05,6.57555e-05,-1.5369546e-06,-2.9634699e-05,0,0,0,1
1771685527484000,1771685527326000,0,1771685527332000,47.397742199999996,8.5455937,0,0.25,0.25,-0.011596081,-0.01253811,-0.0007224723,-0.011630939,0.25750664,0.2575151,2.0887865e-05,2.4418636e-05,-3.3598667e-06,-2.914333e-05,0,0,0,1
1771685527532000,1771685527378000,0,1771685527380000,47.397742,8.5455937,0,0.25,0.25,0.010977906,-0.012081655,0.00037973735,-0.011673398,0.25748077,0.25748917,1.8722085e-05,2.2675342e-05,-1.2796827e-06,-2.8534027e-05,0,0,0,1
1771685527588000,1771685527430000,0,1771685527436000,47.3977419,8.545593799999999,0,0.25,0.25,0.021571115,-0.018674243,0.0023760265,-0.012332899,0.25750732,0.2575158,7.2279574e-05,5.416792e-05,5.649813e-06,-3.0948813e-05,0,0,0,1
1771685527636000,1771685527482000,0,1771685527484000,47.3977419,8.5455937,0,0.25,0.25,0.02076335,-0.00998301,0.004108166,-0.0121115325,0.25748163,0.25749004,6.697437e-05,1.5481839e-05,1.1426764e-05,-2.9491779e-05,0,0,0,1
1771685527692000,1771685527534000,0,1771685527540000,47.3977419,8.5455939,0,0.25,0.25,0.019501308,-0.023634551,0.0055582444,-0.013197035,0.25750887,0.25751713,5.907385e-05,8.676581e-05,1.5915259e-05,-3.4887158e-05,0,0,0,1
1771685527740000,1771685527586000,0,1771685527588000,47.3977418,8.5455936,0,0.25,0.25,0.02962244,0.0010651426,0.007825161,-0.011853496,0.2574833,0.2574915,0.0001363178,1.7624329e-07,2.7257527e-05,-3.1584084e-05,0,0,0,1
1771685527796000,1771685527638000,0,1771685527644000,47.3977419,8.5455937,0,0.25,0.25,0.016821435,-0.0048619374,0.008672636,-0.011194871,0.25751033,0.25751856,4.395329e-05,3.6717252e-06,2.8830316e-05,-2.8954659e-05,0,0,0,1
1771685527844000,1771685527690000,0,1771685527692000,47.3977419,8.5455937,0,0.25,0.25,0.015678497,-0.0028918074,0.009332608,-0.010412699,0.25748482,0.257493,3.8187147e-05,1.2990723e-06,2.9711757e-05,-2.6349422e-05,0,0,0,1
1771685527900000,1771685527742000,0,1771685527748000,47.3977418,8.5455936,0,0.25,0.25,0.02519211,0.006848074,0.010826619,-0.008786684,0.2575124,0.25752044,9.858048e-05,7.2842554e-06,3.619939e-05,-2.3181032e-05,0,0,0,1
1771685527948000,1771685527794000,0,1771685527796000,47.3977418,8.5455937,0,0.25,0.25,0.023430353,0.0013038947,0.012013928,-0.007836122,0.25748694,0.25749487,8.5283e-05,2.6410487e-07,4.0823208e-05,-2.0972431e-05,0,0,0,1
1771685528004000,1771685527846000,0,1771685527852000,47.3977418,8.545593799999999,0,0.25,0.25,0.021608524,-0.0038464922,0.012917767,-0.0074602873,0.2575142,0.2575222,7.252855e-05,2.2981321e-06,4.3809945e-05,-1.9213257e-05,0,0,0,1
