timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],publisher_id
1771685523332000,1771685523332000,1771685523332000,0.00044649138,0.00033955573,0.00058691995,39
1771685523336000,1771685523336000,1771685523336000,0.0010885466,0.0016297359,0.00053902855,39
1771685523340000,1771685523340000,1771685523340000,0.00030352332,0.00034341146,0.0004900592,39
1771685523344000,1771685523344000,1771685523344000,-0.0013810613,-0.00073963444,0.0004228333,39
1771685523348000,1771685523348000,1771685523348000,-0.0013849947,0.00060215953,0.00034169373,39
1771685523352000,1771685523352000,1771685523352000,-0.00056975154,0.0026547958,0.00028255966,39
1771685523356000,1771685523356000,1771685523356000,0.00046060258,0.002684912,0.00024436216,39
1771685523360000,1771685523360000,1771685523360000,0.0017048463,0.0002532626,0.00021434412,39
1771685523364000,1771685523364000,1771685523364000,0.002092926,-0.0014195609,0.00021288233,39
1771685523368000,1771685523368000,1771685523368000,0.0022311797,-0.0011782225,0.00022809303,39
1771685523372000,1771685523372000,1771685523372000,0.0013517304,-0.0021407062,0.00024405011,39
1771685523376000,1771685523376000,1771685523376000,-7.14559e-05,-0.0024855374,0.00026504358,39
1771685523380000,1771685523380000,1771685523380000,0.000297835,-0.00030359844,0.00027059726,39
1771685523384000,1771685523384000,1771685523384000,0.0008981109,0.0022012582,0.00024710322,39
1771685523388000,1771685523388000,1771685523388000,0.0010822064,0.0039912853,0.00021274293,39
1771685523392000,1771685523392000,1771685523392000,0.003012783,0.0027833274,0.00016617302,39
1771685523396000,1771685523396000,1771685523396000,0.0039739423,-0.00020971274,9.483913e-05,39
1771685523400000,1771685523400000,1771685523400000,0.0005378022,-0.0014816013,4.392849e-05,39
1771685523404000,1771685523404000,1771685523404000,-0.0023572952,-0.0020770933,4.20656e-05,39
1771685523408000,1771685523408000,1771685523408000,-0.0018943452,-0.0021495393,3.8417853e-05,39
1771685523412000,1771685523412000,1771685523412000,-0.0013040332,-0.0013933976,2.3222365e-05,39
1771685523416000,1771685523416000,1771685523416000,-0.00029129107,-0.0010589103,2.5078121e-05,39
1771685523420000,1771685523420000,1771685523420000,0.0011784453,-0.000880851,5.6372002e-05,39
1771685523424000,1771685523424000,1771685523424000,0.0016624578,0.00037519034,0.00010919146,39
1771685523428000,1771685523428000,1771685523428000,0.0019993384,0.00276259,0.00013325189,39
1771685523432000,1771685523432000,1771685523432000,0.0032350677,0.0033567348,9.5777505e-05,39
1771685523436000,1771685523436000,1771685523436000,0.0032945666,0.0011739824,4.5658126e-05,39
1771685523440000,1771685523440000,1771685523440000,0.0015924025,8.433039e-06,4.547586e-05,39
1771685523444000,1771685523444000,1771685523444000,0.00087462156,0.0009952316,9.566608e-05,39
1771685523448000,1771685523448000,1771685523448000,0.00017168239,0.0016142669,0.00016035074,39
1771685523452000,1771685523452000,1771685523452000,-0.00058414065,0.0011016901,0.00020961619,39
1771685523456000,1771685523456000,1771685523456000,0.00043503198,0.0002652544,0.00025380356,39
1771685523460000,1771685523460000,1771685523460000,0.0018639243,-0.0007471377,0.00031411223,39
1771685523464000,1771685523464000,1771685523464000,0.001027135,-0.0018788303,0.00037983776,39
1771685523468000,1771685523468000,1771685523468000,1.4903024e-05,-0.0029397467,0.00039752154,39
1771685523472000,1771685523472000,1771685523472000,0.0003928394,-0.003729415,0.00036351397,39
1771685523476000,1771685523476000,1771685523476000,-0.0008021806,-0.0024735767,0.00034852198,39
1771685523480000,1771685523480000,1771685523480000,-0.0011396453,0.00022313284,0.00037619553,39
1771685523484000,1771685523484000,1771685523484000,0.00015636752,0.0011006496,0.00040870975,39
1771685523488000,1771685523488000,1771685523488000,0.0008194395,0.00048829976,0.00039760413,39
1771685523492000,1771685523492000,1771685523492000,0.0009612292,0.0001450942,0.0003306381,39
1771685523496000,1771685523496000,1771685523496000,-0.000449165,0.0013584761,0.0002842892,39
1771685523500000,1771685523500000,1771685523500000,-0.0015682038,0.0033606812,0.00030160195,39
1771685523504000,1771685523504000,1771685523504000,-0.00061056914,0.002464292,0.0002968264,39
1771685523508000,1771685523508000,1771685523508000,0.00061769714,-0.0007443139,0.00024483821,39
1771685523512000,1771685523512000,1771685523512000,0.0007000359,-0.0022255343,0.00022250848,39
1771685523516000,1771685523516000,1771685523516000,-0.00055895303,-0.001664235,0.00021671751,39
1771685523520000,1771685523520000,1771685523520000,-0.0014810564,-0.0009772751,0.00017955444,39
1771685523524000,1771685523524000,1771685523524000,-0.00067244854,2.3742454e-05,0.00013615386,39
1771685523528000,1771685523528000,1771685523528000,0.0010255887,0.0010597134,0.00010374872,39
1771685523532000,1771685523532000,1771685523532000,0.00264038,-0.0007905307,8.010941e-05,39
1771685523536000,1771685523536000,1771685523536000,0.0033116983,-0.0036722613,7.719745e-05,39
1771685523540000,1771685523540000,1771685523540000,0.0006840303,-0.0026129992,6.5849e-05,39
1771685523544000,1771685523544000,1771685523544000,-0.00359106,-0.00040529502,3.6763668e-06,39
1771685523548000,1771685523548000,1771685523548000,-0.004221602,-0.0003858811,-6.323925e-05,39
1771685523552000,1771685523552000,1771685523552000,-0.0012177669,-0.00037221942,-9.546336e-05,39
1771685523556000,1771685523556000,1771685523556000,0.0024102763,0.00013617022,-0.00012663216,39
1771685523560000,1771685523560000,1771685523560000,0.004649517,0.0010645873,-0.00018259377,39
1771685523564000,1771685523564000,1771685523564000,0.004323241,0.002236214,-0.00023804017,39
1771685523568000,1771685523568000,1771685523568000,0.0018273697,0.0018726313,-0.00025365147,39
1771685523572000,1771685523572000,1771685523572000,0.00039915866,0.00039836287,-0.00022484854,39
1771685523576000,1771685523576000,1771685523576000,0.002430304,-0.0009143204,-0.00017389718,39
