timestamp,pub_timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],publisher_id,pose_frame,velocity_frame,reset_counter,quality
1771685523332000,1771685523332000,1771685523332000,0.019948939,-0.025955362,0.02545166,-0.99995553,0.0003469188,0.00018383433,-0.009415717,0.011659601,-0.013894071,-0.03429129,0.00028317305,0.0007517653,0.0031948457,0.0072314506,0.0072391382,0.012768346,9.346829e-06,9.216974e-06,0.000321439,0.0032185551,0.0032300667,0.0024272616,160,1,1,14,0
1771685523340000,1771685523340000,1771685523340000,0.020001836,-0.025980657,0.025115967,-0.99995536,0.00034604178,0.00018348794,-0.009426056,0.011360726,-0.013871942,-0.03465513,1.681341e-05,-4.716803e-05,0.0022627406,0.007280175,0.0072880113,0.012824968,9.368938e-06,9.239088e-06,0.00032155722,0.0032426289,0.003254278,0.0024354316,160,1,1,14,0
1771685523348000,1771685523348000,1771685523348000,0.020055437,-0.026009066,0.024810791,-0.9999552,0.00032336384,0.00018347504,-0.009452442,0.011489293,-0.014179954,-0.03424544,0.005476361,-0.00018035903,0.006257435,0.0073293955,0.007337383,0.012868487,9.391251e-06,9.261205e-06,0.00032167527,0.0032667927,0.0032785728,0.002442573,160,1,1,14,0
1771685523356000,1771685523356000,1771685523356000,0.020105237,-0.026038935,0.024505615,-0.9999552,0.00031537176,0.00021131572,-0.0094623845,0.011123897,-0.013974035,-0.03376354,0.0017478862,-0.00710456,0.002129566,0.0073787337,0.007387064,0.012925682,9.409329e-06,9.276575e-06,0.00032093373,0.0032901121,0.0033024144,0.002450745,160,1,1,14,0
1771685523364000,1771685523364000,1771685523364000,0.020153537,-0.026069565,0.024230957,-0.9999551,0.00032744298,0.00020028172,-0.009462057,0.011037298,-0.0140247345,-0.033596527,-0.003178775,0.0026167727,-0.00026865475,0.0074289492,0.00743744,0.012983193,9.431642e-06,9.29876e-06,0.00032105154,0.003314489,0.0033269287,0.0024589181,160,1,1,14,0
1771685523372000,1771685523372000,1771685523372000,0.020187886,-0.026097564,0.023895264,-0.9999552,0.000340689,0.00018128232,-0.009453262,0.011175742,-0.013759974,-0.033821233,-0.0034450528,0.0046141576,-0.0023992185,0.0071596373,0.007167153,0.012684304,9.313379e-06,9.182614e-06,0.0003211462,0.0031827535,0.0031942013,0.0024151164,160,1,1,14,0
1771685523380000,1771685523380000,1771685523380000,0.020223944,-0.026124338,0.023590088,-0.9999553,0.00034209658,0.0001646933,-0.009445647,0.011324211,-0.013401235,-0.03383918,-0.0005150637,0.003948982,-0.0021327657,0.0072076293,0.0072152917,0.012740459,9.335545e-06,9.204662e-06,0.00032126423,0.003206641,0.0032182252,0.0024232848,160,1,1,14,0
1771685523388000,1771685523388000,1771685523388000,0.020263223,-0.026150167,0.023284912,-0.99995524,0.00035163012,0.00019399513,-0.009455619,0.011583638,-0.013105995,-0.033722043,-0.0026455661,-0.007502624,0.0022614503,0.0072561116,0.007263923,0.012796927,9.357712e-06,9.226807e-06,0.00032138234,0.003230703,0.0032424114,0.0024314541,160,1,1,14,0
1771685523396000,1771685523396000,1771685523396000,0.020304358,-0.026175559,0.022979736,-0.99995494,0.0003960816,0.0001959349,-0.009481017,0.011556602,-0.012914749,-0.03384297,-0.011300918,-0.0005783601,0.0061229044,0.007305088,0.0073130513,0.01284035,9.379687e-06,9.248971e-06,0.00032150047,0.0032548786,0.0032667147,0.0024386006,160,1,1,14,0
1771685523404000,1771685523404000,1771685523404000,0.020346832,-0.026201868,0.022705078,-0.999955,0.00037841682,0.00017919674,-0.009480854,0.011762167,-0.012912491,-0.034068156,0.004278611,0.003949001,-0.00026857835,0.007354563,0.00736268,0.012897389,9.401776e-06,9.271165e-06,0.0003216187,0.0032791574,0.003291128,0.0024467723,160,1,1,14,0
1771685523412000,1771685523412000,1771685523412000,0.020391649,-0.026229262,0.022399902,-0.99995494,0.000367237,0.00015613527,-0.009490801,0.0118191345,-0.013035997,-0.034091357,0.0026807454,0.005546872,0.0022614154,0.007404492,0.0074127614,0.0129547445,9.422832e-06,9.292289e-06,0.00032154997,0.0033033718,0.0033154604,0.002454945,160,1,1,14,0
1771685523420000,1771685523420000,1771685523420000,0.020438408,-0.02626057,0.022125244,-0.99995494,0.00036883066,0.00013321212,-0.0094792,0.012100452,-0.013500821,-0.034386396,-0.0005145623,0.0055469056,-0.0034591805,0.0074545774,0.0074632014,0.013012418,9.440885e-06,9.3076715e-06,0.00032080957,0.0033269308,0.0033395528,0.0024631184,160,1,1,14,0
1771685523428000,1771685523428000,1771685523428000,0.020460771,-0.02630542,0.02178955,-0.99995506,0.00038128122,0.00014661424,-0.009469001,0.011926731,-0.013796465,-0.034803446,-0.0033108543,-0.0035077962,-0.0030600894,0.007183017,0.0071906457,0.012712037,9.321581e-06,9.190566e-06,0.00032090343,0.0031940928,0.0032057234,0.0024190939,160,1,1,14,0
1771685523436000,1771685523436000,1771685523436000,0.020482548,-0.026351547,0.021484375,-0.9999548,0.00041766578,0.00015791472,-0.009490228,0.011650257,-0.01348307,-0.035248913,-0.00930255,-0.002974448,0.0047961716,0.0072312444,0.0072390223,0.012768346,9.343939e-06,9.212758e-06,0.00032102098,0.0032180643,0.0032298286,0.0024272627,160,1,1,14,0
1771685523444000,1771685523444000,1771685523444000,0.020502405,-0.026397472,0.0211792,-0.99995494,0.00043276048,0.0001701088,-0.00946937,0.011129982,-0.013576194,-0.035358146,-0.003976217,-0.0032407464,-0.005723215,0.0072799637,0.0072878934,0.012824968,9.3663075e-06,9.234998e-06,0.0003211385,0.0032421846,0.00325407,0.0024354325,160,1,1,14,0
1771685523452000,1771685523452000,1771685523452000,0.020522749,-0.026445389,0.020874023,-0.9999552,0.00043347492,0.00018537423,-0.009450629,0.011288338,-0.013611286,-0.035556614,-0.0003809188,-0.0040397025,-0.005190588,0.0073291794,0.007337263,0.012868487,9.388453e-06,9.257232e-06,0.00032125632,0.0032663627,0.0032783933,0.002442574,160,1,1,14,0
1771685523460000,1771685523460000,1771685523460000,0.020543966,-0.02649506,0.020599365,-0.9999554,0.00045355188,0.00018379367,-0.009422805,0.011124477,-0.013732436,-0.03548625,-0.005174588,0.00022138131,-0.00745431,0.0073788953,0.007387135,0.012925682,9.410698e-06,9.27947e-06,0.0003213742,0.0032906048,0.003302777,0.002450746,160,1,1,14,0
1771685523468000,1771685523468000,1771685523468000,0.020566579,-0.02654587,0.02029419,-0.9999556,0.0004536863,0.00015380004,-0.0094088,0.011141067,-0.013627802,-0.035472773,-0.00011451709,0.0072787395,-0.0039921943,0.007429115,0.007437514,0.012983193,9.432978e-06,9.301662e-06,0.0003214921,0.0033150648,0.0033273774,0.002458919,160,1,1,14,0
1771685523476000,1771685523476000,1771685523476000,0.020573227,-0.026576381,0.019989014,-0.99995565,0.00044915781,0.00011311396,-0.00940968,0.01085996,-0.013437082,-0.035834067,0.0010837313,0.009941919,-0.00026383874,0.007159776,0.0071672094,0.012684304,9.314507e-06,9.185352e-06,0.00032158688,0.003183419,0.0031947552,0.0024151173,160,1,1,14,0
1771685523484000,1771685523484000,1771685523484000,0.020579087,-0.026608057,0.019683838,-0.9999558,0.00044305247,0.00010689073,-0.009390393,0.010638188,-0.013613568,-0.03555745,0.0013509677,0.0012873192,-0.0053236173,0.007207773,0.007215352,0.012740459,9.336647e-06,9.20747e-06,0.00032170492,0.003207367,0.0032187963,0.0024232853,160,1,1,14,0
1771685523492000,1771685523492000,1771685523492000,0.020584602,-0.026641555,0.019378662,-0.9999556,0.00044343,9.433213e-05,-0.0094120875,0.010826208,-0.013882184,-0.03584024,-0.00024690796,0.0028851898,0.00492955,0.0072559025,0.007263806,0.012796927,9.354624e-06,9.222886e-06,0.0003209631,0.0032305275,0.0032424412,0.0024314546,160,1,1,14,0
1771685523500000,1771685523500000,1771685523500000,0.02059233,-0.026677947,0.019073486,-0.9999557,0.0004183174,0.00011978453,-0.009396878,0.010745636,-0.013920524,-0.0363037,0.006012048,-0.006701615,-0.0038621672,0.007304875,0.007312933,0.01284035,9.376817e-06,9.244996e-06,0.0003210809,0.0032545575,0.003266602,0.002438601,160,1,1,14,0
