timestamp,pub_timestamp,publisher_id,nav_state,failure
1771685563672000,1771685563672000,96,3,0
1771685564176000,1771685564176000,96,3,0
1771685564680000,1771685564680000,96,3,0
1771685565184000,1771685565184000,96,3,0
1771685565688000,1771685565688000,96,3,0
1771685566192000,1771685566192000,96,3,0
1771685566696000,1771685566696000,96,3,0
1771685567200000,1771685567200000,96,3,0
1771685567704000,1771685567704000,96,3,0
1771685568208000,1771685568208000,96,3,0
1771685568712000,1771685568712000,96,3,0
1771685569216000,1771685569216000,96,3,0
1771685569720000,1771685569720000,96,3,0
1771685570224000,1771685570224000,96,3,0
1771685570728000,1771685570728000,96,3,0
1771685571232000,1771685571232000,96,3,0
1771685571736000,1771685571736000,96,3,0
1771685572240000,1771685572240000,96,3,0
1771685572744000,1771685572744000,96,3,0
1771685573248000,1771685573248000,96,3,0
1771685573752000,1771685573752000,96,3,0
1771685574256000,1771685574256000,96,3,0
1771685574760000,1771685574760000,96,3,0
1771685575264000,1771685575264000,96,3,0
1771685575768000,1771685575768000,96,3,0
1771685576272000,1771685576272000,96,3,0
1771685576776000,1771685576776000,96,3,0
1771685577280000,1771685577280000,96,3,0
1771685577784000,1771685577784000,96,3,0
1771685578288000,1771685578288000,96,3,0
1771685578792000,1771685578792000,96,3,0
1771685579296000,1771685579296000,96,3,0
1771685579800000,1771685579800000,96,3,0
1771685580304000,1771685580304000,96,3,0
1771685580808000,1771685580808000,96,3,0
1771685581312000,1771685581312000,96,3,0
1771685581816000,1771685581816000,96,3,0
1771685582320000,1771685582320000,96,3,0
1771685582824000,1771685582824000,96,3,0
1771685583328000,1771685583328000,96,3,0
1771685583832000,1771685583832000,96,3,0
1771685584336000,1771685584336000,96,3,0
1771685584840000,1771685584840000,96,3,0
1771685585344000,1771685585344000,96,3,0
1771685585848000,1771685585848000,96,3,0
1771685586352000,1771685586352000,96,3,0
1771685586856000,1771685586856000,96,3,0
1771685587360000,1771685587360000,96,3,0
1771685587864000,1771685587864000,96,3,0
1771685588368000,1771685588368000,96,3,0
1771685588872000,1771685588872000,96,3,0
1771685589376000,1771685589376000,96,3,0
1771685589884000,1771685589884000,96,3,0
1771685590388000,1771685590388000,96,3,0
1771685590892000,1771685590892000,96,3,0
1771685591396000,1771685591396000,96,3,0
1771685591900000,1771685591900000,96,3,0
1771685592404000,1771685592404000,96,3,0
1771685592908000,1771685592908000,96,3,0
1771685593412000,1771685593412000,96,3,0
1771685593916000,1771685593916000,96,3,0
1771685594420000,1771685594420000,96,3,0
1771685594924000,1771685594924000,96,3,0
1771685595428000,1771685595428000,96,3,0
1771685595932000,1771685595932000,96,3,0
1771685596436000,1771685596436000,96,3,0
1771685596940000,1771685596940000,96,3,0
1771685597444000,1771685597444000,96,3,0
1771685597948000,1771685597948000,96,3,0
1771685598452000,1771685598452000,96,3,0
1771685598956000,1771685598956000,96,3,0
1771685599460000,1771685599460000,96,3,0
1771685599964000,1771685599964000,96,3,0
1771685600468000,1771685600468000,96,3,0
1771685600972000,1771685600972000,96,3,0
1771685601476000,1771685601476000,96,3,0
1771685601980000,1771685601980000,96,3,0
1771685602484000,1771685602484000,96,3,0
1771685602988000,1771685602988000,96,3,0
1771685603492000,1771685603492000,96,3,0
1771685603996000,1771685603996000,96,3,0
1771685604500000,1771685604500000,96,3,0
1771685605004000,1771685605004000,96,3,0
1771685605508000,1771685605508000,96,3,0
1771685606012000,1771685606012000,96,3,0
1771685606516000,1771685606516000,96,3,0
1771685607020000,1771685607020000,96,3,0
1771685607524000,1771685607524000,96,3,0
1771685608028000,1771685608028000,96,3,0
1771685608532000,1771685608532000,96,3,0
1771685609036000,1771685609036000,96,3,0
1771685609540000,1771685609540000,96,3,0
1771685610044000,1771685610044000,96,3,0
1771685610548000,1771685610548000,96,3,0
1771685611052000,1771685611052000,96,3,0
1771685611556000,1771685611556000,96,3,0
1771685612060000,1771685612060000,96,3,0
1771685612564000,1771685612564000,96,3,0
1771685613068000,1771685613068000,96,3,0
1771685613572000,1771685613572000,96,3,0
1771685614076000,1771685614076000,96,3,0
1771685614580000,1771685614580000,96,3,0
1771685615084000,1771685615084000,96,3,0
1771685615588000,1771685615588000,96,3,0
1771685616092000,1771685616092000,96,3,0
1771685616596000,1771685616596000,96,3,0
1771685617100000,1771685617100000,96,3,0
1771685617604000,1771685617604000,96,3,0
1771685618108000,1771685618108000,96,3,0
1771685618612000,1771685618612000,96,3,0
1771685619116000,1771685619116000,96,3,0
1771685619620000,1771685619620000,96,3,0
1771685620124000,1771685620124000,96,3,0
1771685620628000,1771685620628000,96,3,0
1771685621132000,1771685621132000,96,3,0
1771685621636000,1771685621636000,96,3,0
1771685622140000,1771685622140000,96,3,0
1771685622644000,1771685622644000,96,3,0
1771685623148000,1771685623148000,96,3,0
1771685623652000,1771685623652000,96,3,0
1771685624156000,1771685624156000,96,3,0
1771685624660000,1771685624660000,96,3,0
1771685625164000,1771685625164000,96,3,0
1771685625668000,1771685625668000,96,3,0
1771685626172000,1771685626172000,96,3,0
1771685626676000,1771685626676000,96,3,0
1771685627152000,1771685627152000,96,5,0
1771685627668000,1771685627668000,96,5,0
1771685628172000,1771685628172000,96,5,0
1771685628676000,1771685628676000,96,5,0
1771685629180000,1771685629180000,96,5,0
1771685629684000,1771685629684000,96,5,0
1771685630188000,1771685630188000,96,5,0
1771685630692000,1771685630692000,96,5,0
1771685631196000,1771685631196000,96,5,0
1771685631700000,1771685631700000,96,5,0
1771685632204000,1771685632204000,96,5,0
1771685632708000,1771685632708000,96,5,0
1771685633212000,1771685633212000,96,5,0
1771685633716000,1771685633716000,96,5,0
1771685634220000,1771685634220000,96,5,0
1771685634724000,1771685634724000,96,5,0
1771685635228000,1771685635228000,96,5,0
1771685635732000,1771685635732000,96,5,0
1771685636236000,1771685636236000,96,5,0
1771685636740000,1771685636740000,96,5,0
1771685637244000,1771685637244000,96,5,0
1771685637748000,1771685637748000,96,5,0
1771685638252000,1771685638252000,96,5,0
1771685638756000,1771685638756000,96,5,0
1771685639260000,1771685639260000,96,5,0
1771685639764000,1771685639764000,96,5,0
1771685640268000,1771685640268000,96,5,0
1771685640772000,1771685640772000,96,5,0
1771685641276000,1771685641276000,96,5,0
1771685641780000,1771685641780000,96,5,0
1771685642284000,1771685642284000,96,5,0
1771685642788000,1771685642788000,96,5,0
1771685643292000,1771685643292000,96,5,0
1771685643796000,1771685643796000,96,5,0
1771685644300000,1771685644300000,96,5,0
1771685644804000,1771685644804000,96,5,0
1771685645308000,1771685645308000,96,5,0
1771685645812000,1771685645812000,96,5,0
1771685646316000,1771685646316000,96,5,0
1771685646820000,1771685646820000,96,5,0
1771685647324000,1771685647324000,96,5,0
1771685647828000,1771685647828000,96,5,0
1771685648332000,1771685648332000,96,5,0
1771685648836000,1771685648836000,96,5,0
1771685649340000,1771685649340000,96,5,0
1771685649844000,1771685649844000,96,5,0
1771685650348000,1771685650348000,96,5,0
1771685650852000,1771685650852000,96,5,0
1771685651356000,1771685651356000,96,5,0
1771685651860000,1771685651860000,96,5,0
1771685652364000,1771685652364000,96,5,0
1771685652868000,1771685652868000,96,5,0
1771685653372000,1771685653372000,96,5,0
1771685653876000,1771685653876000,96,5,0
1771685654380000,1771685654380000,96,5,0
1771685654884000,1771685654884000,96,5,0
1771685655388000,1771685655388000,96,5,0
1771685655892000,1771685655892000,96,5,0
1771685656396000,1771685656396000,96,5,0
1771685656900000,1771685656900000,96,5,0
1771685657404000,1771685657404000,96,5,0
1771685657908000,1771685657908000,96,5,0
1771685658412000,1771685658412000,96,5,0
1771685658916000,1771685658916000,96,5,0
1771685659420000,1771685659420000,96,5,0
1771685659924000,1771685659924000,96,5,0
1771685660428000,1771685660428000,96,5,0
1771685660932000,1771685660932000,96,5,0
1771685661436000,1771685661436000,96,5,0
1771685661940000,1771685661940000,96,5,0
1771685662444000,1771685662444000,96,5,0
1771685662948000,1771685662948000,96,5,0
1771685663452000,1771685663452000,96,5,0
1771685663956000,1771685663956000,96,5,0
1771685664460000,1771685664460000,96,5,0
1771685664964000,1771685664964000,96,5,0
1771685665468000,1771685665468000,96,5,0
1771685665972000,1771685665972000,96,5,0
1771685666476000,1771685666476000,96,5,0
1771685666980000,1771685666980000,96,5,0
1771685667484000,1771685667484000,96,5,0
1771685667988000,1771685667988000,96,5,0
1771685668492000,1771685668492000,96,5,0
1771685668996000,1771685668996000,96,5,0
1771685669500000,1771685669500000,96,5,0
1771685670004000,1771685670004000,96,5,0
1771685670508000,1771685670508000,96,5,0
1771685671012000,1771685671012000,96,5,0
1771685671516000,1771685671516000,96,5,0
1771685672020000,1771685672020000,96,5,0
1771685672524000,1771685672524000,96,5,0
1771685673028000,1771685673028000,96,5,0
1771685673532000,1771685673532000,96,5,0
1771685674036000,1771685674036000,96,5,0
1771685674540000,1771685674540000,96,5,0
1771685675044000,1771685675044000,96,5,0
1771685675548000,1771685675548000,96,5,0
1771685676052000,1771685676052000,96,5,0
1771685676556000,1771685676556000,96,5,0
1771685677060000,1771685677060000,96,5,0
1771685677564000,1771685677564000,96,5,0
1771685678068000,1771685678068000,96,5,0
1771685678572000,1771685678572000,96,5,0
1771685679076000,1771685679076000,96,5,0
1771685679580000,1771685679580000,96,5,0
1771685680084000,1771685680084000,96,5,0
1771685680588000,1771685680588000,96,5,0
1771685681092000,1771685681092000,96,5,0
1771685681596000,1771685681596000,96,5,0
1771685682100000,1771685682100000,96,5,0
1771685682604000,1771685682604000,96,5,0
1771685683108000,1771685683108000,96,5,0
1771685683612000,1771685683612000,96,5,0
1771685684116000,1771685684116000,96,5,0
1771685684620000,1771685684620000,96,5,0
1771685685124000,1771685685124000,96,5,0
1771685685628000,1771685685628000,96,5,0
1771685686132000,1771685686132000,96,5,0
1771685686636000,1771685686636000,96,5,0
1771685687140000,1771685687140000,96,5,0
1771685687644000,1771685687644000,96,5,0
1771685688148000,1771685688148000,96,5,0
1771685688652000,1771685688652000,96,5,0
1771685689156000,1771685689156000,96,5,0
1771685689660000,1771685689660000,96,5,0
1771685690164000,1771685690164000,96,5,0
1771685690668000,1771685690668000,96,5,0
1771685691172000,1771685691172000,96,5,0
1771685691676000,1771685691676000,96,5,0
1771685692180000,1771685692180000,96,5,0
1771685692684000,1771685692684000,96,5,0
1771685693188000,1771685693188000,96,5,0
1771685693692000,1771685693692000,96,5,0
1771685694196000,1771685694196000,96,5,0
1771685694700000,1771685694700000,96,5,0
1771685695204000,1771685695204000,96,5,0
1771685695708000,1771685695708000,96,5,0
1771685696212000,1771685696212000,96,5,0
1771685696716000,1771685696716000,96,5,0
1771685697220000,1771685697220000,96,5,0
1771685697724000,1771685697724000,96,5,0
1771685698228000,1771685698228000,96,5,0
1771685698732000,1771685698732000,96,5,0
1771685699236000,1771685699236000,96,5,0
1771685699740000,1771685699740000,96,5,0
1771685700244000,1771685700244000,96,5,0
1771685700748000,1771685700748000,96,5,0
1771685701252000,1771685701252000,96,5,0
1771685701756000,1771685701756000,96,5,0
1771685702260000,1771685702260000,96,5,0
1771685702764000,1771685702764000,96,5,0
1771685703268000,1771685703268000,96,5,0
1771685703772000,1771685703772000,96,5,0
1771685704276000,1771685704276000,96,5,0
1771685704780000,1771685704780000,96,5,0
1771685705284000,1771685705284000,96,5,0
1771685705788000,1771685705788000,96,5,0
1771685706292000,1771685706292000,96,5,0
1771685706796000,1771685706796000,96,5,0
1771685707300000,1771685707300000,96,5,0
1771685707804000,1771685707804000,96,5,0
1771685708308000,1771685708308000,96,5,0
1771685708812000,1771685708812000,96,5,0
1771685709316000,1771685709316000,96,5,0
1771685709820000,1771685709820000,96,5,0
1771685710324000,1771685710324000,96,5,0
1771685710828000,1771685710828000,96,5,0
1771685711332000,1771685711332000,96,5,0
1771685711836000,1771685711836000,96,5,0
1771685712340000,1771685712340000,96,5,0
1771685712844000,1771685712844000,96,5,0
1771685713348000,1771685713348000,96,5,0
1771685713852000,1771685713852000,96,5,0
1771685714356000,1771685714356000,96,5,0
1771685714860000,1771685714860000,96,5,0
1771685715364000,1771685715364000,96,5,0
1771685715868000,1771685715868000,96,5,0
1771685716372000,1771685716372000,96,5,0
1771685716876000,1771685716876000,96,5,0
1771685717380000,1771685717380000,96,5,0
1771685717884000,1771685717884000,96,5,0
1771685718388000,1771685718388000,96,5,0
1771685718900000,1771685718900000,96,5,0
1771685719444000,1771685719444000,96,5,0
1771685719956000,1771685719956000,96,5,0
1771685720508000,1771685720508000,96,5,0
1771685720828000,1771685720828000,96,3,0
1771685721380000,1771685721380000,96,3,0
