timestamp,pub_timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],publisher_id,pose_frame,velocity_frame,reset_counter,quality
1771685122908000,1771685122908000,1771685122908000,0.0030610068,-0.07144778,0.016693115,0.99999213,0.0008882727,0.0010651592,0.003703118,-0.017365051,-0.011367658,-0.0324906,0.007801577,-0.001960902,-0.012215913,0.0074036634,0.007411697,0.01296214,1.0375286e-05,1.0195568e-05,0.00037709283,0.003301088,0.0033127056,0.0024583861,160,1,1,12,0
1771685122916000,1771685122916000,1771685122916000,0.0030999966,-0.07152091,0.016479492,0.9999922,0.00091119314,0.0010747737,0.0036885745,-0.017495034,-0.011512894,-0.032424144,0.00567105,0.0028326733,-0.0043595773,0.0074541243,0.0074623106,0.013019894,1.0397556e-05,1.0217696e-05,0.0003772034,0.0033254933,0.0033372191,0.0024665822,160,1,1,12,0
1771685122924000,1771685122924000,1771685122924000,0.0031447327,-0.07159004,0.016204834,0.9999922,0.00090381736,0.0010640866,0.0036793782,-0.01770058,-0.011473402,-0.032794565,-0.0019190263,-0.0022272742,-0.003028009,0.00718263,0.007189878,0.012719084,1.0278591e-05,1.0100806e-05,0.00037729373,0.003192751,0.0032035308,0.002422434,160,1,1,12,0
1771685122932000,1771685122932000,1771685122932000,0.003183913,-0.07165961,0.015930176,0.999992,0.00086940225,0.0010637264,0.0037352461,-0.01764813,-0.01157726,-0.032720003,-0.00870971,0.0004349709,0.013217259,0.0072308453,0.007238233,0.01277547,1.0300842e-05,1.0122887e-05,0.00037740436,0.0032167211,0.0032276157,0.0024306248,160,1,1,12,0
1771685122940000,1771685122940000,1771685122940000,0.0032183148,-0.0717303,0.015686035,0.999992,0.0008657823,0.0010689168,0.0037367616,-0.017802194,-0.011675992,-0.032735545,-0.0009864415,0.0017665063,-0.00036479416,0.0072795525,0.0072870823,0.012832171,1.0323026e-05,1.0144995e-05,0.00037751495,0.0032408158,0.0032518338,0.002438817,160,1,1,12,0
1771685122948000,1771685122948000,1771685122948000,0.0032462133,-0.07180307,0.0154418945,0.9999921,0.0008742532,0.0011035326,0.0037095286,-0.018043963,-0.012010246,-0.032572757,0.0020761578,0.009090208,-0.0075553404,0.007328756,0.00733643,0.012875754,1.0345209e-05,1.0167108e-05,0.00037762578,0.0032649948,0.0032761404,0.0024459779,160,1,1,12,0
1771685122956000,1771685122956000,1771685122956000,0.0032681446,-0.07187733,0.015197754,0.99999195,0.00089725957,0.0011078521,0.003737114,-0.018078808,-0.012000488,-0.032586638,0.005671512,0.0015001007,0.0061599445,0.0073784594,0.0073862798,0.012933029,1.0367513e-05,1.0189254e-05,0.00037773646,0.0032892656,0.0033005078,0.0024541724,160,1,1,12,0
1771685122964000,1771685122964000,1771685122964000,0.0032868532,-0.07195195,0.014953613,0.9999921,0.0009134378,0.0010733469,0.003736442,-0.017811736,-0.012034475,-0.032672714,0.003940543,-0.008220285,-0.00089741894,0.007428667,0.0074366354,0.012990621,1.0389793e-05,1.021143e-05,0.00037784723,0.0033136974,0.0033250628,0.0024623678,160,1,1,12,0
1771685122972000,1771685122972000,1771685122972000,0.003326723,-0.07202946,0.014709473,0.99999195,0.0009182364,0.0010910361,0.0037539345,-0.017981194,-0.0122855315,-0.032799408,0.0011440886,0.004829134,0.0036299848,0.0071590506,0.0071662767,0.012691308,1.0267575e-05,1.0088784e-05,0.00037701425,0.0031811188,0.0031919712,0.0024184438,160,1,1,12,0
1771685122980000,1771685122980000,1771685122980000,0.0033600803,-0.07210819,0.014434814,0.9999919,0.0009385314,0.0011158737,0.0037613462,-0.018190475,-0.012281603,-0.033044837,0.005006109,0.006691643,0.0010999967,0.007207027,0.007214393,0.01274754,1.0289687e-05,1.0110873e-05,0.00037712484,0.0032049646,0.0032159444,0.002426634,160,1,1,12,0
1771685122988000,1771685122988000,1771685122988000,0.0033871452,-0.072187215,0.014190674,0.99999183,0.0009601609,0.0010667312,0.0037782667,-0.01833221,-0.012360316,-0.033563104,0.005272409,-0.011817374,0.0034968064,0.007255493,0.0072630006,0.012804087,1.0311786e-05,1.0132967e-05,0.00037723558,0.0032289932,0.0032401027,0.0024348258,160,1,1,12,0
1771685122996000,1771685122996000,1771685122996000,0.0034090292,-0.072269,0.013916016,0.9999919,0.00096736156,0.0010170888,0.0037658992,-0.018378068,-0.012903322,-0.03357874,0.0016773223,-0.011950493,-0.003826768,0.007304453,0.007312105,0.012847574,1.0333869e-05,1.0155078e-05,0.00037734624,0.0032531659,0.0032643971,0.0024419914,160,1,1,12,0
1771685123004000,1771685123004000,1771685123004000,0.003426522,-0.072354905,0.013671875,0.9999917,0.0009776249,0.0010122044,0.0038035726,-0.018302875,-0.013305445,-0.033790316,0.0024760917,-0.0007652514,0.008690058,0.007353911,0.0073617096,0.012904692,1.0355923e-05,1.0177204e-05,0.00037745692,0.0032772887,0.003288654,0.002450185,160,1,1,12,0
1771685123012000,1771685123012000,1771685123012000,0.0034387612,-0.07244368,0.013427734,0.99999166,0.0010166335,0.0010016473,0.003816643,-0.018603798,-0.013596712,-0.033880882,0.009666657,-0.0022298812,0.0025648444,0.007403871,0.0074118185,0.012962128,1.03781085e-05,1.0199361e-05,0.00037756766,0.0033016065,0.0033131016,0.0024583798,160,1,1,12,0
1771685123020000,1771685123020000,1771685123020000,0.0034458623,-0.072534315,0.013183594,0.99999166,0.0010486693,0.0009953938,0.0038115466,-0.018445617,-0.013706501,-0.034220677,0.007935581,-0.0011646627,-0.0019626615,0.007454337,0.007462436,0.013019882,1.0400296e-05,1.0221534e-05,0.0003776784,0.003326088,0.0033377185,0.002466576,160,1,1,12,0
1771685123028000,1771685123028000,1771685123028000,0.0034812335,-0.07261269,0.012908936,0.9999918,0.0010445012,0.0009768206,0.0037877627,-0.018445289,-0.013796699,-0.034304533,-0.0011191431,-0.004227306,-0.0066231396,0.0071828132,0.007189983,0.012719073,1.0281036e-05,1.0104548e-05,0.00037776915,0.0031932746,0.003203966,0.0024224278,160,1,1,12,0
1771685123036000,1771685123036000,1771685123036000,0.003511387,-0.0726914,0.012634277,0.99999166,0.0010340222,0.0009888193,0.0038204654,-0.01843842,-0.013616332,-0.034550242,-0.00271645,0.0034946853,0.007491728,0.0072306767,0.007238158,0.012775459,1.0298926e-05,1.0119894e-05,0.0003769566,0.0032162725,0.0032274693,0.0024306185,160,1,1,12,0
1771685123044000,1771685123044000,1771685123044000,0.003537242,-0.072769545,0.012359619,0.9999916,0.001016581,0.001005666,0.003854218,-0.018297808,-0.013559336,-0.034379475,-0.0044475133,0.0046932194,0.007758176,0.0072793793,0.007287006,0.012832161,1.0321031e-05,1.0142004e-05,0.00037706716,0.003240263,0.0032516068,0.0024388107,160,1,1,12,0
1771685123052000,1771685123052000,1771685123052000,0.003560248,-0.07284748,0.012084961,0.99999154,0.000984748,0.0010182621,0.0038751266,-0.017928947,-0.013486911,-0.034150403,-0.00804276,0.0036279417,0.0045624287,0.007328578,0.0073363516,0.012875744,1.03431585e-05,1.0164131e-05,0.00037717773,0.003264345,0.0032758098,0.0024459714,160,1,1,12,0
1771685123060000,1771685123060000,1771685123060000,0.003582086,-0.07292569,0.01184082,0.99999124,0.0009854608,0.0010208845,0.0039262865,-0.017550116,-0.013430612,-0.034270592,7.978108e-05,0.0010980051,0.012152394,0.0073782755,0.0073861987,0.012933019,1.0365314e-05,1.0186302e-05,0.0003772883,0.0032886448,0.0033002335,0.0024541658,160,1,1,12,0
1771685123068000,1771685123068000,1771685123068000,0.0036014738,-0.073004134,0.011566162,0.9999912,0.000986544,0.0010512939,0.0039374563,-0.017451253,-0.013506225,-0.034495503,0.00021297485,0.00802217,0.0021655469,0.0074284775,0.0074365526,0.01299061,1.0387543e-05,1.0208481e-05,0.0003773989,0.0033130092,0.0033247066,0.0024623612,160,1,1,12,0
1771685123076000,1771685123076000,1771685123076000,0.0036474022,-0.07308503,0.011291504,0.9999912,0.0009642716,0.001053977,0.003933106,-0.017447494,-0.013809593,-0.03456717,-0.0056459536,0.001097936,-0.0016959851,0.00715923,0.007166381,0.012691297,1.0269447e-05,1.0092611e-05,0.00037748905,0.003181515,0.0031922725,0.0024184373,160,1,1,12,0
1771685123084000,1771685123084000,1771685123084000,0.003688492,-0.0731671,0.011047363,0.99999136,0.00093568716,0.0010580053,0.0039175437,-0.017494082,-0.013635444,-0.03453217,-0.0072433474,0.0014963376,-0.004492347,0.0072072106,0.0072145,0.012747529,1.0291583e-05,1.01146725e-05,0.00037759988,0.0032053837,0.0032162566,0.0024266276,160,1,1,12,0
1771685123092000,1771685123092000,1771685123092000,0.003723744,-0.07324753,0.010772705,0.99999136,0.0008991615,0.0010460718,0.003902968,-0.01765443,-0.013577074,-0.03497567,-0.009240778,-0.0024984975,-0.0042258915,0.007255636,0.0072630635,0.012804075,1.0312681e-05,1.0135743e-05,0.00037754912,0.0032292474,0.0032402168,0.002434819,160,1,1,12,0
1771685123100000,1771685123100000,1771685123100000,0.0037547338,-0.07332737,0.010498047,0.9999914,0.0008952678,0.001014584,0.0039056947,-0.01734511,-0.013384065,-0.035012,-0.0011168384,-0.007425443,0.00016760567,0.0073045995,0.007312169,0.012847562,1.03349375e-05,1.015787e-05,0.0003776596,0.0032533207,0.003264385,0.0024419846,160,1,1,12,0
1771685123108000,1771685123108000,1771685123108000,0.0037827645,-0.07340581,0.010253906,0.99999154,0.0008823157,0.0009783226,0.0038993,-0.016983844,-0.013730997,-0.035235867,-0.0033804304,-0.008623883,-0.002096097,0.0073536793,0.0073615774,0.01290468,1.0352857e-05,1.01731985e-05,0.00037684775,0.0032765844,0.0032881517,0.0024501781,160,1,1,12,0
1771685123116000,1771685123116000,1771685123116000,0.0038091205,-0.07348804,0.010009766,0.9999916,0.00088800245,0.00096782506,0.0038808815,-0.016581437,-0.013945237,-0.035353974,0.0012805992,-0.0022320284,-0.0046292767,0.0074036326,0.0074116816,0.012962116,1.0374954e-05,1.019536e-05,0.00037695825,0.003300922,0.0033126296,0.002458373,160,1,1,12,0
1771685123124000,1771685123124000,1771685123124000,0.0038340944,-0.07356979,0.009735107,0.9999917,0.00086391135,0.00093756244,0.003847488,-0.016277732,-0.013798778,-0.035456605,-0.0061762948,-0.0071587483,-0.008357797,0.007454092,0.007462295,0.01301987,1.0397216e-05,1.021753e-05,0.00037706865,0.0033253813,0.0033371951,0.002466569,160,1,1,12,0
1771685123132000,1771685123132000,1771685123132000,0.0038887816,-0.07363919,0.009460449,0.9999918,0.00083169155,0.0009408648,0.0038161885,-0.015976017,-0.014292764,-0.03571174,-0.008173607,0.0012300853,-0.007825133,0.007182602,0.0071898624,0.012719061,1.0278217e-05,1.0100694e-05,0.00037715829,0.0031926802,0.0032035406,0.0024224212,160,1,1,12,0
1771685123140000,1771685123140000,1771685123140000,0.0039406684,-0.07371328,0.009185791,0.9999919,0.00083490973,0.0009237762,0.0038354332,-0.01569991,-0.014798752,-0.03565528,0.00061547227,-0.0038310525,0.0048250495,0.007230817,0.0072382176,0.012775447,1.0300205e-05,1.01228e-05,0.000377269,0.0032167202,0.0032276832,0.002430612,160,1,1,12,0
1771685123148000,1771685123148000,1771685123148000,0.003990668,-0.07379109,0.008911133,0.99999183,0.0008417478,0.00092435343,0.0038253202,-0.015236777,-0.015044926,-0.035545748,0.0015476102,0.0005631628,-0.0024986316,0.007279524,0.007287067,0.012832147,1.0322216e-05,1.0144917e-05,0.00037737965,0.0032407707,0.0032518427,0.0024388041,160,1,1,12,0
1771685123156000,1771685123156000,1771685123156000,0.004039873,-0.073871665,0.008636475,0.9999917,0.0008244069,0.0009861068,0.0038551546,-0.014795339,-0.015279973,-0.035506733,-0.004444483,0.015876325,0.0074882396,0.007328727,0.0073364144,0.01287573,1.0344378e-05,1.0167045e-05,0.00037749033,0.0032649743,0.0032761663,0.002445965,160,1,1,12,0
1771685123164000,1771685123164000,1771685123164000,0.004085555,-0.07395364,0.008392334,0.9999918,0.0008120972,0.00097179576,0.003841707,-0.014874156,-0.015264065,-0.035671946,-0.003246149,-0.0031653247,-0.0032975185,0.00737843,0.0073862644,0.012933004,1.036654e-05,1.0189224e-05,0.00037760093,0.0032892658,0.00330055,0.0024541593,160,1,1,12,0
1771685123172000,1771685123172000,1771685123172000,0.004125763,-0.074037015,0.008117676,0.9999918,0.0008508751,0.00096624915,0.0038286794,-0.015060782,-0.015515179,-0.035497177,0.009537104,-0.0010347924,-0.0031642893,0.0074282414,0.007436416,0.012990595,1.0384457e-05,1.0204549e-05,0.0003767897,0.003312745,0.0033245573,0.0024623547,160,1,1,12,0
1771685123180000,1771685123180000,1771685123180000,0.0041820398,-0.07412174,0.007843018,0.99999183,0.00086404785,0.0009654498,0.0038092306,-0.015087285,-0.015910678,-0.035386417,0.0031454244,0.00016375177,-0.004762298,0.0071590226,0.007166262,0.012691283,1.0266383e-05,1.0088777e-05,0.0003768794,0.0031812144,0.0031920918,0.0024184312,160,1,1,12,0
1771685123188000,1771685123188000,1771685123188000,0.004233944,-0.07420901,0.0075683594,0.99999195,0.000860355,0.000953179,0.003795631,-0.014893287,-0.015962033,-0.035347063,-0.0011150243,-0.002633678,-0.0032974493,0.007206999,0.0072143786,0.012747514,1.0288539e-05,1.011084e-05,0.0003769897,0.0032051424,0.0032161353,0.0024266215,160,1,1,12,0
1771685123196000,1771685123196000,1771685123196000,0.0042827763,-0.074296944,0.007293701,0.99999195,0.0008433034,0.0009515483,0.0037958352,-0.014754702,-0.01603647,-0.035187665,-0.004443972,2.9479304e-05,0.00016463971,0.0072554657,0.007262987,0.01280406,1.0310728e-05,1.0132915e-05,0.00037710016,0.0032290975,0.0032402158,0.002434813,160,1,1,12,0
1771685123204000,1771685123204000,1771685123204000,0.004327705,-0.07438578,0.007019043,0.9999919,0.00085545855,0.0009713743,0.0038044858,-0.01473521,-0.015891667,-0.03538559,0.0028797488,0.005355809,0.0022951514,0.007304426,0.0073120915,0.012847547,1.0332923e-05,1.0155002e-05,0.00037721064,0.0032531524,0.0032644144,0.0024419785,160,1,1,12,0
1771685123212000,1771685123212000,1771685123212000,0.0043688104,-0.074473634,0.0067443848,0.99999183,0.00085114717,0.0009767982,0.003818403,-0.014490465,-0.015741488,-0.035602883,-0.0012481884,0.0017605355,0.0036267638,0.0073538832,0.007361696,0.012904665,1.0355115e-05,1.0177131e-05,0.0003773212,0.0032773924,0.0032888006,0.002450172,160,1,1,12,0
1771685123220000,1771685123220000,1771685123220000,0.0044084927,-0.074561805,0.0064697266,0.9999917,0.0008639334,0.0009679401,0.0038455457,-0.014026812,-0.015824292,-0.035873484,0.0030128898,-0.0018347242,0.006955713,0.007403843,0.007411805,0.012962101,1.03773955e-05,1.01992855e-05,0.00037743157,0.003301768,0.0033133025,0.002458367,160,1,1,12,0
