timestamp,pub_timestamp,publisher_id,nav_state,failure
1771685153920000,1771685153920000,96,3,0
1771685154424000,1771685154424000,96,3,0
1771685154928000,1771685154928000,96,3,0
1771685155432000,1771685155432000,96,3,0
1771685155936000,1771685155936000,96,3,0
1771685156440000,1771685156440000,96,3,0
1771685156944000,1771685156944000,96,3,0
1771685157448000,1771685157448000,96,3,0
1771685157952000,1771685157952000,96,3,0
1771685158456000,1771685158456000,96,3,0
1771685158960000,1771685158960000,96,3,0
1771685159464000,1771685159464000,96,3,0
1771685159968000,1771685159968000,96,3,0
1771685160472000,1771685160472000,96,3,0
1771685160976000,1771685160976000,96,3,0
1771685161480000,1771685161480000,96,3,0
1771685161984000,1771685161984000,96,3,0
1771685162488000,1771685162488000,96,3,0
1771685162992000,1771685162992000,96,3,0
1771685163496000,1771685163496000,96,3,0
1771685164000000,1771685164000000,96,3,0
1771685164504000,1771685164504000,96,3,0
1771685165008000,1771685165008000,96,3,0
1771685165512000,1771685165512000,96,3,0
1771685166016000,1771685166016000,96,3,0
1771685166520000,1771685166520000,96,3,0
1771685167024000,1771685167024000,96,3,0
1771685167528000,1771685167528000,96,3,0
1771685168032000,1771685168032000,96,3,0
1771685168536000,1771685168536000,96,3,0
1771685169040000,1771685169040000,96,3,0
1771685169544000,1771685169544000,96,3,0
1771685170048000,1771685170048000,96,3,0
1771685170552000,1771685170552000,96,3,0
1771685171056000,1771685171056000,96,3,0
1771685171580000,1771685171580000,96,3,0
1771685172084000,1771685172084000,96,3,0
1771685172588000,1771685172588000,96,3,0
1771685173092000,1771685173092000,96,3,0
1771685173596000,1771685173596000,96,3,0
1771685174100000,1771685174100000,96,3,0
1771685174604000,1771685174604000,96,3,0
1771685175108000,1771685175108000,96,3,0
1771685175612000,1771685175612000,96,3,0
1771685176116000,1771685176116000,96,3,0
1771685176620000,1771685176620000,96,3,0
1771685177124000,1771685177124000,96,3,0
1771685177628000,1771685177628000,96,3,0
1771685178132000,1771685178132000,96,3,0
1771685178636000,1771685178636000,96,3,0
1771685179140000,1771685179140000,96,3,0
1771685179644000,1771685179644000,96,3,0
1771685180148000,1771685180148000,96,3,0
1771685180652000,1771685180652000,96,3,0
1771685181156000,1771685181156000,96,3,0
1771685181660000,1771685181660000,96,3,0
1771685182164000,1771685182164000,96,3,0
1771685182668000,1771685182668000,96,3,0
1771685183172000,1771685183172000,96,3,0
1771685183676000,1771685183676000,96,3,0
1771685184180000,1771685184180000,96,3,0
1771685184684000,1771685184684000,96,3,0
1771685185188000,1771685185188000,96,3,0
1771685185692000,1771685185692000,96,3,0
1771685186196000,1771685186196000,96,3,0
1771685186700000,1771685186700000,96,3,0
1771685187204000,1771685187204000,96,3,0
1771685187708000,1771685187708000,96,3,0
1771685188212000,1771685188212000,96,3,0
1771685188716000,1771685188716000,96,3,0
1771685189220000,1771685189220000,96,3,0
1771685189724000,1771685189724000,96,3,0
1771685190228000,1771685190228000,96,3,0
1771685190732000,1771685190732000,96,3,0
1771685191236000,1771685191236000,96,3,0
1771685191740000,1771685191740000,96,3,0
1771685192244000,1771685192244000,96,3,0
1771685192748000,1771685192748000,96,3,0
1771685193252000,1771685193252000,96,3,0
1771685193756000,1771685193756000,96,3,0
1771685194260000,1771685194260000,96,3,0
1771685194764000,1771685194764000,96,3,0
1771685195268000,1771685195268000,96,3,0
1771685195772000,1771685195772000,96,3,0
1771685196276000,1771685196276000,96,3,0
1771685196780000,1771685196780000,96,3,0
1771685197284000,1771685197284000,96,3,0
1771685197788000,1771685197788000,96,3,0
1771685198292000,1771685198292000,96,3,0
1771685198796000,1771685198796000,96,3,0
1771685199300000,1771685199300000,96,3,0
1771685199804000,1771685199804000,96,3,0
1771685200308000,1771685200308000,96,3,0
1771685200812000,1771685200812000,96,3,0
1771685201316000,1771685201316000,96,3,0
1771685201820000,1771685201820000,96,3,0
1771685202324000,1771685202324000,96,3,0
1771685202828000,1771685202828000,96,3,0
1771685203332000,1771685203332000,96,3,0
1771685203836000,1771685203836000,96,3,0
1771685204340000,1771685204340000,96,3,0
1771685204844000,1771685204844000,96,3,0
1771685205348000,1771685205348000,96,3,0
1771685205852000,1771685205852000,96,3,0
1771685206356000,1771685206356000,96,3,0
1771685206860000,1771685206860000,96,3,0
1771685207364000,1771685207364000,96,3,0
1771685207868000,1771685207868000,96,3,0
1771685208372000,1771685208372000,96,3,0
1771685208876000,1771685208876000,96,3,0
1771685209380000,1771685209380000,96,3,0
1771685209884000,1771685209884000,96,3,0
1771685210388000,1771685210388000,96,3,0
1771685210892000,1771685210892000,96,3,0
1771685211396000,1771685211396000,96,3,0
1771685211900000,1771685211900000,96,3,0
1771685212404000,1771685212404000,96,3,0
1771685212908000,1771685212908000,96,3,0
1771685213412000,1771685213412000,96,3,0
1771685213916000,1771685213916000,96,3,0
1771685214420000,1771685214420000,96,3,0
1771685214924000,1771685214924000,96,3,0
1771685215428000,1771685215428000,96,3,0
1771685215932000,1771685215932000,96,3,0
1771685216436000,1771685216436000,96,3,0
1771685216940000,1771685216940000,96,3,0
1771685217444000,1771685217444000,96,3,0
1771685217948000,1771685217948000,96,3,0
1771685218452000,1771685218452000,96,3,0
1771685218956000,1771685218956000,96,3,0
1771685219460000,1771685219460000,96,3,0
1771685219964000,1771685219964000,96,3,0
1771685220468000,1771685220468000,96,3,0
1771685220972000,1771685220972000,96,3,0
1771685221476000,1771685221476000,96,3,0
1771685221980000,1771685221980000,96,3,0
1771685222484000,1771685222484000,96,3,0
1771685222988000,1771685222988000,96,3,0
1771685223492000,1771685223492000,96,3,0
1771685223996000,1771685223996000,96,3,0
1771685224500000,1771685224500000,96,3,0
1771685225004000,1771685225004000,96,3,0
1771685225508000,1771685225508000,96,3,0
1771685226012000,1771685226012000,96,3,0
1771685226516000,1771685226516000,96,3,0
1771685226712000,1771685226712000,96,5,0
1771685227228000,1771685227228000,96,5,0
1771685227732000,1771685227732000,96,5,0
1771685228236000,1771685228236000,96,5,0
1771685228740000,1771685228740000,96,5,0
1771685229244000,1771685229244000,96,5,0
1771685229748000,1771685229748000,96,5,0
1771685230252000,1771685230252000,96,5,0
1771685230756000,1771685230756000,96,5,0
1771685231260000,1771685231260000,96,5,0
1771685231764000,1771685231764000,96,5,0
1771685232268000,1771685232268000,96,5,0
1771685232772000,1771685232772000,96,5,0
1771685233276000,1771685233276000,96,5,0
1771685233780000,1771685233780000,96,5,0
1771685234284000,1771685234284000,96,5,0
1771685234788000,1771685234788000,96,5,0
1771685235292000,1771685235292000,96,5,0
1771685235796000,1771685235796000,96,5,0
1771685236300000,1771685236300000,96,5,0
1771685236804000,1771685236804000,96,5,0
1771685237308000,1771685237308000,96,5,0
1771685237812000,1771685237812000,96,5,0
1771685238316000,1771685238316000,96,5,0
1771685238820000,1771685238820000,96,5,0
1771685239324000,1771685239324000,96,5,0
1771685239828000,1771685239828000,96,5,0
1771685240332000,1771685240332000,96,5,0
1771685240836000,1771685240836000,96,5,0
1771685241340000,1771685241340000,96,5,0
1771685241844000,1771685241844000,96,5,0
1771685242348000,1771685242348000,96,5,0
1771685242852000,1771685242852000,96,5,0
1771685243356000,1771685243356000,96,5,0
1771685243860000,1771685243860000,96,5,0
1771685244364000,1771685244364000,96,5,0
1771685244868000,1771685244868000,96,5,0
1771685245372000,1771685245372000,96,5,0
1771685245876000,1771685245876000,96,5,0
1771685246380000,1771685246380000,96,5,0
1771685246884000,1771685246884000,96,5,0
1771685247388000,1771685247388000,96,5,0
1771685247892000,1771685247892000,96,5,0
1771685248396000,1771685248396000,96,5,0
1771685248900000,1771685248900000,96,5,0
1771685249404000,1771685249404000,96,5,0
1771685249908000,1771685249908000,96,5,0
1771685250412000,1771685250412000,96,5,0
1771685250916000,1771685250916000,96,5,0
1771685251420000,1771685251420000,96,5,0
1771685251924000,1771685251924000,96,5,0
1771685252428000,1771685252428000,96,5,0
1771685252932000,1771685252932000,96,5,0
1771685253436000,1771685253436000,96,5,0
1771685253940000,1771685253940000,96,5,0
1771685254444000,1771685254444000,96,5,0
1771685254948000,1771685254948000,96,5,0
1771685255452000,1771685255452000,96,5,0
1771685255956000,1771685255956000,96,5,0
1771685256460000,1771685256460000,96,5,0
1771685256964000,1771685256964000,96,5,0
1771685257468000,1771685257468000,96,5,0
1771685257972000,1771685257972000,96,5,0
1771685258476000,1771685258476000,96,5,0
1771685258980000,1771685258980000,96,5,0
1771685259484000,1771685259484000,96,5,0
1771685259988000,1771685259988000,96,5,0
1771685260492000,1771685260492000,96,5,0
1771685260996000,1771685260996000,96,5,0
1771685261500000,1771685261500000,96,5,0
1771685262004000,1771685262004000,96,5,0
1771685262508000,1771685262508000,96,5,0
1771685263012000,1771685263012000,96,5,0
1771685263516000,1771685263516000,96,5,0
1771685264020000,1771685264020000,96,5,0
1771685264524000,1771685264524000,96,5,0
1771685265028000,1771685265028000,96,5,0
1771685265532000,1771685265532000,96,5,0
1771685266036000,1771685266036000,96,5,0
1771685266540000,1771685266540000,96,5,0
1771685267044000,1771685267044000,96,5,0
1771685267548000,1771685267548000,96,5,0
1771685268052000,1771685268052000,96,5,0
1771685268556000,1771685268556000,96,5,0
1771685269060000,1771685269060000,96,5,0
1771685269564000,1771685269564000,96,5,0
1771685270068000,1771685270068000,96,5,0
1771685270572000,1771685270572000,96,5,0
1771685271076000,1771685271076000,96,5,0
1771685271580000,1771685271580000,96,5,0
1771685272084000,1771685272084000,96,5,0
1771685272588000,1771685272588000,96,5,0
1771685273092000,1771685273092000,96,5,0
1771685273596000,1771685273596000,96,5,0
1771685274100000,1771685274100000,96,5,0
1771685274604000,1771685274604000,96,5,0
1771685275108000,1771685275108000,96,5,0
1771685275612000,1771685275612000,96,5,0
1771685276116000,1771685276116000,96,5,0
1771685276620000,1771685276620000,96,5,0
1771685277124000,1771685277124000,96,5,0
1771685277628000,1771685277628000,96,5,0
1771685278132000,1771685278132000,96,5,0
1771685278636000,1771685278636000,96,5,0
1771685279140000,1771685279140000,96,5,0
1771685279644000,1771685279644000,96,5,0
1771685280148000,1771685280148000,96,5,0
1771685280652000,1771685280652000,96,5,0
1771685281156000,1771685281156000,96,5,0
1771685281660000,1771685281660000,96,5,0
1771685282164000,1771685282164000,96,5,0
1771685282668000,1771685282668000,96,5,0
1771685283172000,1771685283172000,96,5,0
1771685283676000,1771685283676000,96,5,0
1771685284180000,1771685284180000,96,5,0
1771685284684000,1771685284684000,96,5,0
1771685285188000,1771685285188000,96,5,0
1771685285692000,1771685285692000,96,5,0
1771685286196000,1771685286196000,96,5,0
1771685286700000,1771685286700000,96,5,0
1771685287204000,1771685287204000,96,5,0
1771685287708000,1771685287708000,96,5,0
1771685288212000,1771685288212000,96,5,0
1771685288716000,1771685288716000,96,5,0
1771685289220000,1771685289220000,96,5,0
1771685289724000,1771685289724000,96,5,0
1771685290228000,1771685290228000,96,5,0
1771685290732000,1771685290732000,96,5,0
1771685291236000,1771685291236000,96,5,0
1771685291740000,1771685291740000,96,5,0
1771685292244000,1771685292244000,96,5,0
1771685292748000,1771685292748000,96,5,0
1771685293252000,1771685293252000,96,5,0
1771685293756000,1771685293756000,96,5,0
1771685294260000,1771685294260000,96,5,0
1771685294764000,1771685294764000,96,5,0
1771685295268000,1771685295268000,96,5,0
1771685295772000,1771685295772000,96,5,0
1771685296276000,1771685296276000,96,5,0
1771685296780000,1771685296780000,96,5,0
1771685297284000,1771685297284000,96,5,0
1771685297788000,1771685297788000,96,5,0
1771685298292000,1771685298292000,96,5,0
1771685298796000,1771685298796000,96,5,0
1771685299300000,1771685299300000,96,5,0
1771685299804000,1771685299804000,96,5,0
1771685300308000,1771685300308000,96,5,0
1771685300812000,1771685300812000,96,5,0
1771685301316000,1771685301316000,96,5,0
1771685301820000,1771685301820000,96,5,0
1771685302324000,1771685302324000,96,5,0
1771685302828000,1771685302828000,96,5,0
1771685303332000,1771685303332000,96,5,0
1771685303836000,1771685303836000,96,5,0
1771685304340000,1771685304340000,96,5,0
1771685304844000,1771685304844000,96,5,0
1771685305348000,1771685305348000,96,5,0
1771685305852000,1771685305852000,96,5,0
1771685306356000,1771685306356000,96,5,0
1771685306860000,1771685306860000,96,5,0
1771685307364000,1771685307364000,96,5,0
1771685307868000,1771685307868000,96,5,0
1771685308372000,1771685308372000,96,5,0
1771685308876000,1771685308876000,96,5,0
1771685309380000,1771685309380000,96,5,0
1771685309884000,1771685309884000,96,5,0
1771685310388000,1771685310388000,96,5,0
1771685310892000,1771685310892000,96,5,0
1771685311396000,1771685311396000,96,5,0
1771685311900000,1771685311900000,96,5,0
1771685312404000,1771685312404000,96,5,0
1771685312908000,1771685312908000,96,5,0
1771685313412000,1771685313412000,96,5,0
1771685313916000,1771685313916000,96,5,0
1771685314420000,1771685314420000,96,5,0
1771685314924000,1771685314924000,96,5,0
1771685315428000,1771685315428000,96,5,0
1771685315932000,1771685315932000,96,5,0
1771685316436000,1771685316436000,96,5,0
1771685316940000,1771685316940000,96,5,0
1771685317444000,1771685317444000,96,5,0
1771685317948000,1771685317948000,96,5,0
1771685318452000,1771685318452000,96,5,0
1771685318956000,1771685318956000,96,5,0
1771685319460000,1771685319460000,96,5,0
1771685319964000,1771685319964000,96,5,0
1771685320468000,1771685320468000,96,5,0
1771685320980000,1771685320980000,96,5,0
1771685321484000,1771685321484000,96,5,0
1771685321988000,1771685321988000,96,5,0
1771685322492000,1771685322492000,96,5,0
1771685322736000,1771685322736000,96,3,0
1771685323240000,1771685323240000,96,3,0
