timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],publisher_id
1771685122640000,1771685122640000,1771685122640000,0.0006634867,-0.0015804828,0.00027865905,39
1771685122644000,1771685122644000,1771685122644000,0.0028947843,-0.00036742928,0.0001958076,39
1771685122648000,1771685122648000,1771685122648000,0.0010699709,-0.001416441,0.0001806853,39
1771685122652000,1771685122652000,1771685122652000,-0.0031784114,-0.003960491,0.00020058389,39
1771685122656000,1771685122656000,1771685122656000,-0.005799637,-0.0034230808,0.00021084916,39
1771685122660000,1771685122660000,1771685122660000,-0.004136072,-0.0010845193,0.00020713749,39
1771685122664000,1771685122664000,1771685122664000,-0.0003072563,-0.002196798,0.00020771603,39
1771685122668000,1771685122668000,1771685122668000,0.0011135284,-0.0030589306,0.00023215316,39
1771685122672000,1771685122672000,1771685122672000,-5.229417e-05,-0.0014526036,0.000273893,39
1771685122676000,1771685122676000,1771685122676000,-0.0010244008,-0.0012686317,0.00027201208,39
1771685122680000,1771685122680000,1771685122680000,-0.001559227,-0.0008645362,0.00019025072,39
1771685122684000,1771685122684000,1771685122684000,-0.001631441,-0.00033213815,7.370956e-05,39
1771685122688000,1771685122688000,1771685122688000,-0.00015093829,-0.0024244394,-3.1243173e-05,39
1771685122692000,1771685122692000,1771685122692000,0.0007317695,-0.004019346,-0.00012901252,39
1771685122696000,1771685122696000,1771685122696000,0.00031815842,-0.0035849928,-0.00019926397,39
1771685122700000,1771685122700000,1771685122700000,0.00027365563,-0.0011611213,-0.00021195368,39
1771685122704000,1771685122704000,1771685122704000,-0.00026956538,0.0016032027,-0.00018706865,39
1771685122708000,1771685122708000,1771685122708000,-0.0019084311,0.0016457911,-0.00015419084,39
1771685122712000,1771685122712000,1771685122712000,-0.0037113838,0.0018215365,-0.00015451686,39
1771685122716000,1771685122716000,1771685122716000,-0.004033395,0.002829129,-0.00018647703,39
1771685122720000,1771685122720000,1771685122720000,-0.002538561,0.0024264776,-0.0002152979,39
1771685122724000,1771685122724000,1771685122724000,-0.0014198262,0.00058200455,-0.00021657207,39
1771685122728000,1771685122728000,1771685122728000,-0.0013312798,-0.0022551552,-0.0001788915,39
1771685122732000,1771685122732000,1771685122732000,-0.0012801557,-0.0044396254,-0.000110896886,39
