timestamp,pub_timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags,publisher_id
1771685122732000,1771685122732000,1771685122732000,0.0,0.002,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122736000,1771685122736000,1771685122736000,0.0,0.0019999987,3.4924597e-10,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122740000,1771685122740000,1771685122740000,0.0,0.002,5.820766e-11,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122744000,1771685122744000,1771685122744000,0.0,0.002,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122748000,1771685122748000,1771685122748000,0.0009791888,0.0008186396,0.00037051117,0.0018316602,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122752000,1771685122752000,1771685122752000,0.0019999999,0.0,0.0015854132,0.00041458663,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122756000,1771685122756000,1771685122756000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122760000,1771685122760000,1771685122760000,2.9023175e-05,0.0020379236,0.0016206554,0.0003123977,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122764000,1771685122764000,1771685122764000,0.0,0.0019999994,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122768000,1771685122768000,1771685122768000,0.0,0.0020000008,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122772000,1771685122772000,1771685122772000,0.0,0.0020000003,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122776000,1771685122776000,1771685122776000,9.094947e-13,0.0019999996,2.3192115e-10,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122780000,1771685122780000,1771685122780000,0.0,0.0019999999,2.3283064e-10,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122784000,1771685122784000,1771685122784000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122788000,1771685122788000,1771685122788000,0.001502554,0.00023139968,0.00011533799,0.002150708,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122792000,1771685122792000,1771685122792000,0.0014789961,9.6755844e-05,0.0018895094,0.00053473836,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122796000,1771685122796000,1771685122796000,0.00016077718,0.0012072098,0.0007305716,0.0019014411,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122800000,1771685122800000,1771685122800000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122804000,1771685122804000,1771685122804000,0.0,0.0019999999,1.1641532e-10,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122808000,1771685122808000,1771685122808000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122812000,1771685122812000,1771685122812000,0.0,0.0019999994,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122816000,1771685122816000,1771685122816000,0.0,0.002,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122820000,1771685122820000,1771685122820000,0.0,0.0019999996,2.3283064e-10,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122824000,1771685122824000,1771685122824000,0.0009394133,0.0008681974,8.340566e-05,0.0021089832,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122828000,1771685122828000,1771685122828000,0.0016050441,0.00018555974,0.0011462739,0.0010631221,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122832000,1771685122832000,1771685122832000,0.0010304726,0.00078589964,0.0020796072,0.0001040203,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122836000,1771685122836000,1771685122836000,0.00070508907,0.0011468241,0.0020641997,8.388727e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122840000,1771685122840000,1771685122840000,0.00041621944,0.0014501257,0.001445348,0.00068830664,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122844000,1771685122844000,1771685122844000,0.0014283872,0.0004247405,0.0016790723,0.00046779972,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122848000,1771685122848000,1771685122848000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122852000,1771685122852000,1771685122852000,0.00186339,0.0,0.0015763592,0.0005602505,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122856000,1771685122856000,1771685122856000,0.0005193158,0.0012050872,0.00011947845,0.0021561184,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122860000,1771685122860000,1771685122860000,0.0,0.0019999996,1.1641532e-10,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122864000,1771685122864000,1771685122864000,0.0,0.002,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122868000,1771685122868000,1771685122868000,0.0,0.0019999999,1.0675285e-06,0.001998932,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122872000,1771685122872000,1771685122872000,0.0010023707,0.0009520965,0.0016571652,0.00038836728,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122876000,1771685122876000,1771685122876000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122880000,1771685122880000,1771685122880000,0.0015034801,0.00014067757,0.0013109888,0.0010448531,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122884000,1771685122884000,1771685122884000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122888000,1771685122888000,1771685122888000,1.4551915e-11,0.0019999999,1.0186341e-10,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122892000,1771685122892000,1771685122892000,0.000615938,0.00091236795,0.00020449165,0.0022672024,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122896000,1771685122896000,1771685122896000,0.00092634826,0.0006431943,0.0010994204,0.0013310368,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122900000,1771685122900000,1771685122900000,0.0006151682,0.0009766669,0.00017695008,0.0022312144,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122904000,1771685122904000,1771685122904000,0.00018714031,0.0015236172,0.00012539409,0.0021638481,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122908000,1771685122908000,1771685122908000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122912000,1771685122912000,1771685122912000,0.0,0.0019999999,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122916000,1771685122916000,1771685122916000,0.0,0.002,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122920000,1771685122920000,1771685122920000,1.1641532e-10,0.0019999996,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122924000,1771685122924000,1771685122924000,0.0005918876,0.0016728805,0.0011991506,0.00053608086,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122928000,1771685122928000,1771685122928000,0.00037782066,0.001622179,0.002,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122932000,1771685122932000,1771685122932000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122936000,1771685122936000,1771685122936000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122940000,1771685122940000,1771685122940000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122944000,1771685122944000,1771685122944000,0.0,0.0019999999,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122948000,1771685122948000,1771685122948000,0.0,0.0019999996,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122952000,1771685122952000,1771685122952000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122956000,1771685122956000,1771685122956000,0.0008257441,0.0011742557,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122960000,1771685122960000,1771685122960000,0.0019999999,0.0,0.0018877257,0.0001122742,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122964000,1771685122964000,1771685122964000,0.0019999999,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122968000,1771685122968000,1771685122968000,0.0015541108,0.00032513548,0.00021729695,0.0019034564,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122972000,1771685122972000,1771685122972000,0.0,0.0019999996,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122976000,1771685122976000,1771685122976000,0.0,0.0019999994,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122980000,1771685122980000,1771685122980000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122984000,1771685122984000,1771685122984000,0.002,0.0,0.00063575705,0.0013642428,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122988000,1771685122988000,1771685122988000,0.0019999992,0.0,0.0019999999,4.656613e-10,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122992000,1771685122992000,1771685122992000,0.0020000008,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685122996000,1771685122996000,1771685122996000,0.0019999999,0.0,0.0019999999,5.820766e-11,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123000000,1771685123000000,1771685123000000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123004000,1771685123004000,1771685123004000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123008000,1771685123008000,1771685123008000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123012000,1771685123012000,1771685123012000,0.0,0.0019999996,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123016000,1771685123016000,1771685123016000,0.0,0.0019999999,0.0,0.0020000006,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123020000,1771685123020000,1771685123020000,0.0005494983,0.0010462172,0.00017526788,0.0022290165,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123024000,1771685123024000,1771685123024000,0.0012316176,0.0004920759,0.0011385083,0.0011377977,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123028000,1771685123028000,1771685123028000,0.00046138454,0.0013908289,0.0014518492,0.00069593714,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123032000,1771685123032000,1771685123032000,0.0,0.0019999999,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123036000,1771685123036000,1771685123036000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123040000,1771685123040000,1771685123040000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123044000,1771685123044000,1771685123044000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123048000,1771685123048000,1771685123048000,0.0,0.0019999999,1.1641532e-10,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123052000,1771685123052000,1771685123052000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123056000,1771685123056000,1771685123056000,0.0008838423,0.00032569384,0.0008835957,0.0019068678,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123060000,1771685123060000,1771685123060000,0.0,0.0012503308,0.00032500108,0.0024246678,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123064000,1771685123064000,1771685123064000,0.0,0.002,0.0,0.001999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123068000,1771685123068000,1771685123068000,2.910383e-11,0.0019999992,2.0372681e-10,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123072000,1771685123072000,1771685123072000,0.0,0.0019999996,1.3096724e-10,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123076000,1771685123076000,1771685123076000,0.0,0.0011207245,0.001608,0.0012712752,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123080000,1771685123080000,1771685123080000,0.00047895624,0.000763524,0.0021629508,0.0005945687,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123084000,1771685123084000,1771685123084000,0.0,0.0019999999,0.0004038785,0.0015961214,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123088000,1771685123088000,1771685123088000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123092000,1771685123092000,1771685123092000,0.00063850975,0.00090689084,0.0015975498,0.00085704925,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123096000,1771685123096000,1771685123096000,0.0019999999,0.0,0.0015528621,0.00044713775,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123100000,1771685123100000,1771685123100000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123104000,1771685123104000,1771685123104000,0.0019999999,0.0,0.0019999999,5.820766e-11,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123108000,1771685123108000,1771685123108000,0.0018100044,0.0,0.0012550378,0.0009349576,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123112000,1771685123112000,1771685123112000,0.0008582889,0.00090921205,0.000102261445,0.0021302372,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123116000,1771685123116000,1771685123116000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123120000,1771685123120000,1771685123120000,0.0002462559,0.0017385967,6.5667487e-06,0.0020085804,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123124000,1771685123124000,1771685123124000,0.00073451374,0.001265486,0.002,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123128000,1771685123128000,1771685123128000,0.00013586834,0.0021775344,0.00042149657,0.0012651006,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123132000,1771685123132000,1771685123132000,5.820766e-11,0.002,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123136000,1771685123136000,1771685123136000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123140000,1771685123140000,1771685123140000,0.0013979872,0.0006020126,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123144000,1771685123144000,1771685123144000,0.0019471331,5.286705e-05,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123148000,1771685123148000,1771685123148000,0.0,0.002,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123152000,1771685123152000,1771685123152000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123156000,1771685123156000,1771685123156000,0.0,0.0020000008,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123160000,1771685123160000,1771685123160000,2.3283064e-10,0.0020000003,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123164000,1771685123164000,1771685123164000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123168000,1771685123168000,1771685123168000,0.002,2.3283064e-10,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123172000,1771685123172000,1771685123172000,0.0016520382,0.0003479619,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123176000,1771685123176000,1771685123176000,0.0,0.0019999999,0.0,0.0020000003,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123180000,1771685123180000,1771685123180000,0.00016356906,0.0018364306,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123184000,1771685123184000,1771685123184000,0.00070214394,0.0017100195,0.0012499047,0.0003379315,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123188000,1771685123188000,1771685123188000,0.0008221706,0.0016226518,0.0008817643,0.00067341304,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123192000,1771685123192000,1771685123192000,0.00044029887,0.0019871,0.0006339277,0.000938673,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123196000,1771685123196000,1771685123196000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123200000,1771685123200000,1771685123200000,0.0,0.0019999996,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123204000,1771685123204000,1771685123204000,0.0,0.0019999999,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123208000,1771685123208000,1771685123208000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123212000,1771685123212000,1771685123212000,1.43880025e-05,0.0019856119,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123216000,1771685123216000,1771685123216000,0.0010090945,0.0009909054,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123220000,1771685123220000,1771685123220000,0.002,0.0,4.107284e-05,0.001958927,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123224000,1771685123224000,1771685123224000,0.001055405,0.0007766242,0.0005444901,0.0016234803,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123228000,1771685123228000,1771685123228000,0.0,0.0019999999,0.001251442,0.00074855797,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123232000,1771685123232000,1771685123232000,0.0,0.0019052449,0.0008694385,0.0012253163,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123236000,1771685123236000,1771685123236000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123240000,1771685123240000,1771685123240000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123244000,1771685123244000,1771685123244000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123248000,1771685123248000,1771685123248000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123252000,1771685123252000,1771685123252000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123256000,1771685123256000,1771685123256000,0.0,0.002,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123260000,1771685123260000,1771685123260000,0.00024497038,0.0017017012,2.3119203e-05,0.0020302087,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123264000,1771685123264000,1771685123264000,0.0,0.0019999999,5.820766e-11,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123268000,1771685123268000,1771685123268000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123272000,1771685123272000,1771685123272000,0.0007357205,0.0011634934,0.00061181333,0.0014889726,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123276000,1771685123276000,1771685123276000,0.00202052,2.6812746e-05,0.0015668969,0.00038577014,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123280000,1771685123280000,1771685123280000,0.00092822063,0.0010717794,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123284000,1771685123284000,1771685123284000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123288000,1771685123288000,1771685123288000,5.820766e-11,0.002,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123292000,1771685123292000,1771685123292000,0.0007580826,0.0012419173,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123296000,1771685123296000,1771685123296000,0.0017860142,0.00028930386,0.0,0.0019246817,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123300000,1771685123300000,1771685123300000,8.550531e-05,0.0019144946,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123304000,1771685123304000,1771685123304000,1.1641532e-10,0.002,0.0,0.0019999994,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123308000,1771685123308000,1771685123308000,0.0,0.002,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123312000,1771685123312000,1771685123312000,0.0,0.0019999999,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123316000,1771685123316000,1771685123316000,0.0,0.002,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123320000,1771685123320000,1771685123320000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123324000,1771685123324000,1771685123324000,0.0005307281,0.001582723,0.0006103187,0.00127623,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123328000,1771685123328000,1771685123328000,0.002,0.0,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123332000,1771685123332000,1771685123332000,0.0019999999,0.0,0.0014359072,0.00056409254,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123336000,1771685123336000,1771685123336000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123340000,1771685123340000,1771685123340000,0.0,0.0019999996,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123344000,1771685123344000,1771685123344000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123348000,1771685123348000,1771685123348000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123352000,1771685123352000,1771685123352000,0.0022280188,0.00029794447,0.0003225727,0.0011514637,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123356000,1771685123356000,1771685123356000,0.0020000003,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123360000,1771685123360000,1771685123360000,0.0020000006,0.0,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123364000,1771685123364000,1771685123364000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123368000,1771685123368000,1771685123368000,0.0008298801,0.00117012,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123372000,1771685123372000,1771685123372000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123376000,1771685123376000,1771685123376000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123380000,1771685123380000,1771685123380000,0.0010809163,0.0009190837,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123384000,1771685123384000,1771685123384000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123388000,1771685123388000,1771685123388000,0.0,0.002,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123392000,1771685123392000,1771685123392000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685123396000,1771685123396000,1771685123396000,0.002535884,0.00070022186,0.00042724615,0.00033664773,nan,nan,nan,nan,nan,nan,nan,nan,0,27
