timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,publisher_id,estimator_instance,innovation_rejected,fused
1771685122636000,1771685122480000,0,1771685122484000,0,-487.87775,12.354284,-0.051452637,-0.06597889,12.367173,8.562583e-06,-1.7847104e-05,0,0,0,1
1771685122684000,1771685122532000,0,1771685122532000,0,-487.83594,12.354217,-0.09539795,-0.068750255,12.367078,2.943547e-05,-1.8938761e-05,0,0,0,1
1771685122740000,1771685122584000,0,1771685122588000,0,-487.83203,12.354284,-0.1015625,-0.07184126,12.367173,3.3362325e-05,-2.0297502e-05,0,0,0,1
1771685122788000,1771685122636000,0,1771685122636000,0,-487.8188,12.354217,-0.116760254,-0.07607276,12.367078,4.409435e-05,-2.2539234e-05,0,0,0,1
1771685122844000,1771685122688000,0,1771685122692000,0,-487.86203,12.354284,-0.075653076,-0.07603323,12.367173,1.8511548e-05,-2.2159815e-05,0,0,0,1
1771685122892000,1771685122740000,0,1771685122740000,0,-487.86737,12.354217,-0.07211304,-0.07566393,12.367078,1.6819786e-05,-2.1656768e-05,0,0,0,1
1771685122948000,1771685122792000,0,1771685122796000,0,-487.8398,12.354284,-0.101745605,-0.0781209,12.367173,3.348273e-05,-2.2770808e-05,0,0,0,1
1771685122996000,1771685122844000,0,1771685122844000,0,-487.8829,12.354217,-0.060668945,-0.07647688,12.367078,1.1904901e-05,-2.1747208e-05,0,0,0,1
1771685123052000,1771685122896000,0,1771685122900000,0,-487.85056,12.354284,-0.09527588,-0.0782478,12.367173,2.9359962e-05,-2.2464352e-05,0,0,0,1
1771685123100000,1771685122948000,0,1771685122948000,0,-487.88422,12.354217,-0.06329346,-0.07683906,12.367078,1.2957182e-05,-2.1568749e-05,0,0,0,1
1771685123156000,1771685123000000,0,1771685123004000,0,-487.84253,12.354284,-0.10733032,-0.07971142,12.367173,3.7259277e-05,-2.3046841e-05,0,0,0,1
1771685123204000,1771685123052000,0,1771685123052000,0,-487.8481,12.354217,-0.103759766,-0.081976846,12.367078,3.4821773e-05,-2.4156074e-05,0,0,0,1
1771685123260000,1771685123104000,0,1771685123108000,0,-487.8255,12.354284,-0.12850952,-0.08636036,12.367173,5.341462e-05,-2.6912314e-05,0,0,0,1
1771685123308000,1771685123156000,0,1771685123156000,0,-487.85477,12.354217,-0.100738525,-0.08771482,12.367078,3.282344e-05,-2.746916e-05,0,0,0,1
1771685123364000,1771685123208000,0,1771685123212000,0,-487.85092,12.354284,-0.10620117,-0.08945629,12.367173,3.647944e-05,-2.8317954e-05,0,0,0,1
1771685123412000,1771685123260000,0,1771685123260000,0,-487.84714,12.354217,-0.11129761,-0.091513805,12.367078,4.0064944e-05,-2.9424555e-05,0,0,0,1
1771685123468000,1771685123312000,0,1771685123316000,0,-487.85275,12.354284,-0.107177734,-0.09298939,12.367173,3.715341e-05,-3.0152636e-05,0,0,0,1
1771685123516000,1771685123364000,0,1771685123364000,0,-487.8865,12.354217,-0.07473755,-0.091270015,12.367078,1.8066357e-05,-2.9014074e-05,0,0,0,1
1771685123572000,1771685123416000,0,1771685123420000,0,-487.87308,12.354284,-0.089782715,-0.09112991,12.367173,2.607204e-05,-2.8736926e-05,0,0,0,1
1771685123620000,1771685123468000,0,1771685123468000,0,-487.86914,12.354217,-0.095336914,-0.09152622,12.367078,2.9397817e-05,-2.8799184e-05,0,0,0,1
1771685123676000,1771685123520000,0,1771685123524000,0,-487.93567,12.354284,-0.030731201,-0.08579915,12.367173,3.0545598e-06,-2.6373966e-05,0,0,0,1
1771685123724000,1771685123572000,0,1771685123572000,0,-487.90778,12.354217,-0.060333252,-0.08340019,12.367078,1.1773522e-05,-2.499856e-05,0,0,0,1
1771685123780000,1771685123624000,0,1771685123628000,0,-487.93643,12.354284,-0.03378296,-0.078726105,12.367173,3.6913475e-06,-2.2991358e-05,0,0,0,1
1771685123828000,1771685123676000,0,1771685123676000,0,-487.89447,12.354217,-0.07748413,-0.07860911,12.367078,1.9418623e-05,-2.2654796e-05,0,0,0,1
1771685123884000,1771685123728000,0,1771685123732000,0,-487.85754,12.354284,-0.116363525,-0.08216569,12.367173,4.3794877e-05,-2.4646253e-05,0,0,0,1
1771685123932000,1771685123780000,0,1771685123780000,0,-487.8914,12.354217,-0.08407593,-0.082345635,12.367078,2.286316e-05,-2.447828e-05,0,0,0,1
1771685123988000,1771685123832000,0,1771685123836000,0,-487.77942,12.354284,-0.19784546,-0.09322605,12.367173,0.00012660233,-3.4098663e-05,0,0,0,1
1771685124036000,1771685123884000,0,1771685123884000,0,-487.80927,12.354217,-0.16931152,-0.100393526,12.367078,9.27184e-05,-3.9620812e-05,0,0,0,1
1771685124092000,1771685123936000,0,1771685123940000,0,-487.9046,12.354284,-0.07543945,-0.09804278,12.367173,1.8407152e-05,-3.7622423e-05,0,0,0,1
1771685124140000,1771685123988000,0,1771685123988000,0,-487.86768,12.354217,-0.11380005,-0.09952716,12.367078,4.188686e-05,-3.8024147e-05,0,0,0,1
1771685124196000,1771685124040000,0,1771685124044000,0,-487.86392,12.354284,-0.11923218,-0.101383425,12.367173,4.59808e-05,-3.8773687e-05,0,0,0,1
1771685124244000,1771685124092000,0,1771685124092000,0,-487.88373,12.354217,-0.10067749,-0.10131692,12.367078,3.278368e-05,-3.820941e-05,0,0,0,1
1771685124300000,1771685124144000,0,1771685124148000,0,-487.90335,12.354284,-0.08270264,-0.099563405,12.367173,2.2122198e-05,-3.669395e-05,0,0,0,1
1771685124348000,1771685124196000,0,1771685124196000,0,-487.8712,12.354217,-0.11669922,-0.10117765,12.367078,4.4048265e-05,-3.7386748e-05,0,0,0,1
1771685124404000,1771685124248000,0,1771685124252000,0,-487.89566,12.354284,-0.09414673,-0.10051531,12.367173,2.8668173e-05,-3.6565434e-05,0,0,0,1
1771685124452000,1771685124300000,0,1771685124300000,0,-487.8542,12.354217,-0.13711548,-0.10396315,12.367077,6.0808725e-05,-3.8849223e-05,0,0,0,1
1771685124508000,1771685124352000,0,1771685124356000,0,-487.81308,12.354284,-0.17971802,-0.11109948,12.367173,0.00010446548,-4.5030465e-05,0,0,0,1
1771685124556000,1771685124404000,0,1771685124404000,0,-487.8756,12.354216,-0.118255615,-0.11177361,12.367076,4.523103e-05,-4.504936e-05,0,0,0,1
1771685124612000,1771685124456000,0,1771685124460000,0,-487.89072,12.354284,-0.10437012,-0.111076176,12.367173,3.5232373e-05,-4.4124572e-05,0,0,0,1
1771685124660000,1771685124508000,0,1771685124508000,0,-487.91507,12.354216,-0.0,-0.10822794,12.367076,2.1137665e-05,-4.1959138e-05,0,0,0,1
1771685124716000,1771685124560000,0,1771685124564000,0,-487.8547,12.354284,-0.0,-0.111452326,12.367173,6.56374e-05,-4.41897e-05,0,0,0,1
1771685124764000,1771685124612000,0,1771685124612000,0,-487.8794,12.354216,-0.0,-0.11212196,12.367076,4.546478e-05,-4.4309814e-05,0,0,0,1
1771685124820000,1771685124664000,0,1771685124668000,0,-487.871,12.354284,-0.0,-0.113602474,12.367173,5.285796e-05,-4.5115074e-05,0,0,0,1
1771685124868000,1771685124716000,0,1771685124716000,0,-487.89557,12.354216,-0.0,-0.11271551,12.367076,3.5109133e-05,-4.4172484e-05,0,0,0,1
1771685124924000,1771685124768000,0,1771685124772000,0,-487.9246,12.354284,-0.0,-0.10927012,12.367173,1.8751274e-05,-4.1777734e-05,0,0,0,1
1771685124972000,1771685124820000,0,1771685124820000,0,-487.88766,12.354216,-0.0,-0.1097026,12.367076,4.1931806e-05,-4.179225e-05,0,0,0,1
1771685125028000,1771685124872000,0,1771685124876000,0,-487.90274,12.354284,-0.0,-0.10877479,12.367173,3.2249e-05,-4.0893246e-05,0,0,0,1
1771685125076000,1771685124924000,0,1771685124924000,0,-487.89886,12.354216,-0.0,-0.108362734,12.367076,3.5253255e-05,-4.036194e-05,0,0,0,1
1771685125132000,1771685124976000,0,1771685124980000,0,-487.88095,12.354284,-0.0,-0.1097719,12.367173,4.9188933e-05,-4.119347e-05,0,0,0,1
1771685125180000,1771685125028000,0,1771685125028000,0,-487.8867,12.354216,-0.0,-0.11057396,12.367076,4.525438e-05,-4.157602e-05,0,0,0,1
1771685125236000,1771685125080000,0,1771685125084000,0,-487.8877,12.354284,-0.0,-0.11129185,12.367173,4.5184002e-05,-4.19159e-05,0,0,0,1
1771685125284000,1771685125132000,0,1771685125132000,0,-487.884,12.354216,-0.0,-0.112370454,12.367076,4.8727845e-05,-4.2557607e-05,0,0,0,1
1771685125340000,1771685125184000,0,1771685125188000,0,-487.8522,12.354284,-0.0,-0.116412036,12.367173,7.798012e-05,-4.589451e-05,0,0,0,1
1771685125388000,1771685125236000,0,1771685125236000,0,-487.91452,12.354216,-0.0,-0.11422546,12.367076,2.8095135e-05,-4.421776e-05,0,0,0,1
1771685125444000,1771685125288000,0,1771685125292000,0,-487.9153,12.354284,-0.0,-0.112230495,12.367173,2.8002998e-05,-4.269028e-05,0,0,0,1
1771685125492000,1771685125340000,0,1771685125340000,0,-487.9161,12.354216,-0.0,-0.11040334,12.367076,2.7874783e-05,-4.1294617e-05,0,0,0,1
1771685125548000,1771685125392000,0,1771685125396000,0,-487.8981,12.354284,-0.0,-0.11050483,12.367173,4.0196574e-05,-4.119118e-05,0,0,0,1
1771685125596000,1771685125444000,0,1771685125444000,0,-487.89902,12.354216,-0.0,-0.11054214,12.367076,3.977983e-05,-4.1058225e-05,0,0,0,1
1771685125652000,1771685125496000,0,1771685125500000,0,-487.94223,12.354284,-0.0,-0.10657128,12.367173,1.5127717e-05,-3.8615497e-05,0,0,0,1
1771685125700000,1771685125548000,0,1771685125548000,0,-487.8583,12.354216,-0.0,-0.11091768,12.367076,7.5427146e-05,-4.2083262e-05,0,0,0,1
1771685125756000,1771685125600000,0,1771685125604000,0,-487.88776,12.354284,-0.0,-0.112146534,12.367173,4.9701503e-05,-4.2800923e-05,0,0,0,1
1771685125804000,1771685125652000,0,1771685125652000,0,-487.8841,12.354216,-0.0,-0.11364773,12.367076,5.306046e-05,-4.3767403e-05,0,0,0,1
1771685125860000,1771685125704000,0,1771685125708000,0,-487.86172,12.354284,-0.0,-0.117186636,12.367173,7.395661e-05,-4.6611312e-05,0,0,0,1
1771685125908000,1771685125756000,0,1771685125756000,0,-487.94278,12.354216,-0.0,-0.11279108,12.367076,1.6087663e-05,-4.3735898e-05,0,0,0,1
