timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],publisher_id,estimator_instance,innovation_rejected,fused
1771685122612000,1771685122454000,0,1771685122460000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.01926125,-0.008583363,-0.022466987,-0.020193242,-0.0065996633,-0.016005404,0.09335091,0.0933623,0.20497482,0.00015896825,3.1564825e-05,9.850293e-05,-0.00017566455,-1.9519435e-05,-5.2650717e-05,0,0,0,1
1771685122660000,1771685122506000,0,1771685122508000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.019178366,-0.008254776,-0.023701854,-0.020097638,-0.0067555797,-0.016730431,0.093338095,0.09334953,0.2049706,0.00015762469,2.9198356e-05,0.00010963093,-0.00017396515,-2.0431218e-05,-5.801842e-05,0,0,0,1
1771685122716000,1771685122558000,0,1771685122564000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.01935508,-0.008817658,-0.024131082,-0.020027686,-0.0069498336,-0.017427593,0.09335048,0.09336207,0.2049748,0.00016052155,3.3311637e-05,0.00011363525,-0.00017269872,-2.1644591e-05,-6.3257685e-05,0,0,0,1
1771685122764000,1771685122610000,0,1771685122612000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.01873747,-0.009115221,-0.023875322,-0.019906145,-0.0071538193,-0.018034989,0.093337364,0.09334905,0.2049706,0.00015046184,3.560283e-05,0.00011124152,-0.00017060395,-2.2959499e-05,-6.77779e-05,0,0,0,1
1771685122820000,1771685122662000,0,1771685122668000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.016748132,-0.008327851,-0.024409972,-0.01960865,-0.0072644167,-0.01863553,0.09335092,0.093362525,0.2049748,0.00012019161,2.9713467e-05,0.00011627707,-0.00016585496,-2.3595741e-05,-7.2346666e-05,0,0,0,1
1771685122868000,1771685122714000,0,1771685122716000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.016770514,-0.008496021,-0.024355665,-0.01934129,-0.0073804376,-0.019174384,0.09333785,0.0933495,0.20497058,0.00012052994,3.0929943e-05,0.00011576264,-0.00016158521,-2.4286644e-05,-7.6436576e-05,0,0,0,1
1771685122924000,1771685122766000,0,1771685122772000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.016582362,-0.008791904,-0.02388063,-0.019081391,-0.007513402,-0.019617725,0.09335006,0.09336189,0.2049748,0.000117825206,3.3117398e-05,0.00011128871,-0.00015746288,-2.5118527e-05,-7.971975e-05,0,0,0,1
1771685122972000,1771685122818000,0,1771685122820000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.016238874,-0.009299554,-0.02444071,-0.018813618,-0.0076816627,-0.020072063,0.09333715,0.093349054,0.20497058,0.00011301011,3.7057343e-05,0.00011657248,-0.00015327531,-2.6243199e-05,-8.3191386e-05,0,0,0,1
1771685123028000,1771685122870000,0,1771685122876000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.015550087,-0.009696352,-0.024634242,-0.018506184,-0.007871453,-0.020501833,0.093350634,0.09336237,0.20497479,0.00010361161,4.0281433e-05,0.00011842352,-0.00014859684,-2.756564e-05,-8.651036e-05,0,0,0,1
1771685123076000,1771685122922000,0,1771685122924000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.015151068,-0.009928543,-0.024599113,-0.018190123,-0.008065237,-0.020887809,0.09333758,0.09334938,0.20497057,9.837617e-05,4.2239582e-05,0.000118088436,-0.00014386591,-2.8947969e-05,-8.9485104e-05,0,0,0,1
1771685123132000,1771685122974000,0,1771685122980000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.015848307,-0.010607545,-0.024931952,-0.017969517,-0.008304729,-0.02126878,0.093349986,0.0933619,0.20497479,0.00010762458,4.820811e-05,0.00012130316,-0.00014045187,-3.076233e-05,-9.2482456e-05,0,0,0,1
1771685123180000,1771685123026000,0,1771685123028000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.016088821,-0.01189894,-0.026347063,-0.01779235,-0.008643314,-0.021747168,0.09333725,0.09334918,0.20497057,0.000110931134,6.0668892e-05,0.0001354668,-0.00013767093,-3.3579614e-05,-9.653171e-05,0,0,0,1
1771685123236000,1771685123078000,0,1771685123084000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.015375304,-0.011703576,-0.02669131,-0.017564656,-0.0089316,-0.02221292,0.093350776,0.09336254,0.20497477,0.00010129535,5.8684644e-05,0.00013902708,-0.00013424424,-3.594458e-05,-0.0001005349,0,0,0,1
1771685123284000,1771685123130000,0,1771685123132000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.013866058,-0.012121522,-0.027954794,-0.017216237,-0.009232099,-0.022753822,0.09333801,0.09334993,0.20497057,8.2396255e-05,6.2959356e-05,0.00015250396,-0.00012936,-3.8489452e-05,-0.00010543053,0,0,0,1
1771685123340000,1771685123182000,0,1771685123188000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.012950521,-0.013606511,-0.02756156,-0.016814394,-0.0096441815,-0.023206724,0.09335028,0.093362436,0.20497477,7.186524e-05,7.931976e-05,0.00014824061,-0.00012394383,-4.2335785e-05,-0.00010946336,0,0,0,1
1771685123388000,1771685123234000,0,1771685123236000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.01159897,-0.013787283,-0.028303534,-0.016323086,-0.010034474,-0.023686858,0.09333744,0.09334973,0.20497055,5.765579e-05,8.1452476e-05,0.00015633271,-0.0001176993,-4.602069e-05,-0.00011387859,0,0,0,1
1771685123444000,1771685123286000,0,1771685123292000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.01265338,-0.013081848,-0.028832966,-0.015977388,-0.010321545,-0.024171636,0.09335004,0.09336242,0.20497477,6.860544e-05,7.332061e-05,0.00016223265,-0.000113074515,-4.859242e-05,-0.00011843368,0,0,0,1
1771685123492000,1771685123338000,0,1771685123340000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0131079005,-0.01283049,-0.028749548,-0.015707074,-0.0105578955,-0.024602888,0.09333802,0.09335,0.20497055,7.363218e-05,7.053946e-05,0.00016129858,-0.00010935893,-5.0659895e-05,-0.00012247168,0,0,0,1
1771685123548000,1771685123390000,0,1771685123396000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.013269582,-0.013777051,-0.02974452,-0.015477455,-0.010861149,-0.025087245,0.09335058,0.09336271,0.20497476,7.544969e-05,8.1320315e-05,0.00017265278,-0.00010616458,-5.3548196e-05,-0.00012719889,0,0,0,1
1771685123596000,1771685123442000,0,1771685123444000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.011842298,-0.013599765,-0.030788705,-0.015135013,-0.011119135,-0.025624339,0.093337804,0.09335009,0.20497054,6.009999e-05,7.92516e-05,0.00018499134,-0.000101825164,-5.5969533e-05,-0.00013264311,0,0,0,1
1771685123652000,1771685123494000,0,1771685123500000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.012297464,-0.014145192,-0.031666107,-0.014867707,-0.011404198,-0.02619349,0.09335046,0.093362905,0.20497476,6.479994e-05,8.5724176e-05,0.00019568115,-9.833728e-05,-5.8772508e-05,-0.00013858147,0,0,0,1
1771685123700000,1771685123546000,0,1771685123548000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.012101863,-0.014042166,-0.032091253,-0.014607157,-0.0116527015,-0.026749076,0.09333838,0.093350455,0.20497054,6.276307e-05,8.449125e-05,0.00020097493,-9.4986084e-05,-6.1195286e-05,-0.00014445912,0,0,0,1
