timestamp,pub_timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,publisher_id,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
1771685137288000,1771685137288000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685137792000,1771685137792000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685138296000,1771685138296000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685138800000,1771685138800000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685139304000,1771685139304000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685139808000,1771685139808000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685140312000,1771685140312000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685140816000,1771685140816000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685141320000,1771685141320000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685141824000,1771685141824000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685142328000,1771685142328000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685142832000,1771685142832000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685143336000,1771685143336000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685143840000,1771685143840000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685144344000,1771685144344000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685144848000,1771685144848000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685145352000,1771685145352000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685145856000,1771685145856000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685146360000,1771685146360000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685146864000,1771685146864000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685147368000,1771685147368000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685147872000,1771685147872000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685148376000,1771685148376000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685148880000,1771685148880000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685149384000,1771685149384000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685149888000,1771685149888000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685150392000,1771685150392000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685150896000,1771685150896000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685151400000,1771685151400000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685151904000,1771685151904000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685152408000,1771685152408000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685152912000,1771685152912000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685153416000,1771685153416000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685153920000,1771685153920000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685154424000,1771685154424000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685154928000,1771685154928000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685155432000,1771685155432000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685155936000,1771685155936000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685156440000,1771685156440000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685156944000,1771685156944000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685157448000,1771685157448000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685157952000,1771685157952000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685158456000,1771685158456000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685158960000,1771685158960000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685159464000,1771685159464000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685159968000,1771685159968000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685160472000,1771685160472000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685160976000,1771685160976000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685161480000,1771685161480000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685161984000,1771685161984000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685162488000,1771685162488000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685162992000,1771685162992000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685163496000,1771685163496000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685164000000,1771685164000000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685164504000,1771685164504000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685165008000,1771685165008000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685165512000,1771685165512000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685166016000,1771685166016000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685166520000,1771685166520000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685167024000,1771685167024000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685167528000,1771685167528000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685168032000,1771685168032000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685168536000,1771685168536000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685169040000,1771685169040000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685169544000,1771685169544000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685170048000,1771685170048000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685170552000,1771685170552000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685171056000,1771685171056000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685171224000,1771685171224000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685171728000,1771685171728000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685172232000,1771685172232000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685172736000,1771685172736000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685173240000,1771685173240000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685173744000,1771685173744000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685174248000,1771685174248000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685174752000,1771685174752000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685175256000,1771685175256000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685175760000,1771685175760000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685176264000,1771685176264000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685176768000,1771685176768000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685177272000,1771685177272000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685177776000,1771685177776000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685178280000,1771685178280000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685178784000,1771685178784000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685179288000,1771685179288000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685179792000,1771685179792000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685180296000,1771685180296000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
1771685180800000,1771685180800000,1771685122636000,1771685124472000,1771685122672000,2147411071,8307839,0,93,2,4,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
