timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],publisher_id,estimator_instance,innovation_rejected,fused
1771685122636000,1771685122484000,0,1771685122484000,0,0.0029379658,-0.0049086325,-0.99998367,1.0,1.0,1.0,-0.00032017147,0.0026055418,-1.0251999e-05,0.0014991882,0.0007414893,-7.664379e-06,1.0000101,1.0000104,1.0,1.6401398e-06,0.00010862044,1.6816557e-09,0.00012660948,4.7730813e-05,-2.9523843e-09,0,0,0,1
1771685122644000,1771685122492000,0,1771685122492000,0,-0.0030795617,-0.0002603714,-0.99999523,1.0,1.0,1.0,0.005660424,-0.0020312003,1.1920929e-06,0.0015647195,0.0006978249,-7.5249072e-06,1.0000101,1.0000104,1.0,0.0005126412,6.6011715e-05,2.2737368e-11,0.00013268871,4.5939592e-05,-2.905532e-09,0,0,0,1
1771685122652000,1771685122500000,0,1771685122500000,0,0.00093327166,0.00015839741,-0.9999996,1.0,1.0,1.0,0.0016841635,-0.002484253,5.7816505e-06,0.0015666005,0.00064771343,-7.315355e-06,1.0000103,1.0000104,1.0,4.538204e-05,9.874318e-05,5.3483973e-10,0.0001313138,4.3661123e-05,-2.851353e-09,0,0,0,1
1771685122660000,1771685122508000,0,1771685122508000,0,0.00028526643,0.0031275204,-0.99999505,1.0,1.0,1.0,0.002284983,-0.005511186,1.2516975e-06,0.0015779136,0.0005507229,-7.1804407e-06,1.0000101,1.0000103,1.0,8.353751e-05,0.00048596578,2.5067948e-11,0.00013056143,3.532054e-05,-2.806055e-09,0,0,0,1
1771685122668000,1771685122516000,0,1771685122516000,0,0.0010673733,0.00046425848,-0.99999934,1.0,1.0,1.0,0.0014446528,-0.002871538,5.4240227e-06,0.001575815,0.000496829,-6.9819453e-06,1.0000101,1.0000103,1.0,3.3392007e-05,0.00013193034,4.7072035e-10,0.0001290312,3.268667e-05,-2.7544522e-09,0,0,0,1
1771685122676000,1771685122524000,0,1771685122524000,0,0.0014056517,-0.005051069,-0.99998623,1.0,1.0,1.0,0.0009970746,0.0026830826,-8.165836e-06,0.001566701,0.0005312582,-7.000589e-06,1.0000101,1.0000104,1.0,1.5906364e-05,0.00011518172,1.0668941e-09,0.00012724972,3.39858e-05,-2.7278766e-09,0,0,0,1
1771685122684000,1771685122532000,0,1771685122532000,0,-0.001055083,-0.0023443573,-0.9999966,1.0,1.0,1.0,0.0034114625,7.542735e-05,1.7881393e-06,0.0015957523,0.0005240797,-6.862184e-06,1.0000101,1.0000104,1.0,0.00018620734,9.1027616e-08,5.1159077e-11,0.00012817819,3.3452026e-05,-2.6841123e-09,0,0,0,1
1771685122692000,1771685122540000,0,1771685122540000,0,-0.00086654484,-0.0071903113,-0.9999737,1.0,1.0,1.0,0.003200037,0.005002356,-2.1219254e-05,0.0016210167,0.00059460377,-7.0882793e-06,1.0000101,1.0000104,1.0,0.00016384212,0.0004003729,7.2041075e-09,0.00012873982,3.9230308e-05,-2.7552933e-09,0,0,0,1
1771685122700000,1771685122548000,0,1771685122548000,0,-0.0011121182,-0.0019057032,-0.99999756,1.0,1.0,1.0,0.0034223613,-0.0002674181,2.6226044e-06,0.0016493843,0.00058102864,-6.935352e-06,1.0000103,1.0000104,1.0,0.000187399,1.1441872e-06,1.1004886e-10,0.00012966359,3.8594488e-05,-2.7101699e-09,0,0,0,1
1771685122708000,1771685122556000,0,1771685122556000,0,0.001217128,-0.0045849094,-0.9999887,1.0,1.0,1.0,0.0010794236,0.0023719757,-6.377697e-06,0.0016404085,0.0006092325,-6.9265698e-06,1.0000103,1.0000104,1.0,1.8642293e-05,9.001937e-05,6.508003e-10,0.00012791522,3.9404327e-05,-2.677739e-09,0,0,0,1
