timestamp,pub_timestamp,tilt_limit,publisher_id,takeoff_state
1771685126996000,1771685126996000,0.2798394,52,5
1771685127004000,1771685127004000,0.2814394,52,5
1771685127012000,1771685127012000,0.2830394,52,5
1771685127020000,1771685127020000,0.2846394,52,5
1771685127028000,1771685127028000,0.2862394,52,5
1771685127036000,1771685127036000,0.28783938,52,5
1771685127044000,1771685127044000,0.28943938,52,5
1771685127052000,1771685127052000,0.29103938,52,5
1771685127060000,1771685127060000,0.29263937,52,5
1771685127068000,1771685127068000,0.29423937,52,5
1771685127076000,1771685127076000,0.29583937,52,5
1771685127084000,1771685127084000,0.29743937,52,5
1771685127092000,1771685127092000,0.29903936,52,5
1771685127100000,1771685127100000,0.30063936,52,5
1771685127108000,1771685127108000,0.30223936,52,5
1771685127116000,1771685127116000,0.30383936,52,5
1771685127124000,1771685127124000,0.30543935,52,5
1771685127132000,1771685127132000,0.30703935,52,5
1771685127140000,1771685127140000,0.30863935,52,5
1771685127148000,1771685127148000,0.31023934,52,5
1771685127156000,1771685127156000,0.31183934,52,5
1771685127164000,1771685127164000,0.31343934,52,5
1771685127172000,1771685127172000,0.31503934,52,5
1771685127180000,1771685127180000,0.31663933,52,5
1771685127188000,1771685127188000,0.31823933,52,5
1771685127196000,1771685127196000,0.31983933,52,5
1771685127204000,1771685127204000,0.32143933,52,5
1771685127212000,1771685127212000,0.32303932,52,5
1771685127220000,1771685127220000,0.32463932,52,5
1771685127228000,1771685127228000,0.32623932,52,5
1771685127236000,1771685127236000,0.32783931,52,5
1771685127244000,1771685127244000,0.3294393,52,5
1771685127252000,1771685127252000,0.3310393,52,5
1771685127260000,1771685127260000,0.3326393,52,5
1771685127268000,1771685127268000,0.3342393,52,5
1771685127276000,1771685127276000,0.3358393,52,5
1771685127284000,1771685127284000,0.3374393,52,5
1771685127292000,1771685127292000,0.3390393,52,5
1771685127300000,1771685127300000,0.3406393,52,5
1771685127308000,1771685127308000,0.3422393,52,5
1771685127316000,1771685127316000,0.3438393,52,5
1771685127324000,1771685127324000,0.34543929,52,5
1771685127332000,1771685127332000,0.34703928,52,5
1771685127340000,1771685127340000,0.34863928,52,5
1771685127348000,1771685127348000,0.35023928,52,5
1771685127356000,1771685127356000,0.35183927,52,5
1771685127364000,1771685127364000,0.35343927,52,5
1771685127372000,1771685127372000,0.35503927,52,5
1771685127380000,1771685127380000,0.35663927,52,5
1771685127388000,1771685127388000,0.35823926,52,5
1771685127396000,1771685127396000,0.35983926,52,5
1771685127404000,1771685127404000,0.36143926,52,5
1771685127412000,1771685127412000,0.36303926,52,5
1771685127420000,1771685127420000,0.36463925,52,5
1771685127428000,1771685127428000,0.36623925,52,5
1771685127436000,1771685127436000,0.36783925,52,5
1771685127444000,1771685127444000,0.36943924,52,5
1771685127452000,1771685127452000,0.37103924,52,5
1771685127460000,1771685127460000,0.37263924,52,5
1771685127468000,1771685127468000,0.37423924,52,5
1771685127476000,1771685127476000,0.37583923,52,5
1771685127484000,1771685127484000,0.37743923,52,5
1771685127492000,1771685127492000,0.37903923,52,5
1771685127500000,1771685127500000,0.38063923,52,5
1771685127508000,1771685127508000,0.38223922,52,5
1771685127516000,1771685127516000,0.38383922,52,5
1771685127524000,1771685127524000,0.38543922,52,5
1771685127532000,1771685127532000,0.3870392,52,5
1771685127540000,1771685127540000,0.3886392,52,5
1771685127548000,1771685127548000,0.3902392,52,5
1771685127556000,1771685127556000,0.3918392,52,5
1771685127564000,1771685127564000,0.3934392,52,5
1771685127572000,1771685127572000,0.3950392,52,5
1771685127580000,1771685127580000,0.3966392,52,5
1771685127588000,1771685127588000,0.3982392,52,5
1771685127596000,1771685127596000,0.3998392,52,5
1771685127604000,1771685127604000,0.4014392,52,5
1771685127612000,1771685127612000,0.4030392,52,5
1771685127620000,1771685127620000,0.40463918,52,5
1771685127628000,1771685127628000,0.40623918,52,5
1771685127636000,1771685127636000,0.40783918,52,5
1771685127644000,1771685127644000,0.40943918,52,5
1771685127652000,1771685127652000,0.41103917,52,5
1771685127660000,1771685127660000,0.41263917,52,5
1771685127668000,1771685127668000,0.41423917,52,5
1771685127676000,1771685127676000,0.41583917,52,5
1771685127684000,1771685127684000,0.41743916,52,5
1771685127692000,1771685127692000,0.41903916,52,5
1771685127700000,1771685127700000,0.42063916,52,5
1771685127708000,1771685127708000,0.42223915,52,5
1771685127716000,1771685127716000,0.42383915,52,5
1771685127724000,1771685127724000,0.42543915,52,5
1771685127732000,1771685127732000,0.42703915,52,5
1771685127740000,1771685127740000,0.42863914,52,5
1771685127748000,1771685127748000,0.43023914,52,5
1771685127756000,1771685127756000,0.43183914,52,5
1771685127764000,1771685127764000,0.43343914,52,5
1771685127772000,1771685127772000,0.43503913,52,5
1771685127780000,1771685127780000,0.43663913,52,5
1771685127788000,1771685127788000,0.43823913,52,5
1771685127796000,1771685127796000,0.43983912,52,5
1771685127804000,1771685127804000,0.44143912,52,5
1771685127812000,1771685127812000,0.44303912,52,5
1771685127820000,1771685127820000,0.44463912,52,5
1771685127828000,1771685127828000,0.4462391,52,5
1771685127836000,1771685127836000,0.4478391,52,5
1771685127844000,1771685127844000,0.4494391,52,5
1771685127852000,1771685127852000,0.4510391,52,5
1771685127860000,1771685127860000,0.4526391,52,5
1771685127868000,1771685127868000,0.4542391,52,5
1771685127876000,1771685127876000,0.4558391,52,5
1771685127884000,1771685127884000,0.4574391,52,5
1771685127892000,1771685127892000,0.4590391,52,5
1771685127900000,1771685127900000,0.4606391,52,5
1771685127908000,1771685127908000,0.4622391,52,5
1771685127916000,1771685127916000,0.46383908,52,5
1771685127924000,1771685127924000,0.46543908,52,5
1771685127932000,1771685127932000,0.46703908,52,5
1771685127940000,1771685127940000,0.46863908,52,5
1771685127948000,1771685127948000,0.47023907,52,5
1771685127956000,1771685127956000,0.47183907,52,5
1771685127964000,1771685127964000,0.47343907,52,5
1771685127972000,1771685127972000,0.47503906,52,5
1771685127980000,1771685127980000,0.47663906,52,5
1771685127988000,1771685127988000,0.47823906,52,5
1771685127996000,1771685127996000,0.47983906,52,5
1771685128004000,1771685128004000,0.48143905,52,5
1771685128012000,1771685128012000,0.48303905,52,5
1771685128020000,1771685128020000,0.48463905,52,5
1771685128028000,1771685128028000,0.48623905,52,5
1771685128036000,1771685128036000,0.48783904,52,5
1771685128044000,1771685128044000,0.48943904,52,5
1771685128052000,1771685128052000,0.49103904,52,5
1771685128060000,1771685128060000,0.49263903,52,5
1771685128068000,1771685128068000,0.49423903,52,5
1771685128076000,1771685128076000,0.49583903,52,5
1771685128084000,1771685128084000,0.49743903,52,5
1771685128092000,1771685128092000,0.49903902,52,5
1771685128100000,1771685128100000,0.500639,52,5
1771685128108000,1771685128108000,0.50223905,52,5
1771685128116000,1771685128116000,0.5038391,52,5
1771685128124000,1771685128124000,0.5054391,52,5
1771685128132000,1771685128132000,0.5070391,52,5
1771685128140000,1771685128140000,0.50863916,52,5
1771685128148000,1771685128148000,0.5102392,52,5
1771685128156000,1771685128156000,0.5118392,52,5
1771685128164000,1771685128164000,0.51343924,52,5
1771685128172000,1771685128172000,0.51503927,52,5
1771685128180000,1771685128180000,0.5166393,52,5
1771685128188000,1771685128188000,0.5182393,52,5
1771685128196000,1771685128196000,0.51983935,52,5
1771685128204000,1771685128204000,0.5214394,52,5
1771685128212000,1771685128212000,0.5230394,52,5
1771685128220000,1771685128220000,0.5246394,52,5
1771685128228000,1771685128228000,0.52623945,52,5
1771685128236000,1771685128236000,0.5278395,52,5
1771685128244000,1771685128244000,0.5294395,52,5
1771685128252000,1771685128252000,0.53103954,52,5
1771685128260000,1771685128260000,0.53263956,52,5
1771685128268000,1771685128268000,0.5342396,52,5
1771685128276000,1771685128276000,0.5358396,52,5
1771685128284000,1771685128284000,0.53743964,52,5
1771685128292000,1771685128292000,0.5390397,52,5
1771685128300000,1771685128300000,0.5406397,52,5
1771685128308000,1771685128308000,0.5422397,52,5
1771685128316000,1771685128316000,0.54383975,52,5
1771685128324000,1771685128324000,0.5454398,52,5
1771685128332000,1771685128332000,0.5470398,52,5
1771685128340000,1771685128340000,0.54863983,52,5
1771685128348000,1771685128348000,0.55023986,52,5
1771685128356000,1771685128356000,0.5518399,52,5
1771685128364000,1771685128364000,0.5534399,52,5
1771685128372000,1771685128372000,0.55503994,52,5
1771685128380000,1771685128380000,0.55663997,52,5
1771685128388000,1771685128388000,0.55824,52,5
1771685128396000,1771685128396000,0.55984,52,5
1771685128404000,1771685128404000,0.56144005,52,5
1771685128412000,1771685128412000,0.5630401,52,5
1771685128420000,1771685128420000,0.5646401,52,5
1771685128428000,1771685128428000,0.56624013,52,5
1771685128436000,1771685128436000,0.56784016,52,5
1771685128444000,1771685128444000,0.5694402,52,5
1771685128452000,1771685128452000,0.5710402,52,5
1771685128460000,1771685128460000,0.57264024,52,5
1771685128468000,1771685128468000,0.57424027,52,5
1771685128476000,1771685128476000,0.5758403,52,5
1771685128484000,1771685128484000,0.5774403,52,5
1771685128492000,1771685128492000,0.57904035,52,5
1771685128500000,1771685128500000,0.5806404,52,5
1771685128508000,1771685128508000,0.5822404,52,5
1771685128516000,1771685128516000,0.5838404,52,5
1771685128524000,1771685128524000,0.58544046,52,5
1771685128532000,1771685128532000,0.5870405,52,5
1771685128540000,1771685128540000,0.5886405,52,5
1771685128548000,1771685128548000,0.59024054,52,5
1771685128556000,1771685128556000,0.59184057,52,5
1771685128564000,1771685128564000,0.5934406,52,5
1771685128572000,1771685128572000,0.5950406,52,5
1771685128580000,1771685128580000,0.59664065,52,5
1771685128588000,1771685128588000,0.5982407,52,5
1771685128596000,1771685128596000,0.5998407,52,5
1771685128604000,1771685128604000,0.6014407,52,5
1771685128612000,1771685128612000,0.60304075,52,5
1771685128620000,1771685128620000,0.6046408,52,5
1771685128628000,1771685128628000,0.6062408,52,5
1771685128636000,1771685128636000,0.60784084,52,5
1771685128644000,1771685128644000,0.60944086,52,5
1771685128652000,1771685128652000,0.6110409,52,5
1771685128660000,1771685128660000,0.6126409,52,5
1771685128668000,1771685128668000,0.61424094,52,5
1771685128676000,1771685128676000,0.615841,52,5
1771685128684000,1771685128684000,0.617441,52,5
1771685128692000,1771685128692000,0.619041,52,5
1771685128700000,1771685128700000,0.62064105,52,5
1771685128708000,1771685128708000,0.6222411,52,5
1771685128716000,1771685128716000,0.6238411,52,5
1771685128724000,1771685128724000,0.62544113,52,5
1771685128732000,1771685128732000,0.62704116,52,5
1771685128740000,1771685128740000,0.6286412,52,5
1771685128748000,1771685128748000,0.6302412,52,5
1771685128756000,1771685128756000,0.63184124,52,5
1771685128764000,1771685128764000,0.63344127,52,5
1771685128772000,1771685128772000,0.6350413,52,5
1771685128780000,1771685128780000,0.6366413,52,5
1771685128788000,1771685128788000,0.63824135,52,5
1771685128796000,1771685128796000,0.6398414,52,5
1771685128804000,1771685128804000,0.6414414,52,5
1771685128812000,1771685128812000,0.64304143,52,5
1771685128820000,1771685128820000,0.64464146,52,5
1771685128828000,1771685128828000,0.6462415,52,5
1771685128836000,1771685128836000,0.6478415,52,5
1771685128844000,1771685128844000,0.64944154,52,5
1771685128852000,1771685128852000,0.65104157,52,5
1771685128860000,1771685128860000,0.6526416,52,5
1771685128868000,1771685128868000,0.6542416,52,5
1771685128876000,1771685128876000,0.65584165,52,5
1771685128884000,1771685128884000,0.6574417,52,5
1771685128892000,1771685128892000,0.6590417,52,5
1771685128900000,1771685128900000,0.66064173,52,5
1771685128908000,1771685128908000,0.66224176,52,5
1771685128916000,1771685128916000,0.6638418,52,5
1771685128924000,1771685128924000,0.6654418,52,5
1771685128932000,1771685128932000,0.66704184,52,5
1771685128940000,1771685128940000,0.66864187,52,5
1771685128948000,1771685128948000,0.6702419,52,5
1771685128956000,1771685128956000,0.6718419,52,5
1771685128964000,1771685128964000,0.67344195,52,5
1771685128972000,1771685128972000,0.675042,52,5
1771685128980000,1771685128980000,0.676642,52,5
1771685128988000,1771685128988000,0.678242,52,5
1771685128996000,1771685128996000,0.67984205,52,5
1771685129004000,1771685129004000,0.6814421,52,5
1771685129012000,1771685129012000,0.6830421,52,5
1771685129020000,1771685129020000,0.68464214,52,5
1771685129028000,1771685129028000,0.68624216,52,5
1771685129036000,1771685129036000,0.6878422,52,5
1771685129044000,1771685129044000,0.6894422,52,5
1771685129052000,1771685129052000,0.69104224,52,5
1771685129060000,1771685129060000,0.6926423,52,5
1771685129068000,1771685129068000,0.6942423,52,5
1771685129076000,1771685129076000,0.6958423,52,5
1771685129084000,1771685129084000,0.69744235,52,5
1771685129092000,1771685129092000,0.6990424,52,5
1771685129100000,1771685129100000,0.7006424,52,5
1771685129108000,1771685129108000,0.70224243,52,5
1771685129116000,1771685129116000,0.70384246,52,5
1771685129124000,1771685129124000,0.7054425,52,5
1771685129132000,1771685129132000,0.7070425,52,5
1771685129140000,1771685129140000,0.70864254,52,5
1771685129148000,1771685129148000,0.71024257,52,5
1771685129156000,1771685129156000,0.7118426,52,5
1771685129164000,1771685129164000,0.7134426,52,5
1771685129172000,1771685129172000,0.71504265,52,5
1771685129180000,1771685129180000,0.7166427,52,5
1771685129188000,1771685129188000,0.7182427,52,5
1771685129196000,1771685129196000,0.71984273,52,5
1771685129204000,1771685129204000,0.72144276,52,5
1771685129212000,1771685129212000,0.7230428,52,5
1771685129220000,1771685129220000,0.7246428,52,5
1771685129228000,1771685129228000,0.72624284,52,5
1771685129236000,1771685129236000,0.72784287,52,5
1771685129244000,1771685129244000,0.7294429,52,5
1771685129252000,1771685129252000,0.7310429,52,5
1771685129260000,1771685129260000,0.73264295,52,5
1771685129268000,1771685129268000,0.734243,52,5
1771685129276000,1771685129276000,0.735843,52,5
1771685129284000,1771685129284000,0.73744303,52,5
1771685129292000,1771685129292000,0.73904306,52,5
1771685129300000,1771685129300000,0.7406431,52,5
1771685129308000,1771685129308000,0.7422431,52,5
1771685129316000,1771685129316000,0.74384314,52,5
1771685129324000,1771685129324000,0.74544317,52,5
1771685129332000,1771685129332000,0.7470432,52,5
1771685129340000,1771685129340000,0.7486432,52,5
1771685129348000,1771685129348000,0.75024325,52,5
1771685129356000,1771685129356000,0.7518433,52,5
1771685129364000,1771685129364000,0.7534433,52,5
1771685129372000,1771685129372000,0.7550433,52,5
1771685129380000,1771685129380000,0.75664335,52,5
1771685129388000,1771685129388000,0.7582434,52,5
1771685129396000,1771685129396000,0.7598434,52,5
1771685129404000,1771685129404000,0.76144344,52,5
1771685129412000,1771685129412000,0.76304346,52,5
1771685129420000,1771685129420000,0.7646435,52,5
1771685129428000,1771685129428000,0.7662435,52,5
1771685129436000,1771685129436000,0.76784354,52,5
1771685129444000,1771685129444000,0.7694436,52,5
1771685129452000,1771685129452000,0.7710436,52,5
1771685129460000,1771685129460000,0.7726436,52,5
1771685129468000,1771685129468000,0.77424365,52,5
1771685129476000,1771685129476000,0.7758437,52,5
1771685129484000,1771685129484000,0.7774437,52,5
1771685129492000,1771685129492000,0.77904373,52,5
1771685129500000,1771685129500000,0.78064376,52,5
1771685129508000,1771685129508000,0.7822438,52,5
1771685129516000,1771685129516000,0.7838438,52,5
1771685129524000,1771685129524000,0.7853982,52,5
1771685320732000,1771685320732000,0.78379816,52,3
1771685320740000,1771685320740000,0.78219813,52,3
1771685320748000,1771685320748000,0.7805981,52,3
1771685320756000,1771685320756000,0.7789981,52,3
1771685320764000,1771685320764000,0.77739805,52,3
1771685320772000,1771685320772000,0.775798,52,3
1771685320780000,1771685320780000,0.774198,52,3
1771685320788000,1771685320788000,0.77259797,52,3
1771685320796000,1771685320796000,0.77099794,52,3
1771685320804000,1771685320804000,0.7693979,52,3
1771685320812000,1771685320812000,0.7677979,52,3
1771685320820000,1771685320820000,0.76619786,52,3
1771685320828000,1771685320828000,0.76459783,52,3
1771685320836000,1771685320836000,0.7629978,52,3
1771685320844000,1771685320844000,0.7613978,52,3
1771685320852000,1771685320852000,0.75979775,52,3
1771685320860000,1771685320860000,0.7581977,52,3
1771685320868000,1771685320868000,0.7565977,52,3
1771685320876000,1771685320876000,0.7549977,52,3
1771685320884000,1771685320884000,0.75339764,52,3
1771685320892000,1771685320892000,0.7517976,52,3
1771685320900000,1771685320900000,0.7501976,52,3
1771685320908000,1771685320908000,0.74859756,52,3
1771685320916000,1771685320916000,0.74699754,52,3
1771685320924000,1771685320924000,0.7453975,52,3
1771685320932000,1771685320932000,0.7437975,52,3
1771685320940000,1771685320940000,0.74219745,52,3
1771685320948000,1771685320948000,0.7405974,52,3
1771685320956000,1771685320956000,0.7389974,52,3
1771685320964000,1771685320964000,0.7373974,52,3
1771685320972000,1771685320972000,0.73579735,52,3
1771685320980000,1771685320980000,0.7341973,52,3
1771685320988000,1771685320988000,0.7325973,52,3
1771685320996000,1771685320996000,0.73099726,52,3
1771685321004000,1771685321004000,0.72939724,52,3
1771685321012000,1771685321012000,0.7277972,52,3
1771685321020000,1771685321020000,0.7261972,52,3
1771685321028000,1771685321028000,0.72459716,52,3
1771685321036000,1771685321036000,0.7229971,52,3
1771685321044000,1771685321044000,0.7213971,52,3
1771685321052000,1771685321052000,0.7197971,52,3
1771685321060000,1771685321060000,0.71819705,52,3
1771685321068000,1771685321068000,0.716597,52,3
1771685321076000,1771685321076000,0.714997,52,3
1771685321084000,1771685321084000,0.71339697,52,3
1771685321092000,1771685321092000,0.71179694,52,3
1771685321100000,1771685321100000,0.7101969,52,3
1771685321108000,1771685321108000,0.7085969,52,3
1771685321116000,1771685321116000,0.70699686,52,3
1771685321124000,1771685321124000,0.70539683,52,3
1771685321132000,1771685321132000,0.7037968,52,3
1771685321140000,1771685321140000,0.7021968,52,3
1771685321148000,1771685321148000,0.70059675,52,3
1771685321156000,1771685321156000,0.6989967,52,3
1771685321164000,1771685321164000,0.6973967,52,3
1771685321172000,1771685321172000,0.69579667,52,3
1771685321180000,1771685321180000,0.69419664,52,3
1771685321188000,1771685321188000,0.6925966,52,3
1771685321196000,1771685321196000,0.6909966,52,3
1771685321204000,1771685321204000,0.68939656,52,3
1771685321212000,1771685321212000,0.68779653,52,3
1771685321220000,1771685321220000,0.6861965,52,3
1771685321228000,1771685321228000,0.6845965,52,3
1771685321236000,1771685321236000,0.68299645,52,3
1771685321244000,1771685321244000,0.6813964,52,3
1771685321252000,1771685321252000,0.6797964,52,3
1771685321260000,1771685321260000,0.6781964,52,3
1771685321268000,1771685321268000,0.67659634,52,3
1771685321276000,1771685321276000,0.6749963,52,3
1771685321284000,1771685321284000,0.6733963,52,3
1771685321292000,1771685321292000,0.67179626,52,3
1771685321300000,1771685321300000,0.67019624,52,3
1771685321308000,1771685321308000,0.6685962,52,3
1771685321316000,1771685321316000,0.6669962,52,3
1771685321324000,1771685321324000,0.66539615,52,3
1771685321332000,1771685321332000,0.6637961,52,3
1771685321340000,1771685321340000,0.6621961,52,3
1771685321348000,1771685321348000,0.6605961,52,3
1771685321356000,1771685321356000,0.65899605,52,3
1771685321364000,1771685321364000,0.657396,52,3
1771685321372000,1771685321372000,0.655796,52,3
1771685321380000,1771685321380000,0.65419596,52,3
1771685321388000,1771685321388000,0.65259594,52,3
1771685321396000,1771685321396000,0.6509959,52,3
1771685321404000,1771685321404000,0.6493959,52,3
1771685321412000,1771685321412000,0.64779586,52,3
1771685321420000,1771685321420000,0.6461958,52,3
1771685321428000,1771685321428000,0.6445958,52,3
1771685321436000,1771685321436000,0.6429958,52,3
1771685321444000,1771685321444000,0.64139575,52,3
1771685321452000,1771685321452000,0.6397957,52,3
1771685321460000,1771685321460000,0.6381957,52,3
1771685321468000,1771685321468000,0.63659567,52,3
1771685321476000,1771685321476000,0.63499564,52,3
1771685321484000,1771685321484000,0.6333956,52,3
1771685321492000,1771685321492000,0.6317956,52,3
1771685321500000,1771685321500000,0.63019556,52,3
1771685321508000,1771685321508000,0.62859553,52,3
1771685321516000,1771685321516000,0.6269955,52,3
1771685321524000,1771685321524000,0.6253955,52,3
1771685321532000,1771685321532000,0.62379545,52,3
1771685321540000,1771685321540000,0.6221954,52,3
1771685321548000,1771685321548000,0.6205954,52,3
1771685321556000,1771685321556000,0.61899537,52,3
1771685321564000,1771685321564000,0.61739534,52,3
1771685321572000,1771685321572000,0.6157953,52,3
1771685321580000,1771685321580000,0.6141953,52,3
1771685321588000,1771685321588000,0.61259526,52,3
1771685321596000,1771685321596000,0.61099523,52,3
1771685321604000,1771685321604000,0.6093952,52,3
1771685321612000,1771685321612000,0.6077952,52,3
1771685321620000,1771685321620000,0.60619515,52,3
1771685321628000,1771685321628000,0.6045951,52,3
1771685321636000,1771685321636000,0.6029951,52,3
1771685321644000,1771685321644000,0.6013951,52,3
1771685321652000,1771685321652000,0.59979504,52,3
1771685321660000,1771685321660000,0.598195,52,3
1771685321668000,1771685321668000,0.596595,52,3
1771685321676000,1771685321676000,0.59499496,52,3
1771685321684000,1771685321684000,0.59339494,52,3
1771685321692000,1771685321692000,0.5917949,52,3
1771685321700000,1771685321700000,0.5901949,52,3
1771685321708000,1771685321708000,0.58859485,52,3
1771685321716000,1771685321716000,0.5869948,52,3
1771685321724000,1771685321724000,0.5853948,52,3
1771685321732000,1771685321732000,0.5837948,52,3
1771685321740000,1771685321740000,0.58219475,52,3
1771685321748000,1771685321748000,0.5805947,52,3
1771685321756000,1771685321756000,0.5789947,52,3
1771685321764000,1771685321764000,0.57739466,52,3
1771685321772000,1771685321772000,0.57579464,52,3
1771685321780000,1771685321780000,0.5741946,52,3
1771685321788000,1771685321788000,0.5725946,52,3
1771685321796000,1771685321796000,0.57099456,52,3
1771685321804000,1771685321804000,0.5693945,52,3
1771685321812000,1771685321812000,0.5677945,52,3
1771685321820000,1771685321820000,0.5661945,52,3
1771685321828000,1771685321828000,0.56459445,52,3
1771685321836000,1771685321836000,0.5629944,52,3
1771685321844000,1771685321844000,0.5613944,52,3
1771685321852000,1771685321852000,0.55979437,52,3
1771685321860000,1771685321860000,0.55819434,52,3
1771685321868000,1771685321868000,0.5565943,52,3
1771685321876000,1771685321876000,0.5549943,52,3
1771685321884000,1771685321884000,0.55339426,52,3
1771685321892000,1771685321892000,0.55179423,52,3
1771685321900000,1771685321900000,0.5501942,52,3
1771685321908000,1771685321908000,0.5485942,52,3
1771685321916000,1771685321916000,0.54699415,52,3
1771685321924000,1771685321924000,0.5453941,52,3
1771685321932000,1771685321932000,0.5437941,52,3
1771685321940000,1771685321940000,0.54219407,52,3
1771685321948000,1771685321948000,0.54059404,52,3
1771685321956000,1771685321956000,0.538994,52,3
1771685321964000,1771685321964000,0.537394,52,3
1771685321972000,1771685321972000,0.53579396,52,3
1771685321980000,1771685321980000,0.53419393,52,3
1771685321988000,1771685321988000,0.5325939,52,3
1771685321996000,1771685321996000,0.5309939,52,3
1771685322004000,1771685322004000,0.52939385,52,3
1771685322012000,1771685322012000,0.5277938,52,3
1771685322020000,1771685322020000,0.5261938,52,3
1771685322028000,1771685322028000,0.5245938,52,3
1771685322036000,1771685322036000,0.52299374,52,3
1771685322044000,1771685322044000,0.5213937,52,3
1771685322052000,1771685322052000,0.5197937,52,3
1771685322060000,1771685322060000,0.51819366,52,3
1771685322068000,1771685322068000,0.51659364,52,3
1771685322076000,1771685322076000,0.5149936,52,3
1771685322084000,1771685322084000,0.5133936,52,3
1771685322092000,1771685322092000,0.51179355,52,3
1771685322100000,1771685322100000,0.5101935,52,3
1771685322108000,1771685322108000,0.5085935,52,3
1771685322116000,1771685322116000,0.5069935,52,3
1771685322124000,1771685322124000,0.50539345,52,3
1771685322132000,1771685322132000,0.5037934,52,3
1771685322140000,1771685322140000,0.5021934,52,3
1771685322148000,1771685322148000,0.50059336,52,3
1771685322156000,1771685322156000,0.49899337,52,3
1771685322164000,1771685322164000,0.49739337,52,3
1771685322172000,1771685322172000,0.49579337,52,3
1771685322180000,1771685322180000,0.49419338,52,3
1771685322188000,1771685322188000,0.49259338,52,3
1771685322196000,1771685322196000,0.49099338,52,3
1771685322204000,1771685322204000,0.48939338,52,3
1771685322212000,1771685322212000,0.4877934,52,3
1771685322220000,1771685322220000,0.4861934,52,3
1771685322228000,1771685322228000,0.4845934,52,3
1771685322236000,1771685322236000,0.4829934,52,3
1771685322244000,1771685322244000,0.4813934,52,3
1771685322252000,1771685322252000,0.4797934,52,3
1771685322260000,1771685322260000,0.4781934,52,3
1771685322268000,1771685322268000,0.4765934,52,3
1771685322276000,1771685322276000,0.4749934,52,3
1771685322284000,1771685322284000,0.4733934,52,3
1771685322292000,1771685322292000,0.4717934,52,3
1771685322300000,1771685322300000,0.47019342,52,3
1771685322308000,1771685322308000,0.46859342,52,3
1771685322316000,1771685322316000,0.46699342,52,3
1771685322324000,1771685322324000,0.46539342,52,3
1771685322332000,1771685322332000,0.46379343,52,3
1771685322340000,1771685322340000,0.46219343,52,3
1771685322348000,1771685322348000,0.46059343,52,3
1771685322356000,1771685322356000,0.45899343,52,3
1771685322364000,1771685322364000,0.45739344,52,3
1771685322372000,1771685322372000,0.45579344,52,3
1771685322380000,1771685322380000,0.45419344,52,3
1771685322388000,1771685322388000,0.45259345,52,3
1771685322396000,1771685322396000,0.45099345,52,3
1771685322404000,1771685322404000,0.44939345,52,3
1771685322412000,1771685322412000,0.44779345,52,3
1771685322420000,1771685322420000,0.44619346,52,3
1771685322428000,1771685322428000,0.44459346,52,3
1771685322436000,1771685322436000,0.44299346,52,3
1771685322444000,1771685322444000,0.44139346,52,3
1771685322452000,1771685322452000,0.43979347,52,3
1771685322460000,1771685322460000,0.43819347,52,3
1771685322468000,1771685322468000,0.43659347,52,3
1771685322476000,1771685322476000,0.43499348,52,3
