timestamp,pub_timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,publisher_id,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1771685122428000,0,400000.0,1.0,1506.9722,0.0,4523,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685123428000,0,400000.0,1.0,1457.1714,0.0,4554,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685123684000,0,400000.0,1.0,1457.1714,0.0,4559,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685124684000,0,400000.0,1.0,1554.7809,0.0,4582,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685124936000,0,400000.0,1.0,1370.518,0.0,4587,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685125936000,0,400000.0,1.0,1345.6176,0.0,4609,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685126196000,0,400000.0,1.0,1345.6176,0.0,4616,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685127196000,0,400000.0,1.0,1358.5658,0.0,4638,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685127444000,0,400000.0,1.0,1358.5658,0.0,4643,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685128444000,0,400000.0,1.0,1345.6176,0.0,4665,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685128700000,0,400000.0,1.0,1345.6176,0.0,4671,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685129700000,0,400000.0,1.0,1345.6176,0.0,4694,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685129956000,0,400000.0,1.0,1358.5658,0.0,4699,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685130956000,0,400000.0,1.0,1345.6176,0.0,4721,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685131208000,0,400000.0,1.0,1345.6176,0.0,4727,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685132208000,0,400000.0,1.0,1345.6176,0.0,4750,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685132464000,0,400000.0,1.0,1345.6176,0.0,4755,0,0.0,0,0,0,0,0,0.0,0,0,10,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
