timestamp,timestamp_sample,pub_timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate,publisher_id
1771685122636000,1771685122484000,1771685122636000,0.09335091,0.0933623,0.20497482,0.25750536,0.25751358,0.57551336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367173,0.0,0.0,0.0,0.0,0.0025111372,0.0025032428,0.0025111372,0.002501742,1.0000101,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685122644000,1771685122492000,1771685122644000,0.09335091,0.0933623,0.20497482,0.25750536,0.25751358,0.57551336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367173,0.0,0.0,0.0,0.0,0.0025111372,0.0025032428,0.0025111372,0.002501742,1.0000101,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685122652000,1771685122500000,1771685122652000,0.09335091,0.0933623,0.20497482,0.25750536,0.25751358,0.57551336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367173,0.0,0.0,0.0,0.0,0.0025111372,0.0025032428,0.0025111372,0.002501742,1.0000103,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685122660000,1771685122508000,1771685122660000,0.093338095,0.09334953,0.2049706,0.25747925,0.25748745,0.5754843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367173,0.0,0.0,0.0,0.0,0.0025111372,0.0025032428,0.0025111372,0.002501742,1.0000101,1.0000103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685122668000,1771685122516000,1771685122668000,0.093338095,0.09334953,0.2049706,0.25747925,0.25748745,0.5754843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367173,0.0,0.0,0.0,0.0,0.0025111372,0.0025032428,0.0025111372,0.002501742,1.0000101,1.0000103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685122676000,1771685122524000,1771685122676000,0.093338095,0.09334953,0.2049706,0.25747925,0.25748745,0.5754843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367173,0.0,0.0,0.0,0.0,0.0025111372,0.0025032428,0.0025111372,0.002501742,1.0000101,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685122684000,1771685122532000,1771685122684000,0.093338095,0.09334953,0.2049706,0.25747925,0.25748745,0.5754843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367078,0.0,0.0,0.0,0.0,0.0025111372,0.0025032428,0.0025111372,0.002501742,1.0000101,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685122692000,1771685122540000,1771685122692000,0.093338095,0.09334953,0.2049706,0.25747925,0.25748745,0.5754843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367078,0.0,0.0,0.0,0.0,0.0025111372,0.0025032428,0.0025111372,0.002501742,1.0000101,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685122700000,1771685122548000,1771685122700000,0.093338095,0.09334953,0.2049706,0.25747925,0.25748745,0.5754843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367078,0.0,0.0,0.0,0.0,0.0025111407,0.0025032514,0.0025111407,0.0025017445,1.0000103,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
1771685122708000,1771685122556000,1771685122708000,0.093338095,0.09334953,0.2049706,0.25747925,0.25748745,0.5754843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367078,0.0,0.0,0.0,0.0,0.0025111407,0.0025032514,0.0025111407,0.0025017445,1.0000103,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160
