timestamp,pub_timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,publisher_id,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1771685122640000,1771685122640000,-0.008522102,-0.002663192,0.0098537,4000,0,0.02633622,-0.01795634,-9.793483,4000,126,0,0,0,1
1771685122644000,1771685122644000,-0.01198421,-0.005060038,0.0026631646,4000,0,0.061052147,-0.033518657,-9.767146,4000,126,0,0,0,1
1771685122648000,1771685122648000,-0.003462106,0.0015978819,-0.0029294896,4000,0,0.08978256,-0.059854876,-9.776723,4000,126,0,0,0,1
1771685122652000,1771685122652000,0.0074568586,0.009054739,-0.0023968592,4000,0,0.07541736,-0.053869367,-9.791088,4000,126,0,0,0,1
1771685122656000,1771685122656000,0.010918963,0.002663152,0.00026628983,4000,0,0.022744918,-0.029927352,-9.801861,4000,126,0,0,0,1
1771685122660000,1771685122660000,0.0031957936,-0.0029294773,-1.3550384e-08,4000,0,0.01316811,-0.022744745,-9.800665,4000,126,0,0,0,1
1771685122664000,1771685122664000,-0.005592637,0.0069242204,-0.0018642108,4000,0,0.021547817,-0.009576636,-9.797074,4000,126,0,0,0,1
1771685122668000,1771685122668000,-0.0042610657,0.0061252634,-0.0050600073,4000,0,-0.016759414,0.008379878,-9.811438,4000,126,0,0,0,1
1771685122672000,1771685122672000,-0.0002663298,-0.001331588,-0.0055926368,4000,0,-0.051475342,-0.00239403,-9.810242,4000,126,0,0,0,1
1771685122676000,1771685122676000,-0.0007989452,0.002396847,0.002929477,4000,0,-0.041898534,-0.04908096,-9.775527,4000,126,0,0,0,1
1771685122680000,1771685122680000,9.6693435e-09,-0.0005326293,0.011451594,4000,0,0.0,-0.04908096,-9.743204,4000,126,0,0,0,1
1771685122684000,1771685122684000,7.3052e-09,-0.002396845,0.010386329,4000,0,0.043095633,-0.01436504,-9.76116,4000,126,0,0,0,1
1771685122688000,1771685122688000,-0.005858985,0.006924199,0.0082557965,4000,0,0.039504327,-0.022744745,-9.779117,4000,126,0,0,0,1
1771685122692000,1771685122692000,-0.006391586,0.00852212,0.010652643,4000,0,-0.008379706,-0.03232155,-9.791088,4000,126,0,0,0,1
1771685122696000,1771685122696000,-0.004527377,0.005592636,0.006125272,4000,0,-0.021547817,-0.03112445,-9.832988,4000,126,0,0,0,1
1771685122700000,1771685122700000,-0.0066579008,-0.0015979115,-0.00053261744,4000,0,0.0035913023,-0.039504156,-9.850944,4000,126,0,0,0,1
1771685122704000,1771685122704000,-0.004527375,-0.008255805,-0.0018641971,4000,0,0.002394202,-0.01556214,-9.822213,4000,126,0,0,0,1
1771685122708000,1771685122708000,0.0010652649,-0.005326325,-0.0013315699,4000,0,-0.029927524,0.017956685,-9.783906,4000,126,0,0,0,1
1771685122712000,1771685122712000,0.0058589433,-0.009853699,0.0037284323,4000,0,-0.05626374,0.008379876,-9.785104,4000,126,0,0,0,1
1771685122716000,1771685122716000,0.0055926405,-0.0151800215,0.0050599943,4000,0,-0.031124622,-0.01795634,-9.811438,4000,126,0,0,0,1
1771685122720000,1771685122720000,0.00133159,-0.012783176,0.0023968278,4000,0,0.020350713,-0.035912853,-9.79827,4000,126,0,0,0,1
1771685122724000,1771685122724000,0.0010652731,-0.007989483,-0.0005326314,4000,0,0.034715924,-0.050278068,-9.764752,4000,126,0,0,0,1
1771685122728000,1771685122728000,0.002130541,-0.00026631483,-0.004527369,4000,0,0.014365209,-0.04070125,-9.775527,4000,126,0,0,0,1
1771685122732000,1771685122732000,0.0010652724,0.0047936933,-0.0066578994,4000,0,-0.015562311,-0.01556214,-9.807848,4000,126,0,0,0,1
1771685122736000,1771685122736000,3.451649e-09,0.0021305294,-0.0007989476,4000,0,-0.043095633,-0.029927352,-9.827002,4000,126,0,0,0,1
1771685122740000,1771685122740000,-0.0013315756,-0.00053263205,0.0071905362,4000,0,-0.047884032,-0.034715753,-9.804257,4000,126,0,0,0,1
1771685122744000,1771685122744000,-0.00053263374,0.0005326315,0.0010652642,4000,0,-0.01316811,1.7011368e-07,-9.746797,4000,126,0,0,0,1
1771685122748000,1771685122748000,-0.00133158,-0.0034621104,-0.0031957924,4000,0,0.032321725,-0.011970839,-9.757569,4000,126,0,0,0,1
1771685122752000,1771685122752000,-0.0026631693,-0.008522114,-0.001065264,4000,0,0.03351883,-0.035912853,-9.793483,4000,126,0,0,0,1
1771685122756000,1771685122756000,-0.007190519,-0.010120016,-0.0069242306,4000,0,-0.008379707,-0.043095462,-9.7874975,4000,126,0,0,0,1
1771685122760000,1771685122760000,-0.015179995,-0.0013315643,-0.007723216,4000,0,-0.029927524,-0.052672267,-9.7874975,4000,126,0,0,0,1
1771685122764000,1771685122764000,-0.014913668,0.013315833,-0.0021306027,4000,0,-0.039504327,-0.01316794,-9.779117,4000,126,0,0,0,1
1771685122768000,1771685122768000,-0.0130494805,0.01358213,-0.00026632549,4000,0,-0.05027824,0.02513929,-9.78989,4000,126,0,0,0,1
1771685122772000,1771685122772000,-0.012783147,0.008522142,0.005858976,4000,0,-0.033518825,0.02274509,-9.830592,4000,126,0,0,0,1
1771685122776000,1771685122776000,-0.008788428,0.009853716,0.008522099,4000,0,-0.020350711,0.016759584,-9.832988,4000,126,0,0,0,1
1771685122780000,1771685122780000,-2.0000648e-08,0.01012002,0.0026631318,4000,0,-0.005985504,0.02633639,-9.811438,4000,126,0,0,0,1
1771685122784000,1771685122784000,0.004261064,0.0055926424,0.0031957794,4000,0,0.002394202,0.027533492,-9.817424,4000,126,0,0,0,1
1771685122788000,1771685122788000,-0.0037284114,-1.4693264e-08,0.0074568577,4000,0,0.0,-0.02513895,-9.841367,4000,126,0,0,0,1
1771685122792000,1771685122792000,-0.0077231596,-0.002929481,0.012783178,4000,0,0.0071826046,-0.08379689,-9.830592,4000,126,0,0,0,1
1771685122796000,1771685122796000,-0.00292951,0.0045273975,0.013848424,4000,0,0.009576808,-0.1005563,-9.792284,4000,126,0,0,0,1
1771685122800000,1771685122800000,-0.002396904,0.013315798,0.0015978876,4000,0,-0.020350711,-0.09816209,-9.782706,4000,126,0,0,0,1
1771685122804000,1771685122804000,-0.0042611007,0.0061252615,-0.008788418,4000,0,-0.06823475,-0.071825884,-9.81503,4000,126,0,0,0,1
1771685122808000,1771685122808000,-0.0021305375,0.0015978941,-0.0063915844,4000,0,-0.028730417,-0.043095462,-9.838972,4000,126,0,0,0,1
1771685122812000,1771685122812000,0.0050600264,0.0106526315,-0.0042610685,4000,0,0.02633622,-0.028730249,-9.816228,4000,126,0,0,0,1
1771685122816000,1771685122816000,0.012516861,0.014647378,-0.005060025,4000,0,0.022744918,0.008379876,-9.775526,4000,126,0,0,0,1
1771685122820000,1771685122820000,0.011984238,0.0063915653,0.00026628442,4000,0,0.017956512,0.032321896,-9.755176,4000,126,0,0,0,1
1771685122824000,1771685122824000,0.0053263293,-0.00026632956,0.0034620971,4000,0,0.0071826046,-0.016759241,-9.76954,4000,126,0,0,0,1
1771685122828000,1771685122828000,9.692985e-10,-0.0007989474,-0.0005326337,4000,0,0.01316811,-0.050278068,-9.791088,4000,126,0,0,0,1
1771685122832000,1771685122832000,-0.003994742,-0.0026631607,-0.0023968462,4000,0,0.019153615,-0.01795634,-9.806651,4000,126,0,0,0,1
1771685122836000,1771685122836000,-0.0053263246,-0.0034621065,-0.0007989486,4000,0,0.005985504,-0.02753315,-9.840168,4000,126,0,0,0,1
1771685122840000,1771685122840000,-0.0034621109,-0.002663159,0.0007989491,4000,0,-0.0035913023,-0.029927352,-9.8677025,4000,126,0,0,0,1
1771685122844000,1771685122844000,-0.0037284251,-0.008522116,0.0018642192,4000,0,-0.002394202,0.026336389,-9.817425,4000,126,0,0,0,1
1771685122848000,1771685122848000,-0.0047936887,-0.011984226,0.0021305303,4000,0,0.016759414,0.033518996,-9.745597,4000,126,0,0,0,1
1771685122852000,1771685122852000,-0.0031958057,-0.006924215,0.0042610564,4000,0,0.017956512,-0.02513895,-9.7444,4000,126,0,0,0,1
1771685122856000,1771685122856000,-0.0010652675,-0.0026631597,0.002929478,4000,0,0.0,-0.05626357,-9.781511,4000,126,0,0,0,1
1771685122860000,1771685122860000,-0.0007989462,0.0015978947,-0.0042610597,4000,0,0.015562311,-0.023941847,-9.806651,4000,126,0,0,0,1
1771685122864000,1771685122864000,-0.002396848,0.00079894986,-0.007723166,4000,0,0.035913024,-0.0023940303,-9.816228,4000,126,0,0,0,1
