timestamp,pub_timestamp,mag_inconsistency_angle,publisher_id
1771685323024000,1771685323024000,0.0,126
1771685323028000,1771685323028000,0.0,126
1771685323032000,1771685323032000,0.0,126
1771685323036000,1771685323036000,0.0,126
1771685323040000,1771685323040000,0.0,126
1771685323044000,1771685323044000,0.0,126
1771685323048000,1771685323048000,0.0,126
1771685323052000,1771685323052000,0.0,126
1771685323056000,1771685323056000,0.0,126
1771685323060000,1771685323060000,0.0,126
1771685323064000,1771685323064000,0.0,126
1771685323068000,1771685323068000,0.0,126
1771685323072000,1771685323072000,0.0,126
1771685323076000,1771685323076000,0.0,126
1771685323080000,1771685323080000,0.0,126
1771685323084000,1771685323084000,0.0,126
1771685323088000,1771685323088000,0.0,126
1771685323092000,1771685323092000,0.0,126
1771685323096000,1771685323096000,0.0,126
1771685323100000,1771685323100000,0.0,126
1771685323104000,1771685323104000,0.0,126
1771685323108000,1771685323108000,0.0,126
1771685323112000,1771685323112000,0.0,126
1771685323116000,1771685323116000,0.0,126
1771685323120000,1771685323120000,0.0,126
1771685323124000,1771685323124000,0.0,126
1771685323128000,1771685323128000,0.0,126
1771685323132000,1771685323132000,0.0,126
1771685323136000,1771685323136000,0.0,126
1771685323140000,1771685323140000,0.0,126
1771685323144000,1771685323144000,0.0,126
1771685323148000,1771685323148000,0.0,126
1771685323152000,1771685323152000,0.0,126
1771685323156000,1771685323156000,0.0,126
1771685323160000,1771685323160000,0.0,126
1771685323164000,1771685323164000,0.0,126
1771685323168000,1771685323168000,0.0,126
1771685323172000,1771685323172000,0.0,126
1771685323176000,1771685323176000,0.0,126
1771685323180000,1771685323180000,0.0,126
1771685323184000,1771685323184000,0.0,126
1771685323188000,1771685323188000,0.0,126
1771685323192000,1771685323192000,0.0,126
1771685323196000,1771685323196000,0.0,126
1771685323200000,1771685323200000,0.0,126
1771685323204000,1771685323204000,0.0,126
1771685323208000,1771685323208000,0.0,126
1771685323212000,1771685323212000,0.0,126
1771685323216000,1771685323216000,0.0,126
1771685323220000,1771685323220000,0.0,126
1771685323224000,1771685323224000,0.0,126
1771685323228000,1771685323228000,0.0,126
1771685323232000,1771685323232000,0.0,126
1771685323236000,1771685323236000,0.0,126
1771685323240000,1771685323240000,0.0,126
1771685323244000,1771685323244000,0.0,126
1771685323248000,1771685323248000,0.0,126
1771685323252000,1771685323252000,0.0,126
1771685323256000,1771685323256000,0.0,126
1771685323260000,1771685323260000,0.0,126
1771685323264000,1771685323264000,0.0,126
1771685323268000,1771685323268000,0.0,126
1771685323272000,1771685323272000,0.0,126
1771685323276000,1771685323276000,0.0,126
1771685323280000,1771685323280000,0.0,126
1771685323284000,1771685323284000,0.0,126
1771685323288000,1771685323288000,0.0,126
1771685323292000,1771685323292000,0.0,126
1771685323296000,1771685323296000,0.0,126
1771685323300000,1771685323300000,0.0,126
1771685323304000,1771685323304000,0.0,126
1771685323308000,1771685323308000,0.0,126
1771685323312000,1771685323312000,0.0,126
1771685323316000,1771685323316000,0.0,126
1771685323320000,1771685323320000,0.0,126
1771685323324000,1771685323324000,0.0,126
1771685323328000,1771685323328000,0.0,126
1771685323332000,1771685323332000,0.0,126
1771685323336000,1771685323336000,0.0,126
1771685323340000,1771685323340000,0.0,126
1771685323344000,1771685323344000,0.0,126
1771685323348000,1771685323348000,0.0,126
1771685323352000,1771685323352000,0.0,126
1771685323356000,1771685323356000,0.0,126
1771685323360000,1771685323360000,0.0,126
1771685323364000,1771685323364000,0.0,126
1771685323368000,1771685323368000,0.0,126
1771685323372000,1771685323372000,0.0,126
1771685323376000,1771685323376000,0.0,126
1771685323380000,1771685323380000,0.0,126
1771685323384000,1771685323384000,0.0,126
1771685323388000,1771685323388000,0.0,126
1771685323392000,1771685323392000,0.0,126
1771685323396000,1771685323396000,0.0,126
1771685323400000,1771685323400000,0.0,126
1771685323404000,1771685323404000,0.0,126
1771685323408000,1771685323408000,0.0,126
1771685323412000,1771685323412000,0.0,126
1771685323416000,1771685323416000,0.0,126
1771685323420000,1771685323420000,0.0,126
1771685323424000,1771685323424000,0.0,126
1771685323428000,1771685323428000,0.0,126
1771685323432000,1771685323432000,0.0,126
1771685323436000,1771685323436000,0.0,126
1771685323440000,1771685323440000,0.0,126
1771685323444000,1771685323444000,0.0,126
1771685323448000,1771685323448000,0.0,126
1771685323452000,1771685323452000,0.0,126
1771685323456000,1771685323456000,0.0,126
1771685323460000,1771685323460000,0.0,126
1771685323464000,1771685323464000,0.0,126
1771685323468000,1771685323468000,0.0,126
1771685323472000,1771685323472000,0.0,126
1771685323476000,1771685323476000,0.0,126
1771685323480000,1771685323480000,0.0,126
1771685323484000,1771685323484000,0.0,126
1771685323488000,1771685323488000,0.0,126
1771685323492000,1771685323492000,0.0,126
1771685323496000,1771685323496000,0.0,126
1771685323500000,1771685323500000,0.0,126
1771685323504000,1771685323504000,0.0,126
1771685323508000,1771685323508000,0.0,126
1771685323512000,1771685323512000,0.0,126
1771685323516000,1771685323516000,0.0,126
1771685323520000,1771685323520000,0.0,126
1771685323524000,1771685323524000,0.0,126
1771685323528000,1771685323528000,0.0,126
1771685323532000,1771685323532000,0.0,126
1771685323536000,1771685323536000,0.0,126
1771685323540000,1771685323540000,0.0,126
1771685323544000,1771685323544000,0.0,126
1771685323548000,1771685323548000,0.0,126
1771685323552000,1771685323552000,0.0,126
1771685323556000,1771685323556000,0.0,126
1771685323560000,1771685323560000,0.0,126
1771685323564000,1771685323564000,0.0,126
1771685323568000,1771685323568000,0.0,126
1771685323572000,1771685323572000,0.0,126
1771685323576000,1771685323576000,0.0,126
1771685323580000,1771685323580000,0.0,126
1771685323584000,1771685323584000,0.0,126
1771685323588000,1771685323588000,0.0,126
1771685323592000,1771685323592000,0.0,126
1771685323596000,1771685323596000,0.0,126
1771685323600000,1771685323600000,0.0,126
1771685323604000,1771685323604000,0.0,126
1771685323608000,1771685323608000,0.0,126
1771685323612000,1771685323612000,0.0,126
1771685323616000,1771685323616000,0.0,126
1771685323620000,1771685323620000,0.0,126
1771685323624000,1771685323624000,0.0,126
1771685323628000,1771685323628000,0.0,126
1771685323632000,1771685323632000,0.0,126
1771685323636000,1771685323636000,0.0,126
1771685323640000,1771685323640000,0.0,126
1771685323644000,1771685323644000,0.0,126
1771685323648000,1771685323648000,0.0,126
1771685323652000,1771685323652000,0.0,126
1771685323656000,1771685323656000,0.0,126
1771685323660000,1771685323660000,0.0,126
1771685323664000,1771685323664000,0.0,126
1771685323668000,1771685323668000,0.0,126
1771685323672000,1771685323672000,0.0,126
1771685323676000,1771685323676000,0.0,126
1771685323680000,1771685323680000,0.0,126
1771685323684000,1771685323684000,0.0,126
1771685323688000,1771685323688000,0.0,126
1771685323692000,1771685323692000,0.0,126
1771685323696000,1771685323696000,0.0,126
1771685323700000,1771685323700000,0.0,126
1771685323704000,1771685323704000,0.0,126
1771685323708000,1771685323708000,0.0,126
1771685323712000,1771685323712000,0.0,126
1771685323716000,1771685323716000,0.0,126
1771685323720000,1771685323720000,0.0,126
1771685323724000,1771685323724000,0.0,126
1771685323728000,1771685323728000,0.0,126
1771685323732000,1771685323732000,0.0,126
