timestamp,timestamp_sample,pub_timestamp,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,publisher_id,valid
1771685128740000,1771685128740000,1771685128740000,0.49073163,0.00021206333,0.031322777,7.241942,1.5052997e-05,7.1549077,163,0
1771685128748000,1771685128748000,1771685128748000,0.49069276,0.00020955781,0.06606122,7.240482,6.6970446e-05,7.154071,163,0
1771685128756000,1771685128756000,1771685128756000,0.4907229,0.00020704427,-0.051130235,7.2409506,4.0115985e-05,7.155241,163,0
1771685128764000,1771685128764000,1771685128764000,0.4907551,0.00020461234,-0.055598095,7.240314,4.7437294e-05,7.15603,163,0
1771685128772000,1771685128772000,1771685128772000,0.49079078,0.00020224023,-0.06231209,7.239994,5.9588703e-05,7.156495,163,0
1771685128780000,1771685128780000,1771685128780000,0.4907477,0.00019994247,0.076458216,7.2387676,8.973072e-05,7.1536875,163,0
1771685128788000,1771685128788000,1771685128788000,0.49067765,0.00019771497,0.12618996,7.2343125,0.00024457375,7.149519,163,0
1771685128796000,1771685128796000,1771685128796000,0.49072197,0.00019547644,-0.079649515,7.231423,9.747651e-05,7.1490736,163,0
1771685128804000,1771685128804000,1771685128804000,0.49075463,0.00019330709,-0.059628338,7.2293334,5.4646785e-05,7.147778,163,0
1771685128812000,1771685128812000,1771685128812000,0.4907729,0.00019118763,-0.033711813,7.2270474,1.7472732e-05,7.1455398,163,0
1771685128820000,1771685128820000,1771685128820000,0.49074256,0.00018913146,0.05683431,7.223255,4.968734e-05,7.141134,163,0
1771685128828000,1771685128828000,1771685128828000,0.49068204,0.00018713523,0.11504549,7.217342,0.00020376022,7.135274,163,0
1771685128836000,1771685128836000,1771685128836000,0.4907141,0.00018512613,-0.060757376,7.2127423,5.6866316e-05,7.132435,163,0
1771685128844000,1771685128844000,1771685128844000,0.4907589,0.00018317641,-0.08611044,7.2083845,0.00011429605,7.1296997,163,0
1771685128852000,1771685128852000,1771685128852000,0.49078324,0.0001812687,-0.047329344,7.2047668,3.454606e-05,7.1258173,163,0
1771685128860000,1771685128860000,1771685128860000,0.4907749,0.00017941542,0.016467936,7.1994567,4.185392e-06,7.120356,163,0
1771685128868000,1771685128868000,1771685128868000,0.49075347,0.0001776139,0.042793542,7.1926107,2.828964e-05,7.114069,163,0
1771685128876000,1771685128876000,1771685128876000,0.49078715,0.00017579843,-0.066997044,7.1875696,6.938837e-05,7.1095066,163,0
1771685128884000,1771685128884000,1771685128884000,0.49080214,0.00017403434,-0.030246317,7.181606,1.4154057e-05,7.103898,163,0
1771685128892000,1771685128892000,1771685128892000,0.4908182,0.00017230609,-0.03272614,7.175185,1.658494e-05,7.098,163,0
1771685128900000,1771685128900000,1771685128900000,0.490806,0.00017062525,0.02515053,7.1679573,9.805199e-06,7.0907245,163,0
1771685128908000,1771685128908000,1771685128908000,0.49078035,0.00016898947,0.053660877,7.1593957,4.468859e-05,7.082643,163,0
1771685128916000,1771685128916000,1771685128916000,0.49081808,0.00016733896,-0.0785372,7.152536,9.581826e-05,7.076646,163,0
1771685128924000,1771685128924000,1771685128924000,0.4908479,0.00016573336,-0.06287937,7.145239,6.148328e-05,7.0700364,163,0
1771685128932000,1771685128932000,1771685128932000,0.4908751,0.00016415858,-0.057933964,7.137895,5.224609e-05,7.0630245,163,0
1771685128940000,1771685128940000,1771685128940000,0.4908448,0.00016262538,0.0653339,7.1296496,6.652218e-05,7.0535717,163,0
1771685128948000,1771685128948000,1771685128948000,0.49081352,0.00016113186,0.06822085,7.118987,7.263961e-05,7.043812,163,0
1771685128956000,1771685128956000,1771685128956000,0.49085212,0.00015962326,-0.08376359,7.1104193,0.00010964097,7.036414,163,0
1771685128964000,1771685128964000,1771685128964000,0.49087822,0.00015815423,-0.057388544,7.1018095,5.152748e-05,7.028258,163,0
1771685128972000,1771685128972000,1771685128972000,0.49088028,0.00015671192,-0.004530132,7.0929804,3.214774e-07,7.0189204,163,0
1771685128980000,1771685128980000,1771685128980000,0.4908551,0.00015530635,0.0565079,7.0824814,5.009454e-05,7.0083194,163,0
1771685128988000,1771685128988000,1771685128988000,0.49082452,0.00015393592,0.069407806,7.0707493,7.5702235e-05,6.9972787,163,0
1771685128996000,1771685128996000,1771685128996000,0.49084842,0.00015255035,-0.053931877,7.060871,4.5770987e-05,6.9880404,163,0
1771685129004000,1771685129004000,1771685129004000,0.49086082,0.00015119994,-0.028323136,7.0504904,1.2642147e-05,6.978119,163,0
1771685129012000,1771685129012000,1771685129012000,0.49086666,0.00014987287,-0.013453566,7.039947,2.8566885e-06,6.9677124,163,0
1771685129020000,1771685129020000,1771685129020000,0.49083957,0.00014857852,0.06313078,7.028451,6.300575e-05,6.9558597,163,0
1771685129028000,1771685129028000,1771685129028000,0.4907945,0.0001473155,0.1061552,7.015535,0.00017847578,6.9431458,163,0
1771685129036000,1771685129036000,1771685129036000,0.4908244,0.00014603739,-0.06995251,7.003951,7.7628465e-05,6.9330087,163,0
1771685129044000,1771685129044000,1771685129044000,0.4908665,0.00014479073,-0.099677294,6.992742,0.00015787105,6.9231195,163,0
1771685129052000,1771685129052000,1771685129052000,0.4908891,0.00014356447,-0.053896397,6.9822936,4.6225206e-05,6.9122534,163,0
1771685129060000,1771685129060000,1771685129060000,0.49085444,0.00014236753,0.083647266,6.9704075,0.000111532856,6.899063,163,0
1771685129068000,1771685129068000,1771685129068000,0.49081132,0.00014119876,0.10517442,6.9562106,0.00017668717,6.885385,163,0
1771685129076000,1771685129076000,1771685129076000,0.4908428,0.00014001504,-0.07616677,6.9436364,9.283283e-05,6.8742814,163,0
1771685129084000,1771685129084000,1771685129084000,0.49088416,0.00013885957,-0.10127416,6.9315243,0.00016440918,6.863359,163,0
1771685129092000,1771685129092000,1771685129092000,0.49091154,0.00013772216,-0.067524806,6.920083,7.3210416e-05,6.8516955,163,0
1771685129100000,1771685129100000,1771685129100000,0.49088186,0.00013661117,0.07395996,6.907459,8.798984e-05,6.83774,163,0
1771685129108000,1771685129108000,1771685129108000,0.4908565,0.00013552562,0.06385561,6.892551,6.5731816e-05,6.823772,163,0
1771685129116000,1771685129116000,1771685129116000,0.49088487,0.00013442534,-0.070949666,6.8796678,8.130004e-05,6.811626,163,0
1771685129124000,1771685129124000,1771685129124000,0.49089956,0.00013335061,-0.03712458,6.8665667,2.2301856e-05,6.798787,163,0
1771685129132000,1771685129132000,1771685129132000,0.49092877,0.00013229177,-0.07428451,6.853246,8.946593e-05,6.7863235,163,0
1771685129140000,1771685129140000,1771685129140000,0.4909236,0.00013125686,0.013282426,6.8398733,2.865921e-06,6.772413,163,0
1771685129148000,1771685129148000,1771685129148000,0.49089038,0.000130245,0.086244546,6.82507,0.00012109151,6.757348,163,0
1771685129156000,1771685129156000,1771685129156000,0.49092045,0.00012921864,-0.07741123,6.811064,9.7757584e-05,6.7444487,163,0
1771685129164000,1771685129164000,1771685129164000,0.49095434,0.00012821557,-0.088190496,6.7972555,0.00012713569,6.731535,163,0
1771685129172000,1771685129172000,1771685129172000,0.4909786,0.00012722696,-0.063554645,6.783886,6.615666e-05,6.7181,163,0
1771685129180000,1771685129180000,1771685129180000,0.49098203,0.00012626016,-0.0090884045,6.7695856,1.3557221e-06,6.703748,163,0
1771685129188000,1771685129188000,1771685129188000,0.49094957,0.00012531431,0.086683854,6.7543907,0.00012360833,6.6879873,163,0
1771685129196000,1771685129196000,1771685129196000,0.49097097,0.00012435437,-0.056665167,6.739659,5.29361e-05,6.674035,163,0
1771685129204000,1771685129204000,1771685129204000,0.4909982,0.00012341571,-0.072885565,6.72484,8.777253e-05,6.6601624,163,0
1771685129212000,1771685129212000,1771685129212000,0.4910184,0.00012249009,-0.05439829,6.7105365,4.8997143e-05,6.6458917,163,0
1771685129220000,1771685129220000,1771685129220000,0.4910046,0.00012158444,0.037554994,6.695441,2.3405273e-05,6.630271,163,0
1771685129228000,1771685129228000,1771685129228000,0.4909522,0.00012069805,0.14375137,6.679008,0.0003437712,6.6132317,163,0
1771685129236000,1771685129236000,1771685129236000,0.49096245,0.00011979801,-0.02786152,6.662963,1.2944931e-05,6.5982614,163,0
1771685129244000,1771685129244000,1771685129244000,0.49098235,0.00011891752,-0.05465944,6.6471624,4.9940347e-05,6.583523,163,0
