timestamp,timestamp_sample,pub_timestamp,device_id,x,y,z,temperature,error_count,publisher_id
1771685122628000,1771685122628000,1771685122628000,197388,0.21355642,0.011113233,0.4331706,0.0,0,25
1771685122632000,1771685122632000,1771685122632000,197388,0.2212932,0.009491308,0.42192927,0.0,0,25
1771685122636000,1771685122636000,1771685122636000,197388,0.2238732,0.018712727,0.42287835,0.0,0,25
1771685122640000,1771685122640000,1771685122640000,197388,0.20774756,0.016119417,0.4320548,0.0,0,25
1771685122644000,1771685122644000,1771685122644000,197388,0.2117178,0.010542466,0.42411286,0.0,0,25
1771685122648000,1771685122648000,1771685122648000,197388,0.21530944,0.017254388,0.43239912,0.0,0,25
1771685122652000,1771685122652000,1771685122652000,197388,0.21054587,0.011327197,0.42281947,0.0,0,25
1771685122656000,1771685122656000,1771685122656000,197388,0.209922,0.013627772,0.42723694,0.0,0,25
1771685122660000,1771685122660000,1771685122660000,197388,0.2155674,0.009940683,0.43070108,0.0,0,25
1771685122664000,1771685122664000,1771685122664000,197388,0.22162393,0.020041464,0.42761678,0.0,0,25
1771685122668000,1771685122668000,1771685122668000,197388,0.21573888,0.020679424,0.42692497,0.0,0,25
1771685122672000,1771685122672000,1771685122672000,197388,0.21664274,0.016033987,0.43073878,0.0,0,25
1771685122676000,1771685122676000,1771685122676000,197388,0.21708883,0.0041989936,0.4230595,0.0,0,25
1771685122680000,1771685122680000,1771685122680000,197388,0.21105047,0.016491452,0.4334609,0.0,0,25
1771685122684000,1771685122684000,1771685122684000,197388,0.21003258,0.004765262,0.43330017,0.0,0,25
1771685122688000,1771685122688000,1771685122688000,197388,0.21460599,0.012915424,0.43241847,0.0,0,25
1771685122692000,1771685122692000,1771685122692000,197388,0.21697737,0.0093825385,0.4240576,0.0,0,25
1771685122696000,1771685122696000,1771685122696000,197388,0.21709865,0.005458155,0.42794093,0.0,0,25
1771685122700000,1771685122700000,1771685122700000,197388,0.21118934,0.010102446,0.43183976,0.0,0,25
1771685122704000,1771685122704000,1771685122704000,197388,0.21726817,0.0066998545,0.4303354,0.0,0,25
1771685122708000,1771685122708000,1771685122708000,197388,0.22180909,0.018677836,0.43217915,0.0,0,25
1771685122712000,1771685122712000,1771685122712000,197388,0.21349506,0.004529655,0.4250096,0.0,0,25
