timestamp,pub_timestamp,publisher_id,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
1771685169652000,1771685169652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685170652000,1771685170652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685171652000,1771685171652000,60,0,0,0,0,0,0,0,0,0,1,1,0
1771685172652000,1771685172652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685173652000,1771685173652000,60,0,0,0,0,0,0,0,0,1,1,1,0
1771685174652000,1771685174652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685175652000,1771685175652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685176652000,1771685176652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685177652000,1771685177652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685178652000,1771685178652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685179652000,1771685179652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685180652000,1771685180652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685181652000,1771685181652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685182652000,1771685182652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685183652000,1771685183652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685184652000,1771685184652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685185652000,1771685185652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685186652000,1771685186652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685187652000,1771685187652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685188652000,1771685188652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685189652000,1771685189652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685190652000,1771685190652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685191652000,1771685191652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685192652000,1771685192652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685193652000,1771685193652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685194652000,1771685194652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685195652000,1771685195652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685196652000,1771685196652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685197652000,1771685197652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685198652000,1771685198652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685199652000,1771685199652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685200652000,1771685200652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685201652000,1771685201652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685202652000,1771685202652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685203652000,1771685203652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685204652000,1771685204652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685205652000,1771685205652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685206652000,1771685206652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685207652000,1771685207652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685208652000,1771685208652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685209652000,1771685209652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685210652000,1771685210652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685211652000,1771685211652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685212652000,1771685212652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685213652000,1771685213652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685214652000,1771685214652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685215652000,1771685215652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685216652000,1771685216652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685217652000,1771685217652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685218652000,1771685218652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685219652000,1771685219652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685220652000,1771685220652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685221652000,1771685221652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685222652000,1771685222652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685223652000,1771685223652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685224652000,1771685224652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685225652000,1771685225652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685226652000,1771685226652000,60,0,0,0,0,0,0,0,0,0,0,1,0
1771685227652000,1771685227652000,60,0,0,0,0,0,0,0,0,0,1,1,0
1771685228652000,1771685228652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685229652000,1771685229652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685230652000,1771685230652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685231652000,1771685231652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685232652000,1771685232652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685233652000,1771685233652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685234652000,1771685234652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685235652000,1771685235652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685236652000,1771685236652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685237652000,1771685237652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685238652000,1771685238652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685239652000,1771685239652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685240652000,1771685240652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685241652000,1771685241652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685242652000,1771685242652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685243652000,1771685243652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685244652000,1771685244652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685245652000,1771685245652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685246652000,1771685246652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685247652000,1771685247652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685248652000,1771685248652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685249652000,1771685249652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685250652000,1771685250652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685251652000,1771685251652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685252652000,1771685252652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685253652000,1771685253652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685254652000,1771685254652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685255652000,1771685255652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685256652000,1771685256652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685257652000,1771685257652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685258652000,1771685258652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685259652000,1771685259652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685260652000,1771685260652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685261652000,1771685261652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685262652000,1771685262652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685263652000,1771685263652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685264652000,1771685264652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685265652000,1771685265652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685266652000,1771685266652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685267652000,1771685267652000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685268652000,1771685268652000,60,0,0,0,0,0,0,0,0,0,0,1,0
1771685269004000,1771685269004000,60,0,0,0,0,1,1,0,0,0,0,1,0
1771685270004000,1771685270004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685271004000,1771685271004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685272004000,1771685272004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685273004000,1771685273004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685274004000,1771685274004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685275004000,1771685275004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685276004000,1771685276004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685277004000,1771685277004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685278004000,1771685278004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685279004000,1771685279004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685280004000,1771685280004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685281004000,1771685281004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685282004000,1771685282004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685283004000,1771685283004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685284004000,1771685284004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685285004000,1771685285004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685286004000,1771685286004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685287004000,1771685287004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685288004000,1771685288004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685289004000,1771685289004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685290004000,1771685290004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685291004000,1771685291004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685292004000,1771685292004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685293004000,1771685293004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685294004000,1771685294004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685295004000,1771685295004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685296004000,1771685296004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685297004000,1771685297004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685298004000,1771685298004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685299004000,1771685299004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685300004000,1771685300004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685301004000,1771685301004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685302004000,1771685302004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685303004000,1771685303004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685304004000,1771685304004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685305004000,1771685305004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685306004000,1771685306004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685307004000,1771685307004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685308004000,1771685308004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685309004000,1771685309004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685310004000,1771685310004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685311004000,1771685311004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685312004000,1771685312004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685313004000,1771685313004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685314004000,1771685314004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685315004000,1771685315004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685316004000,1771685316004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685317004000,1771685317004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685318004000,1771685318004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685319004000,1771685319004000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685320004000,1771685320004000,60,0,0,0,0,1,1,1,0,0,0,1,0
1771685320036000,1771685320036000,60,0,1,0,0,1,1,1,0,0,0,1,0
1771685320388000,1771685320388000,60,0,1,1,0,1,1,1,0,0,0,1,0
1771685320724000,1771685320724000,60,0,1,1,1,1,1,1,0,0,0,1,1
1771685321724000,1771685321724000,60,0,1,1,1,1,1,1,0,0,0,1,1
1771685322724000,1771685322724000,60,0,1,1,1,1,1,1,0,0,0,1,1
1771685323724000,1771685323724000,60,0,1,1,1,1,1,1,0,0,0,1,1
