timestamp,subscriber_id,topic_id
1771685123328000,0,240
1771685123332000,0,240
1771685123336000,0,240
1771685123340000,0,240
1771685123344000,0,240
1771685123348000,0,240
1771685123352000,0,240
1771685123356000,0,240
1771685123360000,0,240
1771685123364000,0,240
1771685123368000,0,240
1771685123372000,0,240
1771685123376000,0,240
1771685123380000,0,240
1771685123384000,0,240
1771685123388000,0,240
1771685123392000,0,240
1771685123396000,0,240
1771685123400000,0,240
1771685123404000,0,240
1771685123408000,0,240
1771685123412000,0,240
1771685123416000,0,240
1771685123420000,0,240
1771685123424000,0,240
1771685123428000,0,240
1771685123432000,0,240
1771685123436000,0,240
1771685123440000,0,240
1771685123444000,0,240
1771685123448000,0,240
1771685123452000,0,240
1771685123456000,0,240
1771685123460000,0,240
1771685123464000,0,240
1771685123468000,0,240
1771685123472000,0,240
1771685123476000,0,240
1771685123480000,0,240
1771685123484000,0,240
1771685123488000,0,240
1771685123492000,0,240
1771685123496000,0,240
1771685123500000,0,240
1771685123504000,0,240
1771685123508000,0,240
1771685123512000,0,240
1771685123516000,0,240
1771685123520000,0,240
1771685123524000,0,240
1771685123528000,0,240
1771685123532000,0,240
1771685123536000,0,240
1771685123540000,0,240
1771685123544000,0,240
1771685123548000,0,240
1771685123552000,0,240
1771685123556000,0,240
1771685123560000,0,240
1771685123564000,0,240
1771685123568000,0,240
1771685123572000,0,240
1771685123576000,0,240
1771685123580000,0,240
1771685123584000,0,240
1771685123588000,0,240
1771685123592000,0,240
1771685123596000,0,240
1771685123600000,0,240
1771685123604000,0,240
1771685123608000,0,240
1771685123612000,0,240
1771685123616000,0,240
1771685123620000,0,240
1771685123624000,0,240
1771685123628000,0,240
1771685123632000,0,240
1771685123636000,0,240
1771685123640000,0,240
1771685123644000,0,240
1771685123648000,0,240
1771685123652000,0,240
1771685123656000,0,240
1771685123660000,0,240
1771685123664000,0,240
1771685123668000,0,240
1771685123672000,0,240
1771685123676000,0,240
1771685123680000,0,240
1771685123684000,0,240
1771685123688000,0,240
1771685123692000,0,240
1771685123696000,0,240
1771685123700000,0,240
1771685123704000,0,240
1771685123708000,0,240
1771685123712000,0,240
1771685123716000,0,240
1771685123720000,0,240
1771685123724000,0,240
1771685123728000,0,240
1771685123732000,0,240
1771685123736000,0,240
1771685123740000,0,240
1771685123744000,0,240
1771685123748000,0,240
1771685123752000,0,240
1771685123756000,0,240
1771685123760000,0,240
1771685123764000,0,240
1771685123768000,0,240
1771685123772000,0,240
1771685123776000,0,240
1771685123780000,0,240
1771685123784000,0,240
1771685123788000,0,240
1771685123792000,0,240
1771685123796000,0,240
1771685123800000,0,240
1771685123804000,0,240
1771685123808000,0,240
1771685123812000,0,240
1771685123816000,0,240
1771685123820000,0,240
1771685123824000,0,240
1771685123828000,0,240
1771685123832000,0,240
1771685123836000,0,240
1771685123840000,0,240
1771685123844000,0,240
1771685123848000,0,240
1771685123852000,0,240
1771685123856000,0,240
1771685123860000,0,240
1771685123864000,0,240
1771685123868000,0,240
1771685123872000,0,240
1771685123876000,0,240
1771685123880000,0,240
1771685123884000,0,240
1771685123888000,0,240
1771685123892000,0,240
1771685123896000,0,240
1771685123900000,0,240
1771685123904000,0,240
1771685123908000,0,240
1771685123912000,0,240
1771685123916000,0,240
1771685123920000,0,240
1771685123924000,0,240
1771685123928000,0,240
1771685123932000,0,240
1771685123936000,0,240
1771685123940000,0,240
1771685123944000,0,240
1771685123948000,0,240
1771685123952000,0,240
1771685123956000,0,240
1771685123960000,0,240
1771685123964000,0,240
1771685123968000,0,240
1771685123972000,0,240
1771685123976000,0,240
1771685123980000,0,240
1771685123984000,0,240
1771685123988000,0,240
1771685123992000,0,240
1771685123996000,0,240
1771685124000000,0,240
1771685124004000,0,240
1771685124008000,0,240
1771685124012000,0,240
1771685124016000,0,240
1771685124020000,0,240
1771685124024000,0,240
1771685124028000,0,240
1771685124032000,0,240
1771685124036000,0,240
1771685124040000,0,240
1771685124044000,0,240
1771685124048000,0,240
1771685124052000,0,240
1771685124056000,0,240
1771685124060000,0,240
1771685124064000,0,240
1771685124068000,0,240
1771685124072000,0,240
1771685124076000,0,240
1771685124080000,0,240
1771685124084000,0,240
1771685124088000,0,240
1771685124092000,0,240
1771685124096000,0,240
1771685124100000,0,240
1771685124104000,0,240
1771685124108000,0,240
1771685124112000,0,240
1771685124116000,0,240
1771685124120000,0,240
1771685124124000,0,240
1771685124128000,0,240
1771685124132000,0,240
1771685124136000,0,240
1771685124140000,0,240
1771685124144000,0,240
1771685124148000,0,240
1771685124152000,0,240
1771685124156000,0,240
1771685124160000,0,240
1771685124164000,0,240
1771685124168000,0,240
1771685124172000,0,240
1771685124176000,0,240
1771685124180000,0,240
1771685124184000,0,240
1771685124188000,0,240
1771685124192000,0,240
1771685124196000,0,240
1771685124200000,0,240
1771685124204000,0,240
1771685124208000,0,240
1771685124212000,0,240
1771685124216000,0,240
1771685124220000,0,240
1771685124224000,0,240
1771685124228000,0,240
1771685124232000,0,240
1771685124236000,0,240
1771685124240000,0,240
1771685124244000,0,240
1771685124248000,0,240
1771685124252000,0,240
1771685124256000,0,240
1771685124260000,0,240
1771685124264000,0,240
1771685124268000,0,240
1771685124272000,0,240
1771685124276000,0,240
1771685124280000,0,240
1771685124284000,0,240
1771685124288000,0,240
1771685124292000,0,240
1771685124296000,0,240
1771685124300000,0,240
1771685124304000,0,240
1771685124308000,0,240
1771685124312000,0,240
1771685124316000,0,240
1771685124320000,0,240
1771685124324000,0,240
1771685124328000,0,240
1771685124332000,0,240
1771685124336000,0,240
1771685124340000,0,240
1771685124344000,0,240
1771685124348000,0,240
1771685124352000,0,240
1771685124356000,0,240
1771685124360000,0,240
1771685124364000,0,240
1771685124368000,0,240
1771685124372000,0,240
1771685124376000,0,240
1771685124380000,0,240
1771685124384000,0,240
1771685124388000,0,240
1771685124392000,0,240
1771685124396000,0,240
1771685124400000,0,240
1771685124404000,0,240
1771685124408000,0,240
1771685124412000,0,240
1771685124416000,0,240
1771685124420000,0,240
1771685124424000,0,240
1771685124428000,0,240
1771685124432000,0,240
1771685124436000,0,240
1771685124440000,0,240
1771685124444000,0,240
1771685124448000,0,240
1771685124452000,0,240
1771685124456000,0,240
1771685124460000,0,240
1771685124464000,0,240
1771685124468000,0,240
1771685124472000,0,240
1771685124476000,0,240
1771685124480000,0,240
1771685124484000,0,240
1771685124488000,0,240
1771685124492000,0,240
1771685124496000,0,240
1771685124500000,0,240
1771685124504000,0,240
1771685124508000,0,240
1771685124512000,0,240
1771685124516000,0,240
1771685124520000,0,240
1771685124524000,0,240
1771685124528000,0,240
1771685124532000,0,240
1771685124536000,0,240
1771685124540000,0,240
1771685124544000,0,240
1771685124548000,0,240
1771685124552000,0,240
1771685124556000,0,240
1771685124560000,0,240
1771685124564000,0,240
1771685124568000,0,240
1771685124572000,0,240
1771685124576000,0,240
1771685124580000,0,240
1771685124584000,0,240
1771685124588000,0,240
1771685124592000,0,240
1771685124596000,0,240
1771685124600000,0,240
1771685124604000,0,240
1771685124608000,0,240
1771685124612000,0,240
1771685124616000,0,240
1771685124620000,0,240
1771685124624000,0,240
1771685124628000,0,240
1771685124632000,0,240
1771685124636000,0,240
1771685124640000,0,240
1771685124644000,0,240
1771685124648000,0,240
1771685124652000,0,240
1771685124656000,0,240
1771685124660000,0,240
1771685124664000,0,240
1771685124668000,0,240
1771685124672000,0,240
1771685124676000,0,240
1771685124680000,0,240
1771685124684000,0,240
1771685124688000,0,240
1771685124692000,0,240
1771685124696000,0,240
1771685124700000,0,240
1771685124704000,0,240
1771685124708000,0,240
1771685124712000,0,240
1771685124716000,0,240
1771685124720000,0,240
1771685124724000,0,240
1771685124728000,0,240
1771685124732000,0,240
1771685124736000,0,240
1771685124740000,0,240
1771685124744000,0,240
1771685124748000,0,240
1771685124752000,0,240
1771685124756000,0,240
1771685124760000,0,240
1771685124764000,0,240
1771685124768000,0,240
1771685124772000,0,240
1771685124776000,0,240
1771685124780000,0,240
1771685124784000,0,240
1771685124788000,0,240
1771685124792000,0,240
1771685124796000,0,240
1771685124800000,0,240
1771685124804000,0,240
1771685124808000,0,240
1771685124812000,0,240
1771685124816000,0,240
1771685124820000,0,240
1771685124824000,0,240
1771685124828000,0,240
1771685124832000,0,240
1771685124836000,0,240
1771685124840000,0,240
1771685124844000,0,240
1771685124848000,0,240
1771685124852000,0,240
1771685124856000,0,240
1771685124860000,0,240
1771685124864000,0,240
1771685124868000,0,240
1771685124872000,0,240
1771685124876000,0,240
1771685124880000,0,240
1771685124884000,0,240
1771685124888000,0,240
1771685124892000,0,240
1771685124896000,0,240
1771685124900000,0,240
1771685124904000,0,240
1771685124908000,0,240
1771685124912000,0,240
1771685124916000,0,240
1771685124920000,0,240
1771685124924000,0,240
1771685124928000,0,240
1771685124932000,0,240
1771685124936000,0,240
1771685124940000,0,240
1771685124944000,0,240
1771685124948000,0,240
1771685124952000,0,240
1771685124956000,0,240
1771685124960000,0,240
1771685124964000,0,240
1771685124968000,0,240
1771685124972000,0,240
1771685124976000,0,240
1771685124980000,0,240
1771685124984000,0,240
1771685124988000,0,240
1771685124992000,0,240
1771685124996000,0,240
1771685125000000,0,240
1771685125004000,0,240
1771685125008000,0,240
1771685125012000,0,240
1771685125016000,0,240
1771685125020000,0,240
1771685125024000,0,240
1771685125028000,0,240
1771685125032000,0,240
1771685125036000,0,240
1771685125040000,0,240
1771685125044000,0,240
1771685125048000,0,240
1771685125052000,0,240
1771685125056000,0,240
1771685125060000,0,240
1771685125064000,0,240
1771685125068000,0,240
1771685125072000,0,240
1771685125076000,0,240
1771685125080000,0,240
1771685125084000,0,240
1771685125088000,0,240
1771685125092000,0,240
1771685125096000,0,240
1771685125100000,0,240
1771685125104000,0,240
1771685125108000,0,240
1771685125112000,0,240
1771685125116000,0,240
1771685125120000,0,240
1771685125124000,0,240
1771685125128000,0,240
1771685125132000,0,240
1771685125136000,0,240
1771685125140000,0,240
1771685125144000,0,240
1771685125148000,0,240
1771685125152000,0,240
1771685125156000,0,240
1771685125160000,0,240
1771685125164000,0,240
1771685125168000,0,240
1771685125172000,0,240
1771685125176000,0,240
1771685125180000,0,240
1771685125184000,0,240
1771685125188000,0,240
1771685125192000,0,240
1771685125196000,0,240
1771685125200000,0,240
1771685125204000,0,240
1771685125208000,0,240
1771685125212000,0,240
1771685125216000,0,240
1771685125220000,0,240
1771685125224000,0,240
1771685125228000,0,240
1771685125232000,0,240
1771685125236000,0,240
1771685125240000,0,240
1771685125244000,0,240
1771685125248000,0,240
1771685125252000,0,240
1771685125256000,0,240
1771685125260000,0,240
1771685125264000,0,240
1771685125268000,0,240
1771685125272000,0,240
1771685125276000,0,240
1771685125280000,0,240
1771685125284000,0,240
1771685125288000,0,240
1771685125292000,0,240
1771685125296000,0,240
1771685125300000,0,240
1771685125304000,0,240
1771685125308000,0,240
1771685125312000,0,240
1771685125316000,0,240
1771685125320000,0,240
1771685125324000,0,240
1771685125328000,0,240
1771685125332000,0,240
1771685125336000,0,240
1771685125340000,0,240
1771685125344000,0,240
1771685125348000,0,240
1771685125352000,0,240
1771685125356000,0,240
1771685125360000,0,240
1771685125364000,0,240
1771685125368000,0,240
1771685125372000,0,240
1771685125376000,0,240
1771685125380000,0,240
1771685125384000,0,240
1771685125388000,0,240
1771685125392000,0,240
1771685125396000,0,240
1771685125400000,0,240
1771685125404000,0,240
1771685125408000,0,240
1771685125412000,0,240
1771685125416000,0,240
1771685125420000,0,240
1771685125424000,0,240
1771685125428000,0,240
1771685125432000,0,240
1771685125436000,0,240
1771685125440000,0,240
1771685125444000,0,240
1771685125448000,0,240
1771685125452000,0,240
1771685125456000,0,240
1771685125460000,0,240
1771685125464000,0,240
1771685125468000,0,240
1771685125472000,0,240
1771685125476000,0,240
1771685125480000,0,240
1771685125484000,0,240
1771685125488000,0,240
1771685125492000,0,240
1771685125496000,0,240
1771685125500000,0,240
1771685125504000,0,240
1771685125508000,0,240
1771685125512000,0,240
1771685125516000,0,240
1771685125520000,0,240
1771685125524000,0,240
1771685125528000,0,240
1771685125532000,0,240
1771685125536000,0,240
1771685125540000,0,240
1771685125544000,0,240
1771685125548000,0,240
1771685125552000,0,240
1771685125556000,0,240
1771685125560000,0,240
1771685125564000,0,240
1771685125568000,0,240
1771685125572000,0,240
1771685125576000,0,240
1771685125580000,0,240
1771685125584000,0,240
1771685125588000,0,240
1771685125592000,0,240
1771685125596000,0,240
1771685125600000,0,240
1771685125604000,0,240
1771685125608000,0,240
1771685125612000,0,240
1771685125616000,0,240
1771685125620000,0,240
1771685125624000,0,240
1771685125628000,0,240
1771685125632000,0,240
1771685125636000,0,240
1771685125640000,0,240
1771685125644000,0,240
1771685125648000,0,240
1771685125652000,0,240
1771685125656000,0,240
1771685125660000,0,240
1771685125664000,0,240
1771685125668000,0,240
1771685125672000,0,240
1771685125676000,0,240
1771685125680000,0,240
1771685125684000,0,240
1771685125688000,0,240
1771685125692000,0,240
1771685125696000,0,240
1771685125700000,0,240
1771685125704000,0,240
1771685125708000,0,240
1771685125712000,0,240
1771685125716000,0,240
1771685125720000,0,240
1771685125724000,0,240
1771685125728000,0,240
1771685125732000,0,240
1771685125736000,0,240
1771685125740000,0,240
1771685125744000,0,240
1771685125748000,0,240
1771685125752000,0,240
1771685125756000,0,240
1771685125760000,0,240
1771685125764000,0,240
1771685125768000,0,240
1771685125772000,0,240
1771685125776000,0,240
1771685125780000,0,240
1771685125784000,0,240
1771685125788000,0,240
1771685125792000,0,240
1771685125796000,0,240
1771685125800000,0,240
1771685125804000,0,240
1771685125808000,0,240
1771685125812000,60,3
1771685125816000,0,240
1771685125820000,0,240
1771685125824000,0,240
1771685125828000,0,240
1771685125832000,0,240
1771685125836000,0,240
1771685125840000,0,240
1771685125844000,0,240
1771685125848000,0,240
1771685125852000,0,240
1771685125856000,0,240
1771685125860000,0,240
1771685125864000,0,240
1771685125868000,0,240
1771685125872000,0,240
1771685125876000,0,240
1771685125880000,0,240
1771685125884000,0,240
1771685125888000,0,240
1771685125892000,0,240
1771685125896000,0,240
1771685125900000,0,240
1771685125904000,0,240
1771685125908000,0,240
1771685125912000,0,240
1771685125916000,0,240
1771685125920000,0,240
1771685125924000,0,240
1771685125928000,0,240
1771685125932000,0,240
1771685125936000,0,240
1771685125940000,0,240
1771685125944000,0,240
1771685125948000,0,240
1771685125952000,0,240
1771685125956000,0,240
1771685125960000,0,240
1771685125964000,0,240
1771685125968000,0,240
1771685125972000,0,240
1771685125976000,0,240
1771685125980000,0,240
1771685125984000,0,240
1771685125988000,0,240
1771685125992000,0,240
1771685125996000,0,240
1771685126000000,0,240
1771685126004000,0,240
1771685126008000,0,240
1771685126012000,0,240
1771685126016000,0,240
1771685126020000,0,240
1771685126024000,0,240
1771685126028000,0,240
1771685126032000,0,240
1771685126036000,0,240
1771685126040000,0,240
1771685126044000,0,240
1771685126048000,0,240
1771685126052000,0,240
1771685126056000,0,240
1771685126060000,0,240
1771685126064000,0,240
1771685126068000,0,240
1771685126072000,0,240
1771685126076000,0,240
1771685126080000,0,240
1771685126084000,0,240
1771685126088000,0,240
1771685126092000,0,240
1771685126096000,0,240
1771685126100000,0,240
1771685126104000,0,240
1771685126108000,0,240
1771685126112000,0,240
1771685126116000,0,240
1771685126120000,0,240
1771685126124000,0,240
1771685126128000,0,240
1771685126132000,0,240
1771685126136000,0,240
1771685126140000,0,240
1771685126144000,0,240
1771685126148000,0,240
1771685126152000,0,240
1771685126156000,0,240
1771685126160000,0,240
1771685126164000,0,240
1771685126168000,0,240
1771685126172000,0,240
1771685126176000,0,240
1771685126180000,0,240
1771685126184000,0,240
1771685126188000,0,240
1771685126192000,0,240
1771685126196000,0,240
1771685126200000,0,240
1771685126204000,0,240
1771685126208000,0,240
1771685126212000,0,240
1771685126216000,0,240
1771685126220000,0,240
1771685126224000,0,240
1771685126228000,0,240
1771685126232000,0,240
1771685126236000,0,240
1771685126240000,0,240
1771685126244000,0,240
1771685126248000,0,240
1771685126252000,0,240
1771685126256000,0,240
1771685126260000,0,240
1771685126264000,0,240
1771685126268000,0,240
1771685126272000,0,240
1771685126276000,0,240
1771685126280000,0,240
1771685126284000,0,240
1771685126288000,0,240
1771685126292000,0,240
1771685126296000,0,240
1771685126300000,0,240
1771685126304000,0,240
1771685126308000,0,240
1771685126312000,0,240
1771685126316000,0,240
1771685126320000,0,240
1771685126324000,0,240
1771685126328000,0,240
1771685126332000,0,240
1771685126336000,0,240
1771685126340000,0,240
1771685126344000,0,240
1771685126348000,0,240
1771685126352000,0,240
1771685126356000,0,240
1771685126360000,0,240
1771685126364000,0,240
1771685126368000,0,240
1771685126372000,0,240
1771685126376000,0,240
1771685126380000,0,240
1771685126384000,0,240
1771685126388000,0,240
1771685126392000,0,240
1771685126396000,0,240
1771685126400000,0,240
1771685126404000,0,240
1771685126408000,0,240
1771685126412000,0,240
1771685126416000,0,240
1771685126420000,0,240
1771685126424000,0,240
1771685126428000,0,240
1771685126432000,0,240
1771685126436000,0,240
1771685126440000,0,240
1771685126444000,0,240
1771685126448000,0,240
1771685126452000,0,240
1771685126456000,0,240
1771685126460000,0,240
1771685126464000,0,240
1771685126468000,0,240
1771685126472000,0,240
1771685126476000,0,240
1771685126480000,0,240
1771685126484000,0,240
1771685126488000,0,240
1771685126492000,0,240
1771685126496000,0,240
1771685126500000,0,240
1771685126504000,0,240
1771685126508000,0,240
1771685126512000,0,22
1771685126516000,0,240
1771685126520000,0,240
1771685126524000,0,240
1771685126528000,0,240
1771685126532000,0,240
1771685126536000,0,240
1771685126540000,0,240
1771685126544000,0,240
1771685126548000,0,240
1771685126552000,0,240
1771685126556000,0,240
1771685126560000,0,240
1771685126564000,0,33
1771685126568000,0,240
1771685126572000,0,240
1771685126576000,0,240
1771685126580000,0,240
1771685126584000,0,240
1771685126588000,0,240
1771685126592000,0,240
1771685126596000,0,240
1771685126600000,0,240
1771685126604000,0,240
1771685126608000,0,240
1771685126612000,0,240
1771685126616000,0,240
1771685126620000,0,240
1771685126624000,0,240
1771685126628000,0,240
1771685126632000,0,240
1771685126636000,0,240
1771685126640000,0,240
1771685126644000,0,240
1771685126648000,0,240
1771685126652000,0,240
1771685126656000,0,240
1771685126660000,0,240
1771685126664000,0,240
1771685126668000,0,240
1771685126672000,0,240
1771685126676000,0,240
1771685126680000,0,240
1771685126684000,0,240
1771685126688000,0,240
1771685126692000,0,240
1771685126696000,0,240
1771685126700000,0,240
1771685126704000,0,240
1771685126708000,0,240
1771685126712000,0,240
1771685126716000,0,240
1771685126720000,0,240
1771685126724000,0,240
1771685126728000,0,240
1771685126732000,0,240
1771685126736000,0,240
1771685126740000,0,240
1771685126744000,0,240
1771685126748000,0,240
1771685126752000,0,240
1771685126756000,0,240
1771685126760000,0,240
1771685126764000,0,240
1771685126768000,0,240
1771685126772000,0,240
1771685126776000,0,240
1771685126780000,0,240
1771685126784000,0,240
1771685126788000,0,240
1771685126792000,0,240
1771685126796000,0,240
1771685126800000,0,240
1771685126804000,0,240
1771685126808000,0,240
1771685126812000,0,240
1771685126816000,0,240
1771685126820000,0,240
1771685126824000,0,240
1771685126828000,0,240
1771685126832000,0,240
1771685126836000,0,240
1771685126840000,0,240
1771685126844000,0,240
1771685126848000,0,240
1771685126852000,0,240
1771685126856000,0,240
1771685126860000,0,240
1771685126864000,0,240
1771685126868000,0,240
1771685126872000,0,240
1771685126876000,0,240
1771685126880000,0,240
1771685126884000,0,240
1771685126888000,0,240
1771685126892000,0,240
1771685126896000,0,240
1771685126900000,0,240
1771685126904000,0,240
1771685126908000,0,240
1771685126912000,0,240
1771685126916000,0,240
1771685126920000,0,240
1771685126924000,0,240
1771685126928000,0,240
1771685126932000,0,240
1771685126936000,0,240
1771685126940000,0,240
1771685126944000,0,240
1771685126948000,0,240
1771685126952000,0,240
1771685126956000,0,240
1771685126960000,0,240
1771685126964000,0,240
1771685126968000,0,240
1771685126972000,0,240
1771685126976000,0,240
1771685126980000,0,240
1771685126984000,0,240
1771685126988000,0,240
1771685126992000,0,240
1771685126996000,0,240
1771685127000000,0,240
1771685127004000,0,240
1771685127008000,0,240
1771685127012000,0,240
1771685127016000,0,240
1771685127020000,0,240
1771685127024000,0,240
1771685127028000,0,240
1771685127032000,0,240
1771685127036000,0,240
1771685127040000,0,240
1771685127044000,0,240
1771685127048000,0,240
1771685127052000,0,240
1771685127056000,0,240
1771685127060000,0,240
1771685127064000,0,240
1771685127068000,0,240
1771685127072000,0,240
1771685127076000,0,240
1771685127080000,0,240
1771685127084000,0,240
1771685127088000,0,240
1771685127092000,0,240
1771685127096000,0,240
1771685127100000,0,240
1771685127104000,0,240
1771685127108000,0,240
1771685127112000,0,240
1771685127116000,0,240
1771685127120000,0,240
1771685127124000,0,240
1771685127128000,0,240
1771685127132000,0,240
1771685127136000,0,240
1771685127140000,0,240
1771685127144000,0,240
1771685127148000,0,240
1771685127152000,0,240
1771685127156000,0,240
1771685127160000,0,240
1771685127164000,0,240
1771685127168000,0,240
1771685127172000,0,240
1771685127176000,0,240
1771685127180000,0,240
1771685127184000,0,240
1771685127188000,0,240
1771685127192000,0,240
1771685127196000,0,240
1771685127200000,0,240
1771685127204000,0,240
1771685127208000,0,240
1771685127212000,0,240
1771685127216000,0,240
1771685127220000,0,240
1771685127224000,0,240
1771685127228000,0,240
1771685127232000,0,240
1771685127236000,0,240
1771685127240000,0,240
1771685127244000,0,240
1771685127248000,0,240
1771685127252000,0,240
1771685127256000,0,240
1771685127260000,0,240
1771685127264000,0,240
1771685127268000,0,240
1771685127272000,0,240
1771685127276000,0,240
1771685127280000,0,240
1771685127284000,0,240
1771685127288000,0,240
1771685127292000,0,240
1771685127296000,0,240
1771685127300000,0,240
1771685127304000,0,240
1771685127308000,0,240
1771685127312000,0,240
1771685127316000,0,240
1771685127320000,0,240
1771685127324000,0,240
1771685127328000,0,240
1771685127332000,0,240
1771685127336000,0,240
1771685127340000,0,240
1771685127344000,0,240
1771685127348000,0,240
1771685127352000,0,240
1771685127356000,0,240
1771685127360000,0,240
1771685127364000,0,240
1771685127368000,0,240
1771685127372000,0,240
1771685127376000,0,240
1771685127380000,0,240
1771685127384000,0,240
1771685127388000,0,240
1771685127392000,0,240
1771685127396000,0,240
1771685127400000,0,240
1771685127404000,0,240
1771685127408000,0,240
1771685127412000,0,240
1771685127416000,0,240
1771685127420000,0,240
1771685127424000,0,240
1771685127428000,0,240
1771685127432000,0,240
1771685127436000,0,240
1771685127440000,0,240
1771685127444000,0,240
1771685127448000,0,240
1771685127452000,0,6
1771685127456000,0,240
1771685127460000,0,240
1771685127464000,0,240
1771685127468000,0,240
1771685127472000,0,240
1771685127476000,0,240
1771685127480000,0,240
1771685127484000,0,240
1771685127488000,0,240
1771685127492000,0,240
1771685127496000,0,240
1771685127500000,0,240
1771685127504000,0,240
1771685127508000,0,240
1771685127512000,0,240
1771685127516000,0,240
1771685127520000,0,240
1771685127524000,0,240
1771685127528000,0,240
1771685127532000,0,240
1771685127536000,0,240
1771685127540000,0,240
1771685127544000,0,240
1771685127548000,0,240
1771685127552000,0,240
1771685127556000,0,240
1771685127560000,0,240
1771685127564000,0,240
1771685127568000,0,240
1771685127572000,0,240
1771685127576000,0,240
1771685127580000,0,240
1771685127584000,0,240
1771685127588000,0,240
1771685127592000,0,240
1771685127596000,0,240
1771685127600000,0,240
1771685127604000,0,240
1771685127608000,0,240
1771685127612000,0,240
1771685127616000,0,240
1771685127620000,0,240
1771685127624000,0,240
1771685127628000,0,240
1771685127632000,0,240
1771685127636000,0,240
1771685127640000,0,240
1771685127644000,0,240
1771685127648000,0,240
1771685127652000,0,240
1771685127656000,0,240
1771685127660000,0,240
1771685127664000,0,240
1771685127668000,0,240
1771685127672000,0,240
1771685127676000,0,240
1771685127680000,0,240
1771685127684000,0,240
1771685127688000,0,240
1771685127692000,0,240
1771685127696000,0,240
1771685127700000,0,240
1771685127704000,0,240
1771685127708000,0,240
1771685127712000,0,240
