timestamp,pub_timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,publisher_id,temperature_source,calibration_count
1771685126616000,1771685126616000,1771685126592000,6620172,487.98544,95599.375,15.0,1.1555885,126,0,1
1771685126668000,1771685126668000,1771685126644000,6620172,487.97134,95599.49,15.0,1.1555899,126,0,1
1771685126720000,1771685126720000,1771685126696000,6620172,487.94318,95599.836,15.0,1.1555941,126,0,1
1771685126772000,1771685126772000,1771685126748000,6620172,488.03708,95598.75,15.0,1.155581,126,0,1
1771685126824000,1771685126824000,1771685126800000,6620172,488.03708,95598.734,15.0,1.1555808,126,0,1
1771685126876000,1771685126876000,1771685126852000,6620172,488.03238,95598.84,15.0,1.1555821,126,0,1
1771685126928000,1771685126928000,1771685126904000,6620172,488.02768,95598.86,15.0,1.1555823,126,0,1
1771685126980000,1771685126980000,1771685126956000,6620172,488.03708,95598.78,15.0,1.1555814,126,0,1
1771685127032000,1771685127032000,1771685127008000,6620172,488.03708,95598.79,15.0,1.1555815,126,0,1
1771685127084000,1771685127084000,1771685127060000,6620172,488.1122,95597.93,15.0,1.1555711,126,0,1
1771685127136000,1771685127136000,1771685127112000,6620172,488.15915,95597.36,15.0,1.1555642,126,0,1
1771685127188000,1771685127188000,1771685127164000,6620172,488.1122,95597.93,15.0,1.1555711,126,0,1
1771685127240000,1771685127240000,1771685127216000,6620172,488.17325,95597.24,15.0,1.1555628,126,0,1
1771685127292000,1771685127292000,1771685127268000,6620172,488.2108,95596.79,15.0,1.1555573,126,0,1
1771685127344000,1771685127344000,1771685127320000,6620172,488.27652,95596.055,15.0,1.1555485,126,0,1
1771685127396000,1771685127396000,1771685127372000,6620172,488.3282,95595.42,15.0,1.1555407,126,0,1
1771685127448000,1771685127448000,1771685127424000,6620172,488.37042,95594.945,15.0,1.155535,126,0,1
1771685127500000,1771685127500000,1771685127476000,6620172,488.3282,95595.41,15.0,1.1555406,126,0,1
1771685127552000,1771685127552000,1771685127528000,6620172,488.4033,95594.57,15.0,1.1555305,126,0,1
1771685127604000,1771685127604000,1771685127580000,6620172,488.44086,95594.13,15.0,1.1555252,126,0,1
1771685127656000,1771685127656000,1771685127632000,6620172,488.4972,95593.47,15.0,1.1555171,126,0,1
1771685127708000,1771685127708000,1771685127684000,6620172,488.577,95592.555,15.0,1.1555061,126,0,1
1771685127760000,1771685127760000,1771685127736000,6620172,488.56293,95592.72,15.0,1.155508,126,0,1
1771685127812000,1771685127812000,1771685127788000,6620172,488.6709,95591.5,15.0,1.1554934,126,0,1
1771685127864000,1771685127864000,1771685127840000,6620172,488.72726,95590.88,15.0,1.1554859,126,0,1
1771685127916000,1771685127916000,1771685127892000,6620172,488.7695,95590.36,15.0,1.1554796,126,0,1
1771685127968000,1771685127968000,1771685127944000,6620172,488.79297,95590.08,15.0,1.1554762,126,0,1
1771685128020000,1771685128020000,1771685127996000,6620172,488.84933,95589.47,15.0,1.1554688,126,0,1
1771685128072000,1771685128072000,1771685128048000,6620172,488.93384,95588.516,15.0,1.1554573,126,0,1
1771685128124000,1771685128124000,1771685128100000,6620172,489.0371,95587.305,15.0,1.1554426,126,0,1
1771685128176000,1771685128176000,1771685128152000,6620172,489.08408,95586.74,15.0,1.1554358,126,0,1
1771685128228000,1771685128228000,1771685128204000,6620172,489.11224,95586.46,15.0,1.1554325,126,0,1
1771685128280000,1771685128280000,1771685128256000,6620172,489.2202,95585.21,15.0,1.1554173,126,0,1
1771685128332000,1771685128332000,1771685128308000,6620172,489.31412,95584.13,15.0,1.1554043,126,0,1
1771685128384000,1771685128384000,1771685128360000,6620172,489.33762,95583.86,15.0,1.155401,126,0,1
1771685128436000,1771685128436000,1771685128412000,6620172,489.4315,95582.8,15.0,1.1553881,126,0,1
1771685128488000,1771685128488000,1771685128464000,6620172,489.42682,95582.82,15.0,1.1553885,126,0,1
1771685128540000,1771685128540000,1771685128516000,6620172,489.5254,95581.72,15.0,1.1553751,126,0,1
1771685128592000,1771685128592000,1771685128568000,6620172,489.68503,95579.88,15.0,1.155353,126,0,1
1771685128644000,1771685128644000,1771685128620000,6620172,489.7132,95579.54,15.0,1.1553488,126,0,1
1771685128696000,1771685128696000,1771685128672000,6620172,489.8165,95578.414,15.0,1.1553352,126,0,1
1771685128748000,1771685128748000,1771685128724000,6620172,489.8024,95578.54,15.0,1.1553366,126,0,1
1771685128800000,1771685128800000,1771685128776000,6620172,489.8963,95577.5,15.0,1.1553241,126,0,1
1771685128852000,1771685128852000,1771685128828000,6620172,489.94797,95576.84,15.0,1.1553162,126,0,1
1771685128904000,1771685128904000,1771685128880000,6620172,490.07004,95575.51,15.0,1.1553,126,0,1
1771685128956000,1771685128956000,1771685128932000,6620172,490.10287,95575.09,15.0,1.155295,126,0,1
1771685129008000,1771685129008000,1771685128984000,6620172,490.1686,95574.33,15.0,1.1552857,126,0,1
1771685129060000,1771685129060000,1771685129036000,6620172,490.2813,95573.055,15.0,1.1552703,126,0,1
1771685129112000,1771685129112000,1771685129088000,6620172,490.32825,95572.516,15.0,1.1552639,126,0,1
1771685129164000,1771685129164000,1771685129140000,6620172,490.40805,95571.59,15.0,1.1552527,126,0,1
1771685129216000,1771685129216000,1771685129192000,6620172,490.4785,95570.766,15.0,1.1552427,126,0,1
1771685129268000,1771685129268000,1771685129244000,6620172,490.5771,95569.68,15.0,1.1552296,126,0,1
1771685129320000,1771685129320000,1771685129296000,6620172,490.5818,95569.62,15.0,1.1552289,126,0,1
1771685129372000,1771685129372000,1771685129348000,6620172,490.71323,95568.09,15.0,1.1552104,126,0,1
1771685129424000,1771685129424000,1771685129400000,6620172,490.7649,95567.5,15.0,1.1552032,126,0,1
1771685129476000,1771685129476000,1771685129452000,6620172,490.86816,95566.33,15.0,1.155189,126,0,1
1771685129528000,1771685129528000,1771685129504000,6620172,490.88696,95566.14,15.0,1.1551868,126,0,1
1771685129580000,1771685129580000,1771685129556000,6620172,491.00903,95564.72,15.0,1.1551696,126,0,1
1771685129632000,1771685129632000,1771685129608000,6620172,491.00433,95564.76,15.0,1.1551701,126,0,1
1771685129684000,1771685129684000,1771685129660000,6620172,491.14047,95563.24,15.0,1.1551517,126,0,1
1771685129736000,1771685129736000,1771685129712000,6620172,491.18744,95562.68,15.0,1.1551449,126,0,1
1771685129788000,1771685129788000,1771685129764000,6620172,491.26724,95561.734,15.0,1.1551335,126,0,1
1771685129840000,1771685129840000,1771685129816000,6620172,491.37524,95560.54,15.0,1.1551191,126,0,1
1771685129892000,1771685129892000,1771685129868000,6620172,491.45035,95559.664,15.0,1.1551086,126,0,1
1771685129944000,1771685129944000,1771685129920000,6620172,491.55365,95558.45,15.0,1.1550939,126,0,1
1771685129996000,1771685129996000,1771685129972000,6620172,491.62408,95557.67,15.0,1.1550845,126,0,1
1771685130048000,1771685130048000,1771685130024000,6620172,491.67102,95557.11,15.0,1.1550777,126,0,1
1771685130100000,1771685130100000,1771685130076000,6620172,491.7133,95556.66,15.0,1.1550722,126,0,1
1771685130152000,1771685130152000,1771685130128000,6620172,491.8025,95555.64,15.0,1.1550599,126,0,1
1771685130204000,1771685130204000,1771685130180000,6620172,491.8729,95554.836,15.0,1.1550502,126,0,1
1771685130256000,1771685130256000,1771685130232000,6620172,492.01376,95553.2,15.0,1.1550304,126,0,1
1771685130308000,1771685130308000,1771685130284000,6620172,492.03723,95552.914,15.0,1.1550269,126,0,1
1771685130360000,1771685130360000,1771685130336000,6620172,492.14053,95551.734,15.0,1.1550126,126,0,1
1771685130412000,1771685130412000,1771685130388000,6620172,492.22504,95550.8,15.0,1.1550013,126,0,1
1771685130464000,1771685130464000,1771685130440000,6620172,492.31424,95549.76,15.0,1.1549888,126,0,1
1771685130516000,1771685130516000,1771685130492000,6620172,492.36588,95549.18,15.0,1.1549817,126,0,1
1771685130568000,1771685130568000,1771685130544000,6620172,492.50674,95547.586,15.0,1.1549625,126,0,1
1771685130620000,1771685130620000,1771685130596000,6620172,492.5208,95547.38,15.0,1.15496,126,0,1
1771685130672000,1771685130672000,1771685130648000,6620172,492.65698,95545.83,15.0,1.1549413,126,0,1
1771685130724000,1771685130724000,1771685130700000,6620172,492.70862,95545.25,15.0,1.1549343,126,0,1
1771685130776000,1771685130776000,1771685130752000,6620172,492.71802,95545.14,15.0,1.154933,126,0,1
1771685130828000,1771685130828000,1771685130804000,6620172,492.80252,95544.16,15.0,1.154921,126,0,1
1771685130880000,1771685130880000,1771685130856000,6620172,492.9387,95542.63,15.0,1.1549027,126,0,1
1771685130932000,1771685130932000,1771685130908000,6620172,492.98563,95542.086,15.0,1.154896,126,0,1
1771685130984000,1771685130984000,1771685130960000,6620172,493.06076,95541.21,15.0,1.1548854,126,0,1
1771685131036000,1771685131036000,1771685131012000,6620172,493.15933,95540.08,15.0,1.1548718,126,0,1
1771685131088000,1771685131088000,1771685131064000,6620172,493.211,95539.516,15.0,1.154865,126,0,1
1771685131140000,1771685131140000,1771685131116000,6620172,493.3049,95538.42,15.0,1.1548518,126,0,1
1771685131192000,1771685131192000,1771685131168000,6620172,493.3753,95537.63,15.0,1.1548423,126,0,1
1771685131244000,1771685131244000,1771685131220000,6620172,493.45044,95536.766,15.0,1.1548318,126,0,1
1771685131296000,1771685131296000,1771685131272000,6620172,493.50208,95536.164,15.0,1.1548245,126,0,1
1771685131348000,1771685131348000,1771685131324000,6620172,493.61475,95534.89,15.0,1.1548091,126,0,1
1771685131400000,1771685131400000,1771685131376000,6620172,493.6429,95534.54,15.0,1.1548048,126,0,1
1771685131452000,1771685131452000,1771685131428000,6620172,493.77438,95533.04,15.0,1.1547867,126,0,1
1771685131504000,1771685131504000,1771685131480000,6620172,493.84012,95532.29,15.0,1.1547776,126,0,1
1771685131556000,1771685131556000,1771685131532000,6620172,493.92932,95531.28,15.0,1.1547655,126,0,1
1771685131608000,1771685131608000,1771685131584000,6620172,493.99036,95530.555,15.0,1.1547567,126,0,1
1771685131660000,1771685131660000,1771685131636000,6620172,494.0561,95529.79,15.0,1.1547474,126,0,1
1771685131712000,1771685131712000,1771685131688000,6620172,494.11243,95529.17,15.0,1.15474,126,0,1
1771685131764000,1771685131764000,1771685131740000,6620172,494.20163,95528.164,15.0,1.1547277,126,0,1
1771685131816000,1771685131816000,1771685131792000,6620172,494.28613,95527.18,15.0,1.1547159,126,0,1
1771685131868000,1771685131868000,1771685131844000,6620172,494.3425,95526.516,15.0,1.1547078,126,0,1
1771685131920000,1771685131920000,1771685131896000,6620172,494.44577,95525.37,15.0,1.154694,126,0,1
1771685131972000,1771685131972000,1771685131948000,6620172,494.53967,95524.29,15.0,1.154681,126,0,1
1771685132024000,1771685132024000,1771685132000000,6620172,494.6148,95523.445,15.0,1.1546707,126,0,1
1771685132076000,1771685132076000,1771685132052000,6620172,494.65704,95522.92,15.0,1.1546644,126,0,1
1771685132128000,1771685132128000,1771685132104000,6620172,494.76974,95521.66,15.0,1.1546491,126,0,1
1771685132180000,1771685132180000,1771685132156000,6620172,494.84955,95520.75,15.0,1.1546382,126,0,1
1771685132232000,1771685132232000,1771685132208000,6620172,494.89648,95520.2,15.0,1.1546315,126,0,1
1771685132284000,1771685132284000,1771685132260000,6620172,494.9904,95519.12,15.0,1.1546184,126,0,1
1771685132336000,1771685132336000,1771685132312000,6620172,495.01855,95518.82,15.0,1.1546148,126,0,1
1771685132388000,1771685132388000,1771685132364000,6620172,495.13596,95517.445,15.0,1.1545982,126,0,1
1771685132440000,1771685132440000,1771685132416000,6620172,495.25803,95516.055,15.0,1.1545814,126,0,1
1771685132492000,1771685132492000,1771685132468000,6620172,495.30496,95515.5,15.0,1.1545746,126,0,1
1771685132544000,1771685132544000,1771685132520000,6620172,495.39417,95514.484,15.0,1.1545624,126,0,1
1771685132596000,1771685132596000,1771685132572000,6620172,495.42703,95514.125,15.0,1.1545581,126,0,1
1771685132648000,1771685132648000,1771685132624000,6620172,495.5585,95512.61,15.0,1.1545397,126,0,1
1771685132700000,1771685132700000,1771685132676000,6620172,495.61954,95511.914,15.0,1.1545314,126,0,1
1771685132752000,1771685132752000,1771685132728000,6620172,495.65707,95511.49,15.0,1.1545262,126,0,1
1771685132804000,1771685132804000,1771685132780000,6620172,495.812,95509.71,15.0,1.1545047,126,0,1
1771685132856000,1771685132856000,1771685132832000,6620172,495.85428,95509.22,15.0,1.1544987,126,0,1
1771685132908000,1771685132908000,1771685132884000,6620172,495.9294,95508.36,15.0,1.1544883,126,0,1
1771685132960000,1771685132960000,1771685132936000,6620172,496.01862,95507.36,15.0,1.1544763,126,0,1
1771685133012000,1771685133012000,1771685132988000,6620172,496.08902,95506.53,15.0,1.1544663,126,0,1
1771685133064000,1771685133064000,1771685133040000,6620172,496.136,95505.99,15.0,1.1544597,126,0,1
1771685133116000,1771685133116000,1771685133092000,6620172,496.17355,95505.555,15.0,1.1544545,126,0,1
1771685133168000,1771685133168000,1771685133144000,6620172,496.33786,95503.67,15.0,1.1544317,126,0,1
1771685133220000,1771685133220000,1771685133196000,6620172,496.4083,95502.91,15.0,1.1544224,126,0,1
1771685133272000,1771685133272000,1771685133248000,6620172,496.4834,95502.016,15.0,1.1544117,126,0,1
1771685133324000,1771685133324000,1771685133300000,6620172,496.5914,95500.82,15.0,1.1543972,126,0,1
1771685133376000,1771685133376000,1771685133352000,6620172,496.65244,95500.12,15.0,1.1543888,126,0,1
1771685133428000,1771685133428000,1771685133404000,6620172,496.70407,95499.5,15.0,1.1543813,126,0,1
1771685133480000,1771685133480000,1771685133456000,6620172,496.7792,95498.62,15.0,1.1543705,126,0,1
1771685133532000,1771685133532000,1771685133508000,6620172,496.88718,95497.42,15.0,1.1543561,126,0,1
1771685133584000,1771685133584000,1771685133560000,6620172,496.97168,95496.46,15.0,1.1543446,126,0,1
1771685133636000,1771685133636000,1771685133612000,6620172,497.07498,95495.234,15.0,1.1543297,126,0,1
1771685133688000,1771685133688000,1771685133664000,6620172,497.13602,95494.54,15.0,1.1543213,126,0,1
1771685133740000,1771685133740000,1771685133716000,6620172,497.17828,95494.086,15.0,1.1543158,126,0,1
1771685133792000,1771685133792000,1771685133768000,6620172,497.28625,95492.83,15.0,1.1543006,126,0,1
1771685133844000,1771685133844000,1771685133820000,6620172,497.33322,95492.29,15.0,1.1542941,126,0,1
1771685133896000,1771685133896000,1771685133872000,6620172,497.45996,95490.83,15.0,1.1542765,126,0,1
1771685133948000,1771685133948000,1771685133924000,6620172,497.48813,95490.516,15.0,1.1542727,126,0,1
1771685134000000,1771685134000000,1771685133976000,6620172,497.55856,95489.734,15.0,1.1542633,126,0,1
1771685134052000,1771685134052000,1771685134028000,6620172,497.6243,95488.99,15.0,1.1542542,126,0,1
1771685134104000,1771685134104000,1771685134080000,6620172,497.69003,95488.2,15.0,1.1542447,126,0,1
1771685134156000,1771685134156000,1771685134132000,6620172,497.75577,95487.445,15.0,1.1542356,126,0,1
1771685134208000,1771685134208000,1771685134184000,6620172,497.85434,95486.305,15.0,1.1542218,126,0,1
1771685134260000,1771685134260000,1771685134236000,6620172,497.96234,95485.12,15.0,1.1542073,126,0,1
1771685134312000,1771685134312000,1771685134288000,6620172,498.02808,95484.33,15.0,1.1541978,126,0,1
1771685134364000,1771685134364000,1771685134340000,6620172,498.0891,95483.62,15.0,1.1541892,126,0,1
1771685134416000,1771685134416000,1771685134392000,6620172,498.13135,95483.17,15.0,1.1541839,126,0,1
1771685134468000,1771685134468000,1771685134444000,6620172,498.25342,95481.79,15.0,1.1541672,126,0,1
1771685134520000,1771685134520000,1771685134496000,6620172,498.34732,95480.695,15.0,1.154154,126,0,1
1771685134572000,1771685134572000,1771685134548000,6620172,498.4882,95479.07,15.0,1.1541343,126,0,1
1771685134624000,1771685134624000,1771685134600000,6620172,498.53043,95478.59,15.0,1.1541286,126,0,1
1771685134676000,1771685134676000,1771685134652000,6620172,498.61026,95477.7,15.0,1.1541178,126,0,1
1771685134728000,1771685134728000,1771685134704000,6620172,498.6713,95476.99,15.0,1.1541092,126,0,1
1771685134780000,1771685134780000,1771685134756000,6620172,498.78867,95475.62,15.0,1.1540926,126,0,1
1771685134832000,1771685134832000,1771685134808000,6620172,498.8403,95475.055,15.0,1.1540858,126,0,1
1771685134884000,1771685134884000,1771685134860000,6620172,498.9483,95473.8,15.0,1.1540706,126,0,1
1771685134936000,1771685134936000,1771685134912000,6620172,499.06097,95472.5,15.0,1.1540549,126,0,1
1771685134988000,1771685134988000,1771685134964000,6620172,499.16895,95471.25,15.0,1.1540397,126,0,1
1771685135040000,1771685135040000,1771685135016000,6620172,499.27695,95470.04,15.0,1.1540252,126,0,1
1771685135092000,1771685135092000,1771685135068000,6620172,499.38022,95468.875,15.0,1.1540111,126,0,1
1771685135144000,1771685135144000,1771685135120000,6620172,499.48352,95467.64,15.0,1.1539961,126,0,1
1771685135196000,1771685135196000,1771685135172000,6620172,499.7042,95465.164,15.0,1.1539662,126,0,1
1771685135248000,1771685135248000,1771685135224000,6620172,499.82156,95463.78,15.0,1.1539495,126,0,1
1771685135300000,1771685135300000,1771685135276000,6620172,499.92487,95462.59,15.0,1.1539352,126,0,1
1771685135352000,1771685135352000,1771685135328000,6620172,500.10797,95460.53,15.0,1.1539102,126,0,1
1771685135404000,1771685135404000,1771685135380000,6620172,500.21124,95459.33,15.0,1.1538956,126,0,1
1771685135456000,1771685135456000,1771685135432000,6620172,500.39905,95457.18,15.0,1.1538697,126,0,1
1771685135508000,1771685135508000,1771685135484000,6620172,500.58685,95455.04,15.0,1.1538439,126,0,1
1771685135560000,1771685135560000,1771685135536000,6620172,500.7371,95453.33,15.0,1.1538231,126,0,1
1771685135612000,1771685135612000,1771685135588000,6620172,500.90143,95451.45,15.0,1.1538005,126,0,1
1771685135664000,1771685135664000,1771685135640000,6620172,501.05167,95449.71,15.0,1.1537794,126,0,1
1771685135716000,1771685135716000,1771685135692000,6620172,501.1831,95448.22,15.0,1.1537614,126,0,1
1771685135768000,1771685135768000,1771685135744000,6620172,501.39908,95445.75,15.0,1.1537316,126,0,1
1771685135820000,1771685135820000,1771685135796000,6620172,501.49298,95444.71,15.0,1.153719,126,0,1
1771685135872000,1771685135872000,1771685135848000,6620172,501.6714,95442.61,15.0,1.1536936,126,0,1
1771685135924000,1771685135924000,1771685135900000,6620172,501.8686,95440.42,15.0,1.1536671,126,0,1
1771685135976000,1771685135976000,1771685135952000,6620172,501.97656,95439.16,15.0,1.1536518,126,0,1
1771685136028000,1771685136028000,1771685136004000,6620172,502.10803,95437.64,15.0,1.1536335,126,0,1
1771685136080000,1771685136080000,1771685136056000,6620172,502.29114,95435.555,15.0,1.1536083,126,0,1
1771685136132000,1771685136132000,1771685136108000,6620172,502.4179,95434.11,15.0,1.1535908,126,0,1
1771685136184000,1771685136184000,1771685136160000,6620172,502.5916,95432.12,15.0,1.1535667,126,0,1
1771685136236000,1771685136236000,1771685136212000,6620172,502.74185,95430.36,15.0,1.1535455,126,0,1
1771685136288000,1771685136288000,1771685136264000,6620172,502.92026,95428.36,15.0,1.1535213,126,0,1
1771685136340000,1771685136340000,1771685136316000,6620172,503.06583,95426.67,15.0,1.1535009,126,0,1
1771685136392000,1771685136392000,1771685136368000,6620172,503.24893,95424.59,15.0,1.1534758,126,0,1
1771685136444000,1771685136444000,1771685136420000,6620172,503.41324,95422.734,15.0,1.1534534,126,0,1
1771685136496000,1771685136496000,1771685136472000,6620172,503.51184,95421.58,15.0,1.1534394,126,0,1
1771685136548000,1771685136548000,1771685136524000,6620172,503.65268,95419.96,15.0,1.1534199,126,0,1
1771685136600000,1771685136600000,1771685136576000,6620172,503.85928,95417.57,15.0,1.1533909,126,0,1
1771685136652000,1771685136652000,1771685136628000,6620172,503.96725,95416.36,15.0,1.1533762,126,0,1
1771685136704000,1771685136704000,1771685136680000,6620172,504.1222,95414.59,15.0,1.1533549,126,0,1
