timestamp,pub_timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro,publisher_id
1771685122616000,1771685122616000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037769813,0.008103167,7.6825435e-11,-0.008236054,-0.029879466,-9.79918,-0.002428803,-0.0022796658,-0.0016618127,0.0004930076,0.0017211509,0.001383533,7.383406e-05,5.2472613e-05,5.8401885e-05,0.0,0.0,126
1771685122716000,1771685122716000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038086295,0.008139972,6.430042e-11,0.0070868367,-0.018195761,-9.7979355,-0.0006391588,-0.0008735168,0.0013848438,0.001686452,0.000728945,0.00082156685,4.167983e-05,5.8438767e-05,5.361875e-05,0.0,0.0,126
1771685122816000,1771685122816000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039179403,0.008186371,9.710705e-11,-0.00842759,-0.026240278,-9.798893,-0.0027057717,0.003387541,0.00019174778,0.0012181501,0.0017910646,0.0010481866,5.704487e-05,7.434944e-05,5.451429e-05,0.0,0.0,126
1771685122916000,1771685122916000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040283427,0.007872347,4.866045e-11,0.0013407525,-0.023558773,-9.794009,-0.00040480046,-0.0029188246,-6.3915875e-05,0.0007662425,0.0012332259,0.0013946163,2.986574e-05,2.3384206e-05,4.4169745e-05,0.0,0.0,126
1771685123016000,1771685123016000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03891341,0.008223523,8.297543e-11,-0.025187002,-0.038690127,-9.816993,0.002514024,-0.0009800433,0.0018748653,0.0008035209,0.0007101625,0.0010311946,3.0604297e-05,6.81743e-05,7.596273e-05,0.0,0.0,126
1771685123116000,1771685123116000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03920451,0.007747356,5.9391034e-11,0.003734955,-0.020015355,-9.811822,-0.0032597093,-0.00012783163,0.0007243798,0.000884708,0.0012615047,0.0012112618,2.1899525e-05,3.7076374e-05,4.5412336e-05,0.0,0.0,126
1771685123216000,1771685123216000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03852979,0.0077926796,6.406526e-11,0.0055545475,-0.0369663,-9.805214,-0.00089482206,0.00051132694,-0.0005965481,0.00091988465,0.001192814,0.0009969337,4.4652028e-05,6.419782e-05,3.596617e-05,0.0,0.0,126
1771685123316000,1771685123316000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03764945,0.0075617433,5.0148614e-11,-0.023750482,-0.021834947,-9.805596,8.522121e-05,0.002812298,-0.0007030746,0.001300694,0.00078307604,0.0013385297,2.8503991e-05,2.6443406e-05,3.6495738e-05,0.0,0.0,126
1771685123416000,1771685123416000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037494242,0.007604807,5.2319038e-11,-0.007182605,-0.03016677,-9.821015,0.0040053944,-0.00074568513,-0.0026205506,0.0011416635,0.0012200037,0.00097066653,1.9530655e-05,5.5131804e-05,5.4515236e-05,0.0,0.0,126
1771685123516000,1771685123516000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037829768,0.007678693,6.9642715e-11,-0.0036391867,-0.03505094,-9.819579,-0.003536678,-0.002876214,0.0023435818,0.0012453783,0.001386658,0.0012572769,2.7775835e-05,4.8346712e-05,3.5934965e-05,0.0,0.0,126
1771685123616000,1771685123616000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03928466,0.0076014623,3.9985234e-11,-0.009481038,-0.020973036,-9.80598,-0.0019813918,-0.00036219007,0.0004261057,0.00085958187,0.0017885808,0.0013979528,3.6892918e-05,5.659095e-05,3.5982248e-05,0.0,0.0,126
1771685123716000,1771685123716000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039280478,0.007511502,6.7607614e-11,-0.012162545,-0.025474135,-9.783283,0.0027270769,0.0032170988,-0.0012144016,0.0012156663,0.0006075561,0.0018258415,2.6225905e-05,3.1288953e-05,4.2992404e-05,0.0,0.0,126
1771685123816000,1771685123816000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037901595,0.0074958033,7.316244e-11,0.005554548,-0.024420686,-9.812971,0.003089267,-0.00095873786,0.0006178535,0.0007990307,0.0010919844,0.0010059549,4.6148063e-05,6.74017e-05,3.7345886e-05,0.0,0.0,126
1771685123916000,1771685123916000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037250515,0.007628196,7.226163e-11,0.0027772742,-0.025378367,-9.808565,0.0006817693,-0.0016831178,-0.00089482224,0.0014615587,0.0008961342,0.0007074577,3.9162493e-05,5.4485918e-05,5.8245845e-05,0.0,0.0,126
