timestamp,pub_timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,publisher_id,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
1771685151280000,1771685151280000,-1.6763806e-08,2.3748726e-08,-1.29657565e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151288000,1771685151288000,-2.4447218e-09,1.8946594e-08,-8.934876e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151296000,1771685151296000,-1.4581019e-08,2.0954758e-09,-3.274181e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151304000,1771685151304000,1.2223609e-08,-2.0256266e-08,-1.800072e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151312000,1771685151312000,-3.9115548e-08,4.1909516e-09,6.686605e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151320000,1771685151320000,-6.519258e-09,2.0954758e-08,-7.566996e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151328000,1771685151328000,-8.556526e-09,-1.3664248e-08,-7.887138e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151336000,1771685151336000,3.8417056e-09,-5.2386895e-09,-1.2878445e-09,0.0,0.0,2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151344000,1771685151344000,1.2922101e-08,9.909854e-09,-8.185452e-09,0.0,0.0,2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151352000,1771685151352000,-1.3518729e-08,-7.858034e-09,1.0144504e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151360000,1771685151360000,1.21071935e-08,1.5832484e-08,-7.381459e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151368000,1771685151368000,-1.3969839e-09,7.9744495e-09,1.7374987e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151376000,1771685151376000,-1.3234967e-08,7.450581e-09,-3.0559022e-09,0.0,0.0,-5.9604645e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151384000,1771685151384000,1.071021e-08,-5.4133125e-09,-4.0745363e-10,0.0,0.0,-5.9604645e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151392000,1771685151392000,-3.655441e-08,-4.656613e-10,1.436274e-08,0.0,0.0,2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151400000,1771685151400000,-1.5686965e-08,1.0360964e-08,1.2980308e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151408000,1771685151408000,0.0,3.608875e-09,9.720679e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151416000,1771685151416000,-7.21775e-09,0.0,3.8417056e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151424000,1771685151424000,-7.625204e-09,7.625204e-09,3.4924597e-10,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151432000,1771685151432000,-8.061761e-09,-5.7043508e-09,-5.7625584e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151440000,1771685151440000,1.071021e-08,-6.2864274e-09,-5.005859e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151448000,1771685151448000,-4.1909516e-09,2.3283064e-09,7.392373e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151456000,1771685151456000,3.0500814e-08,1.7542334e-08,-3.1199306e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151464000,1771685151464000,-5.529728e-09,-1.44355e-08,-4.8894435e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151472000,1771685151472000,1.618173e-08,1.8626451e-08,1.3562385e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151480000,1771685151480000,-5.378388e-08,-1.14087015e-08,1.8626451e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151488000,1771685151488000,1.9092113e-08,1.1059456e-09,1.4784746e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151496000,1771685151496000,2.8288923e-08,-1.2572855e-08,-1.0011718e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151504000,1771685151504000,-7.21775e-09,4.4237822e-09,-4.8894435e-09,0.0,0.0,2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151512000,1771685151512000,-3.8184226e-08,-8.96398e-09,3.3760443e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151520000,1771685151520000,1.792796e-08,-1.4202669e-08,1.6647391e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151528000,1771685151528000,-4.2957254e-08,-8.8475645e-09,7.916242e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151536000,1771685151536000,3.2188836e-08,7.799827e-09,-6.4028427e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151544000,1771685151544000,-1.2776582e-08,1.4086254e-08,2.0489097e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151552000,1771685151552000,-3.4458935e-08,-9.313226e-10,9.837095e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151560000,1771685151560000,-2.339948e-08,-1.238368e-08,7.858034e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151568000,1771685151568000,-3.3760443e-09,1.14087015e-08,9.313226e-10,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151576000,1771685151576000,4.1443855e-08,-9.371433e-09,2.3486791e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151584000,1771685151584000,1.1874363e-08,3.4924597e-09,-1.1728844e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151592000,1771685151592000,3.7951395e-08,9.546056e-09,2.674642e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151600000,1771685151600000,2.3283064e-08,-4.0745363e-09,-1.3387762e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151608000,1771685151608000,-3.958121e-08,-1.7462298e-09,-1.2121745e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151616000,1771685151616000,1.3271347e-08,-5.355105e-09,1.891749e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151624000,1771685151624000,5.122274e-09,-7.3341653e-09,9.0221874e-10,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151632000,1771685151632000,-1.071021e-08,-4.4237822e-09,-1.5410478e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151640000,1771685151640000,1.8248102e-08,-2.2118911e-09,-1.1350494e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151648000,1771685151648000,-1.3737008e-08,-2.8667273e-09,-1.2805685e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151656000,1771685151656000,-2.3050234e-08,9.778887e-09,3.5215635e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151664000,1771685151664000,2.6775524e-08,2.2664608e-08,-5.529728e-10,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151672000,1771685151672000,1.6880222e-08,2.165325e-08,-5.2677933e-09,0.0,0.0,-5.9604645e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151680000,1771685151680000,-3.0064257e-08,1.0957592e-08,-1.9790605e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151688000,1771685151688000,8.440111e-09,1.6945705e-08,6.4610504e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151696000,1771685151696000,-1.5366822e-08,-2.2351742e-08,-9.109499e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151704000,1771685151704000,2.0954758e-08,-2.3283064e-09,9.433279e-09,0.0,0.0,2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151712000,1771685151712000,3.1664968e-08,-1.7695129e-08,-4.9330993e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151720000,1771685151720000,-4.5911293e-09,-1.8568244e-08,-9.124051e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151728000,1771685151728000,2.575689e-08,2.3283064e-10,1.3329554e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151736000,1771685151736000,4.0163286e-09,1.9557774e-08,2.3224857e-08,0.0,0.0,-5.9604645e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151744000,1771685151744000,3.7252903e-09,7.683411e-09,-3.3760443e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151752000,1771685151752000,-2.142042e-08,1.4028046e-08,2.5815098e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151760000,1771685151760000,-1.9790605e-08,8.8475645e-09,3.9872248e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151768000,1771685151768000,1.7229468e-08,-1.3969839e-09,-2.8230716e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151776000,1771685151776000,-3.7718564e-08,1.7462298e-08,-2.9685907e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151784000,1771685151784000,-1.717126e-08,-1.3271347e-08,1.5483238e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151792000,1771685151792000,-3.934838e-08,2.561137e-09,-1.7316779e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151800000,1771685151800000,5.122274e-09,-1.7054845e-08,2.2560926e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151808000,1771685151808000,1.1175871e-08,1.1525117e-08,-1.0359145e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151816000,1771685151816000,2.4214387e-08,6.4610504e-09,-1.9936124e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151824000,1771685151824000,-2.7706847e-08,-5.84987e-09,2.1391315e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151832000,1771685151832000,-3.678724e-08,1.9092113e-08,2.4170731e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151840000,1771685151840000,-9.313226e-09,2.5029294e-09,4.0995474e-10,0.0,0.0,-5.9604645e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151848000,1771685151848000,4.8894435e-09,-7.916242e-09,-3.1017407e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151856000,1771685151856000,-2.3865141e-08,-7.916242e-09,-2.8576324e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151864000,1771685151864000,6.519258e-09,-1.1597876e-08,-2.6338967e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151872000,1771685151872000,1.44355e-08,1.816079e-08,-8.236384e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151880000,1771685151880000,-1.6967533e-08,2.910383e-09,-2.3195753e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151888000,1771685151888000,1.5133992e-08,6.9849193e-09,-3.8999133e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151896000,1771685151896000,-9.546056e-09,1.8626451e-09,-2.705201e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151904000,1771685151904000,-6.2864274e-09,-4.1909516e-09,1.5366822e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151912000,1771685151912000,1.21071935e-08,-1.6647391e-08,-1.0957592e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151920000,1771685151920000,1.0477379e-08,-2.0954758e-08,-1.6065314e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151928000,1771685151928000,2.7939677e-08,1.8626451e-09,1.5250407e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151936000,1771685151936000,-2.8143404e-08,-9.313226e-09,-4.7148205e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151944000,1771685151944000,-2.3865141e-08,0.0,-1.1146767e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151952000,1771685151952000,-2.1158485e-08,-1.5832484e-08,1.6581907e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151960000,1771685151960000,1.4901161e-08,-7.21775e-09,1.5905243e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151968000,1771685151968000,-1.5628757e-08,-2.3283064e-09,3.357127e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151976000,1771685151976000,-2.3050234e-08,1.3969839e-09,-1.8626451e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151984000,1771685151984000,-2.561137e-09,6.4028427e-09,2.431625e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685151992000,1771685151992000,-2.089655e-08,-4.656613e-10,1.8335413e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152000000,1771685152000000,1.9208528e-09,1.6298145e-09,-2.1536835e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152008000,1771685152008000,5.2183168e-08,1.8626451e-09,2.1536835e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152016000,1771685152016000,1.0884833e-08,3.3760443e-09,-1.6443664e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152024000,1771685152024000,4.377216e-08,4.1909516e-09,-1.8830178e-08,0.0,0.0,2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152032000,1771685152032000,-3.236346e-08,-1.792796e-08,1.7113052e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152040000,1771685152040000,-2.2351742e-08,-1.5097612e-08,-9.313226e-10,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152048000,1771685152048000,-2.1769665e-08,-2.3283064e-09,1.9208528e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152056000,1771685152056000,-1.071021e-08,-1.5541445e-08,-4.3655746e-10,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152064000,1771685152064000,-3.3003744e-08,8.789357e-09,-2.2439053e-08,0.0,0.0,2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152072000,1771685152072000,-3.7252903e-09,-2.3283064e-10,2.561137e-09,0.0,0.0,2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152080000,1771685152080000,-4.656613e-09,-2.240995e-09,-1.3504177e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152088000,1771685152088000,-4.0978193e-08,-3.958121e-09,-8.8475645e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152096000,1771685152096000,-1.6298145e-08,1.8859282e-08,-1.8742867e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152104000,1771685152104000,2.9802322e-08,1.2631062e-08,8.58563e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152112000,1771685152112000,-2.6775524e-08,9.429641e-09,-2.0023435e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152120000,1771685152120000,-5.122274e-09,-2.0023435e-08,1.792796e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152128000,1771685152128000,5.2386895e-10,2.0954758e-09,-5.3987605e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152136000,1771685152136000,4.1909516e-09,2.689194e-08,6.9994712e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152144000,1771685152144000,3.1664968e-08,1.1059456e-08,-3.085006e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152152000,1771685152152000,4.307367e-09,-1.868466e-08,2.0198058e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152160000,1771685152160000,-3.259629e-09,-6.693881e-09,1.8859282e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152168000,1771685152168000,3.7718564e-08,8.4983185e-09,1.5366822e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152176000,1771685152176000,2.2526365e-08,-9.313226e-10,-7.1449904e-09,0.0,0.0,-5.9604645e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152184000,1771685152184000,1.9092113e-08,-1.1641532e-09,-8.96398e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152192000,1771685152192000,5.2386895e-10,-7.683411e-09,-1.1161319e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152200000,1771685152200000,1.2805685e-09,-5.122274e-09,-8.3164196e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152208000,1771685152208000,-1.2572855e-08,3.7252903e-09,-8.8330125e-09,0.0,0.0,-5.9604645e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152216000,1771685152216000,-2.73576e-08,1.9848812e-08,8.036295e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152224000,1771685152224000,4.656613e-09,-5.5879354e-09,-4.3655746e-11,0.0,0.0,-5.9604645e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152232000,1771685152232000,3.5506673e-09,-7.916242e-09,2.6193447e-10,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152240000,1771685152240000,1.7695129e-08,-2.4796464e-08,4.0745363e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152248000,1771685152248000,-2.1187589e-08,7.3341653e-09,-8.702045e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152256000,1771685152256000,1.3038516e-08,-1.7695129e-08,-7.2759576e-10,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152264000,1771685152264000,-4.656613e-09,1.8626451e-09,1.1059456e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152272000,1771685152272000,-1.9266736e-08,1.071021e-08,3.1403033e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152280000,1771685152280000,-6.041955e-08,2.0954758e-09,-5.529728e-09,0.0,0.0,-5.9604645e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152288000,1771685152288000,-4.773028e-09,-1.1874363e-08,-1.6327249e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152296000,1771685152296000,-6.9849193e-09,6.9849193e-09,1.5337719e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152304000,1771685152304000,1.7345883e-08,-1.1874363e-08,-6.519258e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152312000,1771685152312000,-7.21775e-09,2.2118911e-08,-2.415618e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152320000,1771685152320000,7.450581e-09,-8.614734e-09,1.8044375e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152328000,1771685152328000,-3.7485734e-08,5.122274e-09,6.024493e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152336000,1771685152336000,1.21071935e-08,1.14087015e-08,1.0157237e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152344000,1771685152344000,-9.546056e-09,1.7753337e-08,7.508788e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152352000,1771685152352000,1.7462298e-09,-4.1909516e-09,-5.355105e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152360000,1771685152360000,-2.8871e-08,1.2572855e-08,1.0913936e-08,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152368000,1771685152368000,1.7462298e-08,-8.440111e-09,2.6193447e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152376000,1771685152376000,-1.31258275e-08,1.9557774e-08,4.2200554e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152384000,1771685152384000,-6.9849193e-09,8.8475645e-09,1.3569661e-09,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152392000,1771685152392000,-2.3283064e-10,-1.9208528e-08,3.801688e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152400000,1771685152400000,-1.3387762e-08,6.9849193e-09,-2.167144e-08,0.0,0.0,-2.9802322e-08,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685152408000,1771685152408000,-6.0535967e-09,1.1641532e-10,-9.5333235e-09,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
