timestamp,pub_timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel,publisher_id
1771685123212000,1771685123212000,32767,32767,32767,32767,32767,32767,32767,160
1771685123216000,1771685123216000,32767,32767,32767,32767,32767,32767,32767,160
1771685123220000,1771685123220000,32767,32767,32767,32767,32767,32767,32767,160
1771685123224000,1771685123224000,32767,32767,32767,32767,32767,0,32767,160
1771685123228000,1771685123228000,32767,32767,32767,32767,32767,0,32767,160
1771685123232000,1771685123232000,32767,32767,32767,32767,32767,32767,32767,160
1771685123236000,1771685123236000,32767,32767,32767,32767,0,32767,32767,160
1771685123240000,1771685123240000,32767,32767,32767,32767,32767,32767,32767,160
1771685123244000,1771685123244000,32767,32767,32767,32767,32767,32767,32767,160
1771685123248000,1771685123248000,32767,32767,32767,32767,32767,32767,32767,160
1771685123252000,1771685123252000,32767,32767,32767,32767,32767,32767,32767,160
1771685123256000,1771685123256000,32767,32767,32767,32767,32767,32767,32767,160
1771685123260000,1771685123260000,32767,32767,32767,32767,32767,32767,32767,160
1771685123264000,1771685123264000,32767,32767,32767,32767,32767,32767,32767,160
1771685123268000,1771685123268000,32767,32767,32767,32767,32767,32767,32767,160
1771685123272000,1771685123272000,32767,32767,32767,32767,32767,32767,32767,160
1771685123276000,1771685123276000,32767,32767,32767,32767,32767,32767,32767,160
1771685123280000,1771685123280000,32767,32767,32767,32767,32767,32767,32767,160
1771685123284000,1771685123284000,32767,32767,32767,32767,32767,32767,32767,160
1771685123288000,1771685123288000,32767,32767,32767,32767,0,32767,32767,160
1771685123292000,1771685123292000,32767,32767,32767,32767,32767,32767,32767,160
1771685123296000,1771685123296000,32767,32767,32767,32767,32767,32767,32767,160
1771685123300000,1771685123300000,32767,32767,32767,32767,32767,32767,32767,160
1771685123304000,1771685123304000,32767,32767,32767,32767,32767,32767,32767,160
1771685123308000,1771685123308000,32767,32767,32767,32767,32767,32767,32767,160
1771685123312000,1771685123312000,32767,32767,32767,32767,32767,32767,32767,160
1771685123316000,1771685123316000,32767,32767,32767,32767,32767,32767,32767,160
1771685123320000,1771685123320000,32767,32767,32767,32767,32767,32767,32767,160
1771685123324000,1771685123324000,32767,32767,32767,32767,32767,32767,32767,160
1771685123328000,1771685123328000,32767,32767,32767,32767,32767,32767,32767,160
1771685123332000,1771685123332000,32767,32767,32767,32767,32767,32767,32767,160
1771685123336000,1771685123336000,32767,32767,32767,32767,32767,32767,32767,160
1771685123340000,1771685123340000,32767,32767,32767,32767,0,32767,32767,160
1771685123344000,1771685123344000,32767,32767,32767,32767,32767,32767,32767,160
1771685123348000,1771685123348000,32767,32767,32767,32767,32767,32767,32767,160
1771685123352000,1771685123352000,32767,32767,32767,32767,32767,32767,32767,160
1771685123356000,1771685123356000,32767,32767,32767,32767,32767,32767,32767,160
1771685123360000,1771685123360000,32767,32767,32767,32767,32767,0,32767,160
1771685123364000,1771685123364000,32767,32767,32767,32767,32767,0,32767,160
1771685123368000,1771685123368000,32767,32767,32767,32767,32767,32767,32767,160
1771685123372000,1771685123372000,32767,32767,32767,32767,32767,32767,32767,160
1771685123376000,1771685123376000,32767,32767,32767,32767,32767,32767,32767,160
1771685123380000,1771685123380000,32767,32767,32767,32767,32767,32767,32767,160
1771685123384000,1771685123384000,32767,32767,32767,32767,32767,32767,32767,160
1771685123388000,1771685123388000,32767,32767,32767,32767,32767,32767,32767,160
1771685123392000,1771685123392000,32767,32767,32767,32767,0,32767,32767,160
1771685123396000,1771685123396000,32767,32767,32767,32767,32767,32767,32767,160
1771685123400000,1771685123400000,32767,32767,32767,32767,32767,32767,32767,160
1771685123404000,1771685123404000,32767,32767,32767,32767,32767,32767,32767,160
1771685123408000,1771685123408000,32767,32767,32767,32767,32767,32767,32767,160
1771685123412000,1771685123412000,32767,32767,32767,32767,32767,32767,32767,160
1771685123416000,1771685123416000,32767,32767,32767,32767,32767,32767,32767,160
1771685123420000,1771685123420000,32767,32767,32767,32767,32767,32767,32767,160
1771685123424000,1771685123424000,32767,32767,32767,32767,32767,32767,32767,160
1771685123428000,1771685123428000,32767,32767,32767,32767,32767,32767,32767,160
1771685123432000,1771685123432000,32767,32767,32767,32767,32767,32767,32767,160
1771685123436000,1771685123436000,32767,32767,32767,32767,32767,32767,32767,160
1771685123440000,1771685123440000,32767,32767,32767,32767,32767,32767,32767,160
1771685123444000,1771685123444000,32767,32767,32767,32767,0,32767,32767,160
1771685123448000,1771685123448000,32767,32767,32767,32767,32767,32767,32767,160
1771685123452000,1771685123452000,32767,32767,32767,32767,32767,32767,32767,160
1771685123456000,1771685123456000,32767,32767,32767,32767,32767,32767,32767,160
1771685123460000,1771685123460000,32767,32767,32767,32767,32767,32767,32767,160
1771685123464000,1771685123464000,32767,32767,32767,32767,32767,32767,32767,160
1771685123468000,1771685123468000,32767,32767,32767,32767,32767,32767,32767,160
1771685123472000,1771685123472000,32767,32767,32767,32767,32767,32767,32767,160
1771685123476000,1771685123476000,32767,32767,32767,32767,32767,32767,32767,160
1771685123480000,1771685123480000,32767,32767,32767,32767,32767,32767,32767,160
1771685123484000,1771685123484000,32767,32767,32767,32767,32767,32767,32767,160
1771685123488000,1771685123488000,32767,32767,32767,32767,32767,32767,32767,160
1771685123492000,1771685123492000,32767,32767,32767,32767,32767,32767,32767,160
1771685123496000,1771685123496000,32767,32767,32767,32767,0,0,32767,160
1771685123500000,1771685123500000,32767,32767,32767,32767,32767,0,32767,160
1771685123504000,1771685123504000,32767,32767,32767,32767,32767,32767,32767,160
1771685123508000,1771685123508000,32767,32767,32767,32767,32767,32767,32767,160
1771685123512000,1771685123512000,32767,32767,32767,32767,32767,32767,32767,160
1771685123516000,1771685123516000,32767,32767,32767,32767,32767,32767,32767,160
1771685123520000,1771685123520000,32767,32767,32767,32767,32767,32767,32767,160
1771685123524000,1771685123524000,32767,32767,32767,32767,32767,32767,32767,160
1771685123528000,1771685123528000,32767,32767,32767,32767,32767,32767,32767,160
1771685123532000,1771685123532000,32767,32767,32767,32767,32767,32767,32767,160
1771685123536000,1771685123536000,32767,32767,32767,32767,32767,32767,32767,160
1771685123540000,1771685123540000,32767,32767,32767,32767,32767,32767,32767,160
1771685123544000,1771685123544000,32767,32767,32767,32767,32767,32767,32767,160
1771685123548000,1771685123548000,32767,32767,32767,32767,0,32767,32767,160
1771685123552000,1771685123552000,32767,32767,32767,32767,32767,32767,32767,160
1771685123556000,1771685123556000,32767,32767,32767,32767,32767,32767,32767,160
1771685123560000,1771685123560000,32767,32767,32767,32767,32767,32767,32767,160
1771685123564000,1771685123564000,32767,32767,32767,32767,32767,32767,32767,160
1771685123568000,1771685123568000,32767,32767,32767,32767,32767,32767,32767,160
1771685123572000,1771685123572000,32767,32767,32767,32767,32767,32767,32767,160
1771685123576000,1771685123576000,32767,32767,32767,32767,32767,32767,32767,160
1771685123580000,1771685123580000,32767,32767,32767,32767,32767,32767,32767,160
1771685123584000,1771685123584000,32767,32767,32767,32767,32767,32767,32767,160
1771685123588000,1771685123588000,32767,32767,32767,32767,32767,32767,32767,160
1771685123592000,1771685123592000,32767,32767,32767,32767,32767,32767,32767,160
1771685123596000,1771685123596000,32767,32767,32767,32767,32767,32767,32767,160
1771685123600000,1771685123600000,32767,32767,32767,32767,0,32767,32767,160
1771685123604000,1771685123604000,32767,32767,32767,32767,32767,32767,32767,160
1771685123608000,1771685123608000,32767,32767,32767,32767,32767,32767,32767,160
1771685123612000,1771685123612000,32767,32767,32767,32767,32767,32767,32767,160
1771685123616000,1771685123616000,32767,32767,32767,32767,32767,32767,32767,160
1771685123620000,1771685123620000,32767,32767,32767,32767,32767,32767,32767,160
1771685123624000,1771685123624000,32767,32767,32767,32767,32767,32767,32767,160
1771685123628000,1771685123628000,32767,32767,32767,32767,32767,32767,32767,160
1771685123632000,1771685123632000,32767,32767,32767,32767,32767,0,32767,160
1771685123636000,1771685123636000,32767,32767,32767,32767,32767,0,32767,160
1771685123640000,1771685123640000,32767,32767,32767,32767,32767,32767,32767,160
1771685123644000,1771685123644000,32767,32767,32767,32767,32767,32767,32767,160
1771685123648000,1771685123648000,32767,32767,32767,32767,32767,32767,32767,160
1771685123652000,1771685123652000,32767,32767,32767,32767,0,32767,32767,160
1771685123656000,1771685123656000,32767,32767,32767,32767,32767,32767,32767,160
1771685123660000,1771685123660000,32767,32767,32767,32767,32767,32767,32767,160
1771685123664000,1771685123664000,32767,32767,32767,32767,32767,32767,32767,160
1771685123668000,1771685123668000,32767,32767,32767,32767,32767,32767,32767,160
1771685123672000,1771685123672000,32767,32767,32767,32767,32767,32767,32767,160
1771685123676000,1771685123676000,32767,32767,32767,32767,32767,32767,32767,160
1771685123680000,1771685123680000,32767,32767,32767,32767,32767,32767,32767,160
1771685123684000,1771685123684000,32767,32767,32767,32767,32767,32767,32767,160
1771685123688000,1771685123688000,32767,32767,32767,32767,32767,32767,32767,160
1771685123692000,1771685123692000,32767,32767,32767,32767,32767,32767,32767,160
1771685123696000,1771685123696000,32767,32767,32767,32767,32767,32767,32767,160
1771685123700000,1771685123700000,32767,32767,32767,32767,32767,32767,32767,160
1771685123704000,1771685123704000,32767,32767,32767,32767,0,32767,32767,160
1771685123708000,1771685123708000,32767,32767,32767,32767,32767,32767,32767,160
1771685123712000,1771685123712000,32767,32767,32767,32767,32767,32767,32767,160
1771685123716000,1771685123716000,32767,32767,32767,32767,32767,32767,32767,160
1771685123720000,1771685123720000,32767,32767,32767,32767,32767,32767,32767,160
1771685123724000,1771685123724000,32767,32767,32767,32767,32767,32767,32767,160
1771685123728000,1771685123728000,32767,32767,32767,32767,32767,32767,32767,160
1771685123732000,1771685123732000,32767,32767,32767,32767,32767,32767,32767,160
1771685123736000,1771685123736000,32767,32767,32767,32767,32767,32767,32767,160
1771685123740000,1771685123740000,32767,32767,32767,32767,32767,32767,32767,160
1771685123744000,1771685123744000,32767,32767,32767,32767,32767,32767,32767,160
1771685123748000,1771685123748000,32767,32767,32767,32767,32767,32767,32767,160
1771685123752000,1771685123752000,32767,32767,32767,32767,32767,32767,32767,160
1771685123756000,1771685123756000,32767,32767,32767,32767,0,32767,32767,160
1771685123760000,1771685123760000,32767,32767,32767,32767,32767,32767,32767,160
1771685123764000,1771685123764000,32767,32767,32767,32767,32767,32767,32767,160
1771685123768000,1771685123768000,32767,32767,32767,32767,32767,0,32767,160
1771685123772000,1771685123772000,32767,32767,32767,32767,32767,0,32767,160
1771685123776000,1771685123776000,32767,32767,32767,32767,32767,32767,32767,160
1771685123780000,1771685123780000,32767,32767,32767,32767,32767,32767,32767,160
1771685123784000,1771685123784000,32767,32767,32767,32767,32767,32767,32767,160
1771685123788000,1771685123788000,32767,32767,32767,32767,32767,32767,32767,160
1771685123792000,1771685123792000,32767,32767,32767,32767,32767,32767,32767,160
1771685123796000,1771685123796000,32767,32767,32767,32767,32767,32767,32767,160
1771685123800000,1771685123800000,32767,32767,32767,32767,32767,32767,32767,160
1771685123804000,1771685123804000,32767,32767,32767,32767,32767,32767,32767,160
1771685123808000,1771685123808000,32767,32767,32767,32767,0,32767,32767,160
1771685123812000,1771685123812000,32767,32767,32767,32767,32767,32767,32767,160
1771685123816000,1771685123816000,32767,32767,32767,32767,32767,32767,32767,160
1771685123820000,1771685123820000,32767,32767,32767,32767,32767,32767,32767,160
1771685123824000,1771685123824000,32767,32767,32767,32767,32767,32767,32767,160
1771685123828000,1771685123828000,32767,32767,32767,32767,32767,32767,32767,160
1771685123832000,1771685123832000,32767,32767,32767,32767,32767,32767,32767,160
1771685123836000,1771685123836000,32767,32767,32767,32767,32767,32767,32767,160
1771685123840000,1771685123840000,32767,32767,32767,32767,32767,32767,32767,160
1771685123844000,1771685123844000,32767,32767,32767,32767,32767,32767,32767,160
1771685123848000,1771685123848000,32767,32767,32767,32767,32767,32767,32767,160
1771685123852000,1771685123852000,32767,32767,32767,32767,32767,32767,32767,160
1771685123856000,1771685123856000,32767,32767,32767,32767,32767,32767,32767,160
1771685123860000,1771685123860000,32767,32767,32767,32767,0,32767,32767,160
1771685123864000,1771685123864000,32767,32767,32767,32767,32767,32767,32767,160
1771685123868000,1771685123868000,32767,32767,32767,32767,32767,32767,32767,160
1771685123872000,1771685123872000,32767,32767,32767,32767,32767,32767,32767,160
1771685123876000,1771685123876000,32767,32767,32767,32767,32767,32767,32767,160
1771685123880000,1771685123880000,32767,32767,32767,32767,32767,32767,32767,160
1771685123884000,1771685123884000,32767,32767,32767,32767,32767,32767,32767,160
1771685123888000,1771685123888000,32767,32767,32767,32767,32767,32767,32767,160
1771685123892000,1771685123892000,32767,32767,32767,32767,32767,32767,32767,160
1771685123896000,1771685123896000,32767,32767,32767,32767,32767,32767,32767,160
1771685123900000,1771685123900000,32767,32767,32767,32767,32767,32767,32767,160
1771685123904000,1771685123904000,32767,32767,32767,32767,32767,0,32767,160
1771685123908000,1771685123908000,32767,32767,32767,32767,32767,0,32767,160
1771685123912000,1771685123912000,32767,32767,32767,32767,0,32767,32767,160
1771685123916000,1771685123916000,32767,32767,32767,32767,32767,32767,32767,160
1771685123920000,1771685123920000,32767,32767,32767,32767,32767,32767,32767,160
1771685123924000,1771685123924000,32767,32767,32767,32767,32767,32767,32767,160
1771685123928000,1771685123928000,32767,32767,32767,32767,32767,32767,32767,160
1771685123932000,1771685123932000,32767,32767,32767,32767,32767,32767,32767,160
1771685123936000,1771685123936000,32767,32767,32767,32767,32767,32767,32767,160
1771685123940000,1771685123940000,32767,32767,32767,32767,32767,32767,32767,160
1771685123944000,1771685123944000,32767,32767,32767,32767,32767,32767,32767,160
1771685123948000,1771685123948000,32767,32767,32767,32767,32767,32767,32767,160
1771685123952000,1771685123952000,32767,32767,32767,32767,32767,32767,32767,160
1771685123956000,1771685123956000,32767,32767,32767,32767,32767,32767,32767,160
1771685123960000,1771685123960000,32767,32767,32767,32767,32767,32767,32767,160
1771685123964000,1771685123964000,32767,32767,32767,32767,0,32767,32767,160
1771685123968000,1771685123968000,32767,32767,32767,32767,32767,32767,32767,160
1771685123972000,1771685123972000,32767,32767,32767,32767,32767,32767,32767,160
1771685123976000,1771685123976000,32767,32767,32767,32767,32767,32767,32767,160
1771685123980000,1771685123980000,32767,32767,32767,32767,32767,32767,32767,160
1771685123984000,1771685123984000,32767,32767,32767,32767,32767,32767,32767,160
1771685123988000,1771685123988000,32767,32767,32767,32767,32767,32767,32767,160
1771685123992000,1771685123992000,32767,32767,32767,32767,32767,32767,32767,160
1771685123996000,1771685123996000,32767,32767,32767,32767,32767,32767,32767,160
1771685124000000,1771685124000000,32767,32767,32767,32767,32767,32767,32767,160
1771685124004000,1771685124004000,32767,32767,32767,32767,32767,32767,32767,160
1771685124008000,1771685124008000,32767,32767,32767,32767,32767,32767,32767,160
1771685124012000,1771685124012000,32767,32767,32767,32767,32767,32767,32767,160
1771685124016000,1771685124016000,32767,32767,32767,32767,0,32767,32767,160
1771685124020000,1771685124020000,32767,32767,32767,32767,32767,32767,32767,160
1771685124024000,1771685124024000,32767,32767,32767,32767,32767,32767,32767,160
1771685124028000,1771685124028000,32767,32767,32767,32767,32767,32767,32767,160
1771685124032000,1771685124032000,32767,32767,32767,32767,32767,32767,32767,160
1771685124036000,1771685124036000,32767,32767,32767,32767,32767,32767,32767,160
1771685124040000,1771685124040000,32767,32767,32767,32767,32767,0,32767,160
1771685124044000,1771685124044000,32767,32767,32767,32767,32767,0,32767,160
1771685124048000,1771685124048000,32767,32767,32767,32767,32767,32767,32767,160
1771685124052000,1771685124052000,32767,32767,32767,32767,32767,32767,32767,160
1771685124056000,1771685124056000,32767,32767,32767,32767,32767,32767,32767,160
1771685124060000,1771685124060000,32767,32767,32767,32767,32767,32767,32767,160
1771685124064000,1771685124064000,32767,32767,32767,32767,32767,32767,32767,160
1771685124068000,1771685124068000,32767,32767,32767,32767,0,32767,32767,160
1771685124072000,1771685124072000,32767,32767,32767,32767,32767,32767,32767,160
1771685124076000,1771685124076000,32767,32767,32767,32767,32767,32767,32767,160
1771685124080000,1771685124080000,32767,32767,32767,32767,32767,32767,32767,160
1771685124084000,1771685124084000,32767,32767,32767,32767,32767,32767,32767,160
1771685124088000,1771685124088000,32767,32767,32767,32767,32767,32767,32767,160
1771685124092000,1771685124092000,32767,32767,32767,32767,32767,32767,32767,160
1771685124096000,1771685124096000,32767,32767,32767,32767,32767,32767,32767,160
1771685124100000,1771685124100000,32767,32767,32767,32767,32767,32767,32767,160
1771685124104000,1771685124104000,32767,32767,32767,32767,32767,32767,32767,160
1771685124108000,1771685124108000,32767,32767,32767,32767,32767,32767,32767,160
1771685124112000,1771685124112000,32767,32767,32767,32767,32767,32767,32767,160
1771685124116000,1771685124116000,32767,32767,32767,32767,32767,32767,32767,160
1771685124120000,1771685124120000,32767,32767,32767,32767,0,32767,32767,160
1771685124124000,1771685124124000,32767,32767,32767,32767,32767,32767,32767,160
