timestamp,timestamp_sample,pub_timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],publisher_id,n_states
1771685122636000,1771685122484000,1771685122636000,0.9999916,0.0011467085,0.0013131402,0.0036906502,-0.018416395,-0.009036074,-0.023670342,0.0,0.0,-487.92914,-7.582776e-05,9.100713e-05,0.00010531358,-0.019748438,0.0054967194,0.008395763,0.21482411,0.014589802,0.4312793,0.00084097433,-0.00030829746,-0.0017154979,0.0,0.0,-487.82913,1.0342208e-05,1.0166128e-05,0.00037744196,0.00326495,0.0032760624,0.0024459967,0.007328619,0.0073363804,0.01287579,1.472594e-07,1.4713498e-07,3.134574e-07,0.00015189707,0.00016319822,9.163637e-06,1.9425788e-06,5.9492636e-06,0.0001714563,1.8679879e-06,1.8909974e-06,0.00017107702,1.0,1.0,0.010000001,160,25
1771685122644000,1771685122492000,1771685122644000,0.9999917,0.0011410202,0.0012946503,0.0036882996,-0.01885981,-0.008880674,-0.0233486,0.0,0.0,-487.92932,-7.582776e-05,9.100713e-05,0.00010531358,-0.019748438,0.0054967194,0.008395763,0.21482411,0.014589802,0.4312793,0.00084097433,-0.00030829746,-0.0017154979,0.0,0.0,-487.8293,1.0364405e-05,1.018828e-05,0.00037755282,0.003289148,0.0033003534,0.002454191,0.00737832,0.0073862285,0.012933064,1.473234e-07,1.4719899e-07,3.135214e-07,0.00015189765,0.0001631988,9.164212e-06,1.9426427e-06,5.9493277e-06,0.00017145636,1.8679885e-06,1.8909981e-06,0.00017107702,1.0,1.0,0.010000001,160,25
1771685122652000,1771685122500000,1771685122652000,0.99999154,0.0011580983,0.0013129964,0.0036854276,-0.01899355,-0.008686517,-0.023458533,0.0,0.0,-487.9295,-7.582776e-05,9.100713e-05,0.00010531358,-0.019748438,0.0054967194,0.008395763,0.21482411,0.014589802,0.4312793,0.00084097433,-0.00030829746,-0.0017154979,0.0,0.0,-487.8295,1.0386623e-05,1.0210452e-05,0.00037766382,0.0033135496,0.003324872,0.0024623864,0.007428526,0.0074365824,0.012990656,1.4738741e-07,1.47263e-07,3.1358542e-07,0.00015189823,0.00016319938,9.164788e-06,1.9427066e-06,5.949392e-06,0.00017145641,1.8679892e-06,1.8909988e-06,0.00017107702,1.0,1.0,0.010000001,160,25
1771685122660000,1771685122508000,1771685122660000,0.9999916,0.0011870918,0.0012895091,0.0036843263,-0.018438976,-0.008042381,-0.023839047,0.0,0.0,-487.9308,-7.623789e-05,9.2233975e-05,0.00010525336,-0.019748822,0.005497006,0.008396927,0.21482392,0.014589837,0.43127945,0.00084085815,-0.000308308,-0.0017155235,0.0,0.0,-487.83078,1.0268306e-05,1.0094508e-05,0.0003777559,0.0031819886,0.0031924115,0.0024184615,0.0071592666,0.0071664075,0.01269134,1.4706015e-07,1.4694086e-07,3.1363936e-07,0.00015189871,0.00016319995,9.161166e-06,1.9427603e-06,5.9494555e-06,0.00017145647,1.8679852e-06,1.8909992e-06,0.00017107702,1.0,1.0,0.010000001,160,25
1771685122668000,1771685122516000,1771685122668000,0.99999166,0.001199015,0.0012604324,0.0036771456,-0.018554354,-0.007817206,-0.024106987,0.0,0.0,-487.93097,-7.623789e-05,9.2233975e-05,0.00010525336,-0.019748822,0.005497006,0.008396927,0.21482392,0.014589837,0.43127945,0.00084085815,-0.000308308,-0.0017155235,0.0,0.0,-487.83096,1.029044e-05,1.0116598e-05,0.00037786688,0.003205928,0.0032164627,0.0024266518,0.00720725,0.007214527,0.012747574,1.4712415e-07,1.4700487e-07,3.1370337e-07,0.0001518993,0.00016320053,9.161742e-06,1.9428242e-06,5.9495196e-06,0.00017145653,1.8679859e-06,1.8909999e-06,0.00017107702,1.0,1.0,0.010000001,160,25
1771685122676000,1771685122524000,1771685122676000,0.9999919,0.001179592,0.0012056882,0.003658256,-0.018631047,-0.00802836,-0.024127044,0.0,0.0,-487.93115,-7.623789e-05,9.2233975e-05,0.00010525336,-0.019748822,0.005497006,0.008396927,0.21482392,0.014589837,0.43127945,0.00084085815,-0.000308308,-0.0017155235,0.0,0.0,-487.83115,1.0312594e-05,1.0138709e-05,0.00037797788,0.0032299294,0.0032405779,0.0024348435,0.007255724,0.007263139,0.012804121,1.4718816e-07,1.4706887e-07,3.1376737e-07,0.00015189988,0.00016320111,9.162318e-06,1.942888e-06,5.9495837e-06,0.00017145659,1.8679866e-06,1.8910006e-06,0.00017107702,1.0,1.0,0.010000001,160,25
1771685122684000,1771685122532000,1771685122684000,0.99999213,0.0011301985,0.0011822858,0.0036160054,-0.018898258,-0.008036242,-0.023984576,0.0,0.0,-487.93124,-7.623787e-05,9.223392e-05,0.000105253355,-0.019748786,0.0054969946,0.008396683,0.21482392,0.014589838,0.43127945,0.0008408566,-0.0003083076,-0.0017155231,0.0,0.0,-487.83124,1.0334768e-05,1.0160839e-05,0.00037808905,0.0032540148,0.0032647646,0.002442009,0.007304692,0.0073122466,0.012847608,1.4725217e-07,1.4713288e-07,3.1383138e-07,0.00015190046,0.0001632017,9.162813e-06,1.942952e-06,5.949648e-06,0.00017145665,1.8679873e-06,1.8910013e-06,0.00017107702,1.0,1.0,0.010000001,160,25
1771685122692000,1771685122540000,1771685122692000,0.9999922,0.0010913846,0.0011702762,0.003593228,-0.019136807,-0.008392436,-0.023784319,0.0,0.0,-487.93143,-7.704147e-05,9.246837e-05,0.00010258659,-0.019748488,0.0054977434,0.00839668,0.21482405,0.014590582,0.43127894,0.0008405042,-0.0003077586,-0.0017149895,0.0,0.0,-487.83142,1.0355883e-05,1.0181944e-05,0.00037803772,0.003278056,0.0032889033,0.002450203,0.0073541105,0.007361804,0.012904727,1.4721975e-07,1.4710065e-07,3.1345806e-07,0.00015190103,0.00016320225,9.163388e-06,1.9430147e-06,5.949679e-06,0.00017145669,1.8679801e-06,1.8909834e-06,0.000171077,1.0,1.0,0.010000001,160,25
1771685122700000,1771685122548000,1771685122700000,0.99999225,0.0010824073,0.0011590171,0.0035906713,-0.01934727,-0.00838727,-0.023865718,0.0,0.0,-487.9316,-7.6968834e-05,9.274246e-05,0.00010209022,-0.01974953,0.005498187,0.008396692,0.21482581,0.014590354,0.4312787,0.0008416828,-0.00030743878,-0.0017135254,0.0,0.0,-487.8316,1.037404e-05,1.0197233e-05,0.00037722374,0.0033014338,0.0033127728,0.002458398,0.0074036852,0.0074117123,0.012962163,1.4726932e-07,1.4714333e-07,3.1302338e-07,0.00015190068,0.00016320063,9.163964e-06,1.9426914e-06,5.9481986e-06,0.00017145622,1.8678065e-06,1.8909572e-06,0.00017107671,1.0,1.0,0.010000001,160,25
1771685122708000,1771685122556000,1771685122708000,0.99999213,0.0011022933,0.0011522854,0.003629329,-0.019430883,-0.008574657,-0.02413942,0.0,0.0,-487.9318,-7.6968834e-05,9.274246e-05,0.00010209022,-0.01974953,0.005498187,0.008396692,0.21482581,0.014590354,0.4312787,0.0008416828,-0.00030743878,-0.0017135254,0.0,0.0,-487.8318,1.039626e-05,1.0219407e-05,0.00037733448,0.0033259252,0.0033373858,0.0024665943,0.007454148,0.007462326,0.0130199175,1.4733332e-07,1.4720733e-07,3.1308738e-07,0.00015190126,0.00016320121,9.16454e-06,1.9427553e-06,5.9482627e-06,0.00017145628,1.8678072e-06,1.8909578e-06,0.00017107671,1.0,1.0,0.010000001,160,25
