timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,publisher_id,estimator_instance,innovation_rejected,fused
1771685122612000,1771685122454000,0,1771685122460000,0,-488.0,0.5625,0.07299805,0.08525427,0.57551336,0.00037036254,0.0005922621,0,0,0,1
1771685122660000,1771685122506000,0,1771685122508000,0,-487.997,0.5625,0.06774902,0.08360522,0.5754843,0.0003190308,0.0005665229,0,0,0,1
1771685122716000,1771685122558000,0,1771685122564000,0,-487.997,0.5625,0.065460205,0.08189591,0.57551336,0.00029782372,0.00054121064,0,0,0,1
1771685122764000,1771685122610000,0,1771685122612000,0,-487.994,0.5625,0.06036377,0.07986752,0.5754843,0.00025326735,0.0005140855,0,0,0,1
1771685122820000,1771685122662000,0,1771685122668000,0,-487.998,0.5625,0.06225586,0.07820845,0.57551336,0.00026937982,0.00049103354,0,0,0,1
1771685122868000,1771685122714000,0,1771685122716000,0,-487.992,0.5625,0.05429077,0.07595533,0.5754843,0.00020487008,0.00046407612,0,0,0,1
1771685122924000,1771685122766000,0,1771685122772000,0,-487.996,0.5625,0.056274414,0.07410133,0.57551336,0.00022010329,0.00044109317,0,0,0,1
1771685122972000,1771685122818000,0,1771685122820000,0,-488.005,0.5625,0.06341553,0.073094696,0.5754843,0.00027952314,0.0004258728,0,0,0,1
1771685123028000,1771685122870000,0,1771685122876000,0,-488.008,0.5625,0.06417847,0.07225476,0.5755133,0.0002862749,0.00041272226,0,0,0,1
1771685123076000,1771685122922000,0,1771685122924000,0,-487.994,0.5625,0.04812622,0.06998178,0.5754843,0.00016098672,0.00038900806,0,0,0,1
1771685123132000,1771685122974000,0,1771685122980000,0,-488.012,0.5625,0.0642395,0.06944084,0.5755133,0.00028681968,0.0003793816,0,0,0,1
1771685123180000,1771685123026000,0,1771685123028000,0,-488.008,0.5625,0.05807495,0.06837014,0.5754842,0.0002344252,0.0003657263,0,0,0,1
1771685123236000,1771685123078000,0,1771685123084000,0,-488.007,0.5625,0.054870605,0.067098446,0.5755133,0.00020925899,0.00035098664,0,0,0,1
1771685123284000,1771685123130000,0,1771685123132000,0,-487.99,0.5625,0.035949707,0.06416415,0.5754842,8.9829155e-05,0.00032638485,0,0,0,1
1771685123340000,1771685123182000,0,1771685123188000,0,-487.987,0.5625,0.031219482,0.061060663,0.5755133,6.774169e-05,0.0003020199,0,0,0,1
1771685123388000,1771685123234000,0,1771685123236000,0,-487.986,0.5625,0.028839111,0.0580253,0.5754842,5.7808316e-05,0.00027901446,0,0,0,1
1771685123444000,1771685123286000,0,1771685123292000,0,-487.985,0.5625,0.026275635,0.05503439,0.57551324,4.798562e-05,0.00025725088,0,0,0,1
1771685123492000,1771685123338000,0,1771685123340000,0,-487.988,0.5625,0.028045654,0.052491974,0.5754842,5.467109e-05,0.00023816728,0,0,0,1
1771685123548000,1771685123390000,0,1771685123396000,0,-487.984,0.5625,0.022399902,0.049657214,0.57551324,3.487361e-05,0.00021901642,0,0,0,1
1771685123596000,1771685123442000,0,1771685123444000,0,-487.998,0.5625,0.03503418,0.04827968,0.57548416,8.531208e-05,0.00020642109,0,0,0,1
1771685123652000,1771685123494000,0,1771685123500000,0,-488.003,0.5625,0.03817749,0.047328025,0.57551324,0.00010130233,0.0001965186,0,0,0,1
1771685123700000,1771685123546000,0,1771685123548000,0,-488.004,0.5625,0.037475586,0.046399895,0.57548416,9.7616554e-05,0.00018720173,0,0,0,1
1771685123756000,1771685123598000,0,1771685123604000,0,-488.009,0.5625,0.04046631,0.045840934,0.57551324,0.000113812996,0.0001802883,0,0,0,1
1771685123804000,1771685123650000,0,1771685123652000,0,-488.009,0.5625,0.03866577,0.045165014,0.57548416,0.000103915416,0.00017309375,0,0,0,1
1771685123860000,1771685123702000,0,1771685123708000,0,-488.011,0.5625,0.03869629,0.04455564,0.5755132,0.000104074265,0.00016659191,0,0,0,1
1771685123908000,1771685123754000,0,1771685123756000,0,-488.008,0.5625,0.0340271,0.043563824,0.57548416,8.047787e-05,0.00015847971,0,0,0,1
1771685123964000,1771685123806000,0,1771685123812000,0,-488.008,0.5625,0.032196045,0.042492945,0.5755132,7.204598e-05,0.00015033741,0,0,0,1
1771685124012000,1771685123858000,0,1771685123860000,0,-488.006,0.5625,0.028808594,0.041203838,0.5754841,5.7686048e-05,0.00014160937,0,0,0,1
1771685124068000,1771685123910000,0,1771685123916000,0,-488.0,0.5625,0.021209717,0.039320335,0.5755132,3.1266154e-05,0.00013121472,0,0,0,1
1771685124116000,1771685123962000,0,1771685123964000,0,-488.004,0.5625,0.023803711,0.037858624,0.5754841,3.9383653e-05,0.00012256397,0,0,0,1
1771685124172000,1771685124014000,0,1771685124020000,0,-488.005,0.5625,0.02319336,0.036477115,0.5755132,3.738798e-05,0.00011454015,0,0,0,1
1771685124220000,1771685124066000,0,1771685124068000,0,-487.997,0.5625,0.01373291,0.034334544,0.5754841,1.3108464e-05,0.00010498499,0,0,0,1
1771685124276000,1771685124118000,0,1771685124124000,0,-488.007,0.5625,0.022155762,0.033187266,0.5755132,3.411757e-05,9.830907e-05,0,0,0,1
1771685124324000,1771685124170000,0,1771685124172000,0,-488.025,0.5625,0.03878784,0.033714857,0.5754841,0.0001045726,9.8899116e-05,0,0,0,1
1771685124380000,1771685124222000,0,1771685124228000,0,-488.026,0.5625,0.03778076,0.034097876,0.5755131,9.9207886e-05,9.8928205e-05,0,0,0,1
