timestamp,pub_timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],publisher_id,gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1771685121788000,1771685121788000,1771685121636000,1310988,-6.918063e-05,6.4138854e-05,9.924581e-05,0.15,1.4733862e-07,1.4722069e-07,3.1511678e-07,1310988,-0.019749982,0.0054827332,0.008365804,0.4,0.00015184937,0.00016316544,9.171365e-06,197388,0.000833302,-0.00030843535,-0.0017165618,0.5,1.8703089e-06,1.8913576e-06,0.00017108154,160,1,1,1,1,1,1
1771685122788000,1771685122788000,1771685122636000,1310988,-7.818492e-05,9.548097e-05,0.00010195354,0.15,1.4717453e-07,1.4705206e-07,3.1320855e-07,1310988,-0.019749658,0.0054993927,0.0083978595,0.4,0.00015190594,0.00016320482,9.161724e-06,197388,0.00084172894,-0.00030739352,-0.001713559,0.5,1.8676307e-06,1.8909374e-06,0.00017107642,160,1,1,1,1,1,1
1771685123788000,1771685123788000,1771685123636000,1310988,-9.495814e-05,0.000113872986,0.00010464163,0.15,1.4703483e-07,1.4691042e-07,3.1139828e-07,1310988,-0.019751417,0.0055104764,0.008383768,0.4,0.00015196302,0.00016324455,9.152331e-06,197388,0.000841844,-0.00030763363,-0.001714995,0.5,1.865003e-06,1.8905262e-06,0.00017107272,160,1,1,1,1,1,1
1771685124788000,1771685124788000,1771685124636000,1310988,-0.00010599587,0.00012169653,0.00010315156,0.15,1.4706156e-07,1.4695782e-07,3.1058568e-07,1310988,-0.019744817,0.005516615,0.008334653,0.4,0.00015202152,0.000163291,9.143142e-06,197388,0.00084090704,-0.0003070072,-0.0017169992,0.5,1.8626021e-06,1.8901605e-06,0.00017106908,160,1,0,1,0,1,0
1771685125788000,1771685125788000,1771685125636000,1310988,-0.00010856494,0.00012260453,0.000102369195,0.15,1.4722828e-07,1.4721984e-07,3.109839e-07,1310988,-0.01973704,0.005512765,0.008256582,0.4,0.0001520811,0.00016336325,9.129943e-06,197388,0.00084534864,-0.0003058554,-0.0017134394,0.5,1.8601096e-06,1.8898436e-06,0.00017106513,160,1,0,1,0,1,0
1771685126788000,1771685126788000,1771685126636000,1310988,-0.00011162747,0.0001206503,0.00011304268,0.15,1.4769813e-07,1.4774825e-07,3.1136628e-07,1310988,-0.019721998,0.005508932,0.008174805,0.4,0.00015214097,0.00016343554,9.121101e-06,197388,0.0008382653,-0.00030906036,-0.0017195406,0.5,1.8576646e-06,1.8895337e-06,0.00017106085,160,1,0,1,0,1,0
1771685127788000,1771685127788000,1771685127636000,1310988,-0.00012154017,0.00011331323,0.00011597864,0.15,1.4771685e-07,1.4779314e-07,3.1224695e-07,1310988,-0.019708488,0.0055075693,0.007920087,0.4,0.0001521941,0.00016349713,9.112369e-06,197388,0.0008335303,-0.0003104397,-0.0017259188,0.5,1.8553278e-06,1.8892753e-06,0.0001710541,160,1,0,1,0,1,0
1771685128684000,1771685128684000,1771685128532000,1310988,-0.00013138984,9.7424636e-05,0.00011070531,0.15,1.4768908e-07,1.4777196e-07,3.1275428e-07,1310988,-0.019711185,0.0055171,0.007775345,0.4,0.00015223569,0.00016354455,9.104841e-06,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,160,1,0,1,0,1,0
1771685128748000,1771685128748000,1771685128596000,1310988,-0.00013267426,9.532708e-05,0.00011041658,0.15,1.4737378e-07,1.4745079e-07,3.132366e-07,1310988,-0.019710334,0.005518858,0.007767023,0.4,0.00015222802,0.00016354774,9.101066e-06,197388,-0.00014832943,-0.00051209884,-0.0016471142,0.5,0.0012536966,0.0018163868,0.0012915594,160,1,0,1,0,1,0
1771685128820000,1771685128820000,1771685128668000,1310988,-0.0001329651,9.403353e-05,0.000110394576,0.15,1.4754083e-07,1.4761508e-07,3.1379906e-07,1310988,-0.019714514,0.0055179554,0.00776311,0.4,0.00015222916,0.00016355241,9.1019465e-06,197388,-0.00012246556,-0.002088688,1.3071481e-05,0.5,0.00083901326,0.001707785,0.0009064038,160,1,0,1,0,1,0
1771685128956000,1771685128956000,1771685128804000,1310988,-0.0001355132,9.141815e-05,0.00010992423,0.15,1.4740253e-07,1.4747442e-07,3.1484964e-07,1310988,-0.019712592,0.005518687,0.007751086,0.4,0.00015223514,0.00016356116,9.099118e-06,197388,0.0014920327,-0.0013431968,0.001174676,0.5,0.00050664274,0.0016398263,0.000604297,160,1,0,1,0,1,0
1771685129092000,1771685129092000,1771685128940000,1310988,-0.00013740054,8.956306e-05,0.000109555316,0.15,1.47678e-07,1.4774825e-07,3.15915e-07,1310988,-0.019713523,0.0055201952,0.0077446057,0.4,0.00015224327,0.0001635705,9.1003685e-06,197388,0.0005207289,-0.0014255102,-0.00015612657,0.5,0.00036439547,0.0016142919,0.00047642156,160,1,0,1,0,1,0
1771685129364000,1771685129364000,1771685129212000,1310988,-0.00014354645,8.317708e-05,0.000108569875,0.15,1.478364e-07,1.4790203e-07,3.1804137e-07,1310988,-0.019714694,0.005522232,0.007733934,0.4,0.00015226105,0.00016358943,9.09882e-06,197388,0.00044033217,-0.0007605039,-0.0009224286,0.5,0.00023512344,0.0015922259,0.0003609814,160,1,0,1,0,1,0
1771685129772000,1771685129772000,1771685129620000,1310988,-0.00015495994,7.366739e-05,0.00010704763,0.15,1.4789784e-07,1.479481e-07,3.212429e-07,1310988,-0.01971475,0.00552334,0.007720898,0.4,0.00015228918,0.0001636186,9.094391e-06,197388,0.00040392939,-9.625911e-05,-0.0017538709,0.5,0.00015542169,0.0015781552,0.00029005195,160,1,0,1,0,1,0
1771685130772000,1771685130772000,1771685130620000,1310988,-0.0001858671,6.0689374e-05,0.00010309881,0.15,1.4794446e-07,1.4794595e-07,3.2914357e-07,1310988,-0.019717475,0.00551588,0.0077201105,0.4,0.00015235836,0.00016368993,9.082084e-06,197388,0.0003076249,-0.0001966709,-0.0013013633,0.5,8.896987e-05,0.0015608397,0.00023151329,160,1,0,1,0,1,0
