timestamp,timestamp_sample,pub_timestamp,device_id,bias,bias_var,innov,innov_var,innov_test_ratio,publisher_id
1771685130748000,1771685130592000,0,6620172,0.052229326,0.10340491,0.058124077,12.367172,3.0352832e-05,0
1771685130796000,1771685130644000,0,6620172,0.053266115,0.103337884,0.12303312,12.367077,0.00013599862,0
1771685130852000,1771685130696000,0,6620172,0.054036207,0.10340491,0.09132617,12.367172,7.493377e-05,0
1771685130900000,1771685130748000,0,6620172,0.05428112,0.103337884,0.029063158,12.367077,7.5888506e-06,0
1771685130956000,1771685130800000,0,6620172,0.05454085,0.10340491,0.030801889,12.367172,8.523967e-06,0
1771685131004000,1771685130852000,0,6620172,0.05535011,0.103337884,0.09603288,12.367077,8.285721e-05,0
1771685131060000,1771685130904000,0,6620172,0.055856876,0.10340491,0.060097888,12.367172,3.2449312e-05,0
1771685131108000,1771685130956000,0,6620172,0.056399677,0.103337884,0.0644129,12.367077,3.7276583e-05,0
1771685131164000,1771685131008000,0,6620172,0.057076953,0.10340491,0.08031908,12.367172,5.795948e-05,0
1771685131212000,1771685131060000,0,6620172,0.05758993,0.103337884,0.060873486,12.367077,3.3292526e-05,0
1771685131268000,1771685131112000,0,6620172,0.05819644,0.10340491,0.07192667,12.367172,4.648009e-05,0
1771685131316000,1771685131164000,0,6620172,0.058793332,0.103337884,0.07083188,12.367077,4.5076267e-05,0
1771685131372000,1771685131216000,0,6620172,0.059320472,0.10340491,0.06251404,12.367172,3.5110916e-05,0
1771685131420000,1771685131268000,0,6620172,0.059679527,0.103337884,0.04260824,12.367077,1.6310887e-05,0
1771685131476000,1771685131320000,0,6620172,0.060289003,0.10340491,0.072278485,12.367172,4.6935904e-05,0
1771685131524000,1771685131372000,0,6620172,0.060530342,0.103337884,0.02863922,12.367077,7.3690717e-06,0
1771685131580000,1771685131424000,0,6620172,0.06118334,0.10340491,0.07743963,12.367172,5.3878262e-05,0
1771685131628000,1771685131476000,0,6620172,0.061786182,0.103337884,0.07153761,12.367077,4.597897e-05,0
1771685131684000,1771685131528000,0,6620172,0.06243451,0.10340491,0.07688569,12.367172,5.3110227e-05,0
1771685131732000,1771685131580000,0,6620172,0.062989004,0.103337884,0.065800354,12.367077,3.8899754e-05,0
1771685131788000,1771685131632000,0,6620172,0.06339198,0.10340491,0.047789805,12.367172,2.0519066e-05,0
1771685131836000,1771685131684000,0,6620172,0.06366324,0.103337884,0.03218907,12.367077,9.309091e-06,0
1771685131892000,1771685131736000,0,6620172,0.06398127,0.10340491,0.037716158,12.367172,1.2780327e-05,0
1771685131940000,1771685131788000,0,6620172,0.06440752,0.103337884,0.050581716,12.367077,2.298675e-05,0
1771685131996000,1771685131840000,0,6620172,0.064603224,0.10340491,0.023208447,12.367172,4.839263e-06,0
1771685132044000,1771685131892000,0,6620172,0.065066405,0.103337884,0.054964647,12.367077,2.7142965e-05,0
1771685132100000,1771685131944000,0,6620172,0.06561733,0.10340491,0.06533521,12.367172,3.8351434e-05,0
1771685132148000,1771685131996000,0,6620172,0.066194125,0.103337884,0.06844639,12.367077,4.209122e-05,0
1771685132204000,1771685132048000,0,6620172,0.066419795,0.10340491,0.026762418,12.367172,6.4348405e-06,0
1771685132252000,1771685132100000,0,6620172,0.066989824,0.103337884,0.067643926,12.367077,4.1110052e-05,0
1771685132308000,1771685132152000,0,6620172,0.0675235,0.10340491,0.06328972,12.367172,3.598764e-05,0
1771685132356000,1771685132204000,0,6620172,0.067843266,0.103337884,0.03794525,12.367077,1.2936154e-05,0
1771685132412000,1771685132256000,0,6620172,0.06824752,0.10340491,0.047940426,12.367172,2.0648611e-05,0
1771685132460000,1771685132308000,0,6620172,0.068279065,0.103337884,0.0037434474,12.367077,1.2590236e-07,0
1771685132516000,1771685132360000,0,6620172,0.06859498,0.10340491,0.037464343,12.367172,1.26102395e-05,0
1771685132564000,1771685132412000,0,6620172,0.06932926,0.103337884,0.087136224,12.367077,6.821626e-05,0
1771685132620000,1771685132464000,0,6620172,0.06974543,0.10340491,0.0493536,12.367172,2.1883901e-05,0
1771685132668000,1771685132516000,0,6620172,0.07030415,0.10333788,0.066301934,12.367075,3.949507e-05,0
1771685132724000,1771685132568000,0,6620172,0.07042851,0.1034049,0.014748342,12.367172,1.9542201e-06,0
1771685132772000,1771685132620000,0,6620172,0.07105297,0.10333788,0.07410274,12.367075,4.9335442e-05,0
1771685132828000,1771685132672000,0,6620172,0.07148085,0.1034049,0.050742686,12.367172,2.3133107e-05,0
1771685132876000,1771685132724000,0,6620172,0.071614504,0.10333788,0.01586046,12.367075,2.2600711e-06,0
1771685132932000,1771685132776000,0,6620172,0.072345935,0.1034049,0.08674121,12.367172,6.759865e-05,0
1771685132980000,1771685132828000,0,6620172,0.07281845,0.10333788,0.056072034,12.367075,2.8247703e-05,0
1771685133036000,1771685132880000,0,6620172,0.07320854,0.1034049,0.04626114,12.367172,1.9227362e-05,0
1771685133084000,1771685132932000,0,6620172,0.07373345,0.10333788,0.062289506,12.367075,3.485943e-05,0
1771685133140000,1771685132984000,0,6620172,0.074135125,0.1034049,0.04763496,12.367172,2.0386313e-05,0
1771685133188000,1771685133036000,0,6620172,0.07431893,0.10333788,0.021812141,12.367075,4.2745173e-06,0
1771685133244000,1771685133088000,0,6620172,0.074109904,0.1034049,-0.024788901,12.367172,5.520795e-06,0
1771685133292000,1771685133140000,0,6620172,0.07468045,0.10333788,0.06770528,12.367075,4.118467e-05,0
1771685133348000,1771685133192000,0,6620172,0.07513075,0.1034049,0.053401828,12.367172,2.5621192e-05,0
