timestamp,pub_timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,publisher_id,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1771685122636000,1771685122636000,1771685122636000,47.397741914863076,8.545592981497228,487.95874,487.95874,487.9847,487.9847,0.12109913,0.11347154,487.82913,160,1,1,3,3,3,0,0
1771685122644000,1771685122644000,1771685122644000,47.39774191509946,8.545592980378402,487.95905,487.95905,487.9847,487.9847,0.12150946,0.11372363,487.8293,160,1,1,3,3,3,0,0
1771685122652000,1771685122652000,1771685122652000,47.39774191533898,8.545592979244192,487.95932,487.95932,487.9847,487.9847,0.121922545,0.11397656,487.8295,160,1,1,3,3,3,0,0
1771685122660000,1771685122660000,1771685122660000,47.39774191579639,8.545592978131443,487.95963,487.95963,487.9847,487.9847,0.11968991,0.11265585,487.83078,160,1,1,3,3,3,0,0
1771685122668000,1771685122668000,1771685122668000,47.39774191622292,8.545592977027848,487.9599,487.9599,487.9847,487.9847,0.12009071,0.11290515,487.83096,160,1,1,3,3,3,0,0
1771685122676000,1771685122676000,1771685122676000,47.39774191659512,8.54559297594101,487.9602,487.9602,487.9847,487.9847,0.12049425,0.1131553,487.83115,160,1,1,3,3,3,0,0
1771685122684000,1771685122684000,1771685122684000,47.397741916920396,8.545592974841973,487.96048,487.96048,487.9847,487.9847,0.120900534,0.11334729,487.83124,160,1,1,3,3,3,0,0
1771685122692000,1771685122692000,1771685122692000,47.39774191722756,8.54559297375328,487.96075,487.96075,487.9847,487.9847,0.12130917,0.11359897,487.83142,160,1,1,3,3,3,0,0
1771685122700000,1771685122700000,1771685122700000,47.39774191750584,8.545592972654301,487.96103,487.96103,487.9847,487.9847,0.12171852,0.113851495,487.8316,160,1,1,3,3,3,0,0
1771685122708000,1771685122708000,1771685122708000,47.39774191774612,8.545592971555672,487.9613,487.9613,487.9847,487.9847,0.12213302,0.11410485,487.8318,160,1,1,3,3,3,0,0
1771685122716000,1771685122716000,1771685122716000,47.397741918161195,8.545592970713281,487.9616,487.9616,487.9847,487.9847,0.11988551,0.112779014,487.83304,160,1,1,3,3,3,0,0
1771685122724000,1771685122724000,1771685122724000,47.39774191853579,8.545592969864463,487.96188,487.96188,487.9847,487.9847,0.12028761,0.11302873,487.83322,160,1,1,3,3,3,0,0
1771685122732000,1771685122732000,1771685122732000,47.39774191888573,8.545592968996619,487.96216,487.96216,487.9847,487.9847,0.12069245,0.113279276,487.8334,160,1,1,3,3,3,0,0
1771685122740000,1771685122740000,1771685122740000,47.397741919185634,8.545592968121278,487.96243,487.96243,487.9847,487.9847,0.12110004,0.113471486,487.8335,160,1,1,3,3,3,0,0
1771685122748000,1771685122748000,1771685122748000,47.39774191943724,8.545592967245298,487.9627,487.9627,487.9847,487.9847,0.12151039,0.11372358,487.83368,160,1,1,3,3,3,0,0
1771685122756000,1771685122756000,1771685122756000,47.39774191966802,8.545592966364419,487.96298,487.96298,487.9847,487.9847,0.12192349,0.11397651,487.83386,160,1,1,3,3,3,0,0
1771685122764000,1771685122764000,1771685122764000,47.39774192017916,8.545592965605822,487.96326,487.96326,487.9847,487.9847,0.11968858,0.1126558,487.835,160,1,1,3,3,3,0,0
1771685122772000,1771685122772000,1771685122772000,47.39774192062885,8.545592964858693,487.96353,487.96353,487.9847,487.9847,0.120089345,0.11290511,487.83517,160,1,1,3,3,3,0,0
1771685122780000,1771685122780000,1771685122780000,47.39774192102542,8.545592964139942,487.9638,487.9638,487.9847,487.9847,0.120492846,0.11315525,487.83536,160,1,1,3,3,3,0,0
1771685122788000,1771685122788000,1771685122788000,47.39774192138267,8.545592963447639,487.96408,487.96408,487.9847,487.9847,0.120899096,0.11334725,487.83542,160,1,1,3,3,3,0,0
1771685122796000,1771685122796000,1771685122796000,47.39774192170622,8.545592962723042,487.96436,487.96436,487.9847,487.9847,0.1213081,0.11359893,487.8356,160,1,1,3,3,3,0,0
1771685122804000,1771685122804000,1771685122804000,47.397741921987596,8.545592961928486,487.9646,487.9646,487.9847,487.9847,0.121719874,0.11385145,487.8358,160,1,1,3,3,3,0,0
1771685122812000,1771685122812000,1771685122812000,47.39774192221327,8.54559296109332,487.96487,487.96487,487.9847,487.9847,0.1221344,0.11410481,487.83597,160,1,1,3,3,3,0,0
1771685122820000,1771685122820000,1771685122820000,47.397741922709734,8.54559296030168,487.96515,487.96515,487.9847,487.9847,0.119886726,0.11277897,487.83713,160,1,1,3,3,3,0,0
1771685122828000,1771685122828000,1771685122828000,47.397741923174415,8.545592959521098,487.96542,487.96542,487.9847,487.9847,0.12028886,0.11302868,487.8373,160,1,1,3,3,3,0,0
1771685122836000,1771685122836000,1771685122836000,47.3977419235883,8.545592958691223,487.9657,487.9657,487.9847,487.9847,0.12069143,0.11327924,487.8375,160,1,1,3,3,3,0,0
1771685122844000,1771685122844000,1771685122844000,47.39774192396574,8.545592957854428,487.96594,487.96594,487.9847,487.9847,0.121098995,0.11347144,487.8376,160,1,1,3,3,3,0,0
1771685122852000,1771685122852000,1771685122852000,47.397741924310324,8.545592957040919,487.96622,487.96622,487.9847,487.9847,0.12150931,0.11372354,487.83777,160,1,1,3,3,3,0,0
1771685122860000,1771685122860000,1771685122860000,47.397741924625194,8.545592956212529,487.96646,487.96646,487.9847,487.9847,0.1219224,0.11397646,487.83795,160,1,1,3,3,3,0,0
1771685122868000,1771685122868000,1771685122868000,47.39774192520937,8.545592955331731,487.96674,487.96674,487.9847,487.9847,0.11968979,0.11265576,487.83893,160,1,1,3,3,3,0,0
1771685122876000,1771685122876000,1771685122876000,47.39774192574325,8.545592954426896,487.967,487.967,487.9847,487.9847,0.12009058,0.112905055,487.8391,160,1,1,3,3,3,0,0
1771685122884000,1771685122884000,1771685122884000,47.397741926231774,8.545592953523206,487.96725,487.96725,487.9847,487.9847,0.12049411,0.1131552,487.8393,160,1,1,3,3,3,0,0
1771685122892000,1771685122892000,1771685122892000,47.39774192669442,8.545592952623123,487.96753,487.96753,487.9847,487.9847,0.1209,0.113347195,487.83942,160,1,1,3,3,3,0,0
1771685122900000,1771685122900000,1771685122900000,47.3977419271304,8.545592951700904,487.96777,487.96777,487.9847,487.9847,0.12130664,0.113598876,487.8396,160,1,1,3,3,3,0,0
