timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],publisher_id,estimator_instance,innovation_rejected,fused
1771685122628000,1771685122476000,0,1771685122476000,0,0.21717225,0.014207156,0.4305217,0.0025000002,0.0025000002,0.0025000002,-0.0025081201,-0.000500544,-0.00044354796,-0.0028773644,-0.001081329,0.00037480582,0.0025032428,0.0025111372,0.002501742,0.000279223,1.1064876e-05,8.7082535e-06,-0.0011653067,-0.00030621263,0.0002781705,0,0,0,1
1771685122700000,1771685122544000,0,1771685122548000,0,0.2192187,0.012778162,0.4322901,0.0025000002,0.0025000002,0.0025000002,-0.004454102,0.0009034332,-0.002260536,-0.0030661288,-0.0008436154,5.9476646e-05,0.0025032514,0.0025111407,0.0025017445,0.0008805891,3.6181867e-05,0.00022666958,-0.0011312207,-0.00026522175,0.00021773191,0,0,0,1
1771685122764000,1771685122612000,0,1771685122612000,0,0.21606237,0.013875461,0.4288649,0.0025000002,0.0025000002,0.0025000002,-0.0012596077,-0.00019528065,0.0011494458,-0.0028498552,-0.0007659692,0.00019001524,0.0025032558,0.0025111418,0.0025017457,7.042436e-05,1.6832173e-06,5.8722235e-05,-0.001004224,-0.00023367137,0.00019869555,0,0,0,1
1771685122836000,1771685122680000,0,1771685122684000,0,0.21003258,0.0047652544,0.43330017,0.0025000002,0.0025000002,0.0025000002,0.0047893375,0.008906473,-0.0032931268,-0.001935304,0.0003918907,-0.00022718529,0.0025032405,0.0025111337,0.002501742,0.001018136,0.0035092216,0.0004821506,-0.00076211046,0.00021442142,0.0001171858,0,0,0,1
1771685122900000,1771685122748000,0,1771685122748000,0,0.21535054,0.012666953,0.4298155,0.0025000002,0.0025000002,0.0025000002,-0.0004581061,0.0009284895,0.00015726686,-0.0017584565,0.00045614174,-0.00018115397,0.0025032442,0.0025111295,0.0025017434,9.315077e-06,3.8152513e-05,1.0990987e-06,-0.0006719871,0.00019331882,0.0001032881,0,0,0,1
1771685122972000,1771685122816000,0,1771685122820000,0,0.21974707,0.013608524,0.4234582,0.0025000002,0.0025000002,0.0025000002,-0.0050074775,-0.00013542641,0.0065927207,-0.0021474238,0.00038543262,0.00062999094,0.0025032538,0.002511139,0.0025017448,0.0011129883,8.0029673e-07,0.0019313054,-0.000724783,0.0001700792,0.00032213522,0,0,0,1
1771685123036000,1771685122884000,0,1771685122884000,0,0.21409741,0.013055586,0.4311737,0.0025000002,0.0025000002,0.0025000002,0.00078351086,0.00033263676,-0.0011902452,-0.0017965373,0.0003790948,0.00041204714,0.0025032335,0.0025111225,0.0025017404,2.7248723e-05,4.891643e-06,6.294484e-05,-0.00063475105,0.00015030323,0.0002760341,0,0,0,1
1771685123108000,1771685122952000,0,1771685122956000,0,0.21460302,0.020677147,0.43651804,0.0025000002,0.0025000002,0.0025000002,0.00026936736,-0.007241003,-0.0065318346,-0.0015492107,-0.0005331763,-0.0004192525,0.0025032426,0.0025111267,0.0025017424,3.2206572e-06,0.0023200228,0.0018948464,-0.00055837416,-0.00014543998,1.6139966e-05,0,0,0,1
1771685123172000,1771685123020000,0,1771685123020000,0,0.21474247,0.0134122,0.42955533,0.0025000002,0.0025000002,0.0025000002,0.00022210623,0.00016477518,0.00038444996,-0.0013371517,-0.00044962362,-0.00032304868,0.0025032465,0.0025111283,0.002501744,2.1896533e-06,1.2007644e-06,6.560373e-06,-0.0004912644,-0.0001278844,1.4993113e-05,0,0,0,1
1771685123244000,1771685123088000,0,1771685123092000,0,0.21489027,0.019807322,0.433349,0.0025000002,0.0025000002,0.0025000002,3.5455276e-05,-0.006386102,-0.0033855736,-0.0011728256,-0.0011603297,-0.0006896756,0.0025032316,0.0025111202,0.00250174,5.5797944e-08,0.0018045241,0.00050903915,-0.0004324444,-0.00032860885,-4.774314e-05,0,0,0,1
