timestamp,pub_timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro,publisher_id
1771685725316000,1771685725316000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038595323,0.0073551717,5.2100133e-11,0.015610195,0.017429959,-9.80665,0.002641856,-0.0012144016,0.00091612735,0.0008474678,0.0009068916,0.0009520344,4.734148e-05,2.6230633e-05,2.6301559e-05,0.0,0.0,126
1771685725416000,1771685725416000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03799012,0.007372476,8.621152e-11,0.015418658,0.03878624,-9.806842,-0.00023435822,-0.00044741115,0.002130529,0.0010495088,0.0010088675,0.000711718,6.962588e-05,7.131862e-05,4.2720054e-05,0.0,0.0,126
1771685725516000,1771685725516000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038830433,0.0072456663,5.177479e-11,0.009481039,0.029592505,-9.7935295,-8.522117e-05,-8.52212e-05,0.0012996227,0.0012269205,0.0012662816,0.001300801,4.6329627e-05,2.5028703e-05,2.4518047e-05,0.0,0.0,126
1771685725616000,1771685725616000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04000391,0.0076056,9.393395e-11,0.016663643,0.048937652,-9.808278,-0.0012357067,-0.0008522113,-0.0029188246,0.0013305778,0.0013666906,0.0016751107,6.576382e-05,3.9575745e-05,4.1611747e-05,0.0,0.0,126
1771685725716000,1771685725716000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038289223,0.007535309,6.248572e-11,0.002777274,0.03916931,-9.810768,-0.0012144016,-0.00036218998,0.0019600866,0.0009919957,0.0005268275,0.0006202954,3.6656504e-05,6.434534e-05,4.4510187e-05,0.0,0.0,126
1771685725816000,1771685725816000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039833155,0.007926691,9.22386e-11,0.0068953005,0.02738984,-9.792764,-0.0034088462,-0.0021518343,-0.0015339808,0.0010075874,0.001868736,0.0008646207,3.586404e-05,3.7743062e-05,7.764601e-05,0.0,0.0,126
1771685725916000,1771685725916000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039818656,0.0075975615,5.8567866e-11,0.018579006,0.026719462,-9.799085,0.0004261058,-0.0015126753,0.0007882957,0.0014241082,0.0011128497,0.0014706491,1.4704967e-05,6.701587e-05,2.4920897e-05,0.0,0.0,126
1771685726016000,1771685726016000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04042996,0.007599959,6.173474e-11,0.0064164596,0.025187174,-9.816322,-0.0007882957,-0.0040267,0.000511327,0.0018203179,0.00092867407,0.0023552203,3.489758e-05,2.652757e-05,4.4244454e-05,0.0,0.0,126
1771685726116000,1771685726116000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037767917,0.007316591,4.7462808e-11,0.014173674,0.033040155,-9.80416,0.0014487597,0.001257012,0.00076699036,0.0010126508,0.0004743397,0.00073921494,4.0580977e-05,1.8319268e-05,3.281619e-05,0.0,0.0,126
1771685726216000,1771685726216000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038189325,0.007446061,5.8152913e-11,-0.00019153603,0.042138122,-9.800329,-0.0011504856,-0.0020026972,-0.0009161275,0.0006978574,0.0014402157,0.0016651544,2.9378723e-05,4.317586e-05,2.7909173e-05,0.0,0.0,126
