timestamp,pub_timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,publisher_id,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1771685725896000,1771685725896000,0.0013315692,-0.0023968446,0.0034621141,4000,0,0.035913024,0.041898705,-9.811438,4000,126,0,0,0,1
1771685725900000,1771685725900000,0.0013315774,-0.0007989492,0.005060007,4000,0,0.035913024,0.06224941,-9.807848,4000,126,0,0,0,1
1771685725904000,1771685725904000,0.00026631285,0.0015978962,0.0021305298,4000,0,0.044292733,0.0418987,-9.798271,4000,126,0,0,0,1
1771685725908000,1771685725908000,0.00026631608,0.0034621092,0.004527374,4000,0,0.009576808,0.019153785,-9.828198,4000,126,0,0,0,1
1771685725912000,1771685725912000,0.0010652553,0.008788434,0.0034621092,4000,0,-0.011971008,0.029927695,-9.83179,4000,126,0,0,0,1
1771685725916000,1771685725916000,0.0010652543,0.010918962,0.00079894933,4000,0,0.028730419,0.06105232,-9.809044,4000,126,0,0,0,1
1771685725920000,1771685725920000,0.00079895474,0.005326322,0.0021305282,4000,0,0.058657948,0.076614626,-9.806651,4000,126,0,0,0,1
1771685725924000,1771685725924000,-0.0005326448,0.0029294787,-0.0058589536,4000,0,0.034715924,0.0430958,-9.849745,4000,126,0,0,0,1
1771685725928000,1771685725928000,-0.0034621193,-0.001597891,-0.006924216,4000,0,0.0,0.0035914753,-9.892841,4000,126,0,0,0,1
1771685725932000,1771685725932000,-0.008255826,-0.010918936,0.0045273826,4000,0,0.02873042,-0.0095766345,-9.871295,4000,126,0,0,0,1
1771685725936000,1771685725936000,-0.0103863375,-0.007456852,0.0055926214,4000,0,0.06584055,-0.0023940296,-9.850944,4000,126,0,0,0,1
1771685725940000,1771685725940000,-0.0047936887,0.002130512,-0.0023968641,4000,0,0.031124622,0.016759584,-9.832988,4000,126,0,0,0,1
1771685725944000,1771685725944000,0.00053262926,0.0026631497,-0.007190539,4000,0,-0.013168109,0.0395045,-9.795877,4000,126,0,0,0,1
1771685725948000,1771685725948000,-0.0031958043,-0.0015978876,-0.007989481,4000,0,-0.02753332,0.049081307,-9.80306,4000,126,0,0,0,1
1771685725952000,1771685725952000,-0.008788441,-0.0047936738,-0.0063915867,4000,0,-0.039504327,0.02513929,-9.799467,4000,126,0,0,0,1
1771685725956000,1771685725956000,-0.0018642248,-0.00506,0.00079896004,4000,0,-0.043095633,0.0047885743,-9.758767,4000,126,0,0,0,1
1771685725960000,1771685725960000,0.0045273667,-0.0055926344,0.00559265,4000,0,-0.01316811,0.0047885743,-9.76954,4000,126,0,0,0,1
1771685725964000,1771685725964000,-0.0010652485,-0.008788436,0.00026630072,4000,0,-0.008379707,0.003591473,-9.767146,4000,126,0,0,0,1
1771685725968000,1771685725968000,-0.0045273616,-0.006924221,-0.004261069,4000,0,-0.03830723,-0.0011969313,-9.72046,4000,126,0,0,0,1
1771685725972000,1771685725972000,-0.002396841,-0.00053263205,-0.0021305338,4000,0,-0.020350711,-0.015562142,-9.726443,4000,126,0,0,0,1
1771685725976000,1771685725976000,-0.0007989529,-0.005858953,0.0021305336,4000,0,-0.008379706,-0.010773739,-9.782707,4000,126,0,0,0,1
1771685725980000,1771685725980000,-0.0031957936,-0.010918962,0.0039947387,4000,0,-0.021547817,0.028730592,-9.832988,4000,126,0,0,0,1
1771685725984000,1771685725984000,-0.0029294745,-0.0066579054,0.0015978932,4000,0,-0.029927524,0.064643614,-9.856928,4000,126,0,0,0,1
1771685725988000,1771685725988000,0.0018642137,-0.005858953,0.0010652744,4000,0,-0.034715924,0.081403024,-9.86052,4000,126,0,0,0,1
1771685725992000,1771685725992000,-0.0015979056,-0.0026631646,0.0050600013,4000,0,0.03830723,0.06584071,-9.842565,4000,126,0,0,0,1
1771685725996000,1771685725996000,-0.00053264323,0.0015979006,0.009321062,4000,0,0.07661446,0.037110303,-9.843761,4000,126,0,0,0,1
1771685726000000,1771685726000000,0.007989494,-0.002663135,0.0055926354,4000,0,0.019153615,0.0407016,-9.838972,4000,126,0,0,0,1
1771685726004000,1771685726004000,0.0045273886,-0.006125253,-0.0034621216,4000,0,-0.001197101,0.033519,-9.830592,4000,126,0,0,0,1
1771685726008000,1771685726008000,0.0023968378,-0.0034621148,0.0015978959,4000,0,0.01316811,0.0035914744,-9.849746,4000,126,0,0,0,1
1771685726012000,1771685726012000,0.0058589447,-0.0045273798,0.010386331,4000,0,0.03711013,0.016759584,-9.827002,4000,126,0,0,0,1
1771685726016000,1771685726016000,0.0066579203,-0.0063915704,0.003195791,4000,0,0.05626374,0.045490008,-9.79827,4000,126,0,0,0,1
1771685726020000,1771685726020000,0.009321074,-0.002130511,-0.0037284102,4000,0,0.044292733,0.035913195,-9.782706,4000,126,0,0,0,1
1771685726024000,1771685726024000,0.0063915895,2.0416555e-09,-0.0031957892,4000,0,0.009576808,0.008379876,-9.764752,4000,126,0,0,0,1
1771685726028000,1771685726028000,-0.0023968457,-0.0007989418,-0.0018642144,4000,0,0.0,0.017956685,-9.782707,4000,126,0,0,0,1
1771685726032000,1771685726032000,-0.0047936896,0.00026632013,0.0013315792,4000,0,0.004788404,0.049081307,-9.822213,4000,126,0,0,0,1
1771685726036000,1771685726036000,-0.0037284268,0.0021305264,-0.00053263525,4000,0,-0.021547817,0.05027841,-9.844958,4000,126,0,0,0,1
1771685726040000,1771685726040000,-0.00292948,0.0045273686,-0.005060009,4000,0,-0.03830723,0.046687108,-9.828198,4000,126,0,0,0,1
1771685726044000,1771685726044000,0.00079895084,0.0023968425,-0.001065268,4000,0,-0.02513912,0.041898705,-9.825805,4000,126,0,0,0,1
1771685726048000,1771685726048000,-0.0005326289,-0.003195795,0.0055926386,4000,0,-0.017956512,0.016759584,-9.829395,4000,126,0,0,0,1
1771685726052000,1771685726052000,-0.0015978963,-0.0018642152,0.002929476,4000,0,-0.01316811,1.7086582e-07,-9.78989,4000,126,0,0,0,1
1771685726056000,1771685726056000,0.0039947378,0.0034621141,0.0010652654,4000,0,0.001197101,0.02633639,-9.76954,4000,126,0,0,0,1
1771685726060000,1771685726060000,0.0061252736,-0.00079894916,0.002130521,4000,0,-0.004788404,0.043095805,-9.7863,4000,126,0,0,0,1
1771685726064000,1771685726064000,0.0013315857,-0.006657899,-0.0015979101,4000,0,-0.0011971012,0.02633639,-9.801861,4000,126,0,0,0,1
1771685726068000,1771685726068000,-0.00026631815,-0.0015978969,0.00053263095,4000,0,0.027533323,0.0383074,-9.812636,4000,126,0,0,0,1
1771685726072000,1771685726072000,0.0061252667,0.0013315821,0.0063915905,4000,0,0.047884032,0.041898705,-9.83179,4000,126,0,0,0,1
1771685726076000,1771685726076000,0.007456859,-0.0023968434,0.0069242106,4000,0,0.059855044,0.02274509,-9.824607,4000,126,0,0,0,1
1771685726080000,1771685726080000,0.0031957983,-0.004527386,0.007456843,4000,0,0.06943185,0.02513929,-9.804256,4000,126,0,0,0,1
1771685726084000,1771685726084000,-0.0021305436,-0.0007989655,0.010918958,4000,0,0.062249243,0.02274509,-9.813834,4000,126,0,0,0,1
1771685726088000,1771685726088000,-0.007989505,0.0058589303,0.006125264,4000,0,0.047884032,0.035913195,-9.791088,4000,126,0,0,0,1
1771685726092000,1771685726092000,-0.00825582,0.007190511,-0.0026631637,4000,0,0.05267244,0.063446514,-9.759963,4000,126,0,0,0,1
1771685726096000,1771685726096000,-0.002663168,0.003994732,-0.0042610625,4000,0,0.045489836,0.05267261,-9.7803135,4000,126,0,0,0,1
1771685726100000,1771685726100000,0.00053262716,0.0021305229,-0.0061252736,4000,0,0.016759414,0.034716096,-9.804257,4000,126,0,0,0,1
1771685726104000,1771685726104000,0.0002663194,0.00346211,-0.005326322,4000,0,0.0035913023,0.050278414,-9.817425,4000,126,0,0,0,1
1771685726108000,1771685726108000,0.006391595,0.005858944,-0.0023968518,4000,0,0.002394202,0.05746101,-9.823411,4000,126,0,0,0,1
1771685726112000,1771685726112000,0.013848436,0.006125268,-0.003994756,4000,0,-0.0035913023,0.021547986,-9.806651,4000,126,0,0,0,1
1771685726116000,1771685726116000,0.00958739,0.0037284016,0.0023968425,4000,0,0.004788404,0.009576978,-9.800665,4000,126,0,0,0,1
1771685726120000,1771685726120000,-0.0023968301,-0.0029295115,0.010120005,4000,0,0.004788404,0.0430958,-9.806651,4000,126,0,0,0,1
1771685726124000,1771685726124000,-0.006125249,-0.008255815,0.0063915877,4000,0,-0.032321725,0.05985522,-9.773129,4000,126,0,0,0,1
1771685726128000,1771685726128000,-0.0031958057,-0.0015978923,0.0055926335,4000,0,-0.05386954,0.06943203,-9.722853,4000,126,0,0,0,1
1771685726132000,1771685726132000,-0.002396859,0.0055926414,0.006657896,4000,0,-0.047884032,0.09217694,-9.7240505,4000,126,0,0,0,1
1771685726136000,1771685726136000,0.003994738,0.0023968543,0.0007989391,4000,0,-0.03830723,0.09457114,-9.78989,4000,126,0,0,0,1
