timestamp,pub_timestamp,mag_inconsistency_angle,publisher_id
1771685725408000,1771685725408000,0.0,126
1771685883128000,1771685883128000,0.0,126
1771685883132000,1771685883132000,0.0,126
1771685883136000,1771685883136000,0.0,126
1771685883140000,1771685883140000,0.0,126
1771685883144000,1771685883144000,0.0,126
1771685883148000,1771685883148000,0.0,126
1771685883152000,1771685883152000,0.0,126
1771685883156000,1771685883156000,0.0,126
1771685883160000,1771685883160000,0.0,126
1771685883164000,1771685883164000,0.0,126
1771685883168000,1771685883168000,0.0,126
1771685883172000,1771685883172000,0.0,126
1771685883176000,1771685883176000,0.0,126
1771685883180000,1771685883180000,0.0,126
1771685883184000,1771685883184000,0.0,126
1771685883188000,1771685883188000,0.0,126
1771685883192000,1771685883192000,0.0,126
1771685883196000,1771685883196000,0.0,126
1771685883200000,1771685883200000,0.0,126
1771685883204000,1771685883204000,0.0,126
1771685883208000,1771685883208000,0.0,126
1771685883212000,1771685883212000,0.0,126
1771685883216000,1771685883216000,0.0,126
1771685883220000,1771685883220000,0.0,126
1771685883224000,1771685883224000,0.0,126
1771685883228000,1771685883228000,0.0,126
1771685883232000,1771685883232000,0.0,126
1771685883236000,1771685883236000,0.0,126
1771685883240000,1771685883240000,0.0,126
1771685883244000,1771685883244000,0.0,126
1771685883248000,1771685883248000,0.0,126
1771685883252000,1771685883252000,0.0,126
1771685883256000,1771685883256000,0.0,126
1771685883260000,1771685883260000,0.0,126
1771685883264000,1771685883264000,0.0,126
1771685883268000,1771685883268000,0.0,126
1771685883272000,1771685883272000,0.0,126
1771685883276000,1771685883276000,0.0,126
1771685883280000,1771685883280000,0.0,126
1771685883284000,1771685883284000,0.0,126
1771685883288000,1771685883288000,0.0,126
1771685883292000,1771685883292000,0.0,126
1771685883296000,1771685883296000,0.0,126
1771685883300000,1771685883300000,0.0,126
1771685883304000,1771685883304000,0.0,126
1771685883308000,1771685883308000,0.0,126
1771685883312000,1771685883312000,0.0,126
1771685883316000,1771685883316000,0.0,126
1771685883320000,1771685883320000,0.0,126
1771685883324000,1771685883324000,0.0,126
1771685883328000,1771685883328000,0.0,126
1771685883332000,1771685883332000,0.0,126
1771685883336000,1771685883336000,0.0,126
1771685883340000,1771685883340000,0.0,126
1771685883344000,1771685883344000,0.0,126
1771685883348000,1771685883348000,0.0,126
1771685883352000,1771685883352000,0.0,126
1771685883356000,1771685883356000,0.0,126
1771685883360000,1771685883360000,0.0,126
1771685883364000,1771685883364000,0.0,126
1771685883368000,1771685883368000,0.0,126
1771685883372000,1771685883372000,0.0,126
1771685883376000,1771685883376000,0.0,126
1771685883380000,1771685883380000,0.0,126
1771685883384000,1771685883384000,0.0,126
1771685883388000,1771685883388000,0.0,126
1771685883392000,1771685883392000,0.0,126
1771685883396000,1771685883396000,0.0,126
1771685883400000,1771685883400000,0.0,126
1771685883404000,1771685883404000,0.0,126
1771685883408000,1771685883408000,0.0,126
1771685883412000,1771685883412000,0.0,126
1771685883416000,1771685883416000,0.0,126
1771685883420000,1771685883420000,0.0,126
1771685883424000,1771685883424000,0.0,126
1771685883428000,1771685883428000,0.0,126
1771685883432000,1771685883432000,0.0,126
1771685883436000,1771685883436000,0.0,126
1771685883440000,1771685883440000,0.0,126
1771685883444000,1771685883444000,0.0,126
1771685883448000,1771685883448000,0.0,126
1771685883452000,1771685883452000,0.0,126
1771685883456000,1771685883456000,0.0,126
1771685883460000,1771685883460000,0.0,126
1771685883464000,1771685883464000,0.0,126
1771685883468000,1771685883468000,0.0,126
1771685883472000,1771685883472000,0.0,126
1771685883476000,1771685883476000,0.0,126
1771685883480000,1771685883480000,0.0,126
1771685883484000,1771685883484000,0.0,126
1771685883488000,1771685883488000,0.0,126
1771685883492000,1771685883492000,0.0,126
1771685883496000,1771685883496000,0.0,126
1771685883500000,1771685883500000,0.0,126
1771685883504000,1771685883504000,0.0,126
1771685883508000,1771685883508000,0.0,126
1771685883512000,1771685883512000,0.0,126
1771685883516000,1771685883516000,0.0,126
1771685883520000,1771685883520000,0.0,126
1771685883524000,1771685883524000,0.0,126
1771685883528000,1771685883528000,0.0,126
1771685883532000,1771685883532000,0.0,126
1771685883536000,1771685883536000,0.0,126
1771685883540000,1771685883540000,0.0,126
1771685883544000,1771685883544000,0.0,126
1771685883548000,1771685883548000,0.0,126
1771685883552000,1771685883552000,0.0,126
1771685883556000,1771685883556000,0.0,126
1771685883560000,1771685883560000,0.0,126
1771685883564000,1771685883564000,0.0,126
1771685883568000,1771685883568000,0.0,126
1771685883572000,1771685883572000,0.0,126
1771685883576000,1771685883576000,0.0,126
1771685883580000,1771685883580000,0.0,126
1771685883584000,1771685883584000,0.0,126
1771685883588000,1771685883588000,0.0,126
1771685883592000,1771685883592000,0.0,126
1771685883596000,1771685883596000,0.0,126
1771685883600000,1771685883600000,0.0,126
1771685883604000,1771685883604000,0.0,126
1771685883608000,1771685883608000,0.0,126
1771685883612000,1771685883612000,0.0,126
1771685883616000,1771685883616000,0.0,126
1771685883620000,1771685883620000,0.0,126
1771685883624000,1771685883624000,0.0,126
1771685883628000,1771685883628000,0.0,126
1771685883632000,1771685883632000,0.0,126
1771685883636000,1771685883636000,0.0,126
1771685883640000,1771685883640000,0.0,126
1771685883644000,1771685883644000,0.0,126
1771685883648000,1771685883648000,0.0,126
1771685883652000,1771685883652000,0.0,126
1771685883656000,1771685883656000,0.0,126
1771685883660000,1771685883660000,0.0,126
1771685883664000,1771685883664000,0.0,126
1771685883668000,1771685883668000,0.0,126
1771685883672000,1771685883672000,0.0,126
1771685883676000,1771685883676000,0.0,126
1771685883680000,1771685883680000,0.0,126
1771685883684000,1771685883684000,0.0,126
1771685883688000,1771685883688000,0.0,126
1771685883692000,1771685883692000,0.0,126
1771685883696000,1771685883696000,0.0,126
1771685883700000,1771685883700000,0.0,126
1771685883704000,1771685883704000,0.0,126
1771685883708000,1771685883708000,0.0,126
1771685883712000,1771685883712000,0.0,126
1771685883716000,1771685883716000,0.0,126
1771685883720000,1771685883720000,0.0,126
1771685883724000,1771685883724000,0.0,126
1771685883728000,1771685883728000,0.0,126
1771685883732000,1771685883732000,0.0,126
1771685883736000,1771685883736000,0.0,126
1771685883740000,1771685883740000,0.0,126
1771685883744000,1771685883744000,0.0,126
1771685883748000,1771685883748000,0.0,126
1771685883752000,1771685883752000,0.0,126
1771685883756000,1771685883756000,0.0,126
1771685883760000,1771685883760000,0.0,126
1771685883764000,1771685883764000,0.0,126
1771685883768000,1771685883768000,0.0,126
1771685883772000,1771685883772000,0.0,126
1771685883776000,1771685883776000,0.0,126
1771685883780000,1771685883780000,0.0,126
1771685883784000,1771685883784000,0.0,126
1771685883788000,1771685883788000,0.0,126
1771685883792000,1771685883792000,0.0,126
1771685883796000,1771685883796000,0.0,126
1771685883800000,1771685883800000,0.0,126
1771685883804000,1771685883804000,0.0,126
1771685883808000,1771685883808000,0.0,126
1771685883812000,1771685883812000,0.0,126
1771685883816000,1771685883816000,0.0,126
