timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,publisher_id,estimator_instance,innovation_rejected,fused
1771685725364000,1771685725212000,0,1771685725212000,0,-487.8932,12.354216,-0.07104492,-0.10025839,12.367069,1.632523e-05,-3.82875e-05,0,0,0,1
1771685725420000,1771685725264000,0,1771685725268000,0,-487.91257,12.354284,-0.05392456,-0.09589361,12.3671665,9.405091e-06,-3.5566693e-05,0,0,0,1
1771685725468000,1771685725316000,0,1771685725316000,0,-487.89893,12.354216,-0.06951904,-0.09340905,12.367069,1.5631504e-05,-3.368874e-05,0,0,0,1
1771685725524000,1771685725368000,0,1771685725372000,0,-487.88074,12.354284,-0.090026855,-0.09309044,12.3671665,2.6214038e-05,-3.29846e-05,0,0,0,1
1771685725572000,1771685725420000,0,1771685725420000,0,-487.88147,12.354216,-0.09161377,-0.09295133,12.367069,2.7146554e-05,-3.243464e-05,0,0,0,1
1771685725628000,1771685725472000,0,1771685725476000,0,-487.79776,12.354284,-0.17785645,-0.10094964,12.3671665,0.000102312566,-3.9017345e-05,0,0,0,1
1771685725676000,1771685725524000,0,1771685725524000,0,-487.8697,12.354216,-0.1076355,-0.101579465,12.367069,3.7471775e-05,-3.887175e-05,0,0,0,1
1771685725732000,1771685725576000,0,1771685725580000,0,-487.91754,12.354284,-0.061645508,-0.09781757,12.3671665,1.2291153e-05,-3.636778e-05,0,0,0,1
1771685725780000,1771685725628000,0,1771685725628000,0,-487.86642,12.354216,-0.1144104,-0.099380665,12.367069,4.2337404e-05,-3.6930134e-05,0,0,0,1
1771685725836000,1771685725680000,0,1771685725684000,0,-487.8345,12.354284,-0.14816284,-0.103976086,12.3671665,7.100164e-05,-4.013977e-05,0,0,0,1
1771685725884000,1771685725732000,0,1771685725732000,0,-487.8968,12.354216,-0.08718872,-0.10239467,12.367069,2.4587469e-05,-3.8674698e-05,0,0,0,1
1771685725940000,1771685725784000,0,1771685725788000,0,-487.85056,12.354284,-0.13494873,-0.10546136,12.3671665,5.8901638e-05,-4.0580133e-05,0,0,0,1
1771685725988000,1771685725836000,0,1771685725836000,0,-487.8752,12.354216,-0.11151123,-0.10603128,12.367069,4.021892e-05,-4.0546107e-05,0,0,0,1
1771685726044000,1771685725888000,0,1771685725892000,0,-487.83386,12.354284,-0.1543274,-0.11058091,12.3671665,7.703282e-05,-4.3983262e-05,0,0,0,1
1771685726092000,1771685725940000,0,1771685725940000,0,-487.87274,12.354216,-0.11651611,-0.11114003,12.367069,4.3910175e-05,-4.3976375e-05,0,0,0,1
1771685726148000,1771685725992000,0,1771685725996000,0,-487.83615,12.354284,-0.15426636,-0.11520265,12.3671665,7.69719e-05,-4.708465e-05,0,0,0,1
1771685726196000,1771685726044000,0,1771685726044000,0,-487.8234,12.354216,-0.16796875,-0.12017337,12.367069,9.1253634e-05,-5.1245497e-05,0,0,0,1
1771685726252000,1771685726096000,0,1771685726100000,0,-487.88113,12.354284,-0.11148071,-0.1193545,12.3671665,4.019659e-05,-5.0204657e-05,0,0,0,1
1771685726300000,1771685726148000,0,1771685726148000,0,-487.81165,12.354216,-0.1817627,-0.12523353,12.367069,0.00010685693,-5.5541466e-05,0,0,0,1
1771685726356000,1771685726200000,0,1771685726204000,0,-487.8789,12.354284,-0.115478516,-0.124314584,12.3671665,4.3131262e-05,-5.4372387e-05,0,0,0,1
1771685726404000,1771685726252000,0,1771685726252000,0,-487.84232,12.354216,-0.15301514,-0.12701826,12.367069,7.572896e-05,-5.6384237e-05,0,0,0,1
1771685726460000,1771685726304000,0,1771685726308000,0,-487.87177,12.354284,-0.12472534,-0.12680227,12.3671665,5.0315197e-05,-5.5812514e-05,0,0,0,1
1771685726508000,1771685726356000,0,1771685726356000,0,-487.87283,12.354216,-0.124694824,-0.12660374,12.367069,5.0290975e-05,-5.529237e-05,0,0,0,1
