timestamp,timestamp_sample,pub_timestamp,device_id,pressure,temperature,error_count,publisher_id
1771685726400000,1771685726400000,1771685726400000,6620172,95599.03,0.0,0,25
1771685726404000,1771685726404000,1771685726404000,6620172,95599.52,0.0,0,25
1771685726408000,1771685726408000,1771685726408000,6620172,95599.305,0.0,0,25
1771685726412000,1771685726412000,1771685726412000,6620172,95601.57,0.0,0,25
1771685726416000,1771685726416000,1771685726416000,6620172,95596.7,0.0,0,25
1771685726420000,1771685726420000,1771685726420000,6620172,95596.664,0.0,0,25
1771685726424000,1771685726424000,1771685726424000,6620172,95598.41,0.0,0,25
1771685726428000,1771685726428000,1771685726428000,6620172,95597.53,0.0,0,25
1771685726432000,1771685726432000,1771685726432000,6620172,95597.445,0.0,0,25
1771685726436000,1771685726436000,1771685726436000,6620172,95597.92,0.0,0,25
1771685726440000,1771685726440000,1771685726440000,6620172,95596.52,0.0,0,25
1771685726444000,1771685726444000,1771685726444000,6620172,95597.49,0.0,0,25
1771685726448000,1771685726448000,1771685726448000,6620172,95597.38,0.0,0,25
1771685726452000,1771685726452000,1771685726452000,6620172,95597.766,0.0,0,25
1771685726456000,1771685726456000,1771685726456000,6620172,95598.67,0.0,0,25
1771685726460000,1771685726460000,1771685726460000,6620172,95598.53,0.0,0,25
1771685726464000,1771685726464000,1771685726464000,6620172,95600.9,0.0,0,25
1771685726468000,1771685726468000,1771685726468000,6620172,95598.766,0.0,0,25
1771685726472000,1771685726472000,1771685726472000,6620172,95597.03,0.0,0,25
1771685726476000,1771685726476000,1771685726476000,6620172,95596.67,0.0,0,25
1771685726480000,1771685726480000,1771685726480000,6620172,95598.12,0.0,0,25
1771685726484000,1771685726484000,1771685726484000,6620172,95601.27,0.0,0,25
1771685726488000,1771685726488000,1771685726488000,6620172,95598.43,0.0,0,25
1771685726492000,1771685726492000,1771685726492000,6620172,95597.62,0.0,0,25
1771685726496000,1771685726496000,1771685726496000,6620172,95600.99,0.0,0,25
1771685726500000,1771685726500000,1771685726500000,6620172,95597.83,0.0,0,25
1771685726504000,1771685726504000,1771685726504000,6620172,95596.85,0.0,0,25
1771685726508000,1771685726508000,1771685726508000,6620172,95598.16,0.0,0,25
1771685726512000,1771685726512000,1771685726512000,6620172,95598.19,0.0,0,25
