timestamp,ping_time,pub_timestamp,ping_sequence,dropped_packets,rtt_ms,system_id,component_id,publisher_id
1771685724812000,1771685724812000,0,800,0,0.0,245,190,0
1771685725812000,1771685725812000,0,801,0,0.0,245,190,0
1771685726812000,1771685726812000,0,802,0,0.0,245,190,0
1771685727812000,1771685727812000,0,803,0,0.0,245,190,0
1771685728812000,1771685728812000,0,804,0,0.0,245,190,0
1771685729812000,1771685729812000,0,805,0,0.0,245,190,0
1771685730812000,1771685730812000,0,806,0,0.0,245,190,0
1771685731812000,1771685731812000,0,807,0,0.0,245,190,0
1771685732812000,1771685732812000,0,808,0,0.0,245,190,0
1771685733812000,1771685733812000,0,809,0,0.0,245,190,0
1771685734812000,1771685734812000,0,810,0,0.0,245,190,0
1771685735812000,1771685735812000,0,811,0,0.0,245,190,0
1771685736812000,1771685736812000,0,812,0,0.0,245,190,0
1771685737812000,1771685737812000,0,813,0,0.0,245,190,0
1771685738812000,1771685738812000,0,814,0,0.0,245,190,0
1771685739812000,1771685739812000,0,815,0,0.0,245,190,0
1771685740812000,1771685740812000,0,816,0,0.0,245,190,0
1771685741812000,1771685741812000,0,817,0,0.0,245,190,0
1771685742812000,1771685742812000,0,818,0,0.0,245,190,0
1771685743812000,1771685743812000,0,819,0,0.0,245,190,0
1771685744812000,1771685744812000,0,820,0,0.0,245,190,0
1771685745812000,1771685745812000,0,821,0,0.0,245,190,0
1771685746812000,1771685746812000,0,822,0,0.0,245,190,0
1771685747812000,1771685747812000,0,823,0,0.0,245,190,0
1771685748812000,1771685748812000,0,824,0,0.0,245,190,0
1771685749812000,1771685749812000,0,825,0,0.0,245,190,0
1771685750812000,1771685750812000,0,826,0,0.0,245,190,0
1771685751812000,1771685751812000,0,827,0,0.0,245,190,0
1771685752812000,1771685752812000,0,828,0,0.0,245,190,0
1771685753812000,1771685753812000,0,829,0,0.0,245,190,0
1771685754812000,1771685754812000,0,830,0,0.0,245,190,0
1771685755812000,1771685755812000,0,831,0,0.0,245,190,0
1771685756812000,1771685756812000,0,832,0,0.0,245,190,0
1771685757812000,1771685757812000,0,833,0,0.0,245,190,0
1771685758812000,1771685758812000,0,834,0,0.0,245,190,0
1771685759812000,1771685759812000,0,835,0,0.0,245,190,0
1771685760812000,1771685760812000,0,836,0,0.0,245,190,0
1771685761812000,1771685761812000,0,837,0,0.0,245,190,0
1771685762812000,1771685762812000,0,838,0,0.0,245,190,0
1771685763812000,1771685763812000,0,839,0,0.0,245,190,0
1771685764812000,1771685764812000,0,840,0,0.0,245,190,0
1771685765812000,1771685765812000,0,841,0,0.0,245,190,0
1771685766812000,1771685766812000,0,842,0,0.0,245,190,0
1771685767812000,1771685767812000,0,843,0,0.0,245,190,0
1771685768812000,1771685768812000,0,844,0,0.0,245,190,0
1771685769812000,1771685769812000,0,845,0,0.0,245,190,0
1771685770812000,1771685770812000,0,846,0,0.0,245,190,0
1771685771812000,1771685771812000,0,847,0,0.0,245,190,0
1771685772812000,1771685772812000,0,848,0,0.0,245,190,0
1771685773812000,1771685773812000,0,849,0,0.0,245,190,0
1771685774812000,1771685774812000,0,850,0,0.0,245,190,0
1771685775812000,1771685775812000,0,851,0,0.0,245,190,0
1771685776812000,1771685776812000,0,852,0,0.0,245,190,0
1771685777812000,1771685777812000,0,853,0,0.0,245,190,0
1771685778812000,1771685778812000,0,854,0,0.0,245,190,0
1771685779812000,1771685779812000,0,855,0,0.0,245,190,0
1771685780812000,1771685780812000,0,856,0,0.0,245,190,0
1771685781812000,1771685781812000,0,857,0,0.0,245,190,0
1771685782812000,1771685782812000,0,858,0,0.0,245,190,0
1771685783812000,1771685783812000,0,859,0,0.0,245,190,0
1771685784812000,1771685784812000,0,860,0,0.0,245,190,0
1771685785812000,1771685785812000,0,861,0,0.0,245,190,0
1771685786812000,1771685786812000,0,862,0,0.0,245,190,0
1771685787812000,1771685787812000,0,863,0,0.0,245,190,0
1771685788812000,1771685788812000,0,864,0,0.0,245,190,0
1771685789812000,1771685789812000,0,865,0,0.0,245,190,0
