timestamp,pub_timestamp,imbalanced_prop_metric,motor_failure_mask,publisher_id,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
1771685738032000,1771685738032000,-0.026131572,0,93,0,0,0,0,0,0,0,0
1771685738536000,1771685738536000,-0.02984321,0,93,0,0,0,0,0,0,0,0
1771685739040000,1771685739040000,-0.027087301,0,93,0,0,0,0,0,0,0,0
1771685739544000,1771685739544000,-0.024524335,0,93,0,0,0,0,0,0,0,0
1771685740048000,1771685740048000,-0.022253878,0,93,0,0,0,0,0,0,0,0
1771685740552000,1771685740552000,-0.020243702,0,93,0,0,0,0,0,0,0,0
1771685741056000,1771685741056000,-0.018710678,0,93,0,0,0,0,0,0,0,0
1771685741560000,1771685741560000,-0.016950712,0,93,0,0,0,0,0,0,0,0
1771685742064000,1771685742064000,-0.015109408,0,93,0,0,0,0,0,0,0,0
1771685742568000,1771685742568000,-0.013773251,0,93,0,0,0,0,0,0,0,0
1771685743072000,1771685743072000,-0.012585899,0,93,0,0,0,0,0,0,0,0
1771685743576000,1771685743576000,-0.012434379,0,93,0,0,0,0,0,0,0,0
1771685744080000,1771685744080000,-0.011487387,0,93,0,0,0,0,0,0,0,0
1771685744584000,1771685744584000,-0.010537493,0,93,0,0,0,0,0,0,0,0
1771685745088000,1771685745088000,-0.0096667,0,93,0,0,0,0,0,0,0,0
1771685745592000,1771685745592000,-0.008714169,0,93,0,0,0,0,0,0,0,0
1771685746096000,1771685746096000,-0.0077812974,0,93,0,0,0,0,0,0,0,0
1771685746600000,1771685746600000,-0.006805427,0,93,0,0,0,0,0,0,0,0
1771685747104000,1771685747104000,-0.0065767677,0,93,0,0,0,0,0,0,0,0
1771685747608000,1771685747608000,-0.006618481,0,93,0,0,0,0,0,0,0,0
1771685748112000,1771685748112000,-0.0064489744,0,93,0,0,0,0,0,0,0,0
1771685748616000,1771685748616000,-0.0054551777,0,93,0,0,0,0,0,0,0,0
1771685749120000,1771685749120000,-0.005062596,0,93,0,0,0,0,0,0,0,0
1771685749624000,1771685749624000,-0.004968157,0,93,0,0,0,0,0,0,0,0
1771685750128000,1771685750128000,-0.004084206,0,93,0,0,0,0,0,0,0,0
1771685750632000,1771685750632000,-0.003976704,0,93,0,0,0,0,0,0,0,0
1771685751136000,1771685751136000,-0.003536922,0,93,0,0,0,0,0,0,0,0
1771685751640000,1771685751640000,-0.0034940664,0,93,0,0,0,0,0,0,0,0
1771685752144000,1771685752144000,-0.0037622398,0,93,0,0,0,0,0,0,0,0
1771685752648000,1771685752648000,-0.0034161326,0,93,0,0,0,0,0,0,0,0
1771685753152000,1771685753152000,-0.003432179,0,93,0,0,0,0,0,0,0,0
1771685753656000,1771685753656000,-0.0030510304,0,93,0,0,0,0,0,0,0,0
1771685754160000,1771685754160000,-0.003185097,0,93,0,0,0,0,0,0,0,0
1771685754664000,1771685754664000,-0.0031480836,0,93,0,0,0,0,0,0,0,0
1771685755168000,1771685755168000,-0.0031365943,0,93,0,0,0,0,0,0,0,0
1771685755672000,1771685755672000,-0.0024287782,0,93,0,0,0,0,0,0,0,0
1771685756176000,1771685756176000,-0.0018973574,0,93,0,0,0,0,0,0,0,0
1771685756680000,1771685756680000,-0.0020538296,0,93,0,0,0,0,0,0,0,0
1771685757184000,1771685757184000,-0.0015802014,0,93,0,0,0,0,0,0,0,0
1771685757688000,1771685757688000,-0.0015231036,0,93,0,0,0,0,0,0,0,0
1771685758192000,1771685758192000,-0.0019375748,0,93,0,0,0,0,0,0,0,0
1771685758696000,1771685758696000,-0.0028842618,0,93,0,0,0,0,0,0,0,0
1771685759200000,1771685759200000,-0.0058473786,0,93,0,0,0,0,0,0,0,0
1771685759704000,1771685759704000,-0.006711179,0,93,0,0,0,0,0,0,0,0
1771685760208000,1771685760208000,-0.0066275545,0,93,0,0,0,0,0,0,0,0
1771685760712000,1771685760712000,-0.006621309,0,93,0,0,0,0,0,0,0,0
1771685761216000,1771685761216000,-0.006529789,0,93,0,0,0,0,0,0,0,0
1771685761720000,1771685761720000,-0.005971192,0,93,0,0,0,0,0,0,0,0
1771685762224000,1771685762224000,-0.005715525,0,93,0,0,0,0,0,0,0,0
1771685762728000,1771685762728000,-0.005422633,0,93,0,0,0,0,0,0,0,0
1771685763232000,1771685763232000,-0.005075127,0,93,0,0,0,0,0,0,0,0
1771685763736000,1771685763736000,-0.004561381,0,93,0,0,0,0,0,0,0,0
1771685764240000,1771685764240000,-0.005363659,0,93,0,0,0,0,0,0,0,0
1771685764744000,1771685764744000,-0.005152854,0,93,0,0,0,0,0,0,0,0
1771685765248000,1771685765248000,-0.005257209,0,93,0,0,0,0,0,0,0,0
1771685765752000,1771685765752000,-0.0051315427,0,93,0,0,0,0,0,0,0,0
1771685766256000,1771685766256000,-0.0051267,0,93,0,0,0,0,0,0,0,0
1771685766760000,1771685766760000,-0.0044945595,0,93,0,0,0,0,0,0,0,0
1771685767264000,1771685767264000,-0.0034702972,0,93,0,0,0,0,0,0,0,0
1771685767768000,1771685767768000,-0.0035659403,0,93,0,0,0,0,0,0,0,0
1771685768272000,1771685768272000,-0.0032148378,0,93,0,0,0,0,0,0,0,0
1771685768776000,1771685768776000,-0.0033048275,0,93,0,0,0,0,0,0,0,0
1771685769280000,1771685769280000,-0.0031270734,0,93,0,0,0,0,0,0,0,0
1771685769784000,1771685769784000,-0.0027909288,0,93,0,0,0,0,0,0,0,0
1771685770288000,1771685770288000,-0.0027354034,0,93,0,0,0,0,0,0,0,0
1771685770792000,1771685770792000,-0.0026537192,0,93,0,0,0,0,0,0,0,0
1771685771296000,1771685771296000,-0.0025638586,0,93,0,0,0,0,0,0,0,0
1771685771800000,1771685771800000,-0.0024851186,0,93,0,0,0,0,0,0,0,0
1771685772304000,1771685772304000,-0.0026027663,0,93,0,0,0,0,0,0,0,0
1771685772808000,1771685772808000,-0.0016955897,0,93,0,0,0,0,0,0,0,0
1771685773312000,1771685773312000,-0.0018169875,0,93,0,0,0,0,0,0,0,0
1771685773816000,1771685773816000,-0.0013494391,0,93,0,0,0,0,0,0,0,0
1771685774320000,1771685774320000,-0.0013032252,0,93,0,0,0,0,0,0,0,0
1771685774824000,1771685774824000,-0.0018414602,0,93,0,0,0,0,0,0,0,0
1771685775328000,1771685775328000,-0.0016946314,0,93,0,0,0,0,0,0,0,0
1771685775832000,1771685775832000,-0.0016023287,0,93,0,0,0,0,0,0,0,0
1771685776336000,1771685776336000,-0.0021667283,0,93,0,0,0,0,0,0,0,0
1771685776840000,1771685776840000,-0.0013359122,0,93,0,0,0,0,0,0,0,0
1771685777344000,1771685777344000,-0.0015510364,0,93,0,0,0,0,0,0,0,0
1771685777848000,1771685777848000,-0.0019983556,0,93,0,0,0,0,0,0,0,0
1771685778352000,1771685778352000,-0.0018341744,0,93,0,0,0,0,0,0,0,0
1771685778856000,1771685778856000,-0.0016121481,0,93,0,0,0,0,0,0,0,0
1771685779360000,1771685779360000,-0.0009982863,0,93,0,0,0,0,0,0,0,0
1771685779864000,1771685779864000,-0.0015364118,0,93,0,0,0,0,0,0,0,0
1771685780368000,1771685780368000,-0.0009850468,0,93,0,0,0,0,0,0,0,0
1771685780872000,1771685780872000,-0.0010851206,0,93,0,0,0,0,0,0,0,0
1771685781376000,1771685781376000,-0.0013698197,0,93,0,0,0,0,0,0,0,0
1771685781880000,1771685781880000,-0.0014733613,0,93,0,0,0,0,0,0,0,0
1771685782384000,1771685782384000,-0.0016743444,0,93,0,0,0,0,0,0,0,0
1771685782888000,1771685782888000,-0.0013627154,0,93,0,0,0,0,0,0,0,0
1771685783392000,1771685783392000,-0.0010453116,0,93,0,0,0,0,0,0,0,0
1771685783896000,1771685783896000,-0.00056232105,0,93,0,0,0,0,0,0,0,0
1771685784400000,1771685784400000,-0.0007426258,0,93,0,0,0,0,0,0,0,0
1771685784568000,1771685784568000,-0.00080679526,0,93,0,0,0,0,0,0,0,0
1771685785072000,1771685785072000,-0.0014367355,0,93,0,0,0,0,0,0,0,0
1771685785576000,1771685785576000,-0.0021372417,0,93,0,0,0,0,0,0,0,0
1771685786080000,1771685786080000,-0.0023326485,0,93,0,0,0,0,0,0,0,0
1771685786584000,1771685786584000,-0.0024756908,0,93,0,0,0,0,0,0,0,0
1771685787088000,1771685787088000,-0.0022947853,0,93,0,0,0,0,0,0,0,0
1771685787592000,1771685787592000,-0.0015797508,0,93,0,0,0,0,0,0,0,0
1771685788096000,1771685788096000,-0.0016107557,0,93,0,0,0,0,0,0,0,0
1771685788600000,1771685788600000,-0.0012344703,0,93,0,0,0,0,0,0,0,0
1771685789104000,1771685789104000,-0.001074715,0,93,0,0,0,0,0,0,0,0
1771685789608000,1771685789608000,-0.0006745135,0,93,0,0,0,0,0,0,0,0
1771685790112000,1771685790112000,-0.00070745597,0,93,0,0,0,0,0,0,0,0
1771685790616000,1771685790616000,-0.00029756155,0,93,0,0,0,0,0,0,0,0
1771685791120000,1771685791120000,-0.00029222277,0,93,0,0,0,0,0,0,0,0
1771685791624000,1771685791624000,0.00016566797,0,93,0,0,0,0,0,0,0,0
1771685792128000,1771685792128000,1.9264382e-05,0,93,0,0,0,0,0,0,0,0
1771685792632000,1771685792632000,-0.00010737349,0,93,0,0,0,0,0,0,0,0
1771685793136000,1771685793136000,-0.0001301888,0,93,0,0,0,0,0,0,0,0
1771685793640000,1771685793640000,-0.00043226776,0,93,0,0,0,0,0,0,0,0
1771685794144000,1771685794144000,-0.0005058561,0,93,0,0,0,0,0,0,0,0
1771685794648000,1771685794648000,-0.0011958566,0,93,0,0,0,0,0,0,0,0
1771685795152000,1771685795152000,-0.0011033847,0,93,0,0,0,0,0,0,0,0
1771685795656000,1771685795656000,-0.00081973214,0,93,0,0,0,0,0,0,0,0
1771685796160000,1771685796160000,-0.0014665315,0,93,0,0,0,0,0,0,0,0
1771685796664000,1771685796664000,-0.0017737336,0,93,0,0,0,0,0,0,0,0
1771685797168000,1771685797168000,-0.0014227116,0,93,0,0,0,0,0,0,0,0
1771685797672000,1771685797672000,-0.0015444607,0,93,0,0,0,0,0,0,0,0
1771685798176000,1771685798176000,-0.0015553489,0,93,0,0,0,0,0,0,0,0
1771685798680000,1771685798680000,-0.00086284324,0,93,0,0,0,0,0,0,0,0
1771685799184000,1771685799184000,-0.0010553257,0,93,0,0,0,0,0,0,0,0
1771685799688000,1771685799688000,-0.0006516577,0,93,0,0,0,0,0,0,0,0
1771685800192000,1771685800192000,-0.0007689121,0,93,0,0,0,0,0,0,0,0
1771685800696000,1771685800696000,-0.00050220697,0,93,0,0,0,0,0,0,0,0
1771685801200000,1771685801200000,-0.00018308149,0,93,0,0,0,0,0,0,0,0
1771685801704000,1771685801704000,-0.0005182304,0,93,0,0,0,0,0,0,0,0
1771685802208000,1771685802208000,-0.0011466066,0,93,0,0,0,0,0,0,0,0
1771685802712000,1771685802712000,-0.0016106444,0,93,0,0,0,0,0,0,0,0
1771685803132000,1771685803132000,-0.0015191541,0,93,0,0,0,0,0,0,0,0
1771685803144000,1771685803144000,-0.0015191541,0,93,0,0,0,0,0,0,0,0
1771685803156000,1771685803156000,-0.0015191541,0,93,0,0,0,0,0,0,0,0
1771685803660000,1771685803660000,-0.0043860264,0,93,0,0,0,0,0,0,0,0
1771685804164000,1771685804164000,-0.0043763006,0,93,0,0,0,0,0,0,0,0
1771685804668000,1771685804668000,-0.004621582,0,93,0,0,0,0,0,0,0,0
1771685805172000,1771685805172000,-0.005683231,0,93,0,0,0,0,0,0,0,0
1771685805676000,1771685805676000,-0.0055000926,0,93,0,0,0,0,0,0,0,0
1771685806180000,1771685806180000,-0.004959313,0,93,0,0,0,0,0,0,0,0
1771685806684000,1771685806684000,-0.005105882,0,93,0,0,0,0,0,0,0,0
1771685807188000,1771685807188000,-0.0043469523,0,93,0,0,0,0,0,0,0,0
1771685807692000,1771685807692000,-0.004174687,0,93,0,0,0,0,0,0,0,0
1771685808196000,1771685808196000,-0.0036172962,0,93,0,0,0,0,0,0,0,0
1771685808700000,1771685808700000,-0.0025927885,0,93,0,0,0,0,0,0,0,0
1771685809204000,1771685809204000,-0.002062693,0,93,0,0,0,0,0,0,0,0
1771685809708000,1771685809708000,-0.0022162818,0,93,0,0,0,0,0,0,0,0
1771685810212000,1771685810212000,-0.0019351294,0,93,0,0,0,0,0,0,0,0
1771685810716000,1771685810716000,-0.0016533035,0,93,0,0,0,0,0,0,0,0
1771685811220000,1771685811220000,-0.0012769816,0,93,0,0,0,0,0,0,0,0
1771685811724000,1771685811724000,-0.0009292995,0,93,0,0,0,0,0,0,0,0
1771685812228000,1771685812228000,-0.0013462016,0,93,0,0,0,0,0,0,0,0
1771685812732000,1771685812732000,-0.0009062063,0,93,0,0,0,0,0,0,0,0
1771685813236000,1771685813236000,-0.0008321576,0,93,0,0,0,0,0,0,0,0
1771685813740000,1771685813740000,-0.0014377998,0,93,0,0,0,0,0,0,0,0
1771685814244000,1771685814244000,-0.0013260796,0,93,0,0,0,0,0,0,0,0
1771685814748000,1771685814748000,-0.00079243025,0,93,0,0,0,0,0,0,0,0
1771685815252000,1771685815252000,-0.0006832438,0,93,0,0,0,0,0,0,0,0
1771685815756000,1771685815756000,-0.00054968346,0,93,0,0,0,0,0,0,0,0
1771685816260000,1771685816260000,-0.00084372534,0,93,0,0,0,0,0,0,0,0
1771685816764000,1771685816764000,-0.00073434366,0,93,0,0,0,0,0,0,0,0
1771685817268000,1771685817268000,-0.0009718196,0,93,0,0,0,0,0,0,0,0
1771685817772000,1771685817772000,-0.0006502861,0,93,0,0,0,0,0,0,0,0
1771685818276000,1771685818276000,-0.006283886,0,93,0,0,0,0,0,0,0,0
1771685818780000,1771685818780000,-0.014357921,0,93,0,0,0,0,0,0,0,0
1771685819284000,1771685819284000,-0.01950348,0,93,0,0,0,0,0,0,0,0
1771685819788000,1771685819788000,-0.017850548,0,93,0,0,0,0,0,0,0,0
1771685820292000,1771685820292000,-0.016582688,0,93,0,0,0,0,0,0,0,0
1771685820796000,1771685820796000,-0.01532848,0,93,0,0,0,0,0,0,0,0
1771685821300000,1771685821300000,-0.013800779,0,93,0,0,0,0,0,0,0,0
1771685821804000,1771685821804000,-0.013419254,0,93,0,0,0,0,0,0,0,0
1771685822308000,1771685822308000,-0.012771118,0,93,0,0,0,0,0,0,0,0
1771685822812000,1771685822812000,-0.012644781,0,93,0,0,0,0,0,0,0,0
1771685823316000,1771685823316000,-0.012204833,0,93,0,0,0,0,0,0,0,0
1771685823820000,1771685823820000,-0.011351562,0,93,0,0,0,0,0,0,0,0
1771685824324000,1771685824324000,-0.010952571,0,93,0,0,0,0,0,0,0,0
1771685824828000,1771685824828000,-0.0099705225,0,93,0,0,0,0,0,0,0,0
1771685825332000,1771685825332000,-0.009779016,0,93,0,0,0,0,0,0,0,0
1771685825836000,1771685825836000,-0.0097325165,0,93,0,0,0,0,0,0,0,0
1771685826340000,1771685826340000,-0.009338897,0,93,0,0,0,0,0,0,0,0
1771685826844000,1771685826844000,-0.008359266,0,93,0,0,0,0,0,0,0,0
1771685827348000,1771685827348000,-0.007976732,0,93,0,0,0,0,0,0,0,0
1771685827852000,1771685827852000,-0.007825554,0,93,0,0,0,0,0,0,0,0
1771685828356000,1771685828356000,-0.0076188236,0,93,0,0,0,0,0,0,0,0
1771685828860000,1771685828860000,-0.007733297,0,93,0,0,0,0,0,0,0,0
1771685829364000,1771685829364000,-0.00724662,0,93,0,0,0,0,0,0,0,0
1771685829868000,1771685829868000,-0.0074579827,0,93,0,0,0,0,0,0,0,0
1771685830372000,1771685830372000,-0.007400709,0,93,0,0,0,0,0,0,0,0
1771685830876000,1771685830876000,-0.007351414,0,93,0,0,0,0,0,0,0,0
1771685831380000,1771685831380000,-0.006969911,0,93,0,0,0,0,0,0,0,0
1771685831884000,1771685831884000,-0.0074905506,0,93,0,0,0,0,0,0,0,0
1771685832388000,1771685832388000,-0.007452187,0,93,0,0,0,0,0,0,0,0
1771685832892000,1771685832892000,-0.007569242,0,93,0,0,0,0,0,0,0,0
1771685833396000,1771685833396000,-0.0075523225,0,93,0,0,0,0,0,0,0,0
1771685833900000,1771685833900000,-0.0076709506,0,93,0,0,0,0,0,0,0,0
1771685834404000,1771685834404000,-0.008033615,0,93,0,0,0,0,0,0,0,0
1771685834908000,1771685834908000,-0.007538426,0,93,0,0,0,0,0,0,0,0
1771685835412000,1771685835412000,-0.0074256095,0,93,0,0,0,0,0,0,0,0
1771685835916000,1771685835916000,-0.0068387333,0,93,0,0,0,0,0,0,0,0
1771685836420000,1771685836420000,-0.006285136,0,93,0,0,0,0,0,0,0,0
1771685836924000,1771685836924000,-0.006398522,0,93,0,0,0,0,0,0,0,0
1771685837428000,1771685837428000,-0.006120875,0,93,0,0,0,0,0,0,0,0
1771685837932000,1771685837932000,-0.0061090817,0,93,0,0,0,0,0,0,0,0
1771685838436000,1771685838436000,-0.0057404195,0,93,0,0,0,0,0,0,0,0
1771685838940000,1771685838940000,-0.0057694563,0,93,0,0,0,0,0,0,0,0
1771685839444000,1771685839444000,-0.0054036123,0,93,0,0,0,0,0,0,0,0
1771685839948000,1771685839948000,-0.0059153796,0,93,0,0,0,0,0,0,0,0
1771685840452000,1771685840452000,-0.006378114,0,93,0,0,0,0,0,0,0,0
1771685840956000,1771685840956000,-0.00641631,0,93,0,0,0,0,0,0,0,0
1771685841460000,1771685841460000,-0.0062773423,0,93,0,0,0,0,0,0,0,0
1771685841964000,1771685841964000,-0.006113653,0,93,0,0,0,0,0,0,0,0
1771685842468000,1771685842468000,-0.006820837,0,93,0,0,0,0,0,0,0,0
1771685842972000,1771685842972000,-0.006719444,0,93,0,0,0,0,0,0,0,0
1771685843476000,1771685843476000,-0.0062734205,0,93,0,0,0,0,0,0,0,0
1771685843980000,1771685843980000,-0.005769856,0,93,0,0,0,0,0,0,0,0
1771685844484000,1771685844484000,-0.006002466,0,93,0,0,0,0,0,0,0,0
1771685844988000,1771685844988000,-0.0060900087,0,93,0,0,0,0,0,0,0,0
1771685845492000,1771685845492000,-0.0066218222,0,93,0,0,0,0,0,0,0,0
1771685845996000,1771685845996000,-0.006585179,0,93,0,0,0,0,0,0,0,0
1771685846500000,1771685846500000,-0.0066043646,0,93,0,0,0,0,0,0,0,0
1771685847004000,1771685847004000,-0.00656598,0,93,0,0,0,0,0,0,0,0
1771685847508000,1771685847508000,-0.0070337155,0,93,0,0,0,0,0,0,0,0
1771685848012000,1771685848012000,-0.0071583386,0,93,0,0,0,0,0,0,0,0
1771685848516000,1771685848516000,-0.007508215,0,93,0,0,0,0,0,0,0,0
1771685849020000,1771685849020000,-0.007372536,0,93,0,0,0,0,0,0,0,0
1771685849524000,1771685849524000,-0.008188016,0,93,0,0,0,0,0,0,0,0
1771685850028000,1771685850028000,-0.008495092,0,93,0,0,0,0,0,0,0,0
1771685850532000,1771685850532000,-0.007764003,0,93,0,0,0,0,0,0,0,0
1771685851036000,1771685851036000,-0.007671703,0,93,0,0,0,0,0,0,0,0
1771685851540000,1771685851540000,-0.007812804,0,93,0,0,0,0,0,0,0,0
1771685852044000,1771685852044000,-0.0073984955,0,93,0,0,0,0,0,0,0,0
1771685852548000,1771685852548000,-0.0071422076,0,93,0,0,0,0,0,0,0,0
1771685853052000,1771685853052000,-0.0070962687,0,93,0,0,0,0,0,0,0,0
1771685853556000,1771685853556000,-0.007216672,0,93,0,0,0,0,0,0,0,0
1771685854060000,1771685854060000,-0.007154787,0,93,0,0,0,0,0,0,0,0
1771685854564000,1771685854564000,-0.0071339454,0,93,0,0,0,0,0,0,0,0
1771685855068000,1771685855068000,-0.0071000243,0,93,0,0,0,0,0,0,0,0
1771685855572000,1771685855572000,-0.0073872274,0,93,0,0,0,0,0,0,0,0
1771685856076000,1771685856076000,-0.007591219,0,93,0,0,0,0,0,0,0,0
1771685856580000,1771685856580000,-0.007790705,0,93,0,0,0,0,0,0,0,0
1771685857084000,1771685857084000,-0.007929185,0,93,0,0,0,0,0,0,0,0
1771685857588000,1771685857588000,-0.007571252,0,93,0,0,0,0,0,0,0,0
1771685858092000,1771685858092000,-0.007504779,0,93,0,0,0,0,0,0,0,0
1771685858596000,1771685858596000,-0.0070263785,0,93,0,0,0,0,0,0,0,0
1771685859100000,1771685859100000,-0.006773441,0,93,0,0,0,0,0,0,0,0
1771685859604000,1771685859604000,-0.0061074337,0,93,0,0,0,0,0,0,0,0
1771685860108000,1771685860108000,-0.0057625994,0,93,0,0,0,0,0,0,0,0
1771685860612000,1771685860612000,-0.006036535,0,93,0,0,0,0,0,0,0,0
1771685861116000,1771685861116000,-0.0054682647,0,93,0,0,0,0,0,0,0,0
1771685861620000,1771685861620000,-0.0053154724,0,93,0,0,0,0,0,0,0,0
1771685862124000,1771685862124000,-0.004871636,0,93,0,0,0,0,0,0,0,0
1771685862628000,1771685862628000,-0.0045383237,0,93,0,0,0,0,0,0,0,0
1771685863132000,1771685863132000,-0.0048170234,0,93,0,0,0,0,0,0,0,0
1771685863636000,1771685863636000,-0.004937457,0,93,0,0,0,0,0,0,0,0
1771685864140000,1771685864140000,-0.0047618244,0,93,0,0,0,0,0,0,0,0
1771685864644000,1771685864644000,-0.004457109,0,93,0,0,0,0,0,0,0,0
1771685865148000,1771685865148000,-0.0050355014,0,93,0,0,0,0,0,0,0,0
1771685865652000,1771685865652000,-0.0055359593,0,93,0,0,0,0,0,0,0,0
1771685866156000,1771685866156000,-0.0054978547,0,93,0,0,0,0,0,0,0,0
1771685866660000,1771685866660000,-0.006093128,0,93,0,0,0,0,0,0,0,0
1771685867164000,1771685867164000,-0.005858559,0,93,0,0,0,0,0,0,0,0
1771685867668000,1771685867668000,-0.006808491,0,93,0,0,0,0,0,0,0,0
1771685868172000,1771685868172000,-0.0070028123,0,93,0,0,0,0,0,0,0,0
1771685868676000,1771685868676000,-0.0069419304,0,93,0,0,0,0,0,0,0,0
1771685869180000,1771685869180000,-0.006771052,0,93,0,0,0,0,0,0,0,0
1771685869684000,1771685869684000,-0.0067800595,0,93,0,0,0,0,0,0,0,0
1771685870188000,1771685870188000,-0.0067938743,0,93,0,0,0,0,0,0,0,0
1771685870692000,1771685870692000,-0.007188484,0,93,0,0,0,0,0,0,0,0
1771685871196000,1771685871196000,-0.0071902825,0,93,0,0,0,0,0,0,0,0
1771685871700000,1771685871700000,-0.0063375416,0,93,0,0,0,0,0,0,0,0
1771685872204000,1771685872204000,-0.0057889856,0,93,0,0,0,0,0,0,0,0
1771685872708000,1771685872708000,-0.0055567147,0,93,0,0,0,0,0,0,0,0
1771685873212000,1771685873212000,-0.00532922,0,93,0,0,0,0,0,0,0,0
1771685873716000,1771685873716000,-0.004943732,0,93,0,0,0,0,0,0,0,0
1771685874220000,1771685874220000,-0.0042775813,0,93,0,0,0,0,0,0,0,0
1771685874724000,1771685874724000,-0.0043546143,0,93,0,0,0,0,0,0,0,0
1771685875228000,1771685875228000,-0.003740395,0,93,0,0,0,0,0,0,0,0
1771685875732000,1771685875732000,-0.003861452,0,93,0,0,0,0,0,0,0,0
1771685876236000,1771685876236000,-0.0032453476,0,93,0,0,0,0,0,0,0,0
1771685876740000,1771685876740000,-0.0037302666,0,93,0,0,0,0,0,0,0,0
1771685877244000,1771685877244000,-0.003433412,0,93,0,0,0,0,0,0,0,0
1771685877748000,1771685877748000,-0.0035440056,0,93,0,0,0,0,0,0,0,0
1771685878252000,1771685878252000,-0.0032324106,0,93,0,0,0,0,0,0,0,0
1771685878756000,1771685878756000,-0.0028118992,0,93,0,0,0,0,0,0,0,0
1771685879260000,1771685879260000,-0.002643197,0,93,0,0,0,0,0,0,0,0
1771685879764000,1771685879764000,-0.0031093806,0,93,0,0,0,0,0,0,0,0
1771685880268000,1771685880268000,-0.0028854336,0,93,0,0,0,0,0,0,0,0
1771685880772000,1771685880772000,-0.002552686,0,93,0,0,0,0,0,0,0,0
1771685881132000,1771685881132000,-0.002666897,0,93,0,0,0,0,0,0,0,0
1771685881636000,1771685881636000,-0.0021903992,0,93,0,0,0,0,0,0,0,0
1771685882140000,1771685882140000,-0.0022285134,0,93,0,0,0,0,0,0,0,0
1771685882644000,1771685882644000,-0.0018202976,0,93,0,0,0,0,0,0,0,0
1771685883124000,1771685883124000,-0.001990307,0,93,0,0,0,0,0,0,0,0
1771685883628000,1771685883628000,-0.001912144,0,93,0,0,0,0,0,0,0,0
