timestamp,pub_timestamp,publisher_id,armed,prearmed,ready_to_arm,lockdown,kill,termination,in_esc_calibration_mode
1771685750128000,1771685750128000,93,1,0,1,0,0,0,0
1771685750632000,1771685750632000,93,1,0,1,0,0,0,0
1771685751136000,1771685751136000,93,1,0,1,0,0,0,0
1771685751640000,1771685751640000,93,1,0,1,0,0,0,0
1771685752144000,1771685752144000,93,1,0,1,0,0,0,0
1771685752648000,1771685752648000,93,1,0,1,0,0,0,0
1771685753152000,1771685753152000,93,1,0,1,0,0,0,0
1771685753656000,1771685753656000,93,1,0,1,0,0,0,0
1771685754160000,1771685754160000,93,1,0,1,0,0,0,0
1771685754664000,1771685754664000,93,1,0,1,0,0,0,0
1771685755168000,1771685755168000,93,1,0,1,0,0,0,0
1771685755672000,1771685755672000,93,1,0,1,0,0,0,0
1771685756176000,1771685756176000,93,1,0,1,0,0,0,0
1771685756680000,1771685756680000,93,1,0,1,0,0,0,0
1771685757184000,1771685757184000,93,1,0,1,0,0,0,0
1771685757688000,1771685757688000,93,1,0,1,0,0,0,0
1771685758192000,1771685758192000,93,1,0,1,0,0,0,0
1771685758696000,1771685758696000,93,1,0,1,0,0,0,0
1771685759200000,1771685759200000,93,1,0,1,0,0,0,0
1771685759704000,1771685759704000,93,1,0,1,0,0,0,0
1771685760208000,1771685760208000,93,1,0,1,0,0,0,0
1771685760712000,1771685760712000,93,1,0,1,0,0,0,0
1771685761216000,1771685761216000,93,1,0,1,0,0,0,0
1771685761720000,1771685761720000,93,1,0,1,0,0,0,0
1771685762224000,1771685762224000,93,1,0,1,0,0,0,0
1771685762728000,1771685762728000,93,1,0,1,0,0,0,0
1771685763232000,1771685763232000,93,1,0,1,0,0,0,0
1771685763736000,1771685763736000,93,1,0,1,0,0,0,0
1771685764240000,1771685764240000,93,1,0,1,0,0,0,0
1771685764744000,1771685764744000,93,1,0,1,0,0,0,0
1771685765248000,1771685765248000,93,1,0,1,0,0,0,0
1771685765752000,1771685765752000,93,1,0,1,0,0,0,0
1771685766256000,1771685766256000,93,1,0,1,0,0,0,0
1771685766760000,1771685766760000,93,1,0,1,0,0,0,0
1771685767264000,1771685767264000,93,1,0,1,0,0,0,0
1771685767768000,1771685767768000,93,1,0,1,0,0,0,0
1771685768272000,1771685768272000,93,1,0,1,0,0,0,0
1771685768776000,1771685768776000,93,1,0,1,0,0,0,0
1771685769280000,1771685769280000,93,1,0,1,0,0,0,0
1771685769784000,1771685769784000,93,1,0,1,0,0,0,0
1771685770288000,1771685770288000,93,1,0,1,0,0,0,0
1771685770792000,1771685770792000,93,1,0,1,0,0,0,0
1771685771296000,1771685771296000,93,1,0,1,0,0,0,0
1771685771800000,1771685771800000,93,1,0,1,0,0,0,0
1771685772304000,1771685772304000,93,1,0,1,0,0,0,0
1771685772808000,1771685772808000,93,1,0,1,0,0,0,0
1771685773312000,1771685773312000,93,1,0,1,0,0,0,0
1771685773816000,1771685773816000,93,1,0,1,0,0,0,0
1771685774320000,1771685774320000,93,1,0,1,0,0,0,0
1771685774824000,1771685774824000,93,1,0,1,0,0,0,0
1771685775328000,1771685775328000,93,1,0,1,0,0,0,0
1771685775832000,1771685775832000,93,1,0,1,0,0,0,0
1771685776336000,1771685776336000,93,1,0,1,0,0,0,0
1771685776840000,1771685776840000,93,1,0,1,0,0,0,0
1771685777344000,1771685777344000,93,1,0,1,0,0,0,0
1771685777848000,1771685777848000,93,1,0,1,0,0,0,0
1771685778352000,1771685778352000,93,1,0,1,0,0,0,0
1771685778856000,1771685778856000,93,1,0,1,0,0,0,0
1771685779360000,1771685779360000,93,1,0,1,0,0,0,0
1771685779864000,1771685779864000,93,1,0,1,0,0,0,0
1771685780368000,1771685780368000,93,1,0,1,0,0,0,0
1771685780872000,1771685780872000,93,1,0,1,0,0,0,0
1771685781376000,1771685781376000,93,1,0,1,0,0,0,0
1771685781880000,1771685781880000,93,1,0,1,0,0,0,0
1771685782384000,1771685782384000,93,1,0,1,0,0,0,0
1771685782888000,1771685782888000,93,1,0,1,0,0,0,0
1771685783392000,1771685783392000,93,1,0,1,0,0,0,0
1771685783896000,1771685783896000,93,1,0,1,0,0,0,0
1771685784400000,1771685784400000,93,1,0,1,0,0,0,0
1771685784568000,1771685784568000,93,1,0,1,0,0,0,0
1771685785072000,1771685785072000,93,1,0,1,0,0,0,0
1771685785576000,1771685785576000,93,1,0,1,0,0,0,0
1771685786080000,1771685786080000,93,1,0,1,0,0,0,0
1771685786584000,1771685786584000,93,1,0,1,0,0,0,0
1771685787088000,1771685787088000,93,1,0,1,0,0,0,0
1771685787592000,1771685787592000,93,1,0,1,0,0,0,0
1771685788096000,1771685788096000,93,1,0,1,0,0,0,0
1771685788600000,1771685788600000,93,1,0,1,0,0,0,0
1771685789104000,1771685789104000,93,1,0,1,0,0,0,0
1771685789608000,1771685789608000,93,1,0,1,0,0,0,0
1771685790112000,1771685790112000,93,1,0,1,0,0,0,0
1771685790616000,1771685790616000,93,1,0,1,0,0,0,0
1771685791120000,1771685791120000,93,1,0,1,0,0,0,0
1771685791624000,1771685791624000,93,1,0,1,0,0,0,0
1771685792128000,1771685792128000,93,1,0,1,0,0,0,0
1771685792632000,1771685792632000,93,1,0,1,0,0,0,0
1771685793136000,1771685793136000,93,1,0,1,0,0,0,0
1771685793640000,1771685793640000,93,1,0,1,0,0,0,0
1771685794144000,1771685794144000,93,1,0,1,0,0,0,0
1771685794648000,1771685794648000,93,1,0,1,0,0,0,0
1771685795152000,1771685795152000,93,1,0,1,0,0,0,0
1771685795656000,1771685795656000,93,1,0,1,0,0,0,0
1771685796160000,1771685796160000,93,1,0,1,0,0,0,0
1771685796664000,1771685796664000,93,1,0,1,0,0,0,0
1771685797168000,1771685797168000,93,1,0,1,0,0,0,0
1771685797672000,1771685797672000,93,1,0,1,0,0,0,0
1771685798176000,1771685798176000,93,1,0,1,0,0,0,0
1771685798680000,1771685798680000,93,1,0,1,0,0,0,0
1771685799184000,1771685799184000,93,1,0,1,0,0,0,0
1771685799688000,1771685799688000,93,1,0,1,0,0,0,0
1771685800192000,1771685800192000,93,1,0,1,0,0,0,0
1771685800696000,1771685800696000,93,1,0,1,0,0,0,0
1771685801200000,1771685801200000,93,1,0,1,0,0,0,0
1771685801704000,1771685801704000,93,1,0,1,0,0,0,0
1771685802208000,1771685802208000,93,1,0,1,0,0,0,0
1771685802712000,1771685802712000,93,1,0,1,0,0,0,0
1771685803132000,1771685803132000,93,1,0,1,0,0,0,0
1771685803144000,1771685803144000,93,1,0,1,0,0,0,0
1771685803156000,1771685803156000,93,1,0,1,0,0,0,0
1771685803660000,1771685803660000,93,1,0,1,0,0,0,0
1771685804164000,1771685804164000,93,1,0,1,0,0,0,0
1771685804668000,1771685804668000,93,1,0,1,0,0,0,0
1771685805172000,1771685805172000,93,1,0,1,0,0,0,0
1771685805676000,1771685805676000,93,1,0,1,0,0,0,0
1771685806180000,1771685806180000,93,1,0,1,0,0,0,0
1771685806684000,1771685806684000,93,1,0,1,0,0,0,0
1771685807188000,1771685807188000,93,1,0,1,0,0,0,0
1771685807692000,1771685807692000,93,1,0,1,0,0,0,0
1771685808196000,1771685808196000,93,1,0,1,0,0,0,0
1771685808700000,1771685808700000,93,1,0,1,0,0,0,0
1771685809204000,1771685809204000,93,1,0,1,0,0,0,0
1771685809708000,1771685809708000,93,1,0,1,0,0,0,0
1771685810212000,1771685810212000,93,1,0,1,0,0,0,0
1771685810716000,1771685810716000,93,1,0,1,0,0,0,0
1771685811220000,1771685811220000,93,1,0,1,0,0,0,0
1771685811724000,1771685811724000,93,1,0,1,0,0,0,0
1771685812228000,1771685812228000,93,1,0,1,0,0,0,0
1771685812732000,1771685812732000,93,1,0,1,0,0,0,0
1771685813236000,1771685813236000,93,1,0,1,0,0,0,0
1771685813740000,1771685813740000,93,1,0,1,0,0,0,0
1771685814244000,1771685814244000,93,1,0,1,0,0,0,0
1771685814748000,1771685814748000,93,1,0,1,0,0,0,0
1771685815252000,1771685815252000,93,1,0,1,0,0,0,0
1771685815756000,1771685815756000,93,1,0,1,0,0,0,0
1771685816260000,1771685816260000,93,1,0,1,0,0,0,0
1771685816764000,1771685816764000,93,1,0,1,0,0,0,0
1771685817268000,1771685817268000,93,1,0,1,0,0,0,0
1771685817772000,1771685817772000,93,1,0,1,0,0,0,0
1771685818276000,1771685818276000,93,1,0,1,0,0,0,0
1771685818780000,1771685818780000,93,1,0,1,0,0,0,0
1771685819284000,1771685819284000,93,1,0,1,0,0,0,0
1771685819788000,1771685819788000,93,1,0,1,0,0,0,0
1771685820292000,1771685820292000,93,1,0,1,0,0,0,0
1771685820796000,1771685820796000,93,1,0,1,0,0,0,0
1771685821300000,1771685821300000,93,1,0,1,0,0,0,0
1771685821804000,1771685821804000,93,1,0,1,0,0,0,0
1771685822308000,1771685822308000,93,1,0,1,0,0,0,0
1771685822812000,1771685822812000,93,1,0,1,0,0,0,0
1771685823316000,1771685823316000,93,1,0,1,0,0,0,0
1771685823820000,1771685823820000,93,1,0,1,0,0,0,0
1771685824324000,1771685824324000,93,1,0,1,0,0,0,0
1771685824828000,1771685824828000,93,1,0,1,0,0,0,0
1771685825332000,1771685825332000,93,1,0,1,0,0,0,0
1771685825836000,1771685825836000,93,1,0,1,0,0,0,0
1771685826340000,1771685826340000,93,1,0,1,0,0,0,0
1771685826844000,1771685826844000,93,1,0,1,0,0,0,0
1771685827348000,1771685827348000,93,1,0,1,0,0,0,0
1771685827852000,1771685827852000,93,1,0,1,0,0,0,0
1771685828356000,1771685828356000,93,1,0,1,0,0,0,0
1771685828860000,1771685828860000,93,1,0,1,0,0,0,0
1771685829364000,1771685829364000,93,1,0,1,0,0,0,0
1771685829868000,1771685829868000,93,1,0,1,0,0,0,0
1771685830372000,1771685830372000,93,1,0,1,0,0,0,0
1771685830876000,1771685830876000,93,1,0,1,0,0,0,0
1771685831380000,1771685831380000,93,1,0,1,0,0,0,0
1771685831884000,1771685831884000,93,1,0,1,0,0,0,0
1771685832388000,1771685832388000,93,1,0,1,0,0,0,0
1771685832892000,1771685832892000,93,1,0,1,0,0,0,0
1771685833396000,1771685833396000,93,1,0,1,0,0,0,0
1771685833900000,1771685833900000,93,1,0,1,0,0,0,0
1771685834404000,1771685834404000,93,1,0,1,0,0,0,0
1771685834908000,1771685834908000,93,1,0,1,0,0,0,0
1771685835412000,1771685835412000,93,1,0,1,0,0,0,0
1771685835916000,1771685835916000,93,1,0,1,0,0,0,0
1771685836420000,1771685836420000,93,1,0,1,0,0,0,0
1771685836924000,1771685836924000,93,1,0,1,0,0,0,0
1771685837428000,1771685837428000,93,1,0,1,0,0,0,0
1771685837932000,1771685837932000,93,1,0,1,0,0,0,0
1771685838436000,1771685838436000,93,1,0,1,0,0,0,0
1771685838940000,1771685838940000,93,1,0,1,0,0,0,0
1771685839444000,1771685839444000,93,1,0,1,0,0,0,0
1771685839948000,1771685839948000,93,1,0,1,0,0,0,0
1771685840452000,1771685840452000,93,1,0,1,0,0,0,0
1771685840956000,1771685840956000,93,1,0,1,0,0,0,0
1771685841460000,1771685841460000,93,1,0,1,0,0,0,0
1771685841964000,1771685841964000,93,1,0,1,0,0,0,0
1771685842468000,1771685842468000,93,1,0,1,0,0,0,0
1771685842972000,1771685842972000,93,1,0,1,0,0,0,0
1771685843476000,1771685843476000,93,1,0,1,0,0,0,0
1771685843980000,1771685843980000,93,1,0,1,0,0,0,0
1771685844484000,1771685844484000,93,1,0,1,0,0,0,0
1771685844988000,1771685844988000,93,1,0,1,0,0,0,0
1771685845492000,1771685845492000,93,1,0,1,0,0,0,0
1771685845996000,1771685845996000,93,1,0,1,0,0,0,0
1771685846500000,1771685846500000,93,1,0,1,0,0,0,0
1771685847004000,1771685847004000,93,1,0,1,0,0,0,0
1771685847508000,1771685847508000,93,1,0,1,0,0,0,0
1771685848012000,1771685848012000,93,1,0,1,0,0,0,0
1771685848516000,1771685848516000,93,1,0,1,0,0,0,0
1771685849020000,1771685849020000,93,1,0,1,0,0,0,0
1771685849524000,1771685849524000,93,1,0,1,0,0,0,0
1771685850028000,1771685850028000,93,1,0,1,0,0,0,0
1771685850532000,1771685850532000,93,1,0,1,0,0,0,0
1771685851036000,1771685851036000,93,1,0,1,0,0,0,0
1771685851540000,1771685851540000,93,1,0,1,0,0,0,0
1771685852044000,1771685852044000,93,1,0,1,0,0,0,0
1771685852548000,1771685852548000,93,1,0,1,0,0,0,0
1771685853052000,1771685853052000,93,1,0,1,0,0,0,0
1771685853556000,1771685853556000,93,1,0,1,0,0,0,0
1771685854060000,1771685854060000,93,1,0,1,0,0,0,0
1771685854564000,1771685854564000,93,1,0,1,0,0,0,0
1771685855068000,1771685855068000,93,1,0,1,0,0,0,0
1771685855572000,1771685855572000,93,1,0,1,0,0,0,0
1771685856076000,1771685856076000,93,1,0,1,0,0,0,0
1771685856580000,1771685856580000,93,1,0,1,0,0,0,0
1771685857084000,1771685857084000,93,1,0,1,0,0,0,0
1771685857588000,1771685857588000,93,1,0,1,0,0,0,0
1771685858092000,1771685858092000,93,1,0,1,0,0,0,0
1771685858596000,1771685858596000,93,1,0,1,0,0,0,0
1771685859100000,1771685859100000,93,1,0,1,0,0,0,0
1771685859604000,1771685859604000,93,1,0,1,0,0,0,0
1771685860108000,1771685860108000,93,1,0,1,0,0,0,0
1771685860612000,1771685860612000,93,1,0,1,0,0,0,0
1771685861116000,1771685861116000,93,1,0,1,0,0,0,0
1771685861620000,1771685861620000,93,1,0,1,0,0,0,0
1771685862124000,1771685862124000,93,1,0,1,0,0,0,0
1771685862628000,1771685862628000,93,1,0,1,0,0,0,0
1771685863132000,1771685863132000,93,1,0,1,0,0,0,0
1771685863636000,1771685863636000,93,1,0,1,0,0,0,0
1771685864140000,1771685864140000,93,1,0,1,0,0,0,0
1771685864644000,1771685864644000,93,1,0,1,0,0,0,0
1771685865148000,1771685865148000,93,1,0,1,0,0,0,0
1771685865652000,1771685865652000,93,1,0,1,0,0,0,0
1771685866156000,1771685866156000,93,1,0,1,0,0,0,0
1771685866660000,1771685866660000,93,1,0,1,0,0,0,0
1771685867164000,1771685867164000,93,1,0,1,0,0,0,0
1771685867668000,1771685867668000,93,1,0,1,0,0,0,0
1771685868172000,1771685868172000,93,1,0,1,0,0,0,0
1771685868676000,1771685868676000,93,1,0,1,0,0,0,0
1771685869180000,1771685869180000,93,1,0,1,0,0,0,0
1771685869684000,1771685869684000,93,1,0,1,0,0,0,0
1771685870188000,1771685870188000,93,1,0,1,0,0,0,0
1771685870692000,1771685870692000,93,1,0,1,0,0,0,0
1771685871196000,1771685871196000,93,1,0,1,0,0,0,0
1771685871700000,1771685871700000,93,1,0,1,0,0,0,0
1771685872204000,1771685872204000,93,1,0,1,0,0,0,0
1771685872708000,1771685872708000,93,1,0,1,0,0,0,0
1771685873212000,1771685873212000,93,1,0,1,0,0,0,0
1771685873716000,1771685873716000,93,1,0,1,0,0,0,0
1771685874220000,1771685874220000,93,1,0,1,0,0,0,0
1771685874724000,1771685874724000,93,1,0,1,0,0,0,0
1771685875228000,1771685875228000,93,1,0,1,0,0,0,0
1771685875732000,1771685875732000,93,1,0,1,0,0,0,0
1771685876236000,1771685876236000,93,1,0,1,0,0,0,0
1771685876740000,1771685876740000,93,1,0,1,0,0,0,0
1771685877244000,1771685877244000,93,1,0,1,0,0,0,0
1771685877748000,1771685877748000,93,1,0,1,0,0,0,0
1771685878252000,1771685878252000,93,1,0,1,0,0,0,0
1771685878756000,1771685878756000,93,1,0,1,0,0,0,0
1771685879260000,1771685879260000,93,1,0,1,0,0,0,0
1771685879764000,1771685879764000,93,1,0,1,0,0,0,0
1771685880268000,1771685880268000,93,1,0,1,0,0,0,0
1771685880772000,1771685880772000,93,1,0,1,0,0,0,0
1771685881132000,1771685881132000,93,1,0,1,0,0,0,0
1771685881636000,1771685881636000,93,1,0,1,0,0,0,0
1771685882140000,1771685882140000,93,1,0,1,0,0,0,0
1771685882644000,1771685882644000,93,1,0,1,0,0,0,0
1771685883124000,1771685883124000,93,0,0,1,0,0,0,0
1771685883628000,1771685883628000,93,0,0,1,0,0,0,0
