timestamp,pub_timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,publisher_id,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
1771685725408000,1771685725408000,0,1771684918448000,47.397742,8.545594,0.022238985,0.0376342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1771685725416000,1771685725416000,0,1771684918448000,47.397742,8.545594,0.022238985,0.03010736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1771685725424000,1771685725424000,0,1771684918448000,47.397742,8.545594,0.011119492,0.03010736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1771685725432000,1771685725432000,0,1771684918448000,47.397742,8.545594,0.022238985,0.0376342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1771685725440000,1771685725440000,0,1771684918448000,47.397742,8.545594,0.022238985,0.0376342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1771685725448000,1771685725448000,0,1771684918448000,47.397742,8.545594,0.022238985,0.04516104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1771685725456000,1771685725456000,0,1771684918448000,47.397742,8.545594,0.022238985,0.04516104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1771685725464000,1771685725464000,0,1771684918448000,47.397742,8.545594,0.022238985,0.05268788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1771685725472000,1771685725472000,0,1771684918448000,47.397742,8.545594,0.011119492,0.04516104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1771685725480000,1771685725480000,0,1771684918448000,47.397742,8.545594,0.011119492,0.04516104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,25,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
