timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2],publisher_id
1771685725408000,1771685725408000,1771685725408000,0.0047841985,0.0021041918,0.0018010503,0.19002074,0.6137719,-0.050981734,126
1771685725412000,1771685725412000,1771685725412000,0.007158234,0.0037629015,0.0041549597,0.324992,0.5471726,0.16292447,126
1771685725416000,1771685725416000,1771685725416000,0.0046723387,0.0006570939,0.00996221,0.0083886385,0.104405425,0.594072,126
1771685725420000,1771685725420000,1771685725420000,-0.0027034734,-0.00339361,0.0097045,-0.6112403,-0.26927072,0.37379655,126
1771685725424000,1771685725424000,1771685725424000,-0.00656118,-0.0014578687,0.0028027727,-0.72938514,-0.017314905,-0.32841876,126
1771685725428000,1771685725428000,1771685725428000,-0.0040377383,0.0039593303,-0.0019182686,-0.2743678,0.44150546,-0.6133693,126
1771685725432000,1771685725432000,1771685725432000,-0.00090661604,0.0037002077,-0.003499557,0.07926014,0.27214712,-0.54043007,126
1771685725436000,1771685725436000,1771685725436000,-0.0003711189,0.0006113529,-0.0036790294,0.09752918,-0.07720324,-0.37465906,126
1771685725440000,1771685725440000,1771685725440000,-0.0012662691,0.0017001923,-0.0035552713,-0.009954847,0.039679337,-0.23898181,126
1771685725444000,1771685725444000,1771685725444000,1.0448978e-05,0.0016621451,-0.0023432816,0.100144275,0.023224361,-0.05768372,126
1771685725448000,1771685725448000,1771685725448000,0.0038795832,-0.0021987192,-1.3144883e-05,0.39021203,-0.30742002,0.15647632,126
1771685725452000,1771685725452000,1771685725452000,0.002902761,-0.0027673622,0.0004705879,0.17799228,-0.25213894,0.14458674,126
1771685725456000,1771685725456000,1771685725456000,-0.005076137,-0.0014007047,0.0011360861,-0.5488058,-0.053505126,0.151875,126
1771685725460000,1771685725460000,1771685725460000,-0.012041433,-0.004519982,0.0037827229,-0.94771636,-0.29646534,0.3224035,126
1771685725464000,1771685725464000,1771685725464000,-0.010831867,-0.007267566,0.0046167294,-0.5295414,-0.42706877,0.28430203,126
1771685725468000,1771685725468000,1771685725468000,-0.0023799792,-0.0067761196,0.004044135,0.3544088,-0.24311094,0.14131503,126
1771685725472000,1771685725472000,1771685725472000,0.006237256,-0.0049790205,0.0059264014,0.95649546,-0.011500184,0.25145334,126
1771685725476000,1771685725476000,1771685725476000,0.009887052,-0.00018171755,0.0074887453,0.94176143,0.3935346,0.29799476,126
1771685725480000,1771685725480000,1771685725480000,0.009852214,0.004906086,0.00713333,0.6238183,0.6873746,0.16858964,126
1771685725484000,1771685725484000,1771685725484000,0.008288669,0.004632738,0.0069650444,0.28438836,0.43458065,0.09812115,126
1771685725488000,1771685725488000,1771685725488000,0.0055453847,0.0016174513,0.0043100566,-0.040157586,0.037046853,-0.15673226,126
1771685725492000,1771685725492000,1771685725492000,0.004099081,0.0010563551,-0.0022281143,-0.14767563,-0.022268984,-0.6510763,126
1771685725496000,1771685725496000,1771685725496000,0.0045948094,-0.00026221853,-0.0067195394,-0.056819797,-0.12508915,-0.80889195,126
1771685725500000,1771685725500000,1771685725500000,0.0026606529,-0.0017794834,-0.004832699,-0.19956216,-0.21013096,-0.38051626,126
1771685725504000,1771685725504000,1771685725504000,-0.0027873248,-0.00014277776,-0.0011948099,-0.5884087,-0.0029657194,0.050999343,126
1771685725508000,1771685725508000,1771685725508000,-0.006729082,0.0028864264,0.0007702228,-0.7212199,0.251352,0.19827084,126
