timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,publisher_id,estimator_instance,innovation_rejected,fused
1771685725396000,1771685725238000,0,1771685725244000,0,-488.008,0.5625,0.043304443,0.063591495,0.57550585,0.00013033923,0.00032836242,0,0,0,1
1771685725444000,1771685725290000,0,1771685725292000,0,-488.009,0.5625,0.04232788,0.0615884,0.5754768,0.00012453321,0.0003091611,0,0,0,1
1771685725500000,1771685725342000,0,1771685725348000,0,-488.016,0.5625,0.04711914,0.060225353,0.57550585,0.00015431386,0.00029457404,0,0,0,1
1771685725548000,1771685725394000,0,1771685725396000,0,-488.032,0.5625,0.06112671,0.060310263,0.5754768,0.0002597133,0.00029129005,0,0,0,1
1771685725604000,1771685725446000,0,1771685725452000,0,-488.031,0.5625,0.057525635,0.060047943,0.57550585,0.00023000277,0.0002855166,0,0,0,1
1771685725652000,1771685725498000,0,1771685725500000,0,-488.013,0.5625,0.037353516,0.057910062,0.5754768,9.698289e-05,0.00026775617,0,0,0,1
1771685725708000,1771685725550000,0,1771685725556000,0,-488.007,0.5625,0.029296875,0.055214617,0.57550585,5.965582e-05,0.0002481525,0,0,0,1
1771685725756000,1771685725602000,0,1771685725604000,0,-488.009,0.5625,0.029663086,0.052807588,0.5754768,6.1159626e-05,0.00023053723,0,0,0,1
1771685725812000,1771685725654000,0,1771685725660000,0,-488.01,0.5625,0.028808594,0.050546814,0.57550585,5.7683865e-05,0.00021425395,0,0,0,1
1771685725860000,1771685725706000,0,1771685725708000,0,-488.002,0.5625,0.01928711,0.047602057,0.5754768,2.5856303e-05,0.00019650634,0,0,0,1
1771685725916000,1771685725758000,0,1771685725764000,0,-487.998,0.5625,0.01361084,0.044399984,0.57550585,1.2875974e-05,0.00017920783,0,0,0,1
1771685725964000,1771685725810000,0,1771685725812000,0,-488.001,0.5625,0.0154418945,0.041672047,0.5754768,1.6574228e-05,0.00016388726,0,0,0,1
1771685726020000,1771685725862000,0,1771685725868000,0,-487.999,0.5625,0.0119018555,0.038867608,0.57550585,9.845541e-06,0.00014937608,0,0,0,1
1771685726068000,1771685725914000,0,1771685725916000,0,-487.996,0.5625,0.007751465,0.035936378,0.5754768,4.176377e-06,0.00013569785,0,0,0,1
1771685726124000,1771685725966000,0,1771685725972000,0,-487.988,0.5625,-0.0016174316,0.0323987,0.57550585,1.8182857e-07,0.00012289759,0,0,0,1
1771685726172000,1771685726018000,0,1771685726020000,0,-487.993,0.5625,0.002532959,0.02958526,0.5754768,4.4595234e-07,0.000111362286,0,0,0,1
1771685726228000,1771685726070000,0,1771685726076000,0,-487.997,0.5625,0.005340576,0.027301341,0.57550585,1.982378e-06,0.00010105838,0,0,0,1
1771685726276000,1771685726122000,0,1771685726124000,0,-487.987,0.5625,-0.005706787,0.024191879,0.5754768,2.2636823e-06,9.132514e-05,0,0,0,1
1771685726332000,1771685726174000,0,1771685726180000,0,-487.987,0.5625,-0.006713867,0.021280468,0.57550585,3.1329664e-06,8.2426915e-05,0,0,0,1
1771685726380000,1771685726226000,0,1771685726228000,0,-487.996,0.5625,0.0015258789,0.019419529,0.5754768,1.6183493e-07,7.467731e-05,0,0,0,1
