timestamp,timestamp_sample,pub_timestamp,device_id,x,y,z,temperature,error_count,publisher_id
1771685725396000,1771685725396000,1771685725396000,197388,0.22027318,0.00017144045,0.42302766,0.0,0,25
1771685725400000,1771685725400000,1771685725400000,197388,0.21440762,0.010148483,0.43226084,0.0,0,25
1771685725404000,1771685725404000,1771685725404000,197388,0.21208437,-0.00415155,0.42850995,0.0,0,25
1771685725408000,1771685725408000,1771685725408000,197388,0.21326174,0.0074098413,0.42694998,0.0,0,25
1771685725412000,1771685725412000,1771685725412000,197388,0.21883047,0.0062704654,0.43662113,0.0,0,25
1771685725416000,1771685725416000,1771685725416000,197388,0.21018097,0.003295845,0.42918447,0.0,0,25
1771685725420000,1771685725420000,1771685725420000,197388,0.20886664,0.0074102236,0.42353213,0.0,0,25
1771685725424000,1771685725424000,1771685725424000,197388,0.21174277,0.0041593183,0.42693138,0.0,0,25
1771685725428000,1771685725428000,1771685725428000,197388,0.2162502,0.005391411,0.43299294,0.0,0,25
1771685725432000,1771685725432000,1771685725432000,197388,0.21419582,0.010730011,0.4276645,0.0,0,25
1771685725436000,1771685725436000,1771685725436000,197388,0.20484413,0.01139577,0.42668346,0.0,0,25
1771685725440000,1771685725440000,1771685725440000,197388,0.22177283,0.0054235267,0.43051556,0.0,0,25
1771685725444000,1771685725444000,1771685725444000,197388,0.2165246,0.009977042,0.42842418,0.0,0,25
1771685725448000,1771685725448000,1771685725448000,197388,0.21389067,0.0053752484,0.42672977,0.0,0,25
1771685725452000,1771685725452000,1771685725452000,197388,0.21566461,0.006745309,0.43483898,0.0,0,25
1771685725456000,1771685725456000,1771685725456000,197388,0.21737872,-0.00034702593,0.42990687,0.0,0,25
1771685725460000,1771685725460000,1771685725460000,197388,0.21963215,0.0012477677,0.43406883,0.0,0,25
1771685725464000,1771685725464000,1771685725464000,197388,0.22404604,-0.0037997768,0.4247896,0.0,0,25
1771685725468000,1771685725468000,1771685725468000,197388,0.22315699,0.008119375,0.42566124,0.0,0,25
1771685725472000,1771685725472000,1771685725472000,197388,0.21690509,0.0077095614,0.43939012,0.0,0,25
1771685725476000,1771685725476000,1771685725476000,197388,0.21451877,-0.0011517823,0.42369723,0.0,0,25
1771685725480000,1771685725480000,1771685725480000,197388,0.2167045,0.00018576779,0.4188179,0.0,0,25
