timestamp,pub_timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,publisher_id,temperature_source,calibration_count
1771685725396000,1771685725396000,1771685725372000,6620172,488.0042,95599.17,15.0,1.1555861,126,0,1
1771685725448000,1771685725448000,1771685725424000,6620172,488.0042,95599.18,15.0,1.1555861,126,0,1
1771685725500000,1771685725500000,1771685725476000,6620172,487.9197,95600.11,15.0,1.1555974,126,0,1
1771685725552000,1771685725552000,1771685725528000,6620172,487.99014,95599.28,15.0,1.1555874,126,0,1
1771685725604000,1771685725604000,1771685725580000,6620172,488.03708,95598.75,15.0,1.155581,126,0,1
1771685725656000,1771685725656000,1771685725632000,6620172,487.98544,95599.34,15.0,1.1555882,126,0,1
1771685725708000,1771685725708000,1771685725684000,6620172,487.95258,95599.734,15.0,1.1555929,126,0,1
1771685725760000,1771685725760000,1771685725736000,6620172,488.0136,95599.016,15.0,1.1555842,126,0,1
1771685725812000,1771685725812000,1771685725788000,6620172,487.96664,95599.586,15.0,1.1555911,126,0,1
1771685725864000,1771685725864000,1771685725840000,6620172,487.99014,95599.28,15.0,1.1555874,126,0,1
1771685725916000,1771685725916000,1771685725892000,6620172,487.94788,95599.805,15.0,1.1555938,126,0,1
1771685725968000,1771685725968000,1771685725944000,6620172,487.98544,95599.336,15.0,1.155588,126,0,1
1771685726020000,1771685726020000,1771685725996000,6620172,487.94788,95599.78,15.0,1.1555934,126,0,1
1771685726072000,1771685726072000,1771685726048000,6620172,487.9338,95599.96,15.0,1.1555957,126,0,1
1771685726124000,1771685726124000,1771685726100000,6620172,487.99014,95599.33,15.0,1.1555879,126,0,1
1771685726176000,1771685726176000,1771685726152000,6620172,487.9197,95600.09,15.0,1.1555972,126,0,1
1771685726228000,1771685726228000,1771685726204000,6620172,487.98544,95599.336,15.0,1.155588,126,0,1
1771685726280000,1771685726280000,1771685726256000,6620172,487.94788,95599.78,15.0,1.1555934,126,0,1
1771685726332000,1771685726332000,1771685726308000,6620172,487.97604,95599.46,15.0,1.1555896,126,0,1
1771685726384000,1771685726384000,1771685726360000,6620172,487.97604,95599.43,15.0,1.1555892,126,0,1
1771685726436000,1771685726436000,1771685726412000,6620172,487.98074,95599.414,15.0,1.155589,126,0,1
1771685726488000,1771685726488000,1771685726464000,6620172,487.97134,95599.49,15.0,1.1555899,126,0,1
1771685726540000,1771685726540000,1771685726516000,6620172,487.95258,95599.75,15.0,1.155593,126,0,1
1771685726592000,1771685726592000,1771685726568000,6620172,487.9995,95599.21,15.0,1.1555866,126,0,1
1771685726644000,1771685726644000,1771685726620000,6620172,487.99014,95599.305,15.0,1.1555877,126,0,1
1771685726696000,1771685726696000,1771685726672000,6620172,487.96664,95599.58,15.0,1.155591,126,0,1
1771685726748000,1771685726748000,1771685726724000,6620172,488.0136,95599.03,15.0,1.1555843,126,0,1
1771685726800000,1771685726800000,1771685726776000,6620172,487.99484,95599.24,15.0,1.155587,126,0,1
1771685726852000,1771685726852000,1771685726828000,6620172,488.0183,95598.97,15.0,1.1555836,126,0,1
1771685726904000,1771685726904000,1771685726880000,6620172,487.99484,95599.25,15.0,1.1555871,126,0,1
1771685726956000,1771685726956000,1771685726932000,6620172,488.0089,95599.11,15.0,1.1555853,126,0,1
1771685727008000,1771685727008000,1771685726984000,6620172,488.0136,95599.055,15.0,1.1555847,126,0,1
1771685727060000,1771685727060000,1771685727036000,6620172,487.97134,95599.53,15.0,1.1555904,126,0,1
1771685727112000,1771685727112000,1771685727088000,6620172,487.98544,95599.34,15.0,1.1555882,126,0,1
1771685727164000,1771685727164000,1771685727140000,6620172,487.95258,95599.7,15.0,1.1555926,126,0,1
1771685727216000,1771685727216000,1771685727192000,6620172,487.97134,95599.5,15.0,1.15559,126,0,1
1771685727268000,1771685727268000,1771685727244000,6620172,487.95258,95599.7,15.0,1.1555926,126,0,1
1771685727320000,1771685727320000,1771685727296000,6620172,487.96664,95599.555,15.0,1.1555907,126,0,1
1771685727372000,1771685727372000,1771685727348000,6620172,487.97134,95599.54,15.0,1.1555905,126,0,1
1771685727424000,1771685727424000,1771685727400000,6620172,488.0042,95599.17,15.0,1.1555861,126,0,1
1771685727476000,1771685727476000,1771685727452000,6620172,487.99014,95599.28,15.0,1.1555874,126,0,1
1771685727528000,1771685727528000,1771685727504000,6620172,487.9291,95599.99,15.0,1.155596,126,0,1
1771685727580000,1771685727580000,1771685727556000,6620172,487.98544,95599.39,15.0,1.1555887,126,0,1
1771685727632000,1771685727632000,1771685727608000,6620172,487.99014,95599.28,15.0,1.1555874,126,0,1
1771685727684000,1771685727684000,1771685727660000,6620172,487.96664,95599.59,15.0,1.1555911,126,0,1
1771685727736000,1771685727736000,1771685727712000,6620172,487.94318,95599.83,15.0,1.155594,126,0,1
1771685727788000,1771685727788000,1771685727764000,6620172,487.99484,95599.234,15.0,1.1555868,126,0,1
1771685727840000,1771685727840000,1771685727816000,6620172,488.02768,95598.875,15.0,1.1555825,126,0,1
1771685727892000,1771685727892000,1771685727868000,6620172,487.95728,95599.695,15.0,1.1555924,126,0,1
1771685727944000,1771685727944000,1771685727920000,6620172,487.95258,95599.71,15.0,1.1555926,126,0,1
1771685727996000,1771685727996000,1771685727972000,6620172,487.99014,95599.28,15.0,1.1555874,126,0,1
1771685728048000,1771685728048000,1771685728024000,6620172,488.0042,95599.18,15.0,1.1555861,126,0,1
1771685728100000,1771685728100000,1771685728076000,6620172,487.94788,95599.8,15.0,1.1555936,126,0,1
1771685728152000,1771685728152000,1771685728128000,6620172,487.96198,95599.64,15.0,1.1555917,126,0,1
1771685728204000,1771685728204000,1771685728180000,6620172,487.98544,95599.37,15.0,1.1555884,126,0,1
1771685728256000,1771685728256000,1771685728232000,6620172,487.99484,95599.25,15.0,1.1555871,126,0,1
1771685728308000,1771685728308000,1771685728284000,6620172,488.0042,95599.17,15.0,1.1555861,126,0,1
1771685728360000,1771685728360000,1771685728336000,6620172,487.99014,95599.3,15.0,1.1555876,126,0,1
1771685728412000,1771685728412000,1771685728388000,6620172,487.96664,95599.555,15.0,1.1555907,126,0,1
1771685728464000,1771685728464000,1771685728440000,6620172,488.0136,95599.01,15.0,1.1555841,126,0,1
1771685728516000,1771685728516000,1771685728492000,6620172,487.96198,95599.664,15.0,1.1555921,126,0,1
1771685728568000,1771685728568000,1771685728544000,6620172,487.95258,95599.71,15.0,1.1555926,126,0,1
1771685728620000,1771685728620000,1771685728596000,6620172,487.97604,95599.484,15.0,1.1555898,126,0,1
